# Gene Family HUMAnN v4.0.0.alpha.1 Adjusted CPMs	SRR28210362
UNGROUPED|s__Companilactobacillus_mindensis.t__SGB7246	336.0977883193
UNGROUPED|s__Coprococcus_catus.t__SGB4670	249.8234823661
UNGROUPED|s__Coprococcus_comes.t__SGB4577	6268.2825339069
UNGROUPED|s__Dialister_hominis.t__SGB5803_group	6466.6220951091
UNGROUPED|s__Dorea_formicigenerans.t__SGB4575	13950.142098208
UNGROUPED|s__Dorea_longicatena.t__SGB4581	25971.449160889
UNGROUPED|s__Eggerthella_lenta.t__SGB14809	3753.2993927443
UNGROUPED|s__Enterococcus_faecium.t__SGB7968	1193.4685388127
UNGROUPED|s__Erysipelatoclostridium_ramosum.t__SGB6744	756.776998811
UNGROUPED|s__Escherichia_coli.t__SGB10068	2531.9562587108
UNGROUPED|s__Eubacterium_ramulus.t__SGB4959	2898.8819824648
UNGROUPED|s__Eubacterium_ramulus.t__SGB4960	21959.8489204513
UNGROUPED|s__Eubacterium_rectale.t__SGB4933	152512.2208599367
UNGROUPED|s__Eubacterium_sulci.t__SGB3934_group	272.5346278031
UNGROUPED|s__Eubacterium_ventriosum.t__SGB5045	1651.0447383855999
UNGROUPED|s__Faecalibacillus_intestinalis.t__SGB6754	21958.1750102552
UNGROUPED|s__Faecalibacterium_SGB15346.t__SGB15346	2707.2261011577
UNGROUPED|s__Faecalibacterium_prausnitzii.t__SGB15318	38414.6450631797
UNGROUPED|s__Faecalibacterium_prausnitzii.t__SGB15323	2515.4861226191
UNGROUPED|s__Faecalibacterium_prausnitzii.t__SGB15332	5637.6726602236
UNGROUPED|s__Fructilactobacillus_sanfranciscensis.t__SGB7164	4680.6248353455
UNGROUPED|s__Furfurilactobacillus_rossiae.t__SGB7165	336.2698599523
UNGROUPED|s__Furfurilactobacillus_rossiae.t__SGB80456	324.5730483251
UNGROUPED|s__Fusicatenibacter_saccharivorans.t__SGB4874	39522.0593461683
UNGROUPED|s__GGB3109_SGB4121.t__SGB4121	1515.009140005
UNGROUPED|s__GGB3363_SGB4447.t__SGB4447	8546.261149032
UNGROUPED|s__GGB3746_SGB5089.t__SGB5089	1014.8358462311
UNGROUPED|s__Gemmiger_formicilis.t__SGB15300	922.1555394921
UNGROUPED|s__Granulicatella_SGB8255.t__SGB8255_group	125.4611925901
UNGROUPED|s__Lachnospiraceae_bacterium_Marseille_Q4251.t__SGB4780	2337.9932989664
UNGROUPED|s__Lacrimispora_amygdalina.t__SGB4716	377.8204891695
UNGROUPED|s__Lacrimispora_celerecrescens.t__SGB4868	4962.5902642311
UNGROUPED|s__Lancefieldella_parvula.t__SGB966	283.3170999422
UNGROUPED|s__Mogibacterium_diversum.t__SGB3922_group	361.4838959704
UNGROUPED|s__Parasutterella_SGB9260.t__SGB9260	1186.0198796005
UNGROUPED|s__Phocaeicola_vulgatus.t__SGB1814	6780.6572636906
UNGROUPED|s__Roseburia_faecis.t__SGB4925	15594.4688617054
UNGROUPED|s__Roseburia_inulinivorans.t__SGB4940	11161.4154544899
UNGROUPED|s__Ruminococcus_gnavus.t__SGB4584	10515.0064971039
UNGROUPED|s__Ruminococcus_sp_AF41_9.t__SGB25497	22809.778836570502
UNGROUPED|s__Ruminococcus_torques.t__SGB4608	2778.2218213326
UNGROUPED|s__Solobacterium_SGB6829.t__SGB6829	238.7537255204
UNGROUPED|s__Solobacterium_SGB6833.t__SGB6833	529.3590677082
UNGROUPED|s__Streptococcus_cristatus.t__SGB97158	422.2399268928
UNGROUPED|s__Streptococcus_mitis.t__SGB8180_group	989.3201767094
UNGROUPED|s__Streptococcus_parasanguinis.t__SGB8071	1378.7595183103
UNGROUPED|s__Streptococcus_salivarius.t__SGB8007_group	3158.421716655
UNGROUPED|s__TM7_phylum_sp_oral_taxon_348.t__SGB19880	56.6619706314
UNGROUPED|s__TM7_phylum_sp_oral_taxon_352.t__SGB19860_group	847.1162198431
UNGROUPED|unclassified	12201.1297519647
K00001	0.2832822786
K00001|s__Eggerthella_lenta.t__SGB14809	0.2832822786
K00002	17.2526707979
K00002|s__Blautia_luti.t__SGB4832	0.041406371
K00002|s__Blautia_massiliensis.t__SGB4826	14.6164651753
K00002|s__Blautia_obeum.t__SGB4810	0.7039083076
K00002|s__Blautia_obeum.t__SGB4811	0.6901061839
K00002|s__Blautia_schinkii.t__SGB4825	1.20078476
K00003	145.8488800108
K00003|s__Actinomyces_dentalis.t__SGB15877	0.2283169177
K00003|s__Anaerostipes_hadrus.t__SGB4540_group	8.990264316
K00003|s__Bifidobacterium_longum.t__SGB17248	22.558024283
K00003|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	110.9679688301
K00003|s__Blautia_hansenii.t__SGB4798	1.9758609266
K00003|s__Lancefieldella_parvula.t__SGB966	0.154441725
K00003|s__Mogibacterium_diversum.t__SGB3922_group	0.2862408715
K00003|s__Streptococcus_cristatus.t__SGB97158	0.1551829284
K00003|s__Streptococcus_parasanguinis.t__SGB8071	0.3931300852
K00003|unclassified	0.1394491273
K00005	7.1871258626
K00005|s__Anaerobutyricum_hallii.t__SGB4532	2.319905743
K00005|s__Anaerobutyricum_soehngenii.t__SGB4537	0.8684139145
K00005|s__Escherichia_coli.t__SGB10068	1.4177165678
K00005|s__Eubacterium_sulci.t__SGB3934_group	0.1715140073
K00005|s__Streptococcus_parasanguinis.t__SGB8071	1.0736969128
K00005|s__Streptococcus_salivarius.t__SGB8007_group	1.3358787171
K00008	2.0208462449
K00008|s__Blautia_hansenii.t__SGB4798	1.7248212183
K00008|unclassified	0.2960250266
K00009	7.2833885899
K00009|s__Anaerostipes_hadrus.t__SGB4540_group	1.7463795057
K00009|s__Escherichia_coli.t__SGB10068	1.2126407843
K00009|s__Eubacterium_ramulus.t__SGB4960	4.3243682999
K00010	6.8767960451
K00010|s__Anaerostipes_hadrus.t__SGB4540_group	6.8767960451
K00012	0.5575452957
K00012|s__Actinomyces_oris.t__SGB15878	0.2105940728
K00012|s__Escherichia_coli.t__SGB10068	0.3469512229
K00013	104.2682581592
K00013|s__Actinomyces_oris.t__SGB15878	0.3331143108
K00013|s__Bifidobacterium_longum.t__SGB17248	25.5881771266
K00013|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	54.8319684321
K00013|s__Blautia_obeum.t__SGB4810	0.3982265815
K00013|s__Blautia_obeum.t__SGB4811	0.6228672171
K00013|s__Blautia_schinkii.t__SGB4825	0.5513906512
K00013|s__Escherichia_coli.t__SGB10068	1.1261332737
K00013|s__Faecalibacterium_SGB15346.t__SGB15346	0.5318279773
K00013|s__Faecalibacterium_prausnitzii.t__SGB15318	18.0280542584
K00013|s__Faecalibacterium_prausnitzii.t__SGB15323	0.0209115657
K00013|s__Faecalibacterium_prausnitzii.t__SGB15332	0.6256799733
K00013|s__Streptococcus_salivarius.t__SGB8007_group	1.6099067915
K00014	11.9739103214
K00014|s__Anaerostipes_hadrus.t__SGB4540_group	7.2064361988
K00014|s__Bacteroides_stercoris.t__SGB1830	0.1771888018
K00014|s__Clostridium_sp_NSJ_42.t__SGB6174	0.0653160139
K00014|s__Coprococcus_catus.t__SGB4670	0.0816450173
K00014|s__Eggerthella_lenta.t__SGB14809	0.8251562502
K00014|s__Escherichia_coli.t__SGB10068	0.9664576603
K00014|s__Eubacterium_sulci.t__SGB3934_group	0.0809711932
K00014|s__Mogibacterium_diversum.t__SGB3922_group	0.2138732193
K00014|s__Phocaeicola_vulgatus.t__SGB1814	1.3523283477
K00014|s__Streptococcus_mitis.t__SGB8180_group	0.6170096677
K00014|unclassified	0.3875279512
K00016	65.1316703057
K00016|s__Bifidobacterium_longum.t__SGB17248	49.7342749336
K00016|s__Blautia_hansenii.t__SGB4798	1.6749182103
K00016|s__Fructilactobacillus_sanfranciscensis.t__SGB7164	8.723497509000001
K00016|s__Lancefieldella_parvula.t__SGB966	0.3015090749
K00016|s__Streptococcus_cristatus.t__SGB97158	0.1826393192
K00016|s__Streptococcus_mitis.t__SGB8180_group	0.4636228871
K00016|s__Streptococcus_parasanguinis.t__SGB8071	0.5619671359
K00016|s__Streptococcus_salivarius.t__SGB8007_group	3.390651838
K00016|unclassified	0.0985893976
K00018	69.7703526085
K00018|s__Anaerobutyricum_soehngenii.t__SGB4537	1.2210566264
K00018|s__Coprococcus_catus.t__SGB4670	0.1467981484
K00018|s__Eggerthella_lenta.t__SGB14809	0.6653166203
K00018|s__Eubacterium_rectale.t__SGB4933	67.7371812134
K00020	0.3456543419
K00020|s__Coprococcus_catus.t__SGB4670	0.1143030243
K00020|s__Lancefieldella_parvula.t__SGB966	0.2313513176
K00024	3.2622312738
K00024|s__Actinomyces_naeslundii.t__SGB15888	0.0561967136
K00024|s__Actinomyces_oris.t__SGB15878	0.2388360328
K00024|s__Bacteroides_stercoris.t__SGB1830	0.0296928411
K00024|s__Eggerthella_lenta.t__SGB14809	0.3493985348
K00024|s__Escherichia_coli.t__SGB10068	1.2667757224
K00024|s__Phocaeicola_vulgatus.t__SGB1814	1.3213314291
K00027	14.4959850572
K00027|s__Actinomyces_dentalis.t__SGB15877	0.2072958348
K00027|s__Anaerostipes_hadrus.t__SGB4540_group	9.8305145708
K00027|s__Escherichia_coli.t__SGB10068	0.6498201151
K00027|s__Fructilactobacillus_sanfranciscensis.t__SGB7164	2.653118084
K00027|s__TM7_phylum_sp_oral_taxon_352.t__SGB19860_group	0.8366749288
K00027|unclassified	0.3185615237
K00029	1.0717987004
K00029|s__Escherichia_coli.t__SGB10068	1.0717987004
K00030	1.4560607309
K00030|s__Eggerthella_lenta.t__SGB14809	1.2062201748
K00030|s__Eubacterium_sulci.t__SGB3934_group	0.09390398
K00030|s__Mogibacterium_diversum.t__SGB3922_group	0.1559365761
K00031	134.4890077306
K00031|s__Actinomyces_dentalis.t__SGB15877	0.1587144545
K00031|s__Bifidobacterium_longum.t__SGB17248	23.8319673044
K00031|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	53.9347234355
K00031|s__Coprococcus_catus.t__SGB4670	0.0888544264
K00031|s__Eggerthella_lenta.t__SGB14809	0.2397802749
K00031|s__Escherichia_coli.t__SGB10068	0.7692116405
K00031|s__Eubacterium_rectale.t__SGB4933	54.8898323959
K00031|s__Roseburia_faecis.t__SGB4925	0.5759237986
K00033	168.4919901861
K00033|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	164.7496781003
K00033|s__Enterococcus_faecium.t__SGB7968	0.2219615679
K00033|s__Escherichia_coli.t__SGB10068	0.6551071581
K00033|s__Fructilactobacillus_sanfranciscensis.t__SGB7164	2.8652433598
K00036	41.745952141800004
K00036|s__Actinomyces_dentalis.t__SGB15877	0.098865317
K00036|s__Actinomyces_naeslundii.t__SGB15888	0.0319924225
K00036|s__Actinomyces_oris.t__SGB15878	0.0286104775
K00036|s__Bifidobacterium_longum.t__SGB17248	34.226713416
K00036|s__Escherichia_coli.t__SGB10068	0.9493094426
K00036|s__Fructilactobacillus_sanfranciscensis.t__SGB7164	4.6809953427
K00036|s__Phocaeicola_vulgatus.t__SGB1814	1.0041856866
K00036|s__Streptococcus_cristatus.t__SGB97158	0.0805771129
K00036|s__Streptococcus_mitis.t__SGB8180_group	0.4747971777
K00036|unclassified	0.16990574619999999
K00040	2.3194732258
K00040|s__Blautia_hansenii.t__SGB4798	1.5300398378
K00040|s__Blautia_producta.t__SGB4791	0.0805281224
K00040|s__Escherichia_coli.t__SGB10068	0.7089052655
K00041	3.1567293902999998
K00041|s__Blautia_hansenii.t__SGB4798	1.2607944366
K00041|s__Escherichia_coli.t__SGB10068	0.7770500298
K00041|s__Phocaeicola_vulgatus.t__SGB1814	1.0213785343
K00041|unclassified	0.0975063896
K00042	2.3951571358
K00042|s__Escherichia_coli.t__SGB10068	2.3951571358
K00045	0.1901826473
K00045|s__Actinomyces_dentalis.t__SGB15877	0.0996194819
K00045|s__Actinomyces_sp_oral_taxon_448.t__SGB15872	0.0905631654
K00046	5.1871165846
K00046|s__Bacteroides_stercoris.t__SGB1830	0.0373160428
K00046|s__Blautia_hansenii.t__SGB4798	3.3072838406
K00046|s__Escherichia_coli.t__SGB10068	0.2293482759
K00046|s__Phocaeicola_vulgatus.t__SGB1814	1.5098469707
K00046|unclassified	0.1033214546
K00048	109.5565569035
K00048|s__Bifidobacterium_longum.t__SGB17248	31.9274000728
K00048|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	76.860431094
K00048|s__Escherichia_coli.t__SGB10068	0.4591552484
K00048|unclassified	0.3095704884
K00052	149.371694473
K00052|s__Actinomyces_oris.t__SGB15878	0.1793525147
K00052|s__Anaerobutyricum_hallii.t__SGB4532	2.5966612083
K00052|s__Anaerobutyricum_soehngenii.t__SGB4537	0.9201760593
K00052|s__Anaerostipes_hadrus.t__SGB4540_group	6.5588222005
K00052|s__Bacteroides_stercoris.t__SGB1830	0.1164383555
K00052|s__Bifidobacterium_longum.t__SGB17248	29.6663747803
K00052|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	103.3852225521
K00052|s__Eggerthella_lenta.t__SGB14809	0.5022910212
K00052|s__Escherichia_coli.t__SGB10068	1.3483635649
K00052|s__Phocaeicola_vulgatus.t__SGB1814	1.5860953058
K00052|s__Streptococcus_cristatus.t__SGB97158	0.1324320753
K00052|s__Streptococcus_mitis.t__SGB8180_group	0.2118913205
K00052|s__Streptococcus_parasanguinis.t__SGB8071	0.397296226
K00052|s__Streptococcus_salivarius.t__SGB8007_group	1.6421577342
K00052|unclassified	0.1281195544
K00053	119.8390189951
K00053|s__Actinomyces_oris.t__SGB15878	0.1874715207
K00053|s__Anaerobutyricum_hallii.t__SGB4532	1.5949930617
K00053|s__Anaerobutyricum_soehngenii.t__SGB4537	0.3919898202
K00053|s__Anaerostipes_hadrus.t__SGB4540_group	6.7546766428
K00053|s__Bifidobacterium_longum.t__SGB17248	37.3226126172
K00053|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	49.8277734411
K00053|s__Blautia_hansenii.t__SGB4798	2.0415973696
K00053|s__Candidatus_Cibionibacter_quicibialis.t__SGB15286	0.5271587238
K00053|s__Eggerthella_lenta.t__SGB14809	0.4030969698
K00053|s__Escherichia_coli.t__SGB10068	1.2775820154
K00053|s__Eubacterium_ramulus.t__SGB4960	0.1757195746
K00053|s__Faecalibacterium_SGB15346.t__SGB15346	0.4730911624
K00053|s__Faecalibacterium_prausnitzii.t__SGB15318	11.1649514319
K00053|s__Faecalibacterium_prausnitzii.t__SGB15323	0.6623276273
K00053|s__Faecalibacterium_prausnitzii.t__SGB15332	0.9732161054
K00053|s__Gemmiger_formicilis.t__SGB15300	0.2973715878
K00053|s__Phocaeicola_vulgatus.t__SGB1814	1.7363842656
K00053|s__Streptococcus_cristatus.t__SGB97158	0.1751164182
K00053|s__Streptococcus_mitis.t__SGB8180_group	0.9968473944
K00053|s__Streptococcus_parasanguinis.t__SGB8071	0.4445262922
K00053|s__Streptococcus_salivarius.t__SGB8007_group	2.4105149531
K00054	4.5680434169
K00054|s__Fructilactobacillus_sanfranciscensis.t__SGB7164	3.3364516339
K00054|s__Streptococcus_cristatus.t__SGB97158	0.8419156874
K00054|s__Streptococcus_parasanguinis.t__SGB8071	0.221936662
K00054|s__Streptococcus_salivarius.t__SGB8007_group	0.1677394336
K00055	0.0846993633
K00055|s__Companilactobacillus_mindensis.t__SGB7246	0.0846993633
K00057	245.8035542016
K00057|s__Actinomyces_dentalis.t__SGB15877	0.0920809838
K00057|s__Actinomyces_naeslundii.t__SGB15888	0.013023464
K00057|s__Actinomyces_oris.t__SGB15878	0.2206665882
K00057|s__Anaerobutyricum_hallii.t__SGB4532	2.9335104644
K00057|s__Anaerobutyricum_soehngenii.t__SGB4537	1.8992394928
K00057|s__Anaerostipes_hadrus.t__SGB4540_group	17.980081664
K00057|s__Bacteroides_stercoris.t__SGB1830	0.08614545
K00057|s__Bifidobacterium_longum.t__SGB17248	30.5993243951
K00057|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	117.1918188973
K00057|s__Eggerthella_lenta.t__SGB14809	0.2760424736
K00057|s__Enterococcus_faecium.t__SGB7968	0.2973715878
K00057|s__Escherichia_coli.t__SGB10068	1.6220268424
K00057|s__Eubacterium_rectale.t__SGB4933	58.278826168
K00057|s__Faecalibacterium_prausnitzii.t__SGB15318	6.9702763527
K00057|s__Fructilactobacillus_sanfranciscensis.t__SGB7164	2.7805395819
K00057|s__Mogibacterium_diversum.t__SGB3922_group	0.1650758763
K00057|s__Streptococcus_cristatus.t__SGB97158	0.2034541157
K00057|s__Streptococcus_mitis.t__SGB8180_group	0.8273800707
K00057|s__Streptococcus_parasanguinis.t__SGB8071	0.8409436784
K00057|s__Streptococcus_salivarius.t__SGB8007_group	2.3303954109
K00057|unclassified	0.1953306436
K00058	106.44516192
K00058|s__Actinomyces_dentalis.t__SGB15877	0.1022769339
K00058|s__Anaerostipes_hadrus.t__SGB4540_group	17.0726743273
K00058|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	86.2099506304
K00058|s__Blautia_hansenii.t__SGB4798	1.172722239
K00058|s__Escherichia_coli.t__SGB10068	1.0643678291
K00058|s__Eubacterium_sulci.t__SGB3934_group	0.3247782482
K00058|s__Mogibacterium_diversum.t__SGB3922_group	0.3890752563
K00058|s__Streptococcus_cristatus.t__SGB97158	0.0573184591
K00058|unclassified	0.0519979967
K00059	56.674638347
K00059|s__Actinomyces_oris.t__SGB15878	0.0307394556
K00059|s__Actinomyces_sp_oral_taxon_448.t__SGB15872	0.0922183668
K00059|s__Anaerostipes_hadrus.t__SGB4540_group	12.5689744934
K00059|s__Bacteroides_stercoris.t__SGB1830	0.1378135125
K00059|s__Bifidobacterium_longum.t__SGB17248	34.3585560039
K00059|s__Coprococcus_catus.t__SGB4670	0.0999423726
K00059|s__Escherichia_coli.t__SGB10068	0.7988423234
K00059|s__Eubacterium_sulci.t__SGB3934_group	0.4488919462
K00059|s__Fructilactobacillus_sanfranciscensis.t__SGB7164	4.3974643965
K00059|s__Lancefieldella_parvula.t__SGB966	0.2144127922
K00059|s__Mogibacterium_diversum.t__SGB3922_group	0.4085644194
K00059|s__Phocaeicola_vulgatus.t__SGB1814	1.9293891752
K00059|s__Streptococcus_parasanguinis.t__SGB8071	0.4067109427
K00059|unclassified	0.7821181467
K00060	1.3692902768
K00060|s__Escherichia_coli.t__SGB10068	1.3692902768
K00065	1.2675888399
K00065|s__Escherichia_coli.t__SGB10068	1.2675888399
K00067	15.302929646099999
K00067|s__Anaerostipes_hadrus.t__SGB4540_group	8.3273934985
K00067|s__Bifidobacterium_longum.t__SGB17248	1.463745405
K00067|s__Blautia_hansenii.t__SGB4798	3.5604438023
K00067|unclassified	1.9513469403
K00068	5.3020410028
K00068|s__Anaerobutyricum_hallii.t__SGB4532	2.5460472718
K00068|s__Anaerobutyricum_soehngenii.t__SGB4537	0.7403399868
K00068|s__Anaerostipes_hadrus.t__SGB4540_group	0.9708045463
K00068|s__Escherichia_coli.t__SGB10068	1.0448491979
K00073	1.0845466752
K00073|s__Escherichia_coli.t__SGB10068	1.0845466752
K00074	150.9215659455
K00074|s__Anaerobutyricum_hallii.t__SGB4532	2.5897657709
K00074|s__Anaerobutyricum_soehngenii.t__SGB4537	2.8282968287
K00074|s__Anaerostipes_hadrus.t__SGB4540_group	7.2240834661
K00074|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	61.6890905732
K00074|s__Coprococcus_catus.t__SGB4670	0.2609318519
K00074|s__Coprococcus_comes.t__SGB4577	1.6098728429
K00074|s__Dorea_formicigenerans.t__SGB4575	0.0645107479
K00074|s__Escherichia_coli.t__SGB10068	0.4865751916
K00074|s__Eubacterium_rectale.t__SGB4933	58.8662374211
K00074|s__Eubacterium_sulci.t__SGB3934_group	0.2522831035
K00074|s__Eubacterium_ventriosum.t__SGB5045	0.0162613418
K00074|s__Faecalibacterium_SGB15346.t__SGB15346	0.3414881788
K00074|s__Faecalibacterium_prausnitzii.t__SGB15318	9.7568276002
K00074|s__Faecalibacterium_prausnitzii.t__SGB15323	0.0325226837
K00074|s__Faecalibacterium_prausnitzii.t__SGB15332	0.0975905426
K00074|s__Lacrimispora_amygdalina.t__SGB4716	0.2214931251
K00074|s__Mogibacterium_diversum.t__SGB3922_group	0.1462510745
K00074|s__Roseburia_faecis.t__SGB4925	2.8132121397
K00074|s__Roseburia_inulinivorans.t__SGB4940	1.4473044074
K00074|unclassified	0.1769670539
K00075	122.4809414661
K00075|s__Actinomyces_dentalis.t__SGB15877	0.1477333489
K00075|s__Actinomyces_naeslundii.t__SGB15888	0.1058742041
K00075|s__Actinomyces_oris.t__SGB15878	0.0189279928
K00075|s__Anaerostipes_hadrus.t__SGB4540_group	11.9901478378
K00075|s__Bifidobacterium_longum.t__SGB17248	34.1039819575
K00075|s__Blautia_hansenii.t__SGB4798	1.1264016243
K00075|s__Coprococcus_catus.t__SGB4670	0.1071683751
K00075|s__Eggerthella_lenta.t__SGB14809	0.2755758218
K00075|s__Escherichia_coli.t__SGB10068	1.2843503452
K00075|s__Eubacterium_rectale.t__SGB4933	65.7901790228
K00075|s__Eubacterium_sulci.t__SGB3934_group	0.1115189181
K00075|s__Fructilactobacillus_sanfranciscensis.t__SGB7164	2.1532788285
K00075|s__Mogibacterium_diversum.t__SGB3922_group	0.1781570466
K00075|s__Phocaeicola_vulgatus.t__SGB1814	2.0511800462
K00075|s__Streptococcus_mitis.t__SGB8180_group	0.5754409847
K00075|s__Streptococcus_parasanguinis.t__SGB8071	0.4407084518
K00075|s__Streptococcus_salivarius.t__SGB8007_group	1.8581063239
K00075|unclassified	0.162210336
K00076	0.6086312891
K00076|s__Escherichia_coli.t__SGB10068	0.6086312891
K00077	6.8551317364
K00077|s__Candidatus_Cibionibacter_quicibialis.t__SGB15286	0.3631839022
K00077|s__Coprococcus_catus.t__SGB4670	0.2773563845
K00077|s__Enterococcus_faecium.t__SGB7968	0.1043195956
K00077|s__Escherichia_coli.t__SGB10068	0.848658758
K00077|s__Faecalibacterium_SGB15346.t__SGB15346	0.075663313
K00077|s__Faecalibacterium_prausnitzii.t__SGB15318	0.2270094147
K00077|s__Faecalibacterium_prausnitzii.t__SGB15323	0.1361939633
K00077|s__Faecalibacterium_prausnitzii.t__SGB15332	0.5145300039
K00077|s__Fusicatenibacter_saccharivorans.t__SGB4874	0.6355718289
K00077|s__Gemmiger_formicilis.t__SGB15300	0.3026532519
K00077|s__Streptococcus_parasanguinis.t__SGB8071	0.6605916676
K00077|s__Streptococcus_salivarius.t__SGB8007_group	1.1009861126
K00077|unclassified	1.6084135401
K00087	1.1086523356
K00087|s__Escherichia_coli.t__SGB10068	0.8929890527
K00087|unclassified	0.2156632829
K00088	144.9663871385
K00088|s__Actinomyces_dentalis.t__SGB15877	0.40178054080000003
K00088|s__Anaerobutyricum_hallii.t__SGB4532	1.8613058853
K00088|s__Anaerobutyricum_soehngenii.t__SGB4537	0.6144116515
K00088|s__Anaerostipes_hadrus.t__SGB4540_group	7.5084787391
K00088|s__Bifidobacterium_longum.t__SGB17248	44.0909146291
K00088|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	80.3256915672
K00088|s__Companilactobacillus_mindensis.t__SGB7246	0.221300968
K00088|s__Enterococcus_faecium.t__SGB7968	0.4582453718
K00088|s__Escherichia_coli.t__SGB10068	0.9915223644
K00088|s__Fructilactobacillus_sanfranciscensis.t__SGB7164	4.0872827938
K00088|s__Lancefieldella_parvula.t__SGB966	0.4623661243
K00088|s__Streptococcus_cristatus.t__SGB97158	0.1766423331
K00088|s__Streptococcus_mitis.t__SGB8180_group	0.7258671751
K00088|s__Streptococcus_parasanguinis.t__SGB8071	0.5387591158
K00088|s__Streptococcus_salivarius.t__SGB8007_group	2.3846714962
K00088|unclassified	0.1171463831
K00090	1.2827954417
K00090|s__Escherichia_coli.t__SGB10068	1.2827954417
K00094	0.9371053995
K00094|s__Escherichia_coli.t__SGB10068	0.9371053995
K00098	0.5333278142
K00098|s__Escherichia_coli.t__SGB10068	0.5333278142
K00099	167.30678273
K00099|s__Actinomyces_oris.t__SGB15878	0.1337864943
K00099|s__Anaerostipes_hadrus.t__SGB4540_group	6.6528743076
K00099|s__Bacteroides_stercoris.t__SGB1830	0.1283501749
K00099|s__Bifidobacterium_longum.t__SGB17248	30.5742050122
K00099|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	47.9958509911
K00099|s__Blautia_massiliensis.t__SGB4826	7.3908408761
K00099|s__Blautia_schinkii.t__SGB4825	5.6734206878
K00099|s__Eggerthella_lenta.t__SGB14809	0.2999544331
K00099|s__Escherichia_coli.t__SGB10068	0.8874844545
K00099|s__Eubacterium_rectale.t__SGB4933	51.475323963
