# Gene Family HUMAnN v4.0.0.alpha.1 Adjusted CPMs	SRR28210370
UNGROUPED|s__Streptococcus_gordonii.t__SGB8053	429.7144487557
UNGROUPED|s__Streptococcus_mitis.t__SGB8180_group	308.5613062537
UNGROUPED|s__Streptococcus_parasanguinis.t__SGB8071	437.5075404507
UNGROUPED|s__Streptococcus_salivarius.t__SGB8007_group	1762.8271964519
UNGROUPED|s__Streptococcus_vestibularis.t__SGB8003	748.9624586733
UNGROUPED|s__Sutterella_wadsworthensis.t__SGB9286	619.1518692
UNGROUPED|s__Tyzzerella_nexilis.t__SGB4588	21219.4700397164
UNGROUPED|s__Veillonella_parvula.t__SGB6939	86.0027254125
UNGROUPED|unclassified	14533.8656558287
K00001	1.017894658
K00001|s__Lactobacillus_johnsonii.t__SGB7041	1.017894658
K00002	20.7845935643
K00002|s__Blautia_caecimuris.t__SGB4862	0.1736268145
K00002|s__Blautia_massiliensis.t__SGB4826	13.3403438939
K00002|s__Blautia_obeum.t__SGB4810	0.6076938506
K00002|s__Blautia_obeum.t__SGB4811	0.3183158265
K00002|s__Blautia_sp_Marseille_P3087.t__SGB4813	0.1736268145
K00002|s__Ruminococcus_sp_AF13_28.t__SGB4834	6.1709863642
K00003	31.0985338695
K00003|s__Anaerostipes_hadrus.t__SGB4540_group	9.7499606262
K00003|s__Bifidobacterium_adolescentis.t__SGB17244_group	14.4236239506
K00003|s__Bifidobacterium_longum.t__SGB17248	4.3746375938
K00003|s__Blautia_argi.t__SGB4797	0.3398547694
K00003|s__Blautia_hansenii.t__SGB4798	1.298590174
K00003|s__Ligilactobacillus_salivarius.t__SGB7082	0.3687408372
K00003|s__Limosilactobacillus_mucosae.t__SGB7088_group	0.3262195435
K00003|s__Streptococcus_parasanguinis.t__SGB8071	0.2169063748
K00004	0.7833991598
K00004|s__Limosilactobacillus_mucosae.t__SGB7088_group	0.7833991598
K00005	45.8228722407
K00005|s__Anaerobutyricum_hallii.t__SGB4532	3.1082660707
K00005|s__Collinsella_aerofaciens.t__SGB14535_group	26.3952273899
K00005|s__Escherichia_coli.t__SGB10068	10.9462448566
K00005|s__Klebsiella_pneumoniae.t__SGB10115	0.4523236078
K00005|s__Limosilactobacillus_mucosae.t__SGB7088_group	0.4865092984
K00005|s__Limosilactobacillus_reuteri.t__SGB7095	1.2430763899
K00005|s__Megasphaera_elsdenii.t__SGB5862	0.1170471597
K00005|s__Streptococcus_gordonii.t__SGB8053	0.195697242
K00005|s__Streptococcus_parasanguinis.t__SGB8071	0.2486717729
K00005|s__Streptococcus_salivarius.t__SGB8007_group	0.9161591633
K00005|s__Veillonella_parvula.t__SGB6939	0.1067413858
K00005|unclassified	1.6069079036
K00008	1.0721868326
K00008|s__Anaerostipes_hadrus.t__SGB4540_group	0.3287539905
K00008|s__Blautia_argi.t__SGB4797	0.0412315347
K00008|s__Blautia_hansenii.t__SGB4798	0.4109424882
K00008|s__Flavonifractor_plautii.t__SGB15132	0.1677278287
K00008|unclassified	0.1235309905
K00009	17.499758901899998
K00009|s__Anaerostipes_hadrus.t__SGB4540_group	2.6278065042
K00009|s__Escherichia_coli.t__SGB10068	10.1081003732
K00009|s__Eubacterium_ramulus.t__SGB4960	4.0973854971
K00009|s__Klebsiella_pneumoniae.t__SGB10115	0.2221555091
K00009|s__Ligilactobacillus_salivarius.t__SGB7082	0.4443110182
K00010	7.6369593163
K00010|s__Anaerostipes_hadrus.t__SGB4540_group	7.2231821959
K00010|s__Klebsiella_pneumoniae.t__SGB10115	0.4137771204
K00012	4.4134075441
K00012|s__Bacteroides_fragilis.t__SGB1855	0.6674199845
K00012|s__Escherichia_coli.t__SGB10068	3.249175665
K00012|s__Klebsiella_pneumoniae.t__SGB10115	0.0727424719
K00012|s__Ligilactobacillus_salivarius.t__SGB7082	0.0783972859
K00012|unclassified	0.345672137
K00013	36.3646400679
K00013|s__Bacteroides_fragilis.t__SGB1855	1.0736865555
K00013|s__Bacteroides_ovatus.t__SGB1871	0.3461377102
K00013|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.3697154826
K00013|s__Bacteroides_xylanisolvens.t__SGB1867	0.0216336069
K00013|s__Bifidobacterium_adolescentis.t__SGB17244_group	14.1161684261
K00013|s__Bifidobacterium_longum.t__SGB17248	5.3108488807
K00013|s__Blautia_obeum.t__SGB4810	0.2033802965
K00013|s__Blautia_obeum.t__SGB4811	0.1926760703
K00013|s__Blautia_sp_Marseille_P3087.t__SGB4813	0.0107042261
K00013|s__Coprococcus_catus.t__SGB4670	0.2690055085
K00013|s__Escherichia_coli.t__SGB10068	6.6966389112
K00013|s__Limosilactobacillus_mucosae.t__SGB7088_group	0.4966588623
K00013|s__Parabacteroides_distasonis.t__SGB1934	0.1635420415
K00013|s__Phascolarctobacterium_faecium.t__SGB5792	5.6662069557
K00013|s__Streptococcus_gordonii.t__SGB8053	0.1510381278
K00013|s__Streptococcus_salivarius.t__SGB8007_group	1.2110077625
K00013|s__Veillonella_parvula.t__SGB6939	0.0655906434
K00014	29.957231538800002
K00014|s__Anaerostipes_hadrus.t__SGB4540_group	6.8415612236
K00014|s__Bacteroides_ovatus.t__SGB1871	0.1857487534
K00014|s__Bacteroides_stercoris.t__SGB1830	1.0112987687
K00014|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.1031937519
K00014|s__Bacteroides_uniformis.t__SGB1836	0.0825550015
K00014|s__Blautia_argi.t__SGB4797	0.1213964531
K00014|s__Coprococcus_catus.t__SGB4670	0.4450642038
K00014|s__Escherichia_coli.t__SGB10068	9.0446397159
K00014|s__Faecalibacterium_prausnitzii.t__SGB15316	0.8087648197
K00014|s__Fusobacterium_mortiferum.t__SGB6031	0.2934198568
K00014|s__Klebsiella_pneumoniae.t__SGB10115	0.8423200988999999
K00014|s__Ligilactobacillus_salivarius.t__SGB7082	0.2546486808
K00014|s__Limosilactobacillus_mucosae.t__SGB7088_group	0.4565062568
K00014|s__Phocaeicola_vulgatus.t__SGB1814	7.7763472874
K00014|s__Rothia_mucilaginosa.t__SGB16971_group	0.3868379512
K00014|s__Streptococcus_mitis.t__SGB8180_group	0.15733393
K00014|unclassified	1.1455947853
K00015	7.252866344199999
K00015|s__Limosilactobacillus_mucosae.t__SGB7088_group	0.9623451351
K00015|s__Phascolarctobacterium_faecium.t__SGB5792	6.2905212091
K00016	37.7275237128
K00016|s__Bifidobacterium_longum.t__SGB17248	9.8458174973
K00016|s__Blautia_argi.t__SGB4797	0.1193284656
K00016|s__Blautia_hansenii.t__SGB4798	1.1250969614
K00016|s__Coprococcus_catus.t__SGB4670	0.1779314548
K00016|s__Klebsiella_pneumoniae.t__SGB10115	0.1860598904
K00016|s__Lactobacillus_gasseri.t__SGB7038	0.3051308123
K00016|s__Lactobacillus_johnsonii.t__SGB7041	2.4552910759
K00016|s__Ligilactobacillus_salivarius.t__SGB7082	0.44757474910000006
K00016|s__Limosilactobacillus_mucosae.t__SGB7088_group	3.6790874671
K00016|s__Limosilactobacillus_reuteri.t__SGB7095	1.7843223514
K00016|s__Phascolarctobacterium_faecium.t__SGB5792	3.6828081385
K00016|s__Streptococcus_gordonii.t__SGB8053	0.1472789108
K00016|s__Streptococcus_mitis.t__SGB8180_group	0.1620068019
K00016|s__Streptococcus_parasanguinis.t__SGB8071	0.0589115643
K00016|s__Streptococcus_salivarius.t__SGB8007_group	0.9397745765000001
K00016|s__Streptococcus_vestibularis.t__SGB8003	1.1409524601999999
K00016|unclassified	11.4701505352
K00018	1.5577037553
K00018|s__Bacteroides_fragilis.t__SGB1855	0.9775819983
K00018|s__Coprococcus_catus.t__SGB4670	0.1846679211
K00018|s__Eggerthella_lenta.t__SGB14809	0.2274319299
K00018|s__Ligilactobacillus_salivarius.t__SGB7082	0.168021906
K00019	0.178581599
K00019|s__Klebsiella_pneumoniae.t__SGB10115	0.178581599
K00020	1.2054299853000001
K00020|s__Coprococcus_catus.t__SGB4670	0.102707124
K00020|s__Klebsiella_pneumoniae.t__SGB10115	0.2716252595
K00020|s__Ligilactobacillus_salivarius.t__SGB7082	0.2243995042
K00020|s__Limosilactobacillus_mucosae.t__SGB7088_group	0.6066980976
K00024	21.5092387235
K00024|s__Bacteroides_fragilis.t__SGB1855	1.0272007567
K00024|s__Bacteroides_ovatus.t__SGB1871	0.4287067955
K00024|s__Bacteroides_stercoris.t__SGB1830	1.7847924944
K00024|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.1812900408
K00024|s__Bacteroides_uniformis.t__SGB1836	0.4404721717
K00024|s__Bacteroides_xylanisolvens.t__SGB1867	0.26372446159999996
K00024|s__Escherichia_coli.t__SGB10068	9.264211919
K00024|s__Klebsiella_pneumoniae.t__SGB10115	0.2124873354
K00024|s__Parabacteroides_distasonis.t__SGB1934	0.1556364783
K00024|s__Parabacteroides_merdae.t__SGB1949	0.1245091826
K00024|s__Phocaeicola_vulgatus.t__SGB1814	7.6262070873
K00027	19.7003201745
K00027|s__Anaerostipes_hadrus.t__SGB4540_group	8.1461927353
K00027|s__Escherichia_coli.t__SGB10068	5.5939590678
K00027|s__Klebsiella_pneumoniae.t__SGB10115	0.1513863666
K00027|s__Limosilactobacillus_mucosae.t__SGB7088_group	0.851170533
K00027|s__Phascolarctobacterium_faecium.t__SGB5792	4.6711733518
K00027|unclassified	0.28643812
K00029	8.0892398152
K00029|s__Bacteroides_uniformis.t__SGB1836	0.1894478884
K00029|s__Escherichia_coli.t__SGB10068	7.5638771364
K00029|s__Klebsiella_pneumoniae.t__SGB10115	0.3359147904
K00031	18.8519126522
K00031|s__Bifidobacterium_adolescentis.t__SGB17244_group	6.5278904263
K00031|s__Bifidobacterium_longum.t__SGB17248	4.3634399852
K00031|s__Blautia_argi.t__SGB4797	0.0812735739
K00031|s__Coprococcus_catus.t__SGB4670	0.4075179674
K00031|s__Escherichia_coli.t__SGB10068	5.3422150558
K00031|s__Klebsiella_pneumoniae.t__SGB10115	0.1119961228
K00031|s__Limosilactobacillus_mucosae.t__SGB7088_group	0.3999199084
K00031|s__Roseburia_faecis.t__SGB4925	1.2655456514
K00031|s__Streptococcus_gordonii.t__SGB8053	0.1884270646
K00031|unclassified	0.1636868965
K00033	26.123556261
K00033|s__Bacteroides_fragilis.t__SGB1855	0.7440526136
K00033|s__Bacteroides_ovatus.t__SGB1871	0.2955624819
K00033|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.2418170994
K00033|s__Bacteroides_xylanisolvens.t__SGB1867	0.1023072344
K00033|s__Bifidobacterium_adolescentis.t__SGB17244_group	18.4085343243
K00033|s__Escherichia_coli.t__SGB10068	5.7000684859
K00033|s__Klebsiella_pneumoniae.t__SGB10115	0.1275402587
K00033|s__Ligilactobacillus_salivarius.t__SGB7082	0.2132941084
K00033|unclassified	0.2903796544
K00036	26.21462959
K00036|s__Bacteroides_fragilis.t__SGB1855	0.9796669747
K00036|s__Bacteroides_ovatus.t__SGB1871	0.0824018951
K00036|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.1098691934
K00036|s__Bacteroides_xylanisolvens.t__SGB1867	0.2655172175
K00036|s__Bifidobacterium_longum.t__SGB17248	7.023381603
K00036|s__Escherichia_coli.t__SGB10068	6.4732577385
K00036|s__Klebsiella_pneumoniae.t__SGB10115	0.2325164418
K00036|s__Lactobacillus_gasseri.t__SGB7038	0.1898765035
K00036|s__Lactobacillus_johnsonii.t__SGB7041	2.0502290223
K00036|s__Ligilactobacillus_salivarius.t__SGB7082	0.1807023826
K00036|s__Parabacteroides_distasonis.t__SGB1934	0.1966475169
K00036|s__Phocaeicola_vulgatus.t__SGB1814	7.8044827548
K00036|s__Rothia_mucilaginosa.t__SGB16971_group	0.081197189
K00036|s__Streptococcus_gordonii.t__SGB8053	0.1411048711
K00036|s__Streptococcus_mitis.t__SGB8180_group	0.1843461199
K00036|unclassified	0.2194321659
K00040	10.5686751611
K00040|s__Blautia_argi.t__SGB4797	0.3629991979
K00040|s__Blautia_hansenii.t__SGB4798	1.1565323282
K00040|s__Blautia_producta.t__SGB4791	3.6046664535
K00040|s__Escherichia_coli.t__SGB10068	4.9104495154
K00040|s__Fusobacterium_mortiferum.t__SGB6031	0.5340276661
K00041	16.4317833237
K00041|s__Bacteroides_ovatus.t__SGB1871	0.1912001972
K00041|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.1147201183
K00041|s__Bacteroides_uniformis.t__SGB1836	0.0094938252
K00041|s__Bacteroides_xylanisolvens.t__SGB1867	0.0956000986
K00041|s__Blautia_argi.t__SGB4797	0.0730834803
K00041|s__Blautia_hansenii.t__SGB4798	1.3034727475
K00041|s__Escherichia_coli.t__SGB10068	6.0525867793
K00041|s__Fusobacterium_mortiferum.t__SGB6031	0.3737088016
K00041|s__Klebsiella_pneumoniae.t__SGB10115	0.3792730326
K00041|s__Phocaeicola_vulgatus.t__SGB1814	7.7053679467
K00041|unclassified	0.1332762964
K00042	18.1019194618
K00042|s__Escherichia_coli.t__SGB10068	17.5698688678
K00042|s__Klebsiella_pneumoniae.t__SGB10115	0.4823682064
K00042|unclassified	0.0496823876
K00046	20.9507092146
K00046|s__Bacteroides_ovatus.t__SGB1871	1.074034268
K00046|s__Bacteroides_stercoris.t__SGB1830	0.0195593863
K00046|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.1884270646
K00046|s__Bacteroides_uniformis.t__SGB1836	0.3956968356
K00046|s__Bacteroides_xylanisolvens.t__SGB1867	0.3768541291
K00046|s__Blautia_argi.t__SGB4797	0.0565281194
K00046|s__Blautia_hansenii.t__SGB4798	2.5437653715
K00046|s__Escherichia_coli.t__SGB10068	0.9817478307
K00046|s__Flavonifractor_plautii.t__SGB15132	0.1184829382
K00046|s__GGB3606_SGB4870.t__SGB4870	0.0753708258
K00046|s__Parabacteroides_merdae.t__SGB1949	0.5182476884
K00046|s__Phocaeicola_vulgatus.t__SGB1814	14.1509013597
K00046|unclassified	0.4510933975
K00048	34.012891003600004
K00048|s__Bifidobacterium_adolescentis.t__SGB17244_group	20.7955472693
K00048|s__Bifidobacterium_longum.t__SGB17248	6.9769676341
K00048|s__Escherichia_coli.t__SGB10068	5.4674692594
K00048|s__Fusobacterium_mortiferum.t__SGB6031	0.7729068408
K00052	62.9369713852
K00052|s__Anaerobutyricum_hallii.t__SGB4532	3.4620951337
K00052|s__Anaerostipes_hadrus.t__SGB4540_group	7.9030775209
K00052|s__Bacteroides_fragilis.t__SGB1855	0.6218447737
K00052|s__Bacteroides_ovatus.t__SGB1871	0.2162886787
K00052|s__Bacteroides_stercoris.t__SGB1830	1.1121338063
K00052|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.1081443394
K00052|s__Bacteroides_uniformis.t__SGB1836	0.0946262969
K00052|s__Bacteroides_xylanisolvens.t__SGB1867	0.1216623818
K00052|s__Bifidobacterium_adolescentis.t__SGB17244_group	12.5917885851
K00052|s__Bifidobacterium_longum.t__SGB17248	10.2873068269
K00052|s__Blautia_argi.t__SGB4797	0.197576938
K00052|s__Coprococcus_catus.t__SGB4670	0.1444273404
K00052|s__Escherichia_coli.t__SGB10068	8.415590208200001
K00052|s__Klebsiella_pneumoniae.t__SGB10115	0.5235195219
K00052|s__Lacrimispora_amygdalina.t__SGB4716	0.0924987249
K00052|s__Parabacteroides_distasonis.t__SGB1934	0.0811082545
K00052|s__Parabacteroides_merdae.t__SGB1949	0.379753007
K00052|s__Phascolarctobacterium_faecium.t__SGB5792	4.6247572752
K00052|s__Phocaeicola_vulgatus.t__SGB1814	9.841134881
K00052|s__Streptococcus_mitis.t__SGB8180_group	0.1110638716
K00052|s__Streptococcus_salivarius.t__SGB8007_group	1.5410112181
K00052|s__Streptococcus_vestibularis.t__SGB8003	0.2915426629
K00052|s__Veillonella_parvula.t__SGB6939	0.1740191383
K00053	67.39237229369999
K00053|s__Anaerobutyricum_hallii.t__SGB4532	1.4169888322
K00053|s__Anaerostipes_hadrus.t__SGB4540_group	6.1567675016
K00053|s__Bacteroides_fragilis.t__SGB1855	0.8549746471
K00053|s__Bacteroides_ovatus.t__SGB1871	0.2206386186
K00053|s__Bacteroides_stercoris.t__SGB1830	0.8825544744
K00053|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.1930587913
K00053|s__Bacteroides_uniformis.t__SGB1836	0.1517044753
K00053|s__Bacteroides_xylanisolvens.t__SGB1867	0.3447478416
K00053|s__Bifidobacterium_adolescentis.t__SGB17244_group	14.0895389284
K00053|s__Bifidobacterium_longum.t__SGB17248	9.2155216723
K00053|s__Blautia_argi.t__SGB4797	0.1034656396
K00053|s__Blautia_hansenii.t__SGB4798	2.3970536629
K00053|s__Blautia_producta.t__SGB4791	1.8976674831
K00053|s__Blautia_stercoris.t__SGB4788	0.5828558549
K00053|s__Clostridiaceae_bacterium.t__SGB4721	0.1284135891
K00053|s__Escherichia_coli.t__SGB10068	9.7377885808
K00053|s__Eubacterium_ramulus.t__SGB4960	0.1416988832
K00053|s__Faecalibacterium_prausnitzii.t__SGB15316	0.6943245278
K00053|s__Fusobacterium_mortiferum.t__SGB6031	1.2068983809
K00053|s__Klebsiella_pneumoniae.t__SGB10115	0.2883203878
K00053|s__Lacrimispora_amygdalina.t__SGB4716	0.0428045297
K00053|s__Parabacteroides_distasonis.t__SGB1934	0.3203898112
K00053|s__Phascolarctobacterium_faecium.t__SGB5792	5.1181166528
K00053|s__Phocaeicola_vulgatus.t__SGB1814	8.2325784569
K00053|s__Rothia_mucilaginosa.t__SGB16971_group	0.2524494422
K00053|s__Streptococcus_gordonii.t__SGB8053	0.056485001
K00053|s__Streptococcus_mitis.t__SGB8180_group	0.3106675058
K00053|s__Streptococcus_parasanguinis.t__SGB8071	0.1835762534
K00053|s__Streptococcus_salivarius.t__SGB8007_group	1.4783806051
K00053|s__Streptococcus_vestibularis.t__SGB8003	0.6919412628
K00054	1.6117046189
K00054|s__Limosilactobacillus_mucosae.t__SGB7088_group	0.7563020588
K00054|s__Streptococcus_gordonii.t__SGB8053	0.109608994
K00054|s__Streptococcus_parasanguinis.t__SGB8071	0.1772635221
K00054|s__Streptococcus_salivarius.t__SGB8007_group	0.3077250547
K00054|s__Streptococcus_vestibularis.t__SGB8003	0.138362923
K00054|unclassified	0.1224420664
K00055	1.4910484145999998
K00055|s__Limosilactobacillus_mucosae.t__SGB7088_group	0.377151959
K00055|s__Limosilactobacillus_reuteri.t__SGB7095	1.1138964556
K00057	75.7642933476
K00057|s__Anaerobutyricum_hallii.t__SGB4532	3.7828758749
K00057|s__Anaerostipes_hadrus.t__SGB4540_group	15.2185180132
K00057|s__Bacteroides_fragilis.t__SGB1855	1.4134254482
K00057|s__Bacteroides_ovatus.t__SGB1871	0.1655630488
K00057|s__Bacteroides_stercoris.t__SGB1830	1.0234806653
K00057|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.3059993238
K00057|s__Bacteroides_uniformis.t__SGB1836	0.3059993238
K00057|s__Bacteroides_xylanisolvens.t__SGB1867	0.3010237251
K00057|s__Bifidobacterium_adolescentis.t__SGB17244_group	28.0090352121
K00057|s__Bifidobacterium_longum.t__SGB17248	6.5833500486
K00057|s__Blautia_argi.t__SGB4797	0.228290825
K00057|s__Blautia_sp_Marseille_P3087.t__SGB4813	0.0859070028
K00057|s__Coprococcus_catus.t__SGB4670	0.0916483123
K00057|s__Enterococcus_faecium.t__SGB7968	0.1416988832
K00057|s__Escherichia_coli.t__SGB10068	10.5990927521
K00057|s__Faecalibacterium_prausnitzii.t__SGB15316	0.7177201929
K00057|s__Fusobacterium_mortiferum.t__SGB6031	0.2749091229
K00057|s__Klebsiella_pneumoniae.t__SGB10115	0.5242858679
K00057|s__Lacrimispora_amygdalina.t__SGB4716	0.1149427029
K00057|s__Lactobacillus_gasseri.t__SGB7038	0.1133591066
K00057|s__Lactobacillus_johnsonii.t__SGB7041	1.672046822
K00057|s__Ligilactobacillus_salivarius.t__SGB7082	0.1137509007
K00057|s__Limosilactobacillus_mucosae.t__SGB7088_group	0.5260979158
K00057|s__Limosilactobacillus_reuteri.t__SGB7095	0.9242260684
K00057|s__Megasphaera_elsdenii.t__SGB5862	0.136963939
K00057|s__Streptococcus_mitis.t__SGB8180_group	0.2132829389
