# Gene Family HUMAnN v4.0.0.alpha.1 Adjusted CPMs	SRR28210342
UNGROUPED|s__Clostridiaceae_bacterium.t__SGB4770	1777.7150167372
UNGROUPED|s__Clostridiaceae_bacterium_AF18_31LB.t__SGB4767	2672.1348528954
UNGROUPED|s__Clostridiaceae_bacterium_Marseille_Q4143.t__SGB4768	2732.276023731
UNGROUPED|s__Clostridiaceae_bacterium_NSJ_33.t__SGB25547	349.9112833193
UNGROUPED|s__Clostridiaceae_unclassified_SGB4771.t__SGB4771	1155.3006234909
UNGROUPED|s__Clostridiales_Family_XIII_bacterium_BX16.t__SGB3957	768.1247350138
UNGROUPED|s__Clostridiales_bacterium_KLE1615.t__SGB5090	1155.7611668303
UNGROUPED|s__Clostridium_SGB4750.t__SGB4750	1024.5434537475
UNGROUPED|s__Clostridium_fessum.t__SGB4705	675.9498415148
UNGROUPED|s__Clostridium_leptum.t__SGB14853	239.0282388195
UNGROUPED|s__Clostridium_sp_1001270H_150608_G6.t__SGB5111	6032.1525203543
UNGROUPED|s__Clostridium_sp_AF27_2AA.t__SGB4712	659.9666930983
UNGROUPED|s__Clostridium_sp_AF34_10BH.t__SGB4914	1285.5350457853
UNGROUPED|s__Clostridium_sp_AM22_11AC.t__SGB4749	661.1966877998
UNGROUPED|s__Collinsella_aerofaciens.t__SGB14535_group	19642.8207782327
UNGROUPED|s__Coprobacillus_cateniformis.t__SGB6771	968.9621777499
UNGROUPED|s__Coprococcus_SGB4669.t__SGB4669	771.1605458309
UNGROUPED|s__Coprococcus_catus.t__SGB4670	1161.1652805834
UNGROUPED|s__Coprococcus_comes.t__SGB4577	3431.5620406304
UNGROUPED|s__Coprococcus_eutactus.t__SGB5121	5145.6831647036
UNGROUPED|s__Desulfovibrio_legallii.t__SGB15469	3972.2289674115
UNGROUPED|s__Dialister_hominis.t__SGB5803_group	44423.4910809221
UNGROUPED|s__Dorea_formicigenerans.t__SGB4575	6483.7122629855
UNGROUPED|s__Dorea_longicatena.t__SGB4581	2369.8101785712
UNGROUPED|s__Dorea_longicatena.t__SGB4582	6375.5041404883
UNGROUPED|s__Dorea_sp_AF24_7LB.t__SGB4571	5348.1079173387
UNGROUPED|s__Dorea_sp_AF36_15AT.t__SGB4552	1056.474763191
UNGROUPED|s__Dysosmobacter_sp_BX15.t__SGB15053	3056.7990150293
UNGROUPED|s__Dysosmobacter_sp_NSJ_60.t__SGB15124	3646.3146149414
UNGROUPED|s__Dysosmobacter_welbionis.t__SGB15078	1360.1260271381
UNGROUPED|s__Escherichia_coli.t__SGB10068	2535.9015853433
UNGROUPED|s__Eubacteriaceae_bacterium.t__SGB3958	747.0581367899
UNGROUPED|s__Eubacteriaceae_bacterium.t__SGB5043	3749.2599100252
UNGROUPED|s__Eubacterium_ramulus.t__SGB4959	1710.7416039802
UNGROUPED|s__Eubacterium_ramulus.t__SGB4960	6418.65669511
UNGROUPED|s__Eubacterium_rectale.t__SGB4933	46586.3197130223
UNGROUPED|s__Eubacterium_siraeum.t__SGB4198	1483.5200997909
UNGROUPED|s__Eubacterium_sp_AF34_35BH.t__SGB5051	6385.0700348578
UNGROUPED|s__Eubacterium_ventriosum.t__SGB5045	3044.9897200692
UNGROUPED|s__Evtepia_gabavorous.t__SGB15120	1921.0474723354
UNGROUPED|s__Faecalibacillus_intestinalis.t__SGB6754	5830.2342202298
UNGROUPED|s__Faecalibacterium_SGB15346.t__SGB15346	8253.0658812397
UNGROUPED|s__Faecalibacterium_prausnitzii.t__SGB15316	5449.7795669638
UNGROUPED|s__Faecalibacterium_prausnitzii.t__SGB15317	1421.6448943816
UNGROUPED|s__Faecalibacterium_prausnitzii.t__SGB15318	13080.1873011149
UNGROUPED|s__Faecalibacterium_prausnitzii.t__SGB15323	3490.2049924829
UNGROUPED|s__Faecalibacterium_prausnitzii.t__SGB15332	7937.7444680976
UNGROUPED|s__Faecalibacterium_prausnitzii.t__SGB15342	10274.9630276744
UNGROUPED|s__Faecalicatena_fissicatena.t__SGB4871	8693.7593579559
UNGROUPED|s__Firmicutes_bacterium_AF16_15.t__SGB4993	2649.8571861768
UNGROUPED|s__Flavonifractor_plautii.t__SGB15132	487.3774695557
UNGROUPED|s__Fusicatenibacter_saccharivorans.t__SGB4874	10336.343909998901
UNGROUPED|s__GGB1661_SGB2275.t__SGB2275	1077.0079166502
UNGROUPED|s__GGB2653_SGB3574.t__SGB3574	416.1374651313
UNGROUPED|s__GGB2848_SGB3813.t__SGB3813	82.279477909
UNGROUPED|s__GGB2998_SGB3988.t__SGB3988	1514.0819568737
UNGROUPED|s__GGB3256_SGB4303.t__SGB4303	29522.5240867027
UNGROUPED|s__GGB3304_SGB4367.t__SGB4367	16326.3313327384
UNGROUPED|s__GGB3321_SGB4394.t__SGB4394	336.3380199458
UNGROUPED|s__GGB3351_SGB4434.t__SGB4434	274.2991132661
UNGROUPED|s__GGB33928_SGB15225.t__SGB15225	2300.18411645
UNGROUPED|s__GGB3619_SGB4894.t__SGB4894	517.0019651118
UNGROUPED|s__GGB36267_SGB14177.t__SGB14177	3623.256052554
UNGROUPED|s__GGB3653_SGB4964.t__SGB4964	1083.7659539642
UNGROUPED|s__GGB3815_SGB5180.t__SGB5180	308.0476631619
UNGROUPED|s__GGB41458_SGB58520.t__SGB58520	457.5026780445
UNGROUPED|s__GGB4456_SGB6141.t__SGB6141	1474.7381091148
UNGROUPED|s__GGB4552_SGB6276.t__SGB6276	357.0601989007
UNGROUPED|s__GGB4559_SGB6293.t__SGB6293	21758.9429414795
UNGROUPED|s__GGB4569_SGB6312.t__SGB6312	16985.0413140461
UNGROUPED|s__GGB4682_SGB6472.t__SGB6472	318.6915140353
UNGROUPED|s__GGB4683_SGB6473.t__SGB6473	3527.2308747856
UNGROUPED|s__GGB4699_SGB6503.t__SGB6503	2570.1449871385
UNGROUPED|s__GGB49418_SGB69331.t__SGB69331	492.9284483498
UNGROUPED|s__GGB51441_SGB71759.t__SGB71759	1329.2083092013
UNGROUPED|s__GGB51959_SGB72479.t__SGB72479	746.9773025735
UNGROUPED|s__GGB6649_SGB9391.t__SGB9391	1559.2903187902
UNGROUPED|s__GGB9200_SGB14139.t__SGB14139	2088.7714794176
UNGROUPED|s__GGB9342_SGB14306.t__SGB14306	703.0664015107
UNGROUPED|s__GGB9359_SGB14334.t__SGB14334	195.5849177607
UNGROUPED|s__GGB9365_SGB14341.t__SGB14341	67.8687084727
UNGROUPED|s__GGB9468_SGB14861.t__SGB14861	2530.223051865
UNGROUPED|s__GGB9502_SGB14899.t__SGB14899	423.973305255
UNGROUPED|s__GGB9512_SGB14909.t__SGB14909	165.4654379963
UNGROUPED|s__GGB9522_SGB14921.t__SGB14921	228.9085437184
UNGROUPED|s__GGB9524_SGB14924.t__SGB14924	2584.2839268057
UNGROUPED|s__GGB9527_SGB14927.t__SGB14927	233.0489630235
UNGROUPED|s__GGB9534_SGB14937.t__SGB14937	320.9041142683
UNGROUPED|s__GGB9561_SGB14972.t__SGB14972	1652.0013465223
UNGROUPED|s__GGB9602_SGB15028.t__SGB15028	4728.1252465983
UNGROUPED|s__GGB9602_SGB15031.t__SGB15031	8941.0884051362
UNGROUPED|s__GGB9627_SGB15081.t__SGB15081	943.2995680344
UNGROUPED|s__GGB9634_SGB15093.t__SGB15093	1207.8489855098
UNGROUPED|s__GGB9699_SGB15216.t__SGB15216	7643.2092695646
UNGROUPED|s__GGB9707_SGB15229.t__SGB15229	4469.8695233067
UNGROUPED|s__GGB9708_SGB15233.t__SGB15233	9858.4441790136
UNGROUPED|s__GGB9708_SGB15234.t__SGB15234	2364.8813074585
UNGROUPED|s__GGB9712_SGB15244.t__SGB15244	3333.4250190998
UNGROUPED|s__GGB9713_SGB15249.t__SGB15249	491.2465762584
UNGROUPED|s__GGB9715_SGB15260.t__SGB15260	2938.0094400607
UNGROUPED|s__GGB9715_SGB15265.t__SGB15265	18008.2390673811
UNGROUPED|s__GGB9730_SGB15291.t__SGB15291	7164.7158304995
UNGROUPED|s__GGB9747_SGB15356.t__SGB15356	6270.4338544669
UNGROUPED|s__GGB9758_SGB15368.t__SGB15368	2962.9803899345998
UNGROUPED|s__GGB9760_SGB15373.t__SGB15373	923.4420449004
UNGROUPED|s__GGB9781_SGB66170.t__SGB66170	331.117511579
UNGROUPED|s__GGB9787_SGB15410.t__SGB15410	998.8704134227
UNGROUPED|s__GGB9790_SGB15413.t__SGB15413	1286.420316726
UNGROUPED|s__Gemmiger_formicilis.t__SGB15300	27353.8093339396
UNGROUPED|s__Gordonibacter_pamelaeae.t__SGB14807	1123.0561106803
UNGROUPED|s__Holdemania_filiformis.t__SGB4046	1521.9704378809
UNGROUPED|s__Hydrogeniiclostidium_mannosilyticum.t__SGB14890	926.299446878
UNGROUPED|s__Intestinibacter_bartlettii.t__SGB6140	527.6065727134
UNGROUPED|s__Klebsiella_variicola.t__SGB10114	337.9682614373
UNGROUPED|s__Lachnospira_eligens.t__SGB5082	1727.6294919929
UNGROUPED|s__Lachnospira_pectinoschiza.t__SGB5075	1678.6078524959
UNGROUPED|s__Lachnospiraceae_bacterium.t__SGB4781	1509.8971154852
UNGROUPED|s__Lachnospiraceae_bacterium.t__SGB4782	1279.3234659885
UNGROUPED|s__Lachnospiraceae_bacterium_Marseille_Q4251.t__SGB4780	1196.5573769066
UNGROUPED|s__Lachnospiraceae_bacterium_NSJ_29.t__SGB25431	585.3789078036
UNGROUPED|s__Lachnospiraceae_bacterium_OF09_6.t__SGB4966	930.5472284234
UNGROUPED|s__Lacrimispora_amygdalina.t__SGB4716	257.607530896
UNGROUPED|s__Lacrimispora_celerecrescens.t__SGB4868	1021.3103237436
UNGROUPED|s__Lawsonibacter_asaccharolyticus.t__SGB15154	168.3028923359
UNGROUPED|s__Leuconostoc_lactis.t__SGB7121_group	441.7096349262
UNGROUPED|s__Mediterraneibacter_butyricigenes.t__SGB25493	2187.3407843065
UNGROUPED|s__Mogibacterium_sp_BX12.t__SGB14854	815.7777508556
UNGROUPED|s__Odoribacter_splanchnicus.t__SGB1790	1487.6246670657
UNGROUPED|s__Oscillibacter_sp_ER4.t__SGB15254	2280.7299955749
UNGROUPED|s__Oscillospiraceae_bacterium_Marseille_Q3528.t__SGB4778	630.0006664423
UNGROUPED|s__Oscillospiraceae_unclassified_SGB15256.t__SGB15256	8964.692138532
UNGROUPED|s__Parabacteroides_distasonis.t__SGB1934	1113.7822873205
UNGROUPED|s__Parabacteroides_goldsteinii.t__SGB1941	390.1135462465
UNGROUPED|s__Parabacteroides_merdae.t__SGB1949	5018.954413024
UNGROUPED|s__Parasutterella_SGB9260.t__SGB9260	1678.4274891706
UNGROUPED|s__Phascolarctobacterium_faecium.t__SGB5792	3572.9062131275
UNGROUPED|s__Phocaeicola_coprophilus.t__SGB1888	627.7217374963
UNGROUPED|s__Phocaeicola_plebeius.t__SGB1899	2179.7717628342
UNGROUPED|s__Phocaeicola_vulgatus.t__SGB1814	3571.276077085
UNGROUPED|s__Prevotella_copri_clade_A.t__SGB1626	4202.7613227607
UNGROUPED|s__Pseudoruminococcus_massiliensis.t__SGB4280	773.8807127447
UNGROUPED|s__Romboutsia_timonensis.t__SGB6148	829.9152840478
UNGROUPED|s__Roseburia_hominis.t__SGB4936	1246.0464078979
UNGROUPED|s__Roseburia_inulinivorans.t__SGB4940	11567.4050372712
UNGROUPED|s__Ruminococcaceae_bacterium_AM28_23LB.t__SGB14974	2461.4897373456
UNGROUPED|s__Ruminococcaceae_bacterium_D5.t__SGB14960	1333.1876385773
UNGROUPED|s__Ruminococcus_bicirculans.t__SGB4262	842.0277154941
UNGROUPED|s__Ruminococcus_callidus.t__SGB4422	2353.8997159821
UNGROUPED|s__Ruminococcus_sp_AF13_28.t__SGB4834	11514.4251852074
UNGROUPED|s__Ruminococcus_sp_AF41_9.t__SGB25497	3137.9726652495
UNGROUPED|s__Ruminococcus_sp_BSD2780120874_150323_B10.t__SGB4290	52742.1334496666
UNGROUPED|s__Ruminococcus_torques.t__SGB4563	27019.1371466458
UNGROUPED|s__Ruminococcus_torques.t__SGB4608	762.3826740987
UNGROUPED|s__Ruthenibacterium_lactatiformans.t__SGB15271	937.0690716084
UNGROUPED|s__Senegalimassilia_anaerobia.t__SGB14824_group	1159.6071413524
UNGROUPED|s__Streptococcus_parasanguinis.t__SGB8071	136.364379451
UNGROUPED|s__Streptococcus_salivarius.t__SGB8007_group	656.7036485463
UNGROUPED|s__Vescimonas_SGB15087.t__SGB15087	7262.45492357
UNGROUPED|s__Vescimonas_coprocola.t__SGB15089	2618.29399088
UNGROUPED|unclassified	13815.0664079448
K00001	0.3643847532
K00001|s__Roseburia_hominis.t__SGB4936	0.3643847532
K00002	6.0692888464
K00002|s__Blautia_SGB4815.t__SGB4815	0.4539394656
K00002|s__Blautia_massiliensis.t__SGB4826	2.1046284314
K00002|s__Blautia_obeum.t__SGB4810	0.6437686967
K00002|s__Blautia_obeum.t__SGB4811	2.0881215417
K00002|s__Blautia_sp_Marseille_P3087.t__SGB4813	0.3136309035
K00002|s__Blautia_wexlerae.t__SGB4831	0.1238113596
K00002|s__Ruminococcus_sp_AF13_28.t__SGB4834	0.341388448
K00003	16.828150356800002
K00003|s__Alistipes_finegoldii.t__SGB2301	0.4106224678
K00003|s__Alistipes_senegalensis.t__SGB2296	0.0066416872
K00003|s__Alistipes_shahii.t__SGB2295	1.8729432726
K00003|s__Anaerostipes_hadrus.t__SGB4540_group	2.660176651
K00003|s__Bifidobacterium_longum.t__SGB17248	3.5803698055
K00003|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	7.2326326696
K00003|s__Eubacterium_siraeum.t__SGB4198	0.4649798876
K00003|s__Lachnospira_eligens.t__SGB5082	0.4540050849
K00003|unclassified	0.14577883060000002
K00005	17.300218456299998
K00005|s__Anaerobutyricum_hallii.t__SGB4532	2.1959016129
K00005|s__Anaerobutyricum_soehngenii.t__SGB4537	0.1038594712
K00005|s__Clostridiales_bacterium_KLE1615.t__SGB5090	0.0147438501
K00005|s__Collinsella_aerofaciens.t__SGB14535_group	12.4164901239
K00005|s__Dorea_sp_AF24_7LB.t__SGB4571	0.0741853366
K00005|s__Escherichia_coli.t__SGB10068	1.0394414345
K00005|s__Eubacterium_siraeum.t__SGB4198	0.7047606973
K00005|s__Klebsiella_variicola.t__SGB10114	0.0810911757
K00005|s__Ruminococcus_bicirculans.t__SGB4262	0.3338340145
K00005|s__Streptococcus_parasanguinis.t__SGB8071	0.0522601475
K00005|s__Streptococcus_salivarius.t__SGB8007_group	0.2836505921
K00008	10.6791599808
K00008|s__Anaerostipes_hadrus.t__SGB4540_group	0.0859512462
K00008|s__Dorea_formicigenerans.t__SGB4575	2.204651912
K00008|s__Dorea_sp_AF24_7LB.t__SGB4571	3.0424196386
K00008|s__Flavonifractor_plautii.t__SGB15132	0.0398651667
K00008|s__Ruminococcus_torques.t__SGB4563	4.1520944343
K00008|unclassified	1.154177583
K00009	4.0056480719000005
K00009|s__Alistipes_finegoldii.t__SGB2301	0.394429162
K00009|s__Anaerostipes_hadrus.t__SGB4540_group	0.9945847556
K00009|s__Escherichia_coli.t__SGB10068	1.2320329768
K00009|s__Eubacterium_ramulus.t__SGB4960	1.3071591047
K00009|s__Klebsiella_variicola.t__SGB10114	0.0774420728
K00010	3.5742623747
K00010|s__Alistipes_senegalensis.t__SGB2296	0.7946036613
K00010|s__Alistipes_shahii.t__SGB2295	0.9773625034
K00010|s__Anaerostipes_hadrus.t__SGB4540_group	1.2166224261
K00010|s__Klebsiella_variicola.t__SGB10114	0.1302231388
K00010|unclassified	0.4554506451
K00012	6.0758922378
K00012|s__Alistipes_finegoldii.t__SGB2301	0.5740926195
K00012|s__Alistipes_senegalensis.t__SGB2296	0.0060275586
K00012|s__Alistipes_shahii.t__SGB2295	2.0192321294
K00012|s__Bacteroides_fragilis.t__SGB1855	0.0725169625
K00012|s__Bacteroides_intestinalis.t__SGB1845	0.3806209233
K00012|s__Bacteroides_oleiciplenus.t__SGB1850	0.2961109301
K00012|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.1084960547
K00012|s__Barnesiella_intestinihominis.t__SGB1965	1.6670974328
K00012|s__Butyricimonas_faecalis.t__SGB1782	0.1234038289
K00012|s__Butyricimonas_virosa.t__SGB1784	0.0534247015
K00012|s__Escherichia_coli.t__SGB10068	0.5947506933
K00012|s__Faecalibacterium_prausnitzii.t__SGB15316	0.0979618057
K00012|s__Parabacteroides_distasonis.t__SGB1934	0.0821565976
K00013	52.4890744522
K00013|s__Akkermansia_muciniphila.t__SGB9226	8.7726976414
K00013|s__Alistipes_shahii.t__SGB2295	1.8720640575
K00013|s__Bacteroides_caccae.t__SGB1877	0.0927968599
K00013|s__Bacteroides_fragilis.t__SGB1855	0.1113562319
K00013|s__Bacteroides_intestinalis.t__SGB1845	0.6154602444999999
K00013|s__Bacteroides_oleiciplenus.t__SGB1850	0.3015465328
K00013|s__Bacteroides_ovatus.t__SGB1871	0.4751047413
K00013|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.1426646115
K00013|s__Bacteroides_xylanisolvens.t__SGB1867	0.0185105743
K00013|s__Bifidobacterium_longum.t__SGB17248	4.6154882068
K00013|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	3.8406139807
K00013|s__Blautia_SGB4815.t__SGB4815	0.134331436
K00013|s__Blautia_obeum.t__SGB4810	0.9403200517
K00013|s__Blautia_obeum.t__SGB4811	1.434903975
K00013|s__Blautia_sp_Marseille_P3087.t__SGB4813	0.0122119487
K00013|s__Coprococcus_SGB4669.t__SGB4669	0.3007578322
K00013|s__Coprococcus_catus.t__SGB4670	0.2455165977
K00013|s__Escherichia_coli.t__SGB10068	0.9060416426
K00013|s__Eubacterium_ramulus.t__SGB4960	2.8246909908
K00013|s__Eubacterium_siraeum.t__SGB4198	0.6619509341
K00013|s__Faecalibacterium_SGB15346.t__SGB15346	2.3197133221
K00013|s__Faecalibacterium_prausnitzii.t__SGB15316	0.0875334264
K00013|s__Faecalibacterium_prausnitzii.t__SGB15317	0.2930813611
K00013|s__Faecalibacterium_prausnitzii.t__SGB15318	5.7740528397
K00013|s__Faecalibacterium_prausnitzii.t__SGB15323	0.6565006981
K00013|s__Faecalibacterium_prausnitzii.t__SGB15332	2.5441956449
K00013|s__Faecalibacterium_prausnitzii.t__SGB15342	3.5107516154
K00013|s__Gordonibacter_pamelaeae.t__SGB14807	0.1440300417
K00013|s__Lachnospira_eligens.t__SGB5082	0.3753946633
K00013|s__Odoribacter_splanchnicus.t__SGB1790	0.4962247358
K00013|s__Parabacteroides_distasonis.t__SGB1934	0.1057272115
K00013|s__Phascolarctobacterium_faecium.t__SGB5792	2.0098033774
K00013|s__Roseburia_hominis.t__SGB4936	0.2551233084
K00013|s__Ruminococcus_torques.t__SGB4563	5.2616792967
K00013|s__Streptococcus_salivarius.t__SGB8007_group	0.2792559089
K00013|unclassified	0.0569779093
K00014	23.1730493523
K00014|s__Akkermansia_muciniphila.t__SGB9226	7.2970710275
K00014|s__Alistipes_finegoldii.t__SGB2301	0.4063945788
K00014|s__Alistipes_shahii.t__SGB2295	2.127595148
K00014|s__Anaerostipes_hadrus.t__SGB4540_group	2.014249237
K00014|s__Bacteroides_caccae.t__SGB1877	0.1412746844
K00014|s__Bacteroides_intestinalis.t__SGB1845	0.8123294353
K00014|s__Bacteroides_oleiciplenus.t__SGB1850	0.1883662459
K00014|s__Bacteroides_ovatus.t__SGB1871	0.3649596014
K00014|s__Bacteroides_stercoris.t__SGB1830	0.7416920931
K00014|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.0941831229
K00014|s__Bacteroides_uniformis.t__SGB1836	3.7673446373
K00014|s__Bacteroides_xylanisolvens.t__SGB1867	0.0235457807
K00014|s__Coprococcus_SGB4669.t__SGB4669	0.0781158218
K00014|s__Coprococcus_catus.t__SGB4670	0.4882238862
K00014|s__Dorea_sp_AF24_7LB.t__SGB4571	0.0513882368
K00014|s__Escherichia_coli.t__SGB10068	1.1348363454
K00014|s__Eubacterium_siraeum.t__SGB4198	0.444430834
K00014|s__Faecalibacterium_prausnitzii.t__SGB15316	1.6620968446
K00014|s__Klebsiella_variicola.t__SGB10114	0.0886177566
K00014|s__Lachnospira_eligens.t__SGB5082	0.4181327388
K00014|s__Phocaeicola_vulgatus.t__SGB1814	0.7254248223
K00014|s__Ruminococcus_sp_AF13_28.t__SGB4834	0.0513882368
K00014|s__Ruminococcus_torques.t__SGB4563	0.0513882368
K00015	2.5999018031
K00015|s__Butyricimonas_faecalis.t__SGB1782	0.0811289321
K00015|s__Butyricimonas_virosa.t__SGB1784	0.0811289321
K00015|s__Phascolarctobacterium_faecium.t__SGB5792	2.4376439389
K00016	12.4430312266
K00016|s__Bifidobacterium_longum.t__SGB17248	8.8687691075
K00016|s__Coprococcus_SGB4669.t__SGB4669	0.0174911514
K00016|s__Coprococcus_catus.t__SGB4670	0.6274348805
K00016|s__Klebsiella_variicola.t__SGB10114	0.0796001205
K00016|s__Phascolarctobacterium_faecium.t__SGB5792	1.5885998574
K00016|s__Streptococcus_parasanguinis.t__SGB8071	0.1260277301
K00016|s__Streptococcus_salivarius.t__SGB8007_group	0.7631664998000001
K00016|unclassified	0.3719418794
K00018	31.1105426246
K00018|s__Alistipes_senegalensis.t__SGB2296	0.6594606892
K00018|s__Alistipes_shahii.t__SGB2295	0.8667568681
K00018|s__Anaerobutyricum_soehngenii.t__SGB4537	0.0991575836
K00018|s__Bacteroides_fragilis.t__SGB1855	0.1394096721
K00018|s__Coprococcus_SGB4669.t__SGB4669	0.1212431993
K00018|s__Coprococcus_catus.t__SGB4670	0.5618105488
K00018|s__Eubacterium_rectale.t__SGB4933	18.6247424779
K00018|s__Gordonibacter_pamelaeae.t__SGB14807	0.121084322
K00018|s__Ruminococcus_torques.t__SGB4563	9.6533196071
K00018|unclassified	0.2635576565
K00019	0.0452745237
K00019|s__Klebsiella_variicola.t__SGB10114	0.0452745237
K00020	0.1659961213
K00020|s__Coprococcus_SGB4669.t__SGB4669	0.107409255
K00020|s__Coprococcus_catus.t__SGB4670	0.0585868663
K00024	32.3422744614
K00024|s__Akkermansia_muciniphila.t__SGB9226	9.1748472404
K00024|s__Alistipes_finegoldii.t__SGB2301	0.2733249629
K00024|s__Alistipes_onderdonkii.t__SGB2303	0.5466499259
K00024|s__Alistipes_senegalensis.t__SGB2296	0.0248477239
K00024|s__Alistipes_shahii.t__SGB2295	2.1451868303
K00024|s__Bacteroides_caccae.t__SGB1877	0.1539575204
K00024|s__Bacteroides_fragilis.t__SGB1855	0.0443895866
K00024|s__Bacteroides_intestinalis.t__SGB1845	1.76377126
K00024|s__Bacteroides_oleiciplenus.t__SGB1850	0.693507931
K00024|s__Bacteroides_ovatus.t__SGB1871	0.6089695219
K00024|s__Bacteroides_stercoris.t__SGB1830	1.0952935352000002
K00024|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.26335045960000003
K00024|s__Bacteroides_uniformis.t__SGB1836	7.9266610794000005
K00024|s__Bacteroides_xylanisolvens.t__SGB1867	0.2113415878
K00024|s__Barnesiella_intestinihominis.t__SGB1965	4.2605962265
K00024|s__Escherichia_coli.t__SGB10068	1.5417121518
K00024|s__Gordonibacter_pamelaeae.t__SGB14807	0.1970814804
K00024|s__Klebsiella_variicola.t__SGB10114	0.0356465237
K00024|s__Parabacteroides_distasonis.t__SGB1934	0.0355116693
K00024|s__Parabacteroides_goldsteinii.t__SGB1941	0.026633752
K00024|s__Parabacteroides_merdae.t__SGB1949	0.4794075356
K00024|s__Phocaeicola_vulgatus.t__SGB1814	0.736867138
K00024|unclassified	0.1027188187
K00027	6.5490121301
K00027|s__Anaerostipes_hadrus.t__SGB4540_group	2.7992796974
