# Gene Family HUMAnN v4.0.0.alpha.1 Adjusted CPMs	SRR28210355
UNGROUPED|s__Lachnospiraceae_bacterium_Marseille_Q4251.t__SGB4780	2777.7967875096
UNGROUPED|s__Lacrimispora_amygdalina.t__SGB4716	558.6914039581
UNGROUPED|s__Lancefieldella_parvula.t__SGB966	456.4336290553
UNGROUPED|s__Mediterraneibacter_glycyrrhizinilyticus.t__SGB4606	2093.1515806109
UNGROUPED|s__Mogibacterium_diversum.t__SGB3922_group	94.2443539273
UNGROUPED|s__Oscillospiraceae_bacterium_Marseille_Q3528.t__SGB4778	519.0678107204
UNGROUPED|s__Parabacteroides_distasonis.t__SGB1934	964.6823807386
UNGROUPED|s__Parasutterella_excrementihominis.t__SGB9262	1834.8711506328
UNGROUPED|s__Peptoniphilus_grossensis.t__SGB6701	294.9890414665
UNGROUPED|s__Phocaeicola_coprocola.t__SGB1891	1292.551156604
UNGROUPED|s__Phocaeicola_massiliensis.t__SGB1812	586.677387627
UNGROUPED|s__Phocaeicola_plebeius.t__SGB1903	2108.1109993786
UNGROUPED|s__Phocaeicola_vulgatus.t__SGB1814	734.5883635337
UNGROUPED|s__Roseburia_hominis.t__SGB4936	1935.8257601735
UNGROUPED|s__Roseburia_inulinivorans.t__SGB4940	8754.4558720375
UNGROUPED|s__Ruminococcus_gnavus.t__SGB4584	13536.0957925592
UNGROUPED|s__Ruminococcus_sp_AF13_28.t__SGB4834	35696.736479443
UNGROUPED|s__Ruminococcus_torques.t__SGB4563	84194.1740392304
UNGROUPED|s__Ruminococcus_torques.t__SGB4608	2666.9110763523
UNGROUPED|s__Solobacterium_SGB6828.t__SGB6828	444.285096547
UNGROUPED|s__Solobacterium_SGB6829.t__SGB6829	356.215777801
UNGROUPED|s__Solobacterium_SGB6833.t__SGB6833	335.8887923656
UNGROUPED|s__Streptococcus_parasanguinis.t__SGB8071	1289.6413276579
UNGROUPED|s__Streptococcus_salivarius.t__SGB8007_group	2471.2968187073
UNGROUPED|s__Streptococcus_thermophilus.t__SGB8002	25890.0825759049
UNGROUPED|s__Veillonella_atypica.t__SGB6936	181.281729834
UNGROUPED|unclassified	12331.4717453791
K00001	1.415237992
K00001|s__Eggerthella_lenta.t__SGB14809	0.9472978703
K00001|s__Roseburia_hominis.t__SGB4936	0.4679401217
K00002	15.1066023988
K00002|s__Blautia_SGB4815.t__SGB4815	0.3036473398
K00002|s__Blautia_massiliensis.t__SGB4826	11.4626870782
K00002|s__Blautia_obeum.t__SGB4810	0.7743007165
K00002|s__Blautia_obeum.t__SGB4811	1.5334190661
K00002|s__Blautia_sp_Marseille_P3087.t__SGB4813	0.2125531379
K00002|s__Blautia_wexlerae.t__SGB4831	0.3036473398
K00002|s__Ruminococcus_sp_AF13_28.t__SGB4834	0.5163477205
K00003	200.57550781
K00003|s__Anaerostipes_hadrus.t__SGB4540_group	14.0202988853
K00003|s__Anaerostipes_hadrus.t__SGB4547	1.2631916114
K00003|s__Bifidobacterium_longum.t__SGB17248	17.0530477813
K00003|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	165.5410215227
K00003|s__Eggerthella_lenta.t__SGB14809	0.1483323943
K00003|s__Gordonibacter_pamelaeae.t__SGB14807	1.4947341275
K00003|s__Lancefieldella_parvula.t__SGB966	0.4704542135
K00003|s__Mogibacterium_diversum.t__SGB3922_group	0.1505878959
K00003|s__Streptococcus_parasanguinis.t__SGB8071	0.1934617783
K00003|unclassified	0.2403775998
K00005	10.6409188315
K00005|s__Anaerobutyricum_hallii.t__SGB4532	8.5973009419
K00005|s__Anaerobutyricum_soehngenii.t__SGB4537	0.0682326609
K00005|s__Dorea_sp_AF24_7LB.t__SGB4571	0.150111854
K00005|s__Eubacterium_sulci.t__SGB3934_group	0.1212851523
K00005|s__Lacrimispora_amygdalina.t__SGB4716	0.1607101432
K00005|s__Streptococcus_parasanguinis.t__SGB8071	0.6042678663
K00005|s__Streptococcus_salivarius.t__SGB8007_group	0.8377349964
K00005|unclassified	0.1012752165
K00008	4.5088517504
K00008|s__Anaerostipes_hadrus.t__SGB4540_group	4.1826999796
K00008|unclassified	0.3261517708
K00009	11.3225072159
K00009|s__Anaerostipes_hadrus.t__SGB4540_group	10.6244507214
K00009|s__Anaerostipes_hadrus.t__SGB4547	0.6272722846
K00009|unclassified	0.0707842098
K00010	12.3225749456
K00010|s__Anaerostipes_hadrus.t__SGB4540_group	12.3225749456
K00012	15.977842112700001
K00012|s__Bifidobacterium_longum.t__SGB17248	15.8100695402
K00012|s__Gordonibacter_pamelaeae.t__SGB14807	0.1099575768
K00012|unclassified	0.0578149957
K00013	132.2186327257
K00013|s__Bifidobacterium_longum.t__SGB17248	14.2938909376
K00013|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	79.0377417783
K00013|s__Blautia_SGB4815.t__SGB4815	0.0224641094
K00013|s__Blautia_obeum.t__SGB4810	0.9547246476
K00013|s__Blautia_obeum.t__SGB4811	1.3815427253
K00013|s__Blautia_sp_Marseille_P3087.t__SGB4813	0.1572487655
K00013|s__Coprococcus_catus.t__SGB4670	0.508086449
K00013|s__Faecalibacterium_prausnitzii.t__SGB15332	0.0688249373
K00013|s__Faecalibacterium_prausnitzii.t__SGB15342	0.1835331662
K00013|s__Parabacteroides_distasonis.t__SGB1934	0.1830467709
K00013|s__Roseburia_hominis.t__SGB4936	0.2123042466
K00013|s__Ruminococcus_torques.t__SGB4563	27.5086571648
K00013|s__Streptococcus_salivarius.t__SGB8007_group	1.0544296507
K00013|s__Streptococcus_thermophilus.t__SGB8002	6.6521373764
K00014	26.2825117614
K00014|s__Anaerostipes_hadrus.t__SGB4540_group	10.7238957642
K00014|s__Anaerostipes_hadrus.t__SGB4547	0.1425095906
K00014|s__Coprococcus_catus.t__SGB4670	0.5388582126
K00014|s__Eggerthella_lenta.t__SGB14809	1.7505136129
K00014|s__Mogibacterium_diversum.t__SGB3922_group	0.134434869
K00014|s__Phocaeicola_vulgatus.t__SGB1814	0.1093797216
K00014|s__Streptococcus_thermophilus.t__SGB8002	12.6945291722
K00014|unclassified	0.1883908184
K00015	0.1682346992
K00015|unclassified	0.1682346992
K00016	41.4744776432
K00016|s__Bifidobacterium_longum.t__SGB17248	23.5988820012
K00016|s__Coprococcus_catus.t__SGB4670	0.6619551805
K00016|s__Lacrimispora_amygdalina.t__SGB4716	0.0947601881
K00016|s__Lancefieldella_parvula.t__SGB966	0.552767764
K00016|s__Streptococcus_parasanguinis.t__SGB8071	0.6027109817
K00016|s__Streptococcus_salivarius.t__SGB8007_group	5.4667146267
K00016|s__Streptococcus_thermophilus.t__SGB8002	10.2658773416
K00016|unclassified	0.2308095594
K00018	36.13167855579999
K00018|s__Anaerobutyricum_soehngenii.t__SGB4537	0.3150584146
K00018|s__Coprococcus_catus.t__SGB4670	0.8881306077
K00018|s__Eggerthella_lenta.t__SGB14809	0.0795488885
K00018|s__Gordonibacter_pamelaeae.t__SGB14807	2.1637297665
K00018|s__Lacrimispora_amygdalina.t__SGB4716	0.0940718575
K00018|s__Ruminococcus_torques.t__SGB4563	32.591139021
K00020	0.6484927202
K00020|s__Coprococcus_catus.t__SGB4670	0.3233149276
K00020|s__Lancefieldella_parvula.t__SGB966	0.3251777926
K00024	1.7105550181
K00024|s__Actinomyces_oris.t__SGB15878	0.1545412774
K00024|s__Eggerthella_lenta.t__SGB14809	1.1363071161
K00024|s__Gordonibacter_pamelaeae.t__SGB14807	0.060422515
K00024|s__Parabacteroides_distasonis.t__SGB1934	0.1143176713
K00024|s__Phocaeicola_massiliensis.t__SGB1812	0.0489932877
K00024|s__Phocaeicola_vulgatus.t__SGB1814	0.1959731507
K00027	16.0555160639
K00027|s__Anaerostipes_hadrus.t__SGB4540_group	8.4062902002
K00027|s__Anaerostipes_hadrus.t__SGB4547	7.3764118607
K00027|unclassified	0.2728140031
K00029	0.086676294
K00029|unclassified	0.086676294
K00030	2.1175666259
K00030|s__Eggerthella_lenta.t__SGB14809	1.962624743
K00030|s__Eubacterium_sulci.t__SGB3934_group	0.1549418829
K00031	93.0345115132
K00031|s__Bifidobacterium_longum.t__SGB17248	10.4136025143
K00031|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	80.0832273854
K00031|s__Coprococcus_catus.t__SGB4670	0.8430080887
K00031|s__Eggerthella_lenta.t__SGB14809	1.3583580259
K00031|s__Gordonibacter_pamelaeae.t__SGB14807	0.2457878772
K00031|unclassified	0.0905276217
K00033	257.8874547163
K00033|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	257.7919842361
K00033|unclassified	0.0954704802
K00036	20.5337375698
K00036|s__Bifidobacterium_longum.t__SGB17248	20.264377386
K00036|s__Parabacteroides_distasonis.t__SGB1934	0.088433256
K00036|s__Phocaeicola_vulgatus.t__SGB1814	0.1809269278
K00040	0.1071743954
K00040|unclassified	0.1071743954
K00041	0.8522865705
K00041|s__Phocaeicola_coprocola.t__SGB1891	0.0702199174
K00041|s__Phocaeicola_plebeius.t__SGB1903	0.3811938371
K00041|s__Phocaeicola_vulgatus.t__SGB1814	0.1103455844
K00041|unclassified	0.2905272317
K00042	0.30970104200000004
K00042|unclassified	0.30970104200000004
K00046	0.5256202781
K00046|s__Lacrimispora_amygdalina.t__SGB4716	0.3376679505
K00046|s__Phocaeicola_massiliensis.t__SGB1812	0.0395436917
K00046|s__Phocaeicola_vulgatus.t__SGB1814	0.0593155376
K00046|unclassified	0.0890930983
K00048	129.2712955902
K00048|s__Bifidobacterium_longum.t__SGB17248	18.5023869925
K00048|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	110.3184799304
K00048|unclassified	0.4504286672
K00052	201.68994767810003
K00052|s__Actinomyces_oris.t__SGB15878	0.1550121322
K00052|s__Anaerobutyricum_hallii.t__SGB4532	9.6366579605
K00052|s__Anaerobutyricum_soehngenii.t__SGB4537	0.152522644
K00052|s__Anaerostipes_hadrus.t__SGB4540_group	4.9480257604
K00052|s__Anaerostipes_hadrus.t__SGB4547	0.8430993614
K00052|s__Bifidobacterium_longum.t__SGB17248	16.3531974329
K00052|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	146.6085402394
K00052|s__Coprococcus_catus.t__SGB4670	0.5924191903
K00052|s__Dorea_sp_AF24_7LB.t__SGB4571	6.5236836395
K00052|s__Eggerthella_lenta.t__SGB14809	0.6603302738
K00052|s__Gordonibacter_pamelaeae.t__SGB14807	0.741187042
K00052|s__Lacrimispora_amygdalina.t__SGB4716	0.0554627796
K00052|s__Parabacteroides_distasonis.t__SGB1934	0.2978770426
K00052|s__Phocaeicola_coprocola.t__SGB1891	0.2978770426
K00052|s__Phocaeicola_massiliensis.t__SGB1812	0.0709231054
K00052|s__Phocaeicola_plebeius.t__SGB1903	0.4964617377
K00052|s__Phocaeicola_vulgatus.t__SGB1814	0.0992923475
K00052|s__Streptococcus_parasanguinis.t__SGB8071	0.2767836016
K00052|s__Streptococcus_salivarius.t__SGB8007_group	0.9031885947
K00052|s__Streptococcus_thermophilus.t__SGB8002	11.770586847
K00052|s__Veillonella_atypica.t__SGB6936	0.1404615948
K00052|unclassified	0.0663573082
K00053	147.1134337524
K00053|s__Anaerobutyricum_hallii.t__SGB4532	5.4865340674
K00053|s__Anaerobutyricum_soehngenii.t__SGB4537	0.1338174872
K00053|s__Anaerostipes_hadrus.t__SGB4540_group	10.0113192604
K00053|s__Anaerostipes_hadrus.t__SGB4547	1.0145599251
K00053|s__Bifidobacterium_longum.t__SGB17248	29.4396004801
K00053|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	71.5146073959
K00053|s__Blautia_stercoris.t__SGB4788	0.9173949736
K00053|s__Candidatus_Cibionibacter_quicibialis.t__SGB15286	3.2116196939
K00053|s__Eggerthella_lenta.t__SGB14809	0.2140588272
K00053|s__Faecalibacterium_prausnitzii.t__SGB15332	0.0446058291
K00053|s__Faecalibacterium_prausnitzii.t__SGB15342	0.0446058291
K00053|s__GGB9730_SGB15291.t__SGB15291	0.6542188265
K00053|s__Gemmiger_formicilis.t__SGB15300	7.8357573086
K00053|s__Gordonibacter_pamelaeae.t__SGB14807	0.6574663977
K00053|s__Lacrimispora_amygdalina.t__SGB4716	0.134745701
K00053|s__Parabacteroides_distasonis.t__SGB1934	0.2923376759
K00053|s__Phocaeicola_coprocola.t__SGB1891	0.1302290854
K00053|s__Phocaeicola_massiliensis.t__SGB1812	0.0434096951
K00053|s__Phocaeicola_plebeius.t__SGB1903	0.3328076626
K00053|s__Phocaeicola_vulgatus.t__SGB1814	0.2025785772
K00053|s__Streptococcus_parasanguinis.t__SGB8071	0.3556217586
K00053|s__Streptococcus_salivarius.t__SGB8007_group	1.4221001527000001
K00053|s__Streptococcus_thermophilus.t__SGB8002	12.9653766166
K00053|unclassified	0.0540605255
K00054	14.4813756659
K00054|s__Streptococcus_parasanguinis.t__SGB8071	0.7672683096
K00054|s__Streptococcus_salivarius.t__SGB8007_group	0.4728164922
K00054|s__Streptococcus_thermophilus.t__SGB8002	13.1235406868
K00054|unclassified	0.1177501773
K00055	0.1011762425
K00055|s__Gordonibacter_pamelaeae.t__SGB14807	0.1011762425
K00057	251.9792342895
K00057|s__Anaerobutyricum_hallii.t__SGB4532	11.6654980578
K00057|s__Anaerobutyricum_soehngenii.t__SGB4537	0.3030276918
K00057|s__Anaerostipes_hadrus.t__SGB4540_group	20.2916662098
K00057|s__Anaerostipes_hadrus.t__SGB4547	10.2475850554
K00057|s__Bifidobacterium_longum.t__SGB17248	17.6115457095
K00057|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	173.6735156332
K00057|s__Blautia_SGB4815.t__SGB4815	0.1809158423
K00057|s__Blautia_sp_Marseille_P3087.t__SGB4813	0.3605724096
K00057|s__Coprococcus_catus.t__SGB4670	0.4968655078
K00057|s__Eggerthella_lenta.t__SGB14809	0.8957596525
K00057|s__Gordonibacter_pamelaeae.t__SGB14807	0.1518236699
K00057|s__Lacrimispora_amygdalina.t__SGB4716	0.2562974432
K00057|s__Lancefieldella_parvula.t__SGB966	0.3155008584
K00057|s__Mogibacterium_diversum.t__SGB3922_group	0.1380037139
K00057|s__Streptococcus_parasanguinis.t__SGB8071	0.7907599416
K00057|s__Streptococcus_salivarius.t__SGB8007_group	1.6002979138
K00057|s__Streptococcus_thermophilus.t__SGB8002	12.7579305907
K00057|unclassified	0.2416683885
K00058	133.4770683855
K00058|s__Anaerostipes_hadrus.t__SGB4540_group	17.078955439
K00058|s__Anaerostipes_hadrus.t__SGB4547	0.8038278027
K00058|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	114.6819746197
K00058|s__Blautia_SGB4815.t__SGB4815	0.1534426427
K00058|s__Blautia_faecis.t__SGB4820	0.0306885285
K00058|s__Blautia_obeum.t__SGB4811	0.0613770571
K00058|s__Coprococcus_catus.t__SGB4670	0.4350978335
K00058|s__Eubacterium_sulci.t__SGB3934_group	0.1786284006
K00058|s__Mogibacterium_diversum.t__SGB3922_group	0.0530760617
K00059	43.7640793959
K00059|s__Actinomyces_oris.t__SGB15878	0.0678279449
K00059|s__Anaerostipes_hadrus.t__SGB4540_group	16.8335212584
K00059|s__Bifidobacterium_longum.t__SGB17248	22.2212889079
K00059|s__Coprococcus_catus.t__SGB4670	2.0785415257
K00059|s__Eubacterium_sulci.t__SGB3934_group	0.0673339292
K00059|s__Lancefieldella_parvula.t__SGB966	0.3645024896
K00059|s__Mogibacterium_diversum.t__SGB3922_group	0.109936834
K00059|s__Phocaeicola_coprocola.t__SGB1891	0.3681597052
K00059|s__Phocaeicola_massiliensis.t__SGB1812	0.0649693597
K00059|s__Phocaeicola_plebeius.t__SGB1903	0.6280371442
K00059|s__Streptococcus_parasanguinis.t__SGB8071	0.5180223617
K00059|unclassified	0.4419379352
K00065	0.4882997672
K00065|s__Blautia_SGB4815.t__SGB4815	0.4882997672
K00067	13.440439678
K00067|s__Anaerostipes_hadrus.t__SGB4540_group	12.839076469
K00067|s__Anaerostipes_hadrus.t__SGB4547	0.408769439
K00067|unclassified	0.19259377
K00068	27.947404269099998
K00068|s__Anaerobutyricum_hallii.t__SGB4532	9.7526449237
K00068|s__Anaerobutyricum_soehngenii.t__SGB4537	0.0794512825
K00068|s__Anaerostipes_hadrus.t__SGB4540_group	4.3103809709
K00068|s__Anaerostipes_hadrus.t__SGB4547	13.804927092
K00074	31.863556816699997
K00074|s__Anaerobutyricum_hallii.t__SGB4532	9.7457173698
K00074|s__Anaerobutyricum_soehngenii.t__SGB4537	4.0294792971
K00074|s__Anaerostipes_hadrus.t__SGB4540_group	7.1218975476
K00074|s__Anaerostipes_hadrus.t__SGB4547	1.3306652563
K00074|s__Blautia_SGB4815.t__SGB4815	0.5150821619
K00074|s__Coprococcus_catus.t__SGB4670	3.4078032965
K00074|s__Coprococcus_comes.t__SGB4577	2.2180515489
K00074|s__Dorea_sp_AF24_7LB.t__SGB4571	0.6081754247
K00074|s__Eubacterium_sulci.t__SGB3934_group	0.3330143754
K00074|s__Faecalibacterium_prausnitzii.t__SGB15332	0.1788751249
K00074|s__Faecalibacterium_prausnitzii.t__SGB15342	0.035775025
K00074|s__Lacrimispora_amygdalina.t__SGB4716	0.3186099909
K00074|s__Roseburia_hominis.t__SGB4936	1.0723722359
K00074|s__Roseburia_inulinivorans.t__SGB4940	0.948038162
K00075	55.1347696886
K00075|s__Anaerostipes_hadrus.t__SGB4540_group	17.8240813447
K00075|s__Anaerostipes_hadrus.t__SGB4547	1.2268950673
K00075|s__Bifidobacterium_longum.t__SGB17248	19.9740234994
K00075|s__Coprococcus_catus.t__SGB4670	0.7915166125
K00075|s__Eggerthella_lenta.t__SGB14809	0.9936059604
K00075|s__Eubacterium_sulci.t__SGB3934_group	0.1927688085
K00075|s__Gordonibacter_pamelaeae.t__SGB14807	0.5725864857
K00075|s__Phocaeicola_vulgatus.t__SGB1814	0.1236330219
K00075|s__Solobacterium_SGB6828.t__SGB6828	0.0994921309
K00075|s__Streptococcus_parasanguinis.t__SGB8071	0.2077629793
K00075|s__Streptococcus_salivarius.t__SGB8007_group	1.0477242727
K00075|s__Streptococcus_thermophilus.t__SGB8002	12.0058896171
K00075|unclassified	0.0747898883
K00077	27.9414692738
K00077|s__Blautia_SGB4815.t__SGB4815	0.1174273488
K00077|s__Blautia_sp_Marseille_P3087.t__SGB4813	0.2684053688
K00077|s__Candidatus_Cibionibacter_quicibialis.t__SGB15286	1.7644934781
K00077|s__Coprococcus_catus.t__SGB4670	1.4804109685
K00077|s__Faecalibacterium_prausnitzii.t__SGB15332	3.4790062211
K00077|s__Faecalibacterium_prausnitzii.t__SGB15342	2.6966459705
K00077|s__Firmicutes_bacterium_AF16_15.t__SGB4993	0.2996273301
K00077|s__Fusicatenibacter_saccharivorans.t__SGB4874	1.215155283
K00077|s__Gemmiger_formicilis.t__SGB15300	0.7823602507
K00077|s__Streptococcus_parasanguinis.t__SGB8071	0.7589479739
K00077|s__Streptococcus_salivarius.t__SGB8007_group	0.7105044862
K00077|s__Streptococcus_thermophilus.t__SGB8002	13.1108779616
K00077|unclassified	1.2576066327
K00087	0.9785886509
K00087|s__Coprococcus_catus.t__SGB4670	0.484065369
K00087|unclassified	0.49452328190000006
K00088	187.2482505547
K00088|s__Anaerobutyricum_hallii.t__SGB4532	8.8457387172
K00088|s__Anaerobutyricum_soehngenii.t__SGB4537	0.1192683872
K00088|s__Anaerostipes_hadrus.t__SGB4540_group	13.0797740964
K00088|s__Anaerostipes_hadrus.t__SGB4547	0.9442080653
K00088|s__Bifidobacterium_longum.t__SGB17248	24.301772020999998
K00088|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	121.9431411548
K00088|s__Coprococcus_catus.t__SGB4670	0.3966480565
K00088|s__Lancefieldella_parvula.t__SGB966	0.2260461215
K00088|s__Phocaeicola_coprocola.t__SGB1891	0.1366298618
K00088|s__Phocaeicola_plebeius.t__SGB1903	0.3951783492
K00088|s__Streptococcus_parasanguinis.t__SGB8071	0.2525990511
K00088|s__Streptococcus_salivarius.t__SGB8007_group	1.13669573
K00088|s__Streptococcus_thermophilus.t__SGB8002	14.0775394252
K00088|s__Veillonella_atypica.t__SGB6936	0.0692543264
K00088|unclassified	1.3237571909999999
K00094	0.1198379912
K00094|unclassified	0.1198379912
K00096	0.2739541336
K00096|s__Blautia_SGB4815.t__SGB4815	0.1494295274
K00096|s__Blautia_sp_Marseille_P3087.t__SGB4813	0.1245246062
K00099	104.5538542647
K00099|s__Anaerostipes_hadrus.t__SGB4540_group	9.8664703105
K00099|s__Bifidobacterium_longum.t__SGB17248	14.3798433907
K00099|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	68.914589031
K00099|s__Blautia_massiliensis.t__SGB4826	9.4588590196
K00099|s__Eggerthella_lenta.t__SGB14809	0.7777405795
K00099|s__Eubacterium_sulci.t__SGB3934_group	0.1275917147
K00099|s__Gordonibacter_pamelaeae.t__SGB14807	0.2025606033
K00099|s__Lacrimispora_amygdalina.t__SGB4716	0.1813078266
K00099|s__Lancefieldella_parvula.t__SGB966	0.2118955763
K00099|s__Mogibacterium_diversum.t__SGB3922_group	0.0777033543
K00099|s__Phocaeicola_massiliensis.t__SGB1812	0.0643665956
K00099|s__Phocaeicola_vulgatus.t__SGB1814	0.0518022362
K00099|unclassified	0.23912402649999998
K00104	58.9930876449
K00104|s__Anaerobutyricum_hallii.t__SGB4532	7.9506596658
K00104|s__Anaerobutyricum_soehngenii.t__SGB4537	1.1065513325
K00104|s__Anaerostipes_hadrus.t__SGB4540_group	33.6798683163
K00104|s__Anaerostipes_hadrus.t__SGB4547	6.9135780591
K00104|s__Blautia_SGB4815.t__SGB4815	1.1217019644
K00104|s__Blautia_massiliensis.t__SGB4826	6.0979958414
K00104|s__Coprococcus_catus.t__SGB4670	1.9439869261
K00104|unclassified	0.1787455393
K00105	0.1775106424
K00105|s__Streptococcus_parasanguinis.t__SGB8071	0.1775106424
K00111	0.7091877323
K00111|s__Coprococcus_catus.t__SGB4670	0.6559761296
K00111|unclassified	0.0532116027
K00112	0.0589326022
K00112|unclassified	0.0589326022
K00116	0.0459866045
K00116|unclassified	0.0459866045
K00117	0.1067144051
K00117|unclassified	0.1067144051
K00121	0.0458689739
K00121|unclassified	0.0458689739
K00123	2.6621024675
K00123|s__Eggerthella_lenta.t__SGB14809	1.5550738961000001
K00123|s__Gordonibacter_pamelaeae.t__SGB14807	0.9839809872999999
K00123|unclassified	0.1230475841
K00124	1.6185774077
K00124|s__Eggerthella_lenta.t__SGB14809	0.4902419827
K00124|s__Gordonibacter_pamelaeae.t__SGB14807	0.9692031284
K00124|unclassified	0.1591322966
K00127	1.5163985046000001
K00127|s__Eggerthella_lenta.t__SGB14809	0.7671699292
K00127|s__Gordonibacter_pamelaeae.t__SGB14807	0.7492285754
K00128	2.8568363586000003
