# Gene Family HUMAnN v4.0.0.alpha.1 Adjusted CPMs	SRR28210377
UNGROUPED|s__Streptococcus_pasteurianus.t__SGB8018	683.9169244481
UNGROUPED|s__Streptococcus_salivarius.t__SGB8007_group	829.7999838038
UNGROUPED|s__Vescimonas_coprocola.t__SGB15089	2758.9581295276
UNGROUPED|unclassified	12204.1376709756
K00001	4.4745603232
K00001|s__Bifidobacterium_bifidum.t__SGB17256	4.1603981767
K00001|s__Eggerthella_lenta.t__SGB14809	0.3141621465
K00002	4.6463976931
K00002|s__Blautia_SGB4815.t__SGB4815	0.1133826478
K00002|s__Blautia_massiliensis.t__SGB4826	3.8408371945
K00002|s__Blautia_obeum.t__SGB4810	0.1984196337
K00002|s__Blautia_obeum.t__SGB4811	0.1700739717
K00002|s__Blautia_sp_Marseille_P3087.t__SGB4813	0.0992098168
K00002|s__Ruminococcus_sp_AF13_28.t__SGB4834	0.0260547949
K00002|s__Ruminococcus_sp_AF46_10NS.t__SGB4824	0.1984196337
K00003	16.1019433679
K00003|s__Alistipes_shahii.t__SGB2295	0.9238145383
K00003|s__Anaerostipes_hadrus.t__SGB4540_group	2.5496150768
K00003|s__Anaerostipes_hadrus.t__SGB4547	1.6253796115
K00003|s__Bifidobacterium_longum.t__SGB17248	7.2453744656
K00003|s__Eggerthella_lenta.t__SGB14809	0.0532573781
K00003|s__Gordonibacter_pamelaeae.t__SGB14807	0.5112708295
K00003|s__Lachnospira_eligens.t__SGB5082	3.1932314681
K00005	3.7532049242000003
K00005|s__Anaerobutyricum_hallii.t__SGB4532	2.10195479
K00005|s__Clostridium_sp_AF20_17LB.t__SGB4714	0.687609478
K00005|s__Escherichia_coli.t__SGB10068	0.1392499194
K00005|s__Lacrimispora_amygdalina.t__SGB4716	0.2875457817
K00005|s__Streptococcus_salivarius.t__SGB8007_group	0.2692236705
K00005|unclassified	0.2676212846
K00008	3.6901529105999997
K00008|s__Anaerostipes_hadrus.t__SGB4540_group	0.2951912831
K00008|s__Dorea_formicigenerans.t__SGB4575	1.0474268193
K00008|s__Ruminococcus_torques.t__SGB4563	1.6910051422
K00008|unclassified	0.656529666
K00009	3.1222312017
K00009|s__Anaerostipes_hadrus.t__SGB4540_group	1.0735311649
K00009|s__Anaerostipes_hadrus.t__SGB4547	0.951538987
K00009|s__Escherichia_coli.t__SGB10068	0.0846259738
K00009|s__Eubacterium_ramulus.t__SGB4960	1.012535076
K00010	7.3138038383
K00010|s__Alistipes_shahii.t__SGB2295	1.2689802579
K00010|s__Anaerostipes_hadrus.t__SGB4540_group	0.6824675303
K00010|s__Bifidobacterium_bifidum.t__SGB17256	5.3623560501
K00012	6.4323881238
K00012|s__Alistipes_shahii.t__SGB2295	1.6043329174
K00012|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.5175267475
K00012|s__Barnesiella_intestinihominis.t__SGB1965	1.0194659774
K00012|s__Faecalibacterium_SGB15315.t__SGB15315	0.4800854623
K00012|s__Faecalibacterium_prausnitzii.t__SGB15316	0.0672880788
K00012|s__Gordonibacter_pamelaeae.t__SGB14807	0.1482665308
K00012|s__Odoribacter_splanchnicus.t__SGB1790	0.4369671623
K00012|s__Parabacteroides_distasonis.t__SGB1934	2.1584552473
K00013	110.0309895189
K00013|s__Alistipes_shahii.t__SGB2295	1.212104494
K00013|s__Bacteroides_caccae.t__SGB1877	2.2734067768
K00013|s__Bacteroides_ovatus.t__SGB1871	0.7416825045
K00013|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.276938366
K00013|s__Bacteroides_xylanisolvens.t__SGB1867	1.546937795
K00013|s__Bifidobacterium_bifidum.t__SGB17256	8.3629007579
K00013|s__Bifidobacterium_longum.t__SGB17248	6.9166401335
K00013|s__Blautia_SGB4815.t__SGB4815	0.0629111439
K00013|s__Blautia_obeum.t__SGB4810	0.031455572
K00013|s__Blautia_obeum.t__SGB4811	0.1363074785
K00013|s__Blautia_sp_Marseille_P3087.t__SGB4813	0.0104851907
K00013|s__Coprococcus_catus.t__SGB4670	0.5902421884
K00013|s__Escherichia_coli.t__SGB10068	0.1261505199
K00013|s__Eubacterium_ramulus.t__SGB4960	1.6802609675
K00013|s__Faecalibacterium_SGB15315.t__SGB15315	0.8780627418
K00013|s__Faecalibacterium_SGB15346.t__SGB15346	6.4034426585
K00013|s__Faecalibacterium_prausnitzii.t__SGB15316	0.0644196705
K00013|s__Faecalibacterium_prausnitzii.t__SGB15317	1.7882497302
K00013|s__Faecalibacterium_prausnitzii.t__SGB15318	8.0631670402
K00013|s__Faecalibacterium_prausnitzii.t__SGB15322	18.4179109055
K00013|s__Faecalibacterium_prausnitzii.t__SGB15323	12.5081526805
K00013|s__Faecalibacterium_prausnitzii.t__SGB15332	5.4289976838
K00013|s__Faecalibacterium_prausnitzii.t__SGB15342	11.9609278359
K00013|s__Lachnospira_eligens.t__SGB5082	3.0540592428
K00013|s__Odoribacter_splanchnicus.t__SGB1790	0.415407549
K00013|s__Parabacteroides_distasonis.t__SGB1934	2.1466204853
K00013|s__Phascolarctobacterium_faecium.t__SGB5792	11.8472326725
K00013|s__Ruminococcus_torques.t__SGB4563	2.4094308213
K00013|s__Streptococcus_pasteurianus.t__SGB8018	0.2221840238
K00013|s__Streptococcus_salivarius.t__SGB8007_group	0.4542998889
K00014	37.3592736257
K00014|s__Alistipes_shahii.t__SGB2295	1.0878429806
K00014|s__Anaerostipes_hadrus.t__SGB4540_group	2.8103339684
K00014|s__Anaerostipes_hadrus.t__SGB4547	0.7815721687
K00014|s__Bacteroides_caccae.t__SGB1877	2.4057551068
K00014|s__Bacteroides_ovatus.t__SGB1871	0.303246442
K00014|s__Bacteroides_stercoris.t__SGB1830	2.8100836962
K00014|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.4649778778
K00014|s__Bacteroides_uniformis.t__SGB1836	0.4649778778
K00014|s__Bacteroides_xylanisolvens.t__SGB1867	1.3747172039
K00014|s__Bifidobacterium_bifidum.t__SGB17256	5.8502043386
K00014|s__Coprococcus_catus.t__SGB4670	0.7880762367
K00014|s__Eggerthella_lenta.t__SGB14809	0.3782673599
K00014|s__Faecalibacterium_SGB15315.t__SGB15315	0.8790335822
K00014|s__Faecalibacterium_prausnitzii.t__SGB15316	1.139487977
K00014|s__Haemophilus_parainfluenzae.t__SGB9663_group	0.1984830941
K00014|s__Lachnospira_eligens.t__SGB5082	3.2561527094
K00014|s__Phocaeicola_dorei.t__SGB1815	4.6764835884
K00014|s__Phocaeicola_vulgatus.t__SGB1814	4.2476357485
K00014|s__Ruminococcus_sp_AF13_28.t__SGB4834	1.6325135709
K00014|s__Ruminococcus_torques.t__SGB4563	1.5001476057
K00014|s__Streptococcus_pasteurianus.t__SGB8018	0.2347461131
K00014|unclassified	0.0745343789
K00015	12.5870524787
K00015|s__Phascolarctobacterium_faecium.t__SGB5792	12.5870524787
K00016	30.1838286067
K00016|s__Bifidobacterium_bifidum.t__SGB17256	5.9693419323
K00016|s__Bifidobacterium_longum.t__SGB17248	12.2754433585
K00016|s__Clostridium_sp_AF20_17LB.t__SGB4714	0.1051254332
K00016|s__Coprococcus_catus.t__SGB4670	0.2059797152
K00016|s__Lacrimispora_amygdalina.t__SGB4716	1.0615104722
K00016|s__Phascolarctobacterium_faecium.t__SGB5792	9.4360122228
K00016|s__Streptococcus_pasteurianus.t__SGB8018	0.3685800251
K00016|s__Streptococcus_salivarius.t__SGB8007_group	0.7618354473
K00018	36.7085396749
K00018|s__Alistipes_shahii.t__SGB2295	1.0631403738
K00018|s__Coprococcus_catus.t__SGB4670	0.9496680347
K00018|s__Eubacterium_rectale.t__SGB4933	26.9439023364
K00018|s__Gordonibacter_pamelaeae.t__SGB14807	0.8020011553
K00018|s__Lacrimispora_amygdalina.t__SGB4716	1.2440691403
K00018|s__Ruminococcus_torques.t__SGB4563	5.6129669328
K00018|unclassified	0.0927917016
K00020	0.2850488516
K00020|s__Coprococcus_catus.t__SGB4670	0.2850488516
K00024	30.1441535229
K00024|s__Alistipes_shahii.t__SGB2295	1.5360680951
K00024|s__Bacteroides_caccae.t__SGB1877	3.5604909866
K00024|s__Bacteroides_fragilis.t__SGB1853	0.0609807053
K00024|s__Bacteroides_ovatus.t__SGB1871	2.3925647981
K00024|s__Bacteroides_stercoris.t__SGB1830	6.360955989700001
K00024|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.8041696466
K00024|s__Bacteroides_uniformis.t__SGB1836	0.4593612318
K00024|s__Bacteroides_xylanisolvens.t__SGB1867	2.0552034709
K00024|s__Barnesiella_intestinihominis.t__SGB1965	1.2492901998
K00024|s__Eggerthella_lenta.t__SGB14809	0.3743821881
K00024|s__Gordonibacter_pamelaeae.t__SGB14807	0.1128095629
K00024|s__Haemophilus_parainfluenzae.t__SGB9663_group	0.1536140384
K00024|s__Parabacteroides_distasonis.t__SGB1934	1.2043689294
K00024|s__Phocaeicola_dorei.t__SGB1815	0.4421101133
K00024|s__Phocaeicola_massiliensis.t__SGB1812	0.7775039924
K00024|s__Phocaeicola_vulgatus.t__SGB1814	8.3696018002
K00024|unclassified	0.2306777744
K00027	14.103973162399999
K00027|s__Anaerostipes_hadrus.t__SGB4540_group	1.0575361965
K00027|s__Anaerostipes_hadrus.t__SGB4547	1.9468179429
K00027|s__Phascolarctobacterium_faecium.t__SGB5792	10.9791923483
K00027|unclassified	0.1204266747
K00029	2.4885722807
K00029|s__Alistipes_shahii.t__SGB2295	1.260205061
K00029|s__Bacteroides_uniformis.t__SGB1836	0.289272919
K00029|s__Barnesiella_intestinihominis.t__SGB1965	0.9390943007
K00030	1.070888218
K00030|s__Eggerthella_lenta.t__SGB14809	1.070888218
K00031	31.7995929321
K00031|s__Bifidobacterium_bifidum.t__SGB17256	3.6087835291
K00031|s__Bifidobacterium_longum.t__SGB17248	5.3455106025
K00031|s__Coprococcus_catus.t__SGB4670	0.5246354168
K00031|s__Eggerthella_lenta.t__SGB14809	0.1600433021
K00031|s__Eubacterium_rectale.t__SGB4933	21.6355083852
K00031|s__Gordonibacter_pamelaeae.t__SGB14807	0.0803121038
K00031|s__Lachnospira_eligens.t__SGB5082	0.4447995925
K00033	4.526563534
K00033|s__Bacteroides_caccae.t__SGB1877	2.177371916
K00033|s__Bacteroides_ovatus.t__SGB1871	0.5790290554
K00033|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.4008550808
K00033|s__Bacteroides_xylanisolvens.t__SGB1867	1.1661238714
K00033|s__Odoribacter_splanchnicus.t__SGB1790	0.2031836105
K00036	23.784837466
K00036|s__Bacteroides_caccae.t__SGB1877	1.8833673685
K00036|s__Bacteroides_fragilis.t__SGB1853	0.0896841604
K00036|s__Bacteroides_ovatus.t__SGB1871	0.5650102105
K00036|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.3677050577
K00036|s__Bacteroides_xylanisolvens.t__SGB1867	1.103115173
K00036|s__Bifidobacterium_longum.t__SGB17248	9.5758744124
K00036|s__Escherichia_coli.t__SGB10068	0.072882742
K00036|s__Haemophilus_parainfluenzae.t__SGB9663_group	0.2448720707
K00036|s__Parabacteroides_distasonis.t__SGB1934	2.2197578202
K00036|s__Phocaeicola_dorei.t__SGB1815	0.0177785659
K00036|s__Phocaeicola_vulgatus.t__SGB1814	7.6447898847
K00041	12.1737880412
K00041|s__Alistipes_shahii.t__SGB2295	0.9882111963
K00041|s__Bacteroides_caccae.t__SGB1877	1.4920169265
K00041|s__Bacteroides_ovatus.t__SGB1871	1.3203786987
K00041|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.3652111294
K00041|s__Bacteroides_xylanisolvens.t__SGB1867	0.3933042932
K00041|s__Phocaeicola_dorei.t__SGB1815	0.5431345002
K00041|s__Phocaeicola_massiliensis.t__SGB1812	0.0557973453
K00041|s__Phocaeicola_vulgatus.t__SGB1814	6.6019007525
K00041|unclassified	0.41383319900000004
K00042	0.2276595242
K00042|s__Escherichia_coli.t__SGB10068	0.1968554572
K00042|unclassified	0.030804067
K00045	0.9988707051
K00045|s__Bacteroides_ovatus.t__SGB1871	0.5560723513
K00045|s__Bacteroides_xylanisolvens.t__SGB1867	0.4427983538
K00046	21.368480796300002
K00046|s__Alistipes_shahii.t__SGB2295	1.1041425148
K00046|s__Bacteroides_caccae.t__SGB1877	0.9966854052
K00046|s__Bacteroides_ovatus.t__SGB1871	2.1041136332
K00046|s__Bacteroides_stercoris.t__SGB1830	2.3948939823
K00046|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.9782282681
K00046|s__Bacteroides_uniformis.t__SGB1836	0.7751997596
K00046|s__Bacteroides_xylanisolvens.t__SGB1867	0.7198283482
K00046|s__Clostridium_sp_AF20_17LB.t__SGB4714	0.242829193
K00046|s__Flavonifractor_plautii.t__SGB15132	0.3094892755
K00046|s__Lacrimispora_amygdalina.t__SGB4716	0.9456451932
K00046|s__Phocaeicola_dorei.t__SGB1815	4.0605701694
K00046|s__Phocaeicola_massiliensis.t__SGB1812	4.1159415808
K00046|s__Phocaeicola_vulgatus.t__SGB1814	2.620913473
K00048	16.2367833546
K00048|s__Bifidobacterium_bifidum.t__SGB17256	6.8944675957
K00048|s__Bifidobacterium_longum.t__SGB17248	9.13638692
K00048|unclassified	0.20592883890000002
K00052	51.130051887600004
K00052|s__Alistipes_shahii.t__SGB2295	1.2049700535
K00052|s__Anaerobutyricum_hallii.t__SGB4532	1.333202095
K00052|s__Anaerostipes_hadrus.t__SGB4540_group	1.8063174762
K00052|s__Anaerostipes_hadrus.t__SGB4547	0.8386473996
K00052|s__Bacteroides_caccae.t__SGB1877	2.9660801317
K00052|s__Bacteroides_fragilis.t__SGB1853	0.0529657166
K00052|s__Bacteroides_ovatus.t__SGB1871	2.0126972322
K00052|s__Bacteroides_stercoris.t__SGB1830	3.6666826934
K00052|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.331035729
K00052|s__Bacteroides_uniformis.t__SGB1836	0.2913114415
K00052|s__Bacteroides_xylanisolvens.t__SGB1867	0.4634500206
K00052|s__Bifidobacterium_longum.t__SGB17248	8.5296847842
K00052|s__Clostridium_sp_AF20_17LB.t__SGB4714	0.2417884965
K00052|s__Coprococcus_catus.t__SGB4670	0.3472494364
K00052|s__Eggerthella_lenta.t__SGB14809	0.2893410728
K00052|s__Escherichia_coli.t__SGB10068	0.1282017479
K00052|s__Gordonibacter_pamelaeae.t__SGB14807	0.2012807463
K00052|s__Haemophilus_parainfluenzae.t__SGB9663_group	0.2344931539
K00052|s__Lacrimispora_amygdalina.t__SGB4716	1.0613841921
K00052|s__Odoribacter_splanchnicus.t__SGB1790	0.4619321712
K00052|s__Parabacteroides_distasonis.t__SGB1934	2.3834572487
K00052|s__Phascolarctobacterium_faecium.t__SGB5792	9.8380082359
K00052|s__Phocaeicola_dorei.t__SGB1815	0.9666243286
K00052|s__Phocaeicola_massiliensis.t__SGB1812	2.7012515485
K00052|s__Phocaeicola_vulgatus.t__SGB1814	8.3156320312
K00052|s__Streptococcus_pasteurianus.t__SGB8018	0.2447802551
K00052|s__Streptococcus_salivarius.t__SGB8007_group	0.217582449
K00053	138.9046051496
K00053|s__Anaerobutyricum_hallii.t__SGB4532	1.0965149954
K00053|s__Anaerostipes_hadrus.t__SGB4540_group	2.200625652
K00053|s__Anaerostipes_hadrus.t__SGB4547	0.9192419796
K00053|s__Bacteroides_caccae.t__SGB1877	1.740749413
K00053|s__Bacteroides_ovatus.t__SGB1871	0.8644951828
K00053|s__Bacteroides_stercoris.t__SGB1830	3.1203024099
K00053|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.3917243797
K00053|s__Bacteroides_uniformis.t__SGB1836	0.2296315329
K00053|s__Bacteroides_xylanisolvens.t__SGB1867	1.6749594168
K00053|s__Bifidobacterium_bifidum.t__SGB17256	13.9483372412
K00053|s__Bifidobacterium_longum.t__SGB17248	14.0954134546
K00053|s__Blautia_stercoris.t__SGB4788	0.4567433227
K00053|s__Candidatus_Cibionibacter_quicibialis.t__SGB15286	7.4813018085
K00053|s__Clostridium_sp_AF20_17LB.t__SGB4714	0.3214529144
K00053|s__Eggerthella_lenta.t__SGB14809	0.1141858307
K00053|s__Escherichia_coli.t__SGB10068	0.1366551412
K00053|s__Eubacterium_ramulus.t__SGB4960	0.1526793032
K00053|s__Faecalibacterium_SGB15315.t__SGB15315	1.2908341085
K00053|s__Faecalibacterium_SGB15346.t__SGB15346	5.4687109942
K00053|s__Faecalibacterium_prausnitzii.t__SGB15316	0.6384770859
K00053|s__Faecalibacterium_prausnitzii.t__SGB15317	3.7059430857
K00053|s__Faecalibacterium_prausnitzii.t__SGB15318	5.4270552303
K00053|s__Faecalibacterium_prausnitzii.t__SGB15322	17.8079587225
K00053|s__Faecalibacterium_prausnitzii.t__SGB15323	5.996132633
K00053|s__Faecalibacterium_prausnitzii.t__SGB15332	8.4667613568
K00053|s__Faecalibacterium_prausnitzii.t__SGB15342	8.1058830039
K00053|s__GGB9730_SGB15291.t__SGB15291	0.2637187964
K00053|s__Gemmiger_formicilis.t__SGB15300	4.4970994747
K00053|s__Gordonibacter_pamelaeae.t__SGB14807	0.599475611
K00053|s__Haemophilus_parainfluenzae.t__SGB9663_group	0.4353281256
K00053|s__Lachnospira_eligens.t__SGB5082	3.1421083585
K00053|s__Lacrimispora_amygdalina.t__SGB4716	0.209643205
K00053|s__Parabacteroides_distasonis.t__SGB1934	2.0058075044
