# Gene Family HUMAnN v4.0.0.alpha.1 Adjusted CPMs	SRR28210364
K00012|s__Parabacteroides_distasonis.t__SGB1934	0.3003520658
K00013	54.9257514814
K00013|s__Akkermansia_muciniphila.t__SGB9226	17.2074020204
K00013|s__Alistipes_shahii.t__SGB2295	0.5313302486
K00013|s__Bacteroides_caccae.t__SGB1877	3.2656971691
K00013|s__Bacteroides_finegoldii.t__SGB1862	0.0736987227
K00013|s__Bacteroides_fragilis.t__SGB1855	0.3990240914
K00013|s__Bacteroides_intestinalis.t__SGB1846	0.3483576048
K00013|s__Bacteroides_ovatus.t__SGB1871	0.3979749483
K00013|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.6422317268
K00013|s__Bacteroides_xylanisolvens.t__SGB1867	0.4293940232
K00013|s__Bifidobacterium_bifidum.t__SGB17256	0.8897710945
K00013|s__Bifidobacterium_breve.t__SGB17247	18.8055078612
K00013|s__Bifidobacterium_longum.t__SGB17248	2.0625872873
K00013|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	0.9830688802
K00013|s__Blautia_obeum.t__SGB4810	0.0310920767
K00013|s__Blautia_obeum.t__SGB4811	0.2176445368
K00013|s__Escherichia_coli.t__SGB10068	1.0910615259
K00013|s__Faecalibacterium_prausnitzii.t__SGB15316	3.6825518219
K00013|s__Gordonibacter_pamelaeae.t__SGB14807	0.1857976334
K00013|s__Limosilactobacillus_mucosae.t__SGB7088_group	0.7573767131
K00013|s__Parabacteroides_distasonis.t__SGB1934	0.5067019706
K00013|s__Roseburia_hominis.t__SGB4936	0.3505526576
K00013|s__Ruminococcus_torques.t__SGB4563	1.5981707915
K00013|s__Streptococcus_salivarius.t__SGB8007_group	0.2120514249
K00013|unclassified	0.2567046505
K00014	58.4526969816
K00014|s__Akkermansia_muciniphila.t__SGB9226	16.5552480212
K00014|s__Alistipes_finegoldii.t__SGB2301	0.223169671
K00014|s__Alistipes_shahii.t__SGB2295	0.4666274939
K00014|s__Anaerostipes_hadrus.t__SGB4540_group	1.6108290295
K00014|s__Anaerostipes_hadrus.t__SGB4547	0.9696049385
K00014|s__Bacteroides_caccae.t__SGB1877	4.2963045433
K00014|s__Bacteroides_finegoldii.t__SGB1862	0.0799312473
K00014|s__Bacteroides_intestinalis.t__SGB1846	0.2997421774
K00014|s__Bacteroides_ovatus.t__SGB1871	0.4995702957
K00014|s__Bacteroides_salyersiae.t__SGB1857	0.239793742
K00014|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.8792437205
K00014|s__Bacteroides_uniformis.t__SGB1836	1.6985724775
K00014|s__Bacteroides_xylanisolvens.t__SGB1867	0.1998281183
K00014|s__Bifidobacterium_bifidum.t__SGB17256	0.635993263
K00014|s__Bifidobacterium_breve.t__SGB17247	16.3303976806
K00014|s__Eggerthella_lenta.t__SGB14809	0.897350799
K00014|s__Escherichia_coli.t__SGB10068	1.3554907941
K00014|s__Faecalibacterium_prausnitzii.t__SGB15316	4.4516466891
K00014|s__Gordonibacter_pamelaeae.t__SGB14807	0.0914519501
K00014|s__Limosilactobacillus_mucosae.t__SGB7088_group	0.2525700708
K00014|s__Merdimonas_faecis.t__SGB4626	0.1314962473
K00014|s__Phocaeicola_vulgatus.t__SGB1814	4.5820722544
K00014|s__Ruminococcus_sp_AF13_28.t__SGB4834	0.523345466
K00014|s__Ruminococcus_torques.t__SGB4563	0.6105697103
K00014|unclassified	0.5718465806
K00015	0.9760911105
K00015|s__Limosilactobacillus_mucosae.t__SGB7088_group	0.9760911105
K00016	37.2981377071
K00016|s__Bifidobacterium_bifidum.t__SGB17256	1.8475878588
K00016|s__Bifidobacterium_breve.t__SGB17247	14.539134245300001
K00016|s__Bifidobacterium_longum.t__SGB17248	10.6108170046
K00016|s__Limosilactobacillus_mucosae.t__SGB7088_group	2.7928384121
K00016|s__Streptococcus_parasanguinis.t__SGB8071	0.0427794325
K00016|s__Streptococcus_salivarius.t__SGB8007_group	0.3486363725
K00016|unclassified	7.1163443813
K00018	17.4548894134
K00018|s__Alistipes_shahii.t__SGB2295	0.8707083486
K00018|s__Bacteroides_fragilis.t__SGB1855	0.4436777775
K00018|s__Blautia_producta.t__SGB4785	0.1462634207
K00018|s__Blautia_producta.t__SGB4786	0.0292526841
K00018|s__Eggerthella_lenta.t__SGB14809	0.029360495
K00018|s__Eubacterium_rectale.t__SGB4933	12.0560087044
K00018|s__Gordonibacter_pamelaeae.t__SGB14807	2.1286358891
K00018|s__Lactonifactor_sp_BIOML_A6.t__SGB48013	0.0438790262
K00018|s__Ruminococcus_torques.t__SGB4563	1.7071030677
K00020	0.9065115476
K00020|s__Limosilactobacillus_mucosae.t__SGB7088_group	0.9065115476
K00024	40.2893860254
K00024|s__Akkermansia_muciniphila.t__SGB9226	17.6048978979
K00024|s__Alistipes_finegoldii.t__SGB2301	0.1124679668
K00024|s__Alistipes_shahii.t__SGB2295	0.7169832884
K00024|s__Bacteroides_caccae.t__SGB1877	4.3890731333
K00024|s__Bacteroides_finegoldii.t__SGB1862	0.19377716639999998
K00024|s__Bacteroides_fragilis.t__SGB1855	0.2863111072
K00024|s__Bacteroides_intestinalis.t__SGB1846	0.9891132777
K00024|s__Bacteroides_ovatus.t__SGB1871	0.9245067089000001
K00024|s__Bacteroides_salyersiae.t__SGB1857	0.3164491185
K00024|s__Bacteroides_thetaiotaomicron.t__SGB1861	1.7158350655999999
K00024|s__Bacteroides_uniformis.t__SGB1836	3.5576223259999997
K00024|s__Bacteroides_xylanisolvens.t__SGB1867	2.2663395836
K00024|s__Barnesiella_intestinihominis.t__SGB1965	1.0584104885
K00024|s__Eggerthella_lenta.t__SGB14809	0.6321788135
K00024|s__Escherichia_coli.t__SGB10068	1.3008557554
K00024|s__Gordonibacter_pamelaeae.t__SGB14807	0.1858432578
K00024|s__Parabacteroides_SGB1950.t__SGB1950	0.0452070169
K00024|s__Parabacteroides_distasonis.t__SGB1934	0.0904140339
K00024|s__Parabacteroides_faecis.t__SGB1940	0.1054830395
K00024|s__Parabacteroides_goldsteinii.t__SGB1941	0.0602760226
K00024|s__Phocaeicola_vulgatus.t__SGB1814	3.616561354
K00024|unclassified	0.1207796033
K00027	3.3535150387
K00027|s__Anaerostipes_hadrus.t__SGB4540_group	0.8908838077
K00027|s__Anaerostipes_hadrus.t__SGB4547	1.1403312739
K00027|s__Escherichia_coli.t__SGB10068	0.6130051925
K00027|s__Limosilactobacillus_mucosae.t__SGB7088_group	0.5415637318
K00027|unclassified	0.1677310329
K00029	20.3511345856
K00029|s__Akkermansia_muciniphila.t__SGB9226	16.0938624298
K00029|s__Alistipes_shahii.t__SGB2295	0.5594834259
K00029|s__Bacteroides_uniformis.t__SGB1836	2.028497648
K00029|s__Barnesiella_intestinihominis.t__SGB1965	0.6262839518
K00029|s__Escherichia_coli.t__SGB10068	1.0430071301
K00030	1.7089249493
K00030|s__Eggerthella_lenta.t__SGB14809	1.7089249493
K00031	20.258356792799997
K00031|s__Bacteroides_intestinalis.t__SGB1846	0.5735866308
K00031|s__Bifidobacterium_bifidum.t__SGB17256	0.5907977968
K00031|s__Bifidobacterium_breve.t__SGB17247	5.0942584223
K00031|s__Bifidobacterium_longum.t__SGB17248	1.9507474421
K00031|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	1.1258599523
K00031|s__Eggerthella_lenta.t__SGB14809	0.4867503655
K00031|s__Enterobacter_hormaechei.t__SGB10130	0.1843423458
K00031|s__Escherichia_coli.t__SGB10068	0.7807440527
K00031|s__Eubacterium_rectale.t__SGB4933	9.1764948715
K00031|s__Gordonibacter_pamelaeae.t__SGB14807	0.294774913
K00033	7.5953811288
K00033|s__Bacteroides_caccae.t__SGB1877	3.1067474819
K00033|s__Bacteroides_finegoldii.t__SGB1862	0.0810455865
K00033|s__Bacteroides_fragilis.t__SGB1855	0.3151772808
K00033|s__Bacteroides_intestinalis.t__SGB1846	0.4819155785
K00033|s__Bacteroides_ovatus.t__SGB1871	0.5376507485
K00033|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.6843849525
K00033|s__Bacteroides_xylanisolvens.t__SGB1867	0.1530861078
K00033|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	1.2906562878
K00033|s__Enterobacter_hormaechei.t__SGB10130	0.1329857716
K00033|s__Escherichia_coli.t__SGB10068	0.6839268252
K00033|s__Odoribacter_splanchnicus.t__SGB1790	0.1278045077
K00036	37.7201830654
K00036|s__Bacteroides_caccae.t__SGB1877	3.3597642393
K00036|s__Bacteroides_finegoldii.t__SGB1862	0.097512564
K00036|s__Bacteroides_fragilis.t__SGB1855	0.5052923769
K00036|s__Bacteroides_intestinalis.t__SGB1846	0.2141847015
K00036|s__Bacteroides_ovatus.t__SGB1871	0.3545911417
K00036|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.7889652902
K00036|s__Bacteroides_xylanisolvens.t__SGB1867	0.6116697194
K00036|s__Bifidobacterium_breve.t__SGB17247	23.6243414464
K00036|s__Bifidobacterium_longum.t__SGB17248	2.7424180937
K00036|s__Blautia_producta.t__SGB4785	0.0613855555
K00036|s__Blautia_producta.t__SGB4786	0.0382697245
K00036|s__Enterobacter_hormaechei.t__SGB10130	0.0630354562
K00036|s__Escherichia_coli.t__SGB10068	0.8464761255
K00036|s__Parabacteroides_distasonis.t__SGB1934	0.3989284862
K00036|s__Phocaeicola_vulgatus.t__SGB1814	3.9627385182
K00036|unclassified	0.0506096265
K00040	0.7474482739
K00040|s__Escherichia_coli.t__SGB10068	0.6739934368
K00040|unclassified	0.0734548371
K00041	20.5399658818
K00041|s__Alistipes_shahii.t__SGB2295	0.6481514321
K00041|s__Bacteroides_caccae.t__SGB1877	2.4242883802
K00041|s__Bacteroides_finegoldii.t__SGB1862	0.0462808733
K00041|s__Bacteroides_ovatus.t__SGB1871	0.3147099381
K00041|s__Bacteroides_salyersiae.t__SGB1857	0.4442963832
K00041|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.6201637016
K00041|s__Bacteroides_uniformis.t__SGB1836	0.1746497754
K00041|s__Bacteroides_xylanisolvens.t__SGB1867	0.1295864451
K00041|s__Escherichia_coli.t__SGB10068	0.6603069425
K00041|s__Phocaeicola_coprocola.t__SGB1891	7.1735425296
K00041|s__Phocaeicola_plebeius.t__SGB1903	2.9526911565
K00041|s__Phocaeicola_vulgatus.t__SGB1814	4.0912291956
K00041|unclassified	0.8600691288
K00042	4.2123778473
K00042|s__Escherichia_coli.t__SGB10068	1.9275836578
K00042|unclassified	2.2847941895
K00045	0.4783960045
K00045|s__Bacteroides_ovatus.t__SGB1871	0.2442873214
K00045|s__Bacteroides_xylanisolvens.t__SGB1867	0.2341086831
K00046	18.565738035
K00046|s__Alistipes_indistinctus.t__SGB2325	0.6535003931
K00046|s__Alistipes_shahii.t__SGB2295	0.7954148969
K00046|s__Bacteroides_caccae.t__SGB1877	2.3534565956
K00046|s__Bacteroides_finegoldii.t__SGB1862	0.0547315487
K00046|s__Bacteroides_intestinalis.t__SGB1846	1.3381553012
K00046|s__Bacteroides_ovatus.t__SGB1871	0.9304363285
K00046|s__Bacteroides_salyersiae.t__SGB1857	0.0739920834
K00046|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.9851678772
K00046|s__Bacteroides_uniformis.t__SGB1836	0.8574609302
K00046|s__Bacteroides_xylanisolvens.t__SGB1867	0.5473154874
K00046|s__Dysosmobacter_sp_NSJ_60.t__SGB15124	0.1147173262
K00046|s__Escherichia_coli.t__SGB10068	0.0581966955
K00046|s__Flavonifractor_plautii.t__SGB15132	0.0382391087
K00046|s__Parabacteroides_SGB1950.t__SGB1950	0.2750196485
K00046|s__Parabacteroides_faecis.t__SGB1940	0.129486146
K00046|s__Parabacteroides_goldsteinii.t__SGB1941	1.1713516112
K00046|s__Phocaeicola_plebeius.t__SGB1903	1.4230202671
K00046|s__Phocaeicola_vulgatus.t__SGB1814	6.5495419987
K00046|unclassified	0.21653379080000001
K00048	19.9596161618
K00048|s__Bacteroides_intestinalis.t__SGB1846	0.2145371898
K00048|s__Bifidobacterium_bifidum.t__SGB17256	0.8697205061
K00048|s__Bifidobacterium_breve.t__SGB17247	14.0465818722
K00048|s__Bifidobacterium_longum.t__SGB17248	2.8950970271
K00048|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	1.02460224
K00048|s__Escherichia_coli.t__SGB10068	0.8006313388
K00048|unclassified	0.1084459878
K00052	57.9562865721
K00052|s__Alistipes_finegoldii.t__SGB2301	0.3010335092
K00052|s__Alistipes_shahii.t__SGB2295	0.6544206722
K00052|s__Anaerobutyricum_hallii.t__SGB4532	5.7573604532
K00052|s__Anaerostipes_hadrus.t__SGB4540_group	1.5558868942
K00052|s__Anaerostipes_hadrus.t__SGB4547	0.8417093034
K00052|s__Bacteroides_caccae.t__SGB1877	4.0443197541
K00052|s__Bacteroides_finegoldii.t__SGB1862	0.3141219226
K00052|s__Bacteroides_fragilis.t__SGB1855	0.6282438453
K00052|s__Bacteroides_intestinalis.t__SGB1846	0.2617682689
K00052|s__Bacteroides_ovatus.t__SGB1871	0.4842712974
K00052|s__Bacteroides_salyersiae.t__SGB1857	0.0502089138
K00052|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.6282438453
K00052|s__Bacteroides_uniformis.t__SGB1836	1.4920791326
K00052|s__Bacteroides_xylanisolvens.t__SGB1867	0.3272103361
K00052|s__Bifidobacterium_breve.t__SGB17247	19.1066640132
K00052|s__Bifidobacterium_longum.t__SGB17248	2.1246956641
K00052|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	1.6879651409
K00052|s__Eggerthella_lenta.t__SGB14809	0.39790956
K00052|s__Enterobacter_hormaechei.t__SGB10130	0.1393922972
K00052|s__Escherichia_coli.t__SGB10068	1.0137621611
K00052|s__Gordonibacter_pamelaeae.t__SGB14807	0.4352135813
K00052|s__Parabacteroides_SGB1950.t__SGB1950	0.1278804914
K00052|s__Parabacteroides_distasonis.t__SGB1934	0.4188292302
K00052|s__Phocaeicola_coprocola.t__SGB1891	6.6358256159
