# Gene Family HUMAnN v4.0.0.alpha.1 Adjusted CPMs	SRR28210347
UNGROUPED|s__Bifidobacterium_longum.t__SGB17248	1746.2246164166
UNGROUPED|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	7993.2542127958
UNGROUPED|s__Bilophila_wadsworthia.t__SGB15452	267.3220111833
UNGROUPED|s__Blautia_SGB4815.t__SGB4815	2231.6127262821
UNGROUPED|s__Blautia_faecis.t__SGB4820	7398.1848560429
UNGROUPED|s__Blautia_glucerasea.t__SGB4816	1972.497633189
UNGROUPED|s__Blautia_luti.t__SGB4832	4598.5041261166
UNGROUPED|s__Blautia_massiliensis.t__SGB4826	4091.4559599551
UNGROUPED|s__Blautia_obeum.t__SGB4810	1205.8334812624
UNGROUPED|s__Blautia_obeum.t__SGB4811	3289.5008930242
UNGROUPED|s__Blautia_sp_OF03_15BH.t__SGB4779	1592.3004040681
UNGROUPED|s__Blautia_wexlerae.t__SGB4837	8961.5902930724
UNGROUPED|s__Butyricicoccus_sp_AM29_23AC.t__SGB14991	3626.665634941
UNGROUPED|s__Butyricimonas_paravirosa.t__SGB1785	3682.92205267
UNGROUPED|s__Candidatus_Cibionibacter_quicibialis.t__SGB15286	13431.2111629114
UNGROUPED|s__Citrobacter_braakii.t__SGB10086	877.4909519774
UNGROUPED|s__Citrobacter_freundii.t__SGB10083	941.8438757176
UNGROUPED|s__Citrobacter_freundii.t__SGB10084	1216.7347443058
UNGROUPED|s__Clostridiaceae_bacterium.t__SGB4269	7609.9575128246
UNGROUPED|s__Clostridiaceae_bacterium.t__SGB4721	988.0211550307
UNGROUPED|s__Clostridiaceae_bacterium_AF18_31LB.t__SGB4767	3300.0589807461
UNGROUPED|s__Clostridiaceae_unclassified_SGB4771.t__SGB4771	1061.6781913574
UNGROUPED|s__Clostridiales_Family_XIII_bacterium_BX16.t__SGB3957	412.6366493479
UNGROUPED|s__Clostridiales_bacterium_KLE1615.t__SGB5090	1977.2215010359
UNGROUPED|s__Clostridium_SGB4750.t__SGB4750	2667.4769448335
UNGROUPED|s__Clostridium_SGB4751.t__SGB4751	627.5133932135
UNGROUPED|s__Clostridium_SGB48024.t__SGB48024	2747.2161975944
UNGROUPED|s__Clostridium_fessum.t__SGB4705	2285.0083590524
UNGROUPED|s__Clostridium_leptum.t__SGB14853	411.0829110166
UNGROUPED|s__Clostridium_sp_1001270H_150608_G6.t__SGB5111	7168.4674449522
UNGROUPED|s__Clostridium_sp_AF20_17LB.t__SGB4714	1016.0405365552
UNGROUPED|s__Clostridium_sp_AF34_10BH.t__SGB4914	1305.1947275138
UNGROUPED|s__Clostridium_sp_AF34_13.t__SGB4659	1787.1590403211
UNGROUPED|s__Clostridium_sp_AF36_4.t__SGB4644	2005.5383426714
UNGROUPED|s__Clostridium_sp_AM22_11AC.t__SGB4749	1133.4093799915
UNGROUPED|s__Clostridium_sp_AM33_3.t__SGB4711	2051.5632151103
UNGROUPED|s__Clostridium_sp_AM49_4BH.t__SGB4652	1416.1634171295
UNGROUPED|s__Clostridium_sp_NSJ_42.t__SGB6174	786.6013894371999
UNGROUPED|s__Collinsella_aerofaciens.t__SGB14535_group	3306.5780213916
UNGROUPED|s__Coprobacter_fastidiosus.t__SGB1963	2246.5374338512
UNGROUPED|s__Coprococcus_catus.t__SGB4670	1147.5418614125
UNGROUPED|s__Coprococcus_comes.t__SGB4577	4384.4971760575
UNGROUPED|s__Coprococcus_eutactus.t__SGB5117	9562.7019097166
UNGROUPED|s__Coprococcus_eutactus.t__SGB5121	1028.1899789062
UNGROUPED|s__Corynebacterium_argentoratense.t__SGB17009	140.0290699803
UNGROUPED|s__Dialister_invisus.t__SGB5825_group	3518.5626510692
UNGROUPED|s__Dorea_formicigenerans.t__SGB4575	3268.6992476825
UNGROUPED|s__Dorea_longicatena.t__SGB4581	1243.5810856574
UNGROUPED|s__Dorea_longicatena.t__SGB4582	2151.0263684844
UNGROUPED|s__Dysosmobacter_sp_BX15.t__SGB15053	1955.6657669098
UNGROUPED|s__Dysosmobacter_welbionis.t__SGB15078	429.4894711621
UNGROUPED|s__Eggerthella_lenta.t__SGB14809	473.7280680706
UNGROUPED|s__Enterobacter_asburiae.t__SGB10141	1073.3250040234
UNGROUPED|s__Enterobacter_hormaechei.t__SGB10130	1475.2494485336001
UNGROUPED|s__Enterobacter_kobei.t__SGB10133	1357.1470976016
UNGROUPED|s__Enterobacter_ludwigii.t__SGB10127	1326.0476106846
UNGROUPED|s__Enterobacter_mori.t__SGB10132	838.6598957574
UNGROUPED|s__Enterobacter_roggenkampii.t__SGB10139	2852.3734087478
UNGROUPED|s__Escherichia_coli.t__SGB10068	8652.7098044667
UNGROUPED|s__Eubacteriaceae_bacterium.t__SGB5043	4498.4533737922
UNGROUPED|s__Eubacterium_ramulus.t__SGB4959	1366.7231449748
UNGROUPED|s__Eubacterium_ramulus.t__SGB4960	7908.9945125077
UNGROUPED|s__Eubacterium_rectale.t__SGB4933	7008.3386933336
UNGROUPED|s__Eubacterium_sp_AF34_35BH.t__SGB5051	7170.967807332
UNGROUPED|s__Eubacterium_ventriosum.t__SGB5045	2213.9962221083
UNGROUPED|s__Evtepia_gabavorous.t__SGB15120	822.302695859
UNGROUPED|s__Faecalibacillus_intestinalis.t__SGB6754	2822.6993344893
UNGROUPED|s__Faecalibacterium_SGB15346.t__SGB15346	4171.141588411
UNGROUPED|s__Faecalibacterium_prausnitzii.t__SGB15316	20506.0335707637
UNGROUPED|s__Faecalibacterium_prausnitzii.t__SGB15318	14928.7314458331
UNGROUPED|s__Faecalibacterium_prausnitzii.t__SGB15332	7816.6798659436
UNGROUPED|s__Faecalibacterium_prausnitzii.t__SGB15342	10281.0808164753
UNGROUPED|s__Faecalicatena_fissicatena.t__SGB4871	6646.795043931
UNGROUPED|s__Firmicutes_bacterium_AF16_15.t__SGB4993	10061.1359677233
UNGROUPED|s__Flavonifractor_plautii.t__SGB15132	1371.644041273
UNGROUPED|s__Fusicatenibacter_saccharivorans.t__SGB4874	14240.9642713879
UNGROUPED|s__GGB2980_SGB3962.t__SGB3962	106.5053582079
UNGROUPED|s__GGB3109_SGB4121.t__SGB4121	709.0276692581
UNGROUPED|s__GGB3277_SGB4327.t__SGB4327	8451.1517546326
UNGROUPED|s__GGB3363_SGB4447.t__SGB4447	194.2910726199
UNGROUPED|s__GGB3363_SGB4448.t__SGB4448	933.0761779734
UNGROUPED|s__GGB33928_SGB15225.t__SGB15225	1216.9444155321
UNGROUPED|s__GGB3524_SGB4704.t__SGB4704	2640.0866415063
UNGROUPED|s__GGB3570_SGB4777.t__SGB4777	376.3032498237
UNGROUPED|s__GGB3653_SGB4964.t__SGB4964	1209.1460008056
UNGROUPED|s__GGB3819_SGB5184.t__SGB5184	587.7491513557
UNGROUPED|s__GGB51441_SGB71759.t__SGB71759	1271.4112521266
UNGROUPED|s__GGB9365_SGB14341.t__SGB14341	872.2941151976
UNGROUPED|s__GGB9468_SGB14861.t__SGB14861	1010.5228432531
UNGROUPED|s__GGB9568_SGB14980.t__SGB14980	493.5880860014
UNGROUPED|s__GGB9581_SGB14999.t__SGB14999	1378.5936868968
UNGROUPED|s__GGB9627_SGB15081.t__SGB15081	587.1769881413001
UNGROUPED|s__GGB9699_SGB15216.t__SGB15216	2843.8171992279
UNGROUPED|s__GGB9715_SGB15265.t__SGB15265	10664.682198436
UNGROUPED|s__GGB9730_SGB15291.t__SGB15291	3963.8841465857
UNGROUPED|s__GGB9760_SGB15373.t__SGB15373	509.3047871331
UNGROUPED|s__Gemmiger_SGB15299.t__SGB15299	5288.2516307251
UNGROUPED|s__Gemmiger_formicilis.t__SGB15300	44709.8281134658
UNGROUPED|s__Gordonibacter_pamelaeae.t__SGB14807	405.9694326433
UNGROUPED|s__Haemophilus_parainfluenzae.t__SGB9663_group	668.3731744795
UNGROUPED|s__Intestinibacter_bartlettii.t__SGB6140	283.759011383
UNGROUPED|s__Klebsiella_grimontii.t__SGB10120	695.7831319143
UNGROUPED|s__Klebsiella_michiganensis.t__SGB10119	1095.8292038992
UNGROUPED|s__Klebsiella_pneumoniae.t__SGB10115	8096.5476178305
UNGROUPED|s__Klebsiella_quasipneumoniae.t__SGB10112	1178.0555716531
UNGROUPED|s__Klebsiella_variicola.t__SGB10114	2263.7183775488
UNGROUPED|s__Kluyvera_sichuanensis.t__SGB81752	474.7349235375
UNGROUPED|s__Lachnospira_eligens.t__SGB5082	1869.6911134572
UNGROUPED|s__Lachnospira_pectinoschiza.t__SGB5075	3362.8593201812
UNGROUPED|s__Lachnospira_sp_NSJ_43.t__SGB5087	2601.452793689
UNGROUPED|s__Lachnospiraceae_bacterium.t__SGB4781	424.5901237738
UNGROUPED|s__Lachnospiraceae_bacterium_AM48_27BH.t__SGB4706	1009.466737384
UNGROUPED|s__Lachnospiraceae_bacterium_Marseille_Q4251.t__SGB4780	1075.0968736829
UNGROUPED|s__Lachnospiraceae_bacterium_NSJ_29.t__SGB25431	1267.9137020306
UNGROUPED|s__Lacrimispora_amygdalina.t__SGB4716	346.833711388
UNGROUPED|s__Lactococcus_garvieae.t__SGB7979	1370.1358634479
UNGROUPED|s__Lactococcus_garvieae.t__SGB7981	777.8286321007
UNGROUPED|s__Lactococcus_lactis.t__SGB7985	165.2570469481
UNGROUPED|s__Lactococcus_petauri.t__SGB7980	2106.6664791512
UNGROUPED|s__Leclercia_adecarboxylata.t__SGB10147	239.1666862019
UNGROUPED|s__Leuconostoc_lactis.t__SGB7121_group	680.9687179096
UNGROUPED|s__Ligilactobacillus_ruminis.t__SGB7061	653.143686354
UNGROUPED|s__Mediterraneibacter_butyricigenes.t__SGB25493	2095.605061367
UNGROUPED|s__Mesosutterella_multiformis.t__SGB9272	590.1915783909
UNGROUPED|s__Monoglobus_pectinilyticus.t__SGB4166	1376.2490197024
UNGROUPED|s__Oscillibacter_sp_ER4.t__SGB15254	5655.0414198237
UNGROUPED|s__Oscillospiraceae_bacterium_Marseille_Q3528.t__SGB4778	521.5848877323
UNGROUPED|s__Parabacteroides_distasonis.t__SGB1934	3197.6032710498
UNGROUPED|s__Parabacteroides_merdae.t__SGB1949	13612.033492521101
UNGROUPED|s__Parasutterella_SGB9260.t__SGB9260	215.928761292
UNGROUPED|s__Parasutterella_excrementihominis.t__SGB9262	144.2118082354
UNGROUPED|s__Phascolarctobacterium_faecium.t__SGB5792	2963.8233361908
UNGROUPED|s__Phocaeicola_coprocola.t__SGB1891	27061.549092594
UNGROUPED|s__Phocaeicola_vulgatus.t__SGB1814	86824.5253677185
UNGROUPED|s__Raoultella_ornithinolytica.t__SGB10124	984.5225031015
UNGROUPED|s__Romboutsia_timonensis.t__SGB6148	156.205548977
UNGROUPED|s__Roseburia_faecis.t__SGB4925	65286.3090517056
UNGROUPED|s__Roseburia_hominis.t__SGB4936	3598.1295802345
UNGROUPED|s__Roseburia_inulinivorans.t__SGB4940	7051.6368243111
UNGROUPED|s__Roseburia_sp_AM59_24XD.t__SGB4654	556.9519128811
UNGROUPED|s__Ruminococcus_bicirculans.t__SGB4262	21039.1315348869
UNGROUPED|s__Ruminococcus_callidus.t__SGB4422	2340.9491565325
UNGROUPED|s__Ruminococcus_lactaris.t__SGB4557	673.1155575808
UNGROUPED|s__Ruminococcus_sp_AF13_28.t__SGB4834	10186.435060662
UNGROUPED|s__Ruminococcus_sp_AF41_9.t__SGB25497	2370.477164863
UNGROUPED|s__Ruminococcus_sp_BSD2780120874_150323_B10.t__SGB4290	53530.7095251116
UNGROUPED|s__Ruminococcus_torques.t__SGB4563	2625.612863978
UNGROUPED|s__Ruminococcus_torques.t__SGB4608	1669.927085756
UNGROUPED|s__Ruthenibacterium_lactatiformans.t__SGB15271	313.3513525231
UNGROUPED|s__Sellimonas_intestinalis.t__SGB4617	1404.4208910109
UNGROUPED|s__Streptococcus_infantis.t__SGB8095	121.7141885142
UNGROUPED|s__Streptococcus_lutetiensis.t__SGB8021	344.486855656
UNGROUPED|s__Streptococcus_parasanguinis.t__SGB8071	196.8426585844
UNGROUPED|s__Streptococcus_salivarius.t__SGB8007_group	498.5372798949
UNGROUPED|s__Streptococcus_thermophilus.t__SGB8002	180.9711848936
UNGROUPED|s__Turicibacter_bilis.t__SGB6847	72.0335416894
UNGROUPED|s__Veillonella_parvula.t__SGB6939	298.3784636701
UNGROUPED|s__Veillonella_rogosae.t__SGB6956	125.3743576364
UNGROUPED|s__Vescimonas_coprocola.t__SGB15089	3365.1661481937
UNGROUPED|s__Weissella_confusa.t__SGB7115	365.1928103306
UNGROUPED|unclassified	12794.250914084
K00001	0.6332830348
K00001|s__Bifidobacterium_bifidum.t__SGB17256	0.2711870171
K00001|s__Enterobacter_ludwigii.t__SGB10127	0.1338405381
K00001|s__Klebsiella_pneumoniae.t__SGB10115	0.1238105523
K00001|s__Lactococcus_lactis.t__SGB7985	0.0355632957
K00001|unclassified	0.0688816316
K00002	2.4366618223
K00002|s__Blautia_SGB4815.t__SGB4815	0.1422698595
K00002|s__Blautia_massiliensis.t__SGB4826	1.1980619747
K00002|s__Blautia_obeum.t__SGB4810	0.0973425354
K00002|s__Blautia_obeum.t__SGB4811	0.7787402836
K00002|s__Ruminococcus_sp_AF13_28.t__SGB4834	0.2202471691
K00003	12.7681054342
K00003|s__Alistipes_finegoldii.t__SGB2301	0.1502156139
K00003|s__Alistipes_shahii.t__SGB2295	2.2174318756
K00003|s__Anaerostipes_hadrus.t__SGB4540_group	1.2852912563
K00003|s__Anaerostipes_hadrus.t__SGB4547	0.263793402
K00003|s__Bifidobacterium_adolescentis.t__SGB17244_group	1.3835218145
K00003|s__Bifidobacterium_longum.t__SGB17248	0.7382428655
K00003|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	5.3590963567
K00003|s__Corynebacterium_argentoratense.t__SGB17009	0.0388784133
K00003|s__Gordonibacter_pamelaeae.t__SGB14807	0.1069217534
K00003|s__Lachnospira_eligens.t__SGB5082	0.3611119662
K00003|s__Leuconostoc_lactis.t__SGB7121_group	0.0449010046
K00003|s__Ligilactobacillus_ruminis.t__SGB7061	0.3872711646
K00003|s__Streptococcus_parasanguinis.t__SGB8071	0.0561262557
K00003|s__Veillonella_parvula.t__SGB6939	0.2351104749
K00003|s__Veillonella_rogosae.t__SGB6956	0.0279893423
K00003|unclassified	0.1122018747
K00004	0.0591624692
K00004|unclassified	0.0591624692
K00005	22.1268811084
K00005|s__Anaerobutyricum_hallii.t__SGB4532	0.2624863522
K00005|s__Anaerobutyricum_soehngenii.t__SGB4537	0.3567122222
K00005|s__Citrobacter_braakii.t__SGB10086	0.0869457411
K00005|s__Citrobacter_freundii.t__SGB10083	0.2474609554
K00005|s__Citrobacter_freundii.t__SGB10084	0.2207084197
K00005|s__Clostridium_SGB4751.t__SGB4751	0.0201912579
K00005|s__Clostridium_sp_AF20_17LB.t__SGB4714	0.0858667867
K00005|s__Collinsella_aerofaciens.t__SGB14535_group	2.1134011443
K00005|s__Enterobacter_asburiae.t__SGB10141	0.2541490893
K00005|s__Enterobacter_hormaechei.t__SGB10130	0.3143422947
K00005|s__Enterobacter_kobei.t__SGB10133	0.280901625
K00005|s__Enterobacter_ludwigii.t__SGB10127	0.1738914822
K00005|s__Enterobacter_mori.t__SGB10132	0.2541490893
K00005|s__Enterobacter_roggenkampii.t__SGB10139	0.8159523394
K00005|s__Escherichia_coli.t__SGB10068	5.089676931
K00005|s__Klebsiella_grimontii.t__SGB10120	0.0468169375
K00005|s__Klebsiella_michiganensis.t__SGB10119	0.2742134911
K00005|s__Klebsiella_pneumoniae.t__SGB10115	3.063179361
K00005|s__Klebsiella_quasipneumoniae.t__SGB10112	0.1003220089
K00005|s__Klebsiella_variicola.t__SGB10114	0.4681693751
K00005|s__Lacrimispora_amygdalina.t__SGB4716	0.0396308246
K00005|s__Leclercia_adecarboxylata.t__SGB10147	0.0601932054
K00005|s__Raoultella_ornithinolytica.t__SGB10124	0.2073321518
K00005|s__Ruminococcus_bicirculans.t__SGB4262	6.6764773694
K00005|s__Streptococcus_parasanguinis.t__SGB8071	0.155784583
K00005|s__Streptococcus_salivarius.t__SGB8007_group	0.1964240394
K00005|s__Veillonella_parvula.t__SGB6939	0.2071513914
K00005|s__Veillonella_rogosae.t__SGB6956	0.0207151391
K00005|unclassified	0.0336355005
K00008	0.6012937939999999
K00008|s__Anaerostipes_hadrus.t__SGB4540_group	0.0708897658
K00008|s__Dorea_formicigenerans.t__SGB4575	0.0200015696
K00008|s__Flavonifractor_plautii.t__SGB15132	0.1446697147
K00008|s__Ruminococcus_torques.t__SGB4563	0.0200015696
K00008|unclassified	0.3457311742
K00009	13.8364166403
K00009|s__Alistipes_finegoldii.t__SGB2301	0.1417870253
K00009|s__Anaerostipes_hadrus.t__SGB4540_group	0.3222587236
K00009|s__Anaerostipes_hadrus.t__SGB4547	0.2706973279
K00009|s__Citrobacter_braakii.t__SGB10086	0.1405176939
K00009|s__Citrobacter_freundii.t__SGB10083	0.2107765408
K00009|s__Citrobacter_freundii.t__SGB10084	0.0766460148
K00009|s__Enterobacter_asburiae.t__SGB10141	0.4471017532
K00009|s__Enterobacter_hormaechei.t__SGB10130	0.5109734322
K00009|s__Enterobacter_kobei.t__SGB10133	0.261873884
K00009|s__Enterobacter_ludwigii.t__SGB10127	0.2363252124
K00009|s__Enterobacter_mori.t__SGB10132	0.0774628963
K00009|s__Enterobacter_roggenkampii.t__SGB10139	0.5556836075
K00009|s__Escherichia_coli.t__SGB10068	5.0075396357
K00009|s__Eubacterium_ramulus.t__SGB4960	0.5349494813
K00009|s__Klebsiella_grimontii.t__SGB10120	0.1085818543
K00009|s__Klebsiella_michiganensis.t__SGB10119	0.2235508766
K00009|s__Klebsiella_pneumoniae.t__SGB10115	3.0530918317
K00009|s__Klebsiella_quasipneumoniae.t__SGB10112	0.0574845111
K00009|s__Klebsiella_variicola.t__SGB10114	0.6067809508
K00009|s__Lactococcus_garvieae.t__SGB7979	0.241986421
K00009|s__Lactococcus_garvieae.t__SGB7981	0.3056670582
K00009|s__Lactococcus_lactis.t__SGB7985	0.0316509807
K00009|s__Lactococcus_petauri.t__SGB7980	0.1528335291
K00009|s__Leclercia_adecarboxylata.t__SGB10147	0.0319358395
K00009|s__Raoultella_ornithinolytica.t__SGB10124	0.1788407013
K00009|unclassified	0.0494188571
K00010	7.0362932608
K00010|s__Alistipes_shahii.t__SGB2295	2.7682533574
K00010|s__Anaerostipes_hadrus.t__SGB4540_group	0.1177358139
K00010|s__Bifidobacterium_bifidum.t__SGB17256	0.2840359729
K00010|s__Klebsiella_grimontii.t__SGB10120	0.110760137
K00010|s__Klebsiella_michiganensis.t__SGB10119	0.2362968387
K00010|s__Klebsiella_pneumoniae.t__SGB10115	1.8755554132
K00010|s__Klebsiella_quasipneumoniae.t__SGB10112	0.5907207309
K00010|s__Klebsiella_variicola.t__SGB10114	0.8565621524
K00010|s__Raoultella_ornithinolytica.t__SGB10124	0.1698322101
K00010|unclassified	0.0265406343
K00012	16.6991603181
K00012|s__Alistipes_finegoldii.t__SGB2301	0.1918891645
K00012|s__Alistipes_shahii.t__SGB2295	2.6139265903
K00012|s__Bacteroides_intestinalis.t__SGB1845	0.2357495449
K00012|s__Barnesiella_intestinihominis.t__SGB1965	1.2839622019
K00012|s__Bifidobacterium_adolescentis.t__SGB17244_group	0.0174831238
K00012|s__Bifidobacterium_bifidum.t__SGB17256	0.1461470622
K00012|s__Bifidobacterium_longum.t__SGB17248	0.390456432
K00012|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	0.7051526608
K00012|s__Enterobacter_asburiae.t__SGB10141	0.5897777828
K00012|s__Enterobacter_hormaechei.t__SGB10130	0.3450827452
K00012|s__Enterobacter_kobei.t__SGB10133	0.3199858183
K00012|s__Enterobacter_ludwigii.t__SGB10127	0.1192104029
K00012|s__Enterobacter_mori.t__SGB10132	0.1694042568
K00012|s__Enterobacter_roggenkampii.t__SGB10139	0.0752907808
K00012|s__Escherichia_coli.t__SGB10068	3.2688747321
K00012|s__Faecalibacterium_prausnitzii.t__SGB15316	0.776182677
K00012|s__Klebsiella_grimontii.t__SGB10120	0.1066619394
K00012|s__Klebsiella_michiganensis.t__SGB10119	0.1254846346
K00012|s__Klebsiella_pneumoniae.t__SGB10115	0.5772293193
K00012|s__Klebsiella_quasipneumoniae.t__SGB10112	0.2258723423
K00012|s__Klebsiella_variicola.t__SGB10114	1.3803309809
K00012|s__Leclercia_adecarboxylata.t__SGB10147	0.1013464308
K00012|s__Parabacteroides_distasonis.t__SGB1934	1.1565481462
K00012|s__Parabacteroides_merdae.t__SGB1949	1.3367139378
K00012|s__Raoultella_ornithinolytica.t__SGB10124	0.1443073298
K00012|s__Veillonella_parvula.t__SGB6939	0.1882269519
K00012|s__Veillonella_rogosae.t__SGB6956	0.0250969269
K00012|unclassified	0.0827654018
K00013	39.5050934318
K00013|s__Alistipes_shahii.t__SGB2295	2.5001715904
K00013|s__Bacteroides_caccae.t__SGB1877	1.0720114845
K00013|s__Bacteroides_finegoldii.t__SGB1862	2.8756324214
K00013|s__Bacteroides_intestinalis.t__SGB1845	0.5734749191999999
K00013|s__Bacteroides_nordii.t__SGB1858	1.1027800849
K00013|s__Bacteroides_ovatus.t__SGB1871	1.203541717
K00013|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.1857062033
K00013|s__Bacteroides_xylanisolvens.t__SGB1867	0.3022848964
K00013|s__Bifidobacterium_adolescentis.t__SGB17244_group	1.428440106
K00013|s__Bifidobacterium_bifidum.t__SGB17256	0.3017156976
K00013|s__Bifidobacterium_longum.t__SGB17248	0.8954499411
K00013|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	1.9436988586
K00013|s__Blautia_SGB4815.t__SGB4815	0.1440298053
K00013|s__Blautia_obeum.t__SGB4810	0.0166188237
K00013|s__Blautia_obeum.t__SGB4811	0.52626275
K00013|s__Citrobacter_freundii.t__SGB10083	0.0607775492
K00013|s__Coprococcus_catus.t__SGB4670	0.3674687064
K00013|s__Escherichia_coli.t__SGB10068	3.8600758707
K00013|s__Eubacterium_ramulus.t__SGB4960	0.1730788505
K00013|s__Faecalibacterium_SGB15346.t__SGB15346	0.9108361668
K00013|s__Faecalibacterium_prausnitzii.t__SGB15316	1.1571778438
K00013|s__Faecalibacterium_prausnitzii.t__SGB15318	5.7343824606
K00013|s__Faecalibacterium_prausnitzii.t__SGB15332	1.2558314222
K00013|s__Faecalibacterium_prausnitzii.t__SGB15342	3.1737831651
K00013|s__Gordonibacter_pamelaeae.t__SGB14807	0.0522681498
K00013|s__Klebsiella_grimontii.t__SGB10120	0.0828784762
K00013|s__Klebsiella_michiganensis.t__SGB10119	0.1823326477
K00013|s__Klebsiella_pneumoniae.t__SGB10115	2.2708702491
K00013|s__Klebsiella_quasipneumoniae.t__SGB10112	0.0386766222
K00013|s__Klebsiella_variicola.t__SGB10114	0.6464521147
K00013|s__Kluyvera_sichuanensis.t__SGB81752	0.0828784762
K00013|s__Lachnospira_eligens.t__SGB5082	0.4243223432
K00013|s__Lactococcus_lactis.t__SGB7985	0.0725814534
K00013|s__Ligilactobacillus_ruminis.t__SGB7061	0.1976818241
K00013|s__Parabacteroides_distasonis.t__SGB1934	0.1467017363
K00013|s__Phascolarctobacterium_faecium.t__SGB5792	1.7434133891
K00013|s__Raoultella_ornithinolytica.t__SGB10124	0.2044335747
K00013|s__Roseburia_hominis.t__SGB4936	0.8541941544
K00013|s__Ruminococcus_torques.t__SGB4563	0.2903258138
K00013|s__Streptococcus_salivarius.t__SGB8007_group	0.0800062785
K00013|s__Streptococcus_thermophilus.t__SGB8002	0.0844119106
K00013|s__Veillonella_parvula.t__SGB6939	0.2545815373
K00013|s__Veillonella_rogosae.t__SGB6956	0.011314735
K00013|unclassified	0.0195366105
K00014	74.4839531237
K00014|s__Alistipes_finegoldii.t__SGB2301	0.086752705
K00014|s__Alistipes_shahii.t__SGB2295	2.9062156162
K00014|s__Anaerostipes_hadrus.t__SGB4540_group	0.6237811844
K00014|s__Anaerostipes_hadrus.t__SGB4547	0.3250690679
K00014|s__Bacteroides_caccae.t__SGB1877	1.0787691608
K00014|s__Bacteroides_finegoldii.t__SGB1862	3.5247092085
K00014|s__Bacteroides_intestinalis.t__SGB1845	0.4058735457
K00014|s__Bacteroides_ovatus.t__SGB1871	2.1361765561
K00014|s__Bacteroides_stercoris.t__SGB1830	3.449943029
K00014|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.2777029523
K00014|s__Bacteroides_uniformis.t__SGB1836	5.4258884524
K00014|s__Bacteroides_xylanisolvens.t__SGB1867	0.1068088278
K00014|s__Bifidobacterium_bifidum.t__SGB17256	0.4189602708
K00014|s__Citrobacter_freundii.t__SGB10084	0.1731461178
K00014|s__Clostridium_sp_NSJ_42.t__SGB6174	0.0797288642
K00014|s__Coprococcus_catus.t__SGB4670	0.2657628808
K00014|s__Coprococcus_eutactus.t__SGB5117	3.4181933319
K00014|s__Eggerthella_lenta.t__SGB14809	0.175866951
K00014|s__Escherichia_coli.t__SGB10068	4.4900837047
K00014|s__Faecalibacterium_prausnitzii.t__SGB15316	11.5875128241
K00014|s__Haemophilus_parainfluenzae.t__SGB9663_group	0.3241249383
K00014|s__Klebsiella_grimontii.t__SGB10120	0.22632747130000003
K00014|s__Klebsiella_michiganensis.t__SGB10119	0.27639284129999997
K00014|s__Klebsiella_pneumoniae.t__SGB10115	7.9341545270000005
K00014|s__Klebsiella_quasipneumoniae.t__SGB10112	0.1012640439
K00014|s__Klebsiella_variicola.t__SGB10114	1.1399695051999998
