# Gene Family HUMAnN v4.0.0.alpha.1 Adjusted CPMs	SRR28210366
UNGROUPED|s__Intestinibacter_bartlettii.t__SGB6140	381.2429861248
UNGROUPED|s__Lachnospiraceae_bacterium_NSJ_29.t__SGB25431	1517.6788441257
UNGROUPED|s__Lacrimispora_amygdalina.t__SGB4716	317.6650268296
UNGROUPED|s__Lactococcus_lactis.t__SGB7985	859.3957944713
UNGROUPED|s__Lactococcus_petauri.t__SGB7980	5645.6712055806
UNGROUPED|s__Lactonifactor_sp_BIOML_A6.t__SGB48013	296.9742857358
UNGROUPED|s__Latilactobacillus_curvatus.t__SGB7249	115.3776302413
UNGROUPED|s__Leuconostoc_citreum.t__SGB7122	821.3129725281
UNGROUPED|s__Leuconostoc_lactis.t__SGB7121_group	281.6035478083
UNGROUPED|s__Leuconostoc_mesenteroides.t__SGB7126	120.481308906
UNGROUPED|s__Massilimicrobiota_sp_An134.t__SGB6768	2278.3217641155
UNGROUPED|s__Massilioclostridium_coli.t__SGB29305	1050.3426760684
UNGROUPED|s__Mediterraneibacter_glycyrrhizinilyticus.t__SGB4606	915.2195025278
UNGROUPED|s__Mogibacterium_diversum.t__SGB3922_group	340.2603664407
UNGROUPED|s__Mogibacterium_sp_NSJ_24.t__SGB3961	4831.3363496094
UNGROUPED|s__Odoribacter_splanchnicus.t__SGB1790	4285.9080842499
UNGROUPED|s__Olsenella_porci.t__SGB54294	5511.6126437881
UNGROUPED|s__Parabacteroides_distasonis.t__SGB1934	11709.5332483501
UNGROUPED|s__Parabacteroides_goldsteinii.t__SGB1941	30573.0248456404
UNGROUPED|s__Parabacteroides_merdae.t__SGB1949	4374.5250065309
UNGROUPED|s__Parasutterella_SGB9260.t__SGB9260	791.1249100195
UNGROUPED|s__Parasutterella_excrementihominis.t__SGB9262	538.4284560882
UNGROUPED|s__Peptoniphilus_harei.t__SGB6697	545.0534320171
UNGROUPED|s__Peptostreptococcus_stomatis.t__SGB748	275.5249995894
UNGROUPED|s__Phascolarctobacterium_faecium.t__SGB5792	2530.3054677773
UNGROUPED|s__Phocaeicola_vulgatus.t__SGB1814	4287.5989240193
UNGROUPED|s__Phocea_massiliensis.t__SGB14837	520.2827399531
UNGROUPED|s__Prevotella_bivia.t__SGB1557	2150.5398102056
UNGROUPED|s__Roseburia_intestinalis.t__SGB4951	3973.1153533958
UNGROUPED|s__Roseburia_inulinivorans.t__SGB4940	7603.7157936691
UNGROUPED|s__Ruminococcus_gnavus.t__SGB4584	3077.8888418568
UNGROUPED|s__Ruminococcus_sp_AF13_28.t__SGB4834	13331.1306716444
UNGROUPED|s__Ruminococcus_torques.t__SGB4608	11448.3382811651
UNGROUPED|s__Ruthenibacterium_lactatiformans.t__SGB15271	20494.1482419169
UNGROUPED|s__Schaalia_odontolytica.t__SGB17156	1567.3138538456
UNGROUPED|s__Selenomonas_noxia.t__SGB5884	87.0351539768
UNGROUPED|s__Sellimonas_intestinalis.t__SGB4617	1197.6487978436
UNGROUPED|s__Slackia_exigua.t__SGB14784	338.450000056
UNGROUPED|s__Streptococcus_anginosus.t__SGB8028_group	359.1052261605
UNGROUPED|s__Streptococcus_australis.t__SGB8057	1497.6203596492
UNGROUPED|s__Streptococcus_parasanguinis.t__SGB8071	4953.3210287601
UNGROUPED|s__Streptococcus_salivarius.t__SGB8007_group	8867.2638634364
UNGROUPED|s__Streptococcus_thermophilus.t__SGB8002	48255.8712124413
UNGROUPED|s__TM7_phylum_sp_oral_taxon_352.t__SGB19860_group	180.8701530618
UNGROUPED|s__Weissella_cibaria.t__SGB7114	517.99820531
UNGROUPED|s__Weissella_confusa.t__SGB7115	170.2010741199
UNGROUPED|s__Weissella_viridescens.t__SGB7111	59.1599929727
UNGROUPED|unclassified	12492.3540345187
K00001	2.7648751566
K00001|s__Eggerthella_lenta.t__SGB14809	2.6148539913
K00001|s__Lactococcus_lactis.t__SGB7985	0.1500211653
K00002	0.9385647859
K00002|s__Blautia_caecimuris.t__SGB4862	0.2369032939
K00002|s__Ruminococcus_sp_AF13_28.t__SGB4834	0.701661492
K00003	37.9368972154
K00003|s__Actinomyces_dentalis.t__SGB15877	0.0757273786
K00003|s__Alistipes_shahii.t__SGB2295	0.0423644674
K00003|s__Alistipes_timonensis.t__SGB2299	0.0785860871
K00003|s__Anaerostipes_hadrus.t__SGB4540_group	1.7264078889
K00003|s__Bifidobacterium_breve.t__SGB17247	0.0768944101
K00003|s__Bifidobacterium_longum.t__SGB17248	0.4036956529
K00003|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	27.8930679948
K00003|s__Bifidobacterium_pullorum.t__SGB17264	0.5300103974
K00003|s__Blautia_hansenii.t__SGB4798	1.0738471529
K00003|s__Eggerthella_lenta.t__SGB14809	0.2373903198
K00003|s__Eggerthella_sinensis.t__SGB14810	0.1582602132
K00003|s__Gordonibacter_pamelaeae.t__SGB14807	3.5802611643
K00003|s__Leuconostoc_citreum.t__SGB7122	0.0298314895
K00003|s__Leuconostoc_mesenteroides.t__SGB7126	0.0198876596
K00003|s__Mogibacterium_diversum.t__SGB3922_group	0.1780113722
K00003|s__Streptococcus_australis.t__SGB8057	0.2959556381
K00003|s__Streptococcus_parasanguinis.t__SGB8071	1.2528875444
K00003|unclassified	0.2838103843
K00004	0.3573214765
K00004|s__Leuconostoc_mesenteroides.t__SGB7126	0.2741230246
K00004|unclassified	0.0831984519
K00005	16.1500646947
K00005|s__Anaerobutyricum_hallii.t__SGB4532	4.2114476905
K00005|s__Escherichia_coli.t__SGB10068	3.1152300796
K00005|s__Flavonifractor_plautii.t__SGB15132	0.7198016546
K00005|s__Streptococcus_australis.t__SGB8057	0.6428796703
K00005|s__Streptococcus_parasanguinis.t__SGB8071	2.702475651
K00005|s__Streptococcus_salivarius.t__SGB8007_group	4.7144509154
K00005|unclassified	0.0437790334
K00008	10.6198472052
K00008|s__Blautia_hansenii.t__SGB4798	0.8099089364
K00008|s__Blautia_producta.t__SGB4786	0.2226566739
K00008|s__Clostridium_symbiosum.t__SGB4699	7.441420416
K00008|s__Enterocloster_bolteae.t__SGB4758	0.339844397
K00008|s__Flavonifractor_plautii.t__SGB15132	1.3222703541
K00008|unclassified	0.4837464279
K00009	4.4573530777000006
K00009|s__Anaerostipes_hadrus.t__SGB4540_group	1.2914536442
K00009|s__Escherichia_coli.t__SGB10068	2.7841928002
K00009|s__Lactococcus_lactis.t__SGB7985	0.3115404841
K00009|unclassified	0.0701661492
K00010	1.4470612077
K00010|s__Alistipes_shahii.t__SGB2295	0.2534217578
K00010|s__Anaerostipes_hadrus.t__SGB4540_group	1.1123113053
K00010|unclassified	0.0813281446
K00012	25.383878338299997
K00012|s__Actinomyces_oris.t__SGB15878	0.0956267791
K00012|s__Alistipes_shahii.t__SGB2295	0.2691304353
K00012|s__Alistipes_timonensis.t__SGB2299	0.1441770189
K00012|s__Anaerostipes_caccae.t__SGB4529	0.0108051818
K00012|s__Bacteroides_fragilis.t__SGB1853	15.033030459
K00012|s__Bacteroides_fragilis.t__SGB1855	2.0911319315
K00012|s__Bacteroides_intestinalis.t__SGB1846	0.5685566081
K00012|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.9804037285
K00012|s__Blautia_producta.t__SGB4785	0.0540259089
K00012|s__Clostridium_scindens.t__SGB4630	0.0432207271
K00012|s__Clostridium_symbiosum.t__SGB4699	0.0216103636
K00012|s__Enterocloster_bolteae.t__SGB4758	0.0324155453
K00012|s__Enterocloster_citroniae.t__SGB4761	0.0324155453
K00012|s__Enterocloster_clostridioformis.t__SGB4760	0.2377139992
K00012|s__Enterocloster_lavalensis.t__SGB4725	0.0756362725
K00012|s__Escherichia_coli.t__SGB10068	1.1689763167
K00012|s__Faecalicatena_contorta.t__SGB4613	0.0216103636
K00012|s__Frisingicoccus_caecimuris.t__SGB4675	0.0108051818
K00012|s__Fusobacterium_ulcerans.t__SGB6039	0.0860641012
K00012|s__Gordonibacter_pamelaeae.t__SGB14807	0.4448269081
K00012|s__Hungatella_hathewayi.t__SGB4741	0.0108051818
K00012|s__Hungatella_hathewayi.t__SGB4742	0.0540259089
K00012|s__Parabacteroides_distasonis.t__SGB1934	2.4431274448
K00012|s__Parabacteroides_merdae.t__SGB1949	0.6129163169
K00012|unclassified	0.8408201104999999
K00013	67.4574503327
K00013|s__Actinomyces_oris.t__SGB15878	0.2087400397
K00013|s__Alistipes_shahii.t__SGB2295	0.1174533622
K00013|s__Bacteroides_fragilis.t__SGB1853	19.6902465854
K00013|s__Bacteroides_fragilis.t__SGB1855	2.170341346
K00013|s__Bacteroides_intestinalis.t__SGB1846	0.8826554457
K00013|s__Bacteroides_nordii.t__SGB1858	0.0491962483
K00013|s__Bacteroides_ovatus.t__SGB1871	0.1082317464
K00013|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.8902136991
K00013|s__Bacteroides_xylanisolvens.t__SGB1867	0.6198727291
K00013|s__Bifidobacterium_breve.t__SGB17247	0.0909771789
K00013|s__Bifidobacterium_longum.t__SGB17248	0.3275178439
K00013|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	13.6297327741
K00013|s__Escherichia_coli.t__SGB10068	2.391750477
K00013|s__Faecalibacterium_prausnitzii.t__SGB15332	0.7955063859
K00013|s__Faecalibacterium_prausnitzii.t__SGB15342	0.6065736193
K00013|s__Gordonibacter_pamelaeae.t__SGB14807	0.2939858297
K00013|s__Odoribacter_splanchnicus.t__SGB1790	2.3739031975
K00013|s__Parabacteroides_distasonis.t__SGB1934	2.3603595066
K00013|s__Phascolarctobacterium_faecium.t__SGB5792	1.4150368653
K00013|s__Streptococcus_salivarius.t__SGB8007_group	3.3867251972
K00013|s__Streptococcus_thermophilus.t__SGB8002	14.9852726569
K00013|unclassified	0.0631575984
K00014	41.3862383771
K00014|s__Alistipes_shahii.t__SGB2295	0.2096645545
K00014|s__Anaerostipes_hadrus.t__SGB4540_group	3.6289507701
K00014|s__Bacteroides_intestinalis.t__SGB1846	0.8635833747
K00014|s__Bacteroides_ovatus.t__SGB1871	0.0563206549
K00014|s__Bacteroides_stercoris.t__SGB1830	1.0701238891
K00014|s__Bacteroides_thetaiotaomicron.t__SGB1861	1.0700924426
K00014|s__Bacteroides_uniformis.t__SGB1836	1.3329221654
K00014|s__Bacteroides_xylanisolvens.t__SGB1867	0.600753652
K00014|s__Eggerthella_lenta.t__SGB14809	4.622711006
K00014|s__Eggerthella_sinensis.t__SGB14810	0.0705187429
K00014|s__Escherichia_coli.t__SGB10068	2.0107314397
K00014|s__Faecalibacterium_prausnitzii.t__SGB15316	0.8263733191
K00014|s__Lactococcus_lactis.t__SGB7985	0.2049797617
K00014|s__Mogibacterium_diversum.t__SGB3922_group	0.1942315549
K00014|s__Phocaeicola_vulgatus.t__SGB1814	0.530987075
K00014|s__Streptococcus_thermophilus.t__SGB8002	23.8466389624
K00014|unclassified	0.2466550121
K00015	1.5086571547
K00015|s__Phascolarctobacterium_faecium.t__SGB5792	1.5086571547
K00016	39.4616442203
K00016|s__Bifidobacterium_breve.t__SGB17247	0.1741056977
K00016|s__Bifidobacterium_longum.t__SGB17248	0.5689749122000001
K00016|s__Blautia_hansenii.t__SGB4798	0.6977849092
K00016|s__Lactococcus_lactis.t__SGB7985	0.6385930585999999
K00016|s__Phascolarctobacterium_faecium.t__SGB5792	1.1628027685
K00016|s__Streptococcus_australis.t__SGB8057	2.3310567944
K00016|s__Streptococcus_parasanguinis.t__SGB8071	2.1568973787
K00016|s__Streptococcus_salivarius.t__SGB8007_group	11.9554260987
K00016|s__Streptococcus_thermophilus.t__SGB8002	19.008591139700002
K00016|unclassified	0.7674114624
K00018	40.380399261499996
K00018|s__Alistipes_shahii.t__SGB2295	0.1410374858
K00018|s__Bacteroides_fragilis.t__SGB1853	20.0216675237
K00018|s__Bacteroides_fragilis.t__SGB1855	1.7784687322
K00018|s__Blautia_producta.t__SGB4786	1.62146499
K00018|s__Eggerthella_lenta.t__SGB14809	0.0827512325
K00018|s__Eubacterium_rectale.t__SGB4933	9.7858151664
K00018|s__Gordonibacter_pamelaeae.t__SGB14807	6.5511731655
K00018|s__Lacrimispora_amygdalina.t__SGB4716	0.1087320472
K00018|s__Lactonifactor_sp_BIOML_A6.t__SGB48013	0.0412236862
K00018|unclassified	0.2480652321
K00020	0.13927393329999999
K00020|s__Enterococcus_durans.t__SGB7966	0.0607663538
K00020|s__Leuconostoc_mesenteroides.t__SGB7126	0.0785075795
K00024	54.5527706605
K00024|s__Actinomyces_johnsonii.t__SGB15887	0.0133968781
K00024|s__Actinomyces_naeslundii.t__SGB15888	0.0803812688
K00024|s__Actinomyces_oris.t__SGB15878	0.2143500501
K00024|s__Alistipes_onderdonkii.t__SGB2303	4.8868659206
K00024|s__Alistipes_shahii.t__SGB2295	0.3037781518
K00024|s__Alistipes_timonensis.t__SGB2299	0.2905704061
K00024|s__Bacteroides_fragilis.t__SGB1853	23.3164342631
K00024|s__Bacteroides_fragilis.t__SGB1855	3.0296203639
K00024|s__Bacteroides_intestinalis.t__SGB1846	1.4163577270999999
K00024|s__Bacteroides_nordii.t__SGB1858	0.1840423586
K00024|s__Bacteroides_ovatus.t__SGB1871	0.2943390449
K00024|s__Bacteroides_stercoris.t__SGB1830	1.9294324383
K00024|s__Bacteroides_thetaiotaomicron.t__SGB1861	1.5924336025999999
K00024|s__Bacteroides_uniformis.t__SGB1836	2.5652399168
K00024|s__Bacteroides_xylanisolvens.t__SGB1867	0.9250580701000001
K00024|s__Eggerthella_lenta.t__SGB14809	3.4186758629
K00024|s__Eggerthella_sinensis.t__SGB14810	0.2317746348
K00024|s__Escherichia_coli.t__SGB10068	2.6432210128
K00024|s__Gordonibacter_pamelaeae.t__SGB14807	0.5063311544
K00024|s__Parabacteroides_distasonis.t__SGB1934	0.8918975838
K00024|s__Parabacteroides_goldsteinii.t__SGB1941	4.9125152629
K00024|s__Parabacteroides_merdae.t__SGB1949	0.4671844486
K00024|s__Phocaeicola_vulgatus.t__SGB1814	0.4388702396
K00027	5.4439013756
K00027|s__Actinomyces_dentalis.t__SGB15877	0.0599550541
K00027|s__Anaerostipes_hadrus.t__SGB4540_group	1.6404650389
K00027|s__Dialister_pneumosintes.t__SGB5842	0.0635467012
K00027|s__Escherichia_coli.t__SGB10068	1.6985675598
K00027|s__Phascolarctobacterium_faecium.t__SGB5792	1.3642694686
K00027|s__TM7_phylum_sp_oral_taxon_352.t__SGB19860_group	0.2051558474
K00027|unclassified	0.4119417055
K00029	4.0996418056
K00029|s__Alistipes_shahii.t__SGB2295	0.4066165537
K00029|s__Alistipes_timonensis.t__SGB2299	0.0694223384
K00029|s__Bacteroides_uniformis.t__SGB1836	1.2265613079
K00029|s__Escherichia_coli.t__SGB10068	2.3970416056
K00030	6.4338149961
K00030|s__Eggerthella_lenta.t__SGB14809	6.4338149961
K00031	32.0771576135
K00031|s__Actinomyces_dentalis.t__SGB15877	0.1135090329
K00031|s__Actinomyces_naeslundii.t__SGB15888	0.0253421758
K00031|s__Actinomyces_oris.t__SGB15878	0.0253421758
K00031|s__Bacteroides_intestinalis.t__SGB1846	0.7746342871
K00031|s__Bifidobacterium_breve.t__SGB17247	0.0733079171
K00031|s__Bifidobacterium_longum.t__SGB17248	0.3351219066
K00031|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	14.9234071824
K00031|s__Eggerthella_lenta.t__SGB14809	4.321434525
K00031|s__Eggerthella_sinensis.t__SGB14810	0.1278168942
K00031|s__Escherichia_coli.t__SGB10068	1.9152429836
K00031|s__Eubacterium_rectale.t__SGB4933	8.4517112544
K00031|s__Gordonibacter_pamelaeae.t__SGB14807	0.6709991135
K00031|s__Lactococcus_lactis.t__SGB7985	0.3192881652
K00033	77.4750462399
K00033|s__Bacteroides_fragilis.t__SGB1853	18.3244949829
K00033|s__Bacteroides_fragilis.t__SGB1855	1.9965891437
K00033|s__Bacteroides_intestinalis.t__SGB1846	1.2157241683
K00033|s__Bacteroides_ovatus.t__SGB1871	0.1059111686
K00033|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.7021902497
K00033|s__Bacteroides_xylanisolvens.t__SGB1867	0.5329877799
K00033|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	50.559134915
K00033|s__Enterococcus_durans.t__SGB7966	0.0793709779
K00033|s__Enterococcus_faecium.t__SGB7967	0.0529139853
K00033|s__Enterococcus_faecium.t__SGB7968	0.2822079214
K00033|s__Escherichia_coli.t__SGB10068	2.534459316
K00033|s__Lactococcus_lactis.t__SGB7985	0.2828745542
K00033|s__Odoribacter_splanchnicus.t__SGB1790	0.8061870771
K00036	33.6148476989
K00036|s__Actinomyces_johnsonii.t__SGB15887	0.0145422071
K00036|s__Actinomyces_naeslundii.t__SGB15888	0.0762675535
K00036|s__Actinomyces_oris.t__SGB15878	0.0272820993
K00036|s__Bacteroides_fragilis.t__SGB1853	19.2884099268
K00036|s__Bacteroides_fragilis.t__SGB1855	2.1153948838
K00036|s__Bacteroides_intestinalis.t__SGB1846	0.7797403287
K00036|s__Bacteroides_ovatus.t__SGB1871	0.3747746841
K00036|s__Bacteroides_thetaiotaomicron.t__SGB1861	1.0826886037
K00036|s__Bacteroides_xylanisolvens.t__SGB1867	0.2082081579
K00036|s__Bifidobacterium_breve.t__SGB17247	0.2746070875
K00036|s__Bifidobacterium_longum.t__SGB17248	0.7107477559
K00036|s__Blautia_producta.t__SGB4785	0.0480590063
K00036|s__Blautia_producta.t__SGB4786	1.9055530671
K00036|s__Escherichia_coli.t__SGB10068	2.0642701316
K00036|s__Lactococcus_lactis.t__SGB7985	0.1647334391
K00036|s__Lactococcus_petauri.t__SGB7980	1.2492613868
K00036|s__Leuconostoc_citreum.t__SGB7122	0.0855684746
K00036|s__Leuconostoc_mesenteroides.t__SGB7126	0.0514980912
K00036|s__Parabacteroides_distasonis.t__SGB1934	2.163544995
K00036|s__Phocaeicola_vulgatus.t__SGB1814	0.5613291936
K00036|s__Streptococcus_australis.t__SGB8057	0.1788757673
K00036|unclassified	0.1894908579
K00040	3.0560978916
K00040|s__Blautia_hansenii.t__SGB4798	1.090406915
K00040|s__Escherichia_coli.t__SGB10068	1.75415373
K00040|s__Lactococcus_lactis.t__SGB7985	0.2115372466
K00041	5.577607228
K00041|s__Alistipes_shahii.t__SGB2295	0.1715291653
K00041|s__Alistipes_timonensis.t__SGB2299	0.1457997905
K00041|s__Bacteroides_nordii.t__SGB1858	0.0782643337
K00041|s__Bacteroides_ovatus.t__SGB1871	0.0782643337
K00041|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.7391631519
K00041|s__Bacteroides_uniformis.t__SGB1836	0.103630005
K00041|s__Bacteroides_xylanisolvens.t__SGB1867	0.5130661878
K00041|s__Blautia_hansenii.t__SGB4798	1.0198447683
K00041|s__Escherichia_coli.t__SGB10068	1.7318127251
K00041|s__Phocaeicola_vulgatus.t__SGB1814	0.5739384474
K00041|unclassified	0.42229431919999993
K00042	4.0756779951
K00042|s__Escherichia_coli.t__SGB10068	3.9478129018
K00042|unclassified	0.1278650933
K00045	0.5068219295
K00045|s__Bacteroides_ovatus.t__SGB1871	0.1530028466
K00045|s__Bacteroides_xylanisolvens.t__SGB1867	0.3538190828
K00046	14.0176472586
K00046|s__Alistipes_indistinctus.t__SGB2325	0.5613291936
K00046|s__Alistipes_shahii.t__SGB2295	0.2259219665
K00046|s__Alistipes_timonensis.t__SGB2299	0.1911647408
K00046|s__Bacteroides_intestinalis.t__SGB1846	1.3017244296000001
K00046|s__Bacteroides_nordii.t__SGB1858	0.0695144512
K00046|s__Bacteroides_ovatus.t__SGB1871	0.1371185816
K00046|s__Bacteroides_stercoris.t__SGB1830	0.0177917336
K00046|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.7884318444
K00046|s__Bacteroides_uniformis.t__SGB1836	0.6684530855
K00046|s__Bacteroides_xylanisolvens.t__SGB1867	0.3599362768
K00046|s__Blautia_hansenii.t__SGB4798	2.2795964198
