# Gene Family HUMAnN v4.0.0.alpha.1 Adjusted CPMs	SRR28210353
UNGROUPED|s__GGB48165_SGB66168.t__SGB66168	175.6954951906
UNGROUPED|s__GGB51647_SGB4348.t__SGB4348	17922.6213789609
UNGROUPED|s__GGB9176_SGB14114.t__SGB14114	832.5728673878
UNGROUPED|s__GGB9210_SGB14149.t__SGB14149	1570.3442084059
UNGROUPED|s__GGB9342_SGB14306.t__SGB14306	7210.8262141332
UNGROUPED|s__GGB9343_SGB14307.t__SGB14307	336.9556246421
UNGROUPED|s__GGB9345_SGB14311.t__SGB14311	17789.6886416007
UNGROUPED|s__GGB9347_SGB14313.t__SGB14313	74608.3515515854
UNGROUPED|s__GGB9350_SGB14317.t__SGB14317	855.8938481891
UNGROUPED|s__GGB9453_SGB14845.t__SGB14845	1755.7991084869
UNGROUPED|s__GGB9501_SGB14898.t__SGB14898	1134.6281220212
UNGROUPED|s__GGB9509_SGB14906.t__SGB14906	543.9703831775
UNGROUPED|s__GGB9524_SGB14924.t__SGB14924	2385.1742929693
UNGROUPED|s__GGB9529_SGB14929.t__SGB14929	1240.8812568805
UNGROUPED|s__GGB9534_SGB14937.t__SGB14937	1392.1088751026
UNGROUPED|s__GGB9537_SGB14940.t__SGB14940	774.1436270922001
UNGROUPED|s__GGB9545_SGB14952.t__SGB14952	366.8860505099
UNGROUPED|s__GGB9551_SGB14958.t__SGB14958	95.1378673406
UNGROUPED|s__GGB9694_SGB15204.t__SGB15204	1773.7397894967
UNGROUPED|s__GGB9695_SGB15211.t__SGB15211	614.2997826857
UNGROUPED|s__GGB9699_SGB15216.t__SGB15216	1824.4031513772
UNGROUPED|s__GGB9715_SGB15265.t__SGB15265	1229.8493121287
UNGROUPED|s__GGB9719_SGB15272.t__SGB15272	1082.7598188345
UNGROUPED|s__GGB9758_SGB15368.t__SGB15368	1063.8621036146
UNGROUPED|s__GGB9765_SGB15382.t__SGB15382	2347.6772590102
UNGROUPED|s__GGB9770_SGB15390.t__SGB15390	24979.3136147594
UNGROUPED|s__GGB9775_SGB15395.t__SGB15395	1823.6031503633
UNGROUPED|s__GGB9781_SGB15402.t__SGB15402	1115.1322445056
UNGROUPED|s__GGB9781_SGB66170.t__SGB66170	1158.239371723
UNGROUPED|s__GGB9782_SGB15403.t__SGB15403	980.487722013
UNGROUPED|s__Gemmiger_SGB15295.t__SGB15295	815.4071901776
UNGROUPED|s__Gemmiger_SGB15299.t__SGB15299	754.0047981724
UNGROUPED|s__Gordonibacter_pamelaeae.t__SGB14807	1678.2168111462
UNGROUPED|s__Hungatella_hathewayi.t__SGB4614	1747.6543732726
UNGROUPED|s__Hydrogeniiclostidium_mannosilyticum.t__SGB14890	744.7364819883
UNGROUPED|s__Hydrogenoanaerobacterium_saccharovorans.t__SGB15350	415.5711594947
UNGROUPED|s__Intestinibacter_bartlettii.t__SGB6140	1013.5981295187
UNGROUPED|s__Intestinimonas_butyriciproducens.t__SGB15126	11002.1345078816
UNGROUPED|s__Intestinimonas_massiliensis.t__SGB15127	4210.1204494226
UNGROUPED|s__Klebsiella_pneumoniae.t__SGB10115	847.6291020232
UNGROUPED|s__Lachnospira_pectinoschiza.t__SGB5075	225.9606640353
UNGROUPED|s__Lachnospiraceae_bacterium.t__SGB4781	689.3571864634
UNGROUPED|s__Lachnospiraceae_bacterium_Marseille_Q4251.t__SGB4780	1157.022058945
UNGROUPED|s__Lawsonibacter_asaccharolyticus.t__SGB15154	586.4872301013
UNGROUPED|s__Ligilactobacillus_ruminis.t__SGB7061	7718.1625126869
UNGROUPED|s__Limosilactobacillus_mucosae.t__SGB7088_group	249.8156292259
UNGROUPED|s__Mediterraneibacter_butyricigenes.t__SGB25493	1304.2849271558
UNGROUPED|s__Merdimonas_faecis.t__SGB4626	2059.8114489783
UNGROUPED|s__Mitsuokella_multacida.t__SGB5906	835.0542209554
UNGROUPED|s__Mogibacterium_sp_BX12.t__SGB14854	1311.539006834
UNGROUPED|s__Mogibacterium_sp_NSJ_24.t__SGB3961	840.9965521128
UNGROUPED|s__Monoglobus_pectinilyticus.t__SGB4166	890.0354610485
UNGROUPED|s__Odoribacter_splanchnicus.t__SGB1790	3567.5706933537
UNGROUPED|s__Oscillibacter_SGB15077.t__SGB15077	3329.3702506657
UNGROUPED|s__Oscillibacter_sp_ER4.t__SGB15254	8825.3924179711
UNGROUPED|s__Oscillibacter_valericigenes.t__SGB15076	2521.6616377515
UNGROUPED|s__Oxalobacter_formigenes.t__SGB9387	2543.4024831738
UNGROUPED|s__Parabacteroides_distasonis.t__SGB1934	8240.907551030201
UNGROUPED|s__Parabacteroides_merdae.t__SGB1949	33786.8709627848
UNGROUPED|s__Parabacteroides_sp_N37.t__SGB1946	4688.2107702135
UNGROUPED|s__Phascolarctobacterium_faecium.t__SGB5792	256.5666620176
UNGROUPED|s__Phocaeicola_dorei.t__SGB1815	23664.2472792945
UNGROUPED|s__Prevotella_copri_clade_A.t__SGB1626	1200.3038287348
UNGROUPED|s__Prevotella_copri_clade_B.t__SGB1613	859.3689951885
UNGROUPED|s__Pseudoflavonifractor_sp_An184.t__SGB15156	1219.671676902
UNGROUPED|s__Romboutsia_timonensis.t__SGB6148	276.5344188043
UNGROUPED|s__Roseburia_faecis.t__SGB4925	872.469659912
UNGROUPED|s__Ruminococcus_SGB4421.t__SGB4421	1643.7408796276
UNGROUPED|s__Ruminococcus_bicirculans.t__SGB4262	472.3814439266
UNGROUPED|s__Ruminococcus_sp_AF13_28.t__SGB4834	6886.9254893813
UNGROUPED|s__Ruminococcus_torques.t__SGB4563	2500.4463572212
UNGROUPED|s__Ruminococcus_torques.t__SGB4608	1920.2704998393
UNGROUPED|s__Ruthenibacterium_lactatiformans.t__SGB15271	1927.6993235407
UNGROUPED|s__Streptococcus_parasanguinis.t__SGB8071	240.3528949247
UNGROUPED|s__Streptococcus_salivarius.t__SGB8007_group	1074.4852712795
UNGROUPED|s__Sutterella_wadsworthensis.t__SGB9283	1125.6738424281
UNGROUPED|s__TM7_phylum_sp_oral_taxon_352.t__SGB19860_group	46.4163019658
UNGROUPED|s__Tyzzerella_SGB4587.t__SGB4587	13468.0414605603
UNGROUPED|s__Vescimonas_coprocola.t__SGB15089	2409.1685848711
UNGROUPED|s__Victivallis_lenta.t__SGB9203	279.6086404193
UNGROUPED|s__Waltera_intestinalis.t__SGB4910	828.0200501447
UNGROUPED|unclassified	19090.1834296704
K00001	7.7919186248
K00001|s__Bifidobacterium_bifidum.t__SGB17256	7.6212317968
K00001|s__Bifidobacterium_dentium.t__SGB17234	0.170686828
K00002	5.198948789699999
K00002|s__Blautia_SGB4815.t__SGB4815	0.0598971362
K00002|s__Blautia_massiliensis.t__SGB4826	2.2910654604
K00002|s__Blautia_obeum.t__SGB4810	0.0748714203
K00002|s__Blautia_obeum.t__SGB4811	2.1562969039
K00002|s__Blautia_sp_MSK_20_85.t__SGB4828	0.3144599652
K00002|s__Blautia_sp_Marseille_P3087.t__SGB4813	0.1347685565
K00002|s__Blautia_wexlerae.t__SGB4831	0.0299485681
K00002|s__Ruminococcus_sp_AF13_28.t__SGB4834	0.1376407791
K00003	44.4204808708
K00003|s__Alistipes_provencensis.t__SGB2298	1.0845054593
K00003|s__Alistipes_shahii.t__SGB2295	4.3500718981
K00003|s__Anaerostipes_hadrus.t__SGB4540_group	3.3672401491
K00003|s__Bifidobacterium_adolescentis.t__SGB17244_group	6.9223884429
K00003|s__Bifidobacterium_dentium.t__SGB17234	0.196845169
K00003|s__Bifidobacterium_longum.t__SGB17248	5.9709982549
K00003|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	16.0100737446
K00003|s__Eggerthella_lenta.t__SGB14809	0.0112538011
K00003|s__Gordonibacter_pamelaeae.t__SGB14807	0.1237918126
K00003|s__Intestinimonas_butyriciproducens.t__SGB15126	0.312417377
K00003|s__Ligilactobacillus_ruminis.t__SGB7061	5.5896186475
K00003|s__Limosilactobacillus_mucosae.t__SGB7088_group	0.078776608
K00003|s__Streptococcus_parasanguinis.t__SGB8071	0.134689606
K00003|unclassified	0.2678099007
K00004	0.1816075493
K00004|s__Victivallis_lenta.t__SGB9203	0.1816075493
K00005	29.0156566313
K00005|s__Anaerobutyricum_hallii.t__SGB4532	0.9556244101
K00005|s__Anaerobutyricum_soehngenii.t__SGB4537	0.0538379949
K00005|s__Christensenella_minuta.t__SGB14142	0.0644453295
K00005|s__Collinsella_aerofaciens.t__SGB14535_group	23.7885046568
K00005|s__Dorea_sp_AF24_7LB.t__SGB4571	0.0672974937
K00005|s__Escherichia_coli.t__SGB10068	0.8292460592
K00005|s__Flavonifractor_plautii.t__SGB15132	0.1056716798
K00005|s__Intestinimonas_butyriciproducens.t__SGB15126	1.8940817677000001
K00005|s__Klebsiella_pneumoniae.t__SGB10115	0.213998983
K00005|s__Ruminococcus_bicirculans.t__SGB4262	0.255730476
K00005|s__Streptococcus_salivarius.t__SGB8007_group	0.6230763073
K00005|unclassified	0.1641414733
K00008	5.1980217177
K00008|s__Anaerostipes_hadrus.t__SGB4540_group	2.4100121319
K00008|s__Christensenella_minuta.t__SGB14142	0.22758573
K00008|s__Clostridium_symbiosum.t__SGB4699	0.0933313675
K00008|s__Dorea_formicigenerans.t__SGB4575	0.3733254701
K00008|s__Dorea_sp_AF24_7LB.t__SGB4571	0.2533279976
K00008|s__Flavonifractor_plautii.t__SGB15132	0.1012587204
K00008|s__Intestinimonas_butyriciproducens.t__SGB15126	0.1157242519
K00008|s__Ruminococcus_torques.t__SGB4563	0.1999957876
K00008|unclassified	1.4234602608
K00009	4.1312398027
K00009|s__Anaerostipes_hadrus.t__SGB4540_group	1.1084596667
K00009|s__Escherichia_coli.t__SGB10068	0.9068875652999999
K00009|s__Eubacterium_ramulus.t__SGB4960	1.8818036202
K00009|s__Klebsiella_pneumoniae.t__SGB10115	0.1788229002
K00009|unclassified	0.0552660503
K00010	17.465838233299998
K00010|s__Alistipes_shahii.t__SGB2295	4.2672991337
K00010|s__Anaerostipes_hadrus.t__SGB4540_group	1.4126891391
K00010|s__Bifidobacterium_bifidum.t__SGB17256	11.4477283177
K00010|s__Klebsiella_pneumoniae.t__SGB10115	0.0738327416
K00010|unclassified	0.2642889012
K00012	34.6803446065
K00012|s__Alistipes_provencensis.t__SGB2298	0.8092523614
K00012|s__Alistipes_shahii.t__SGB2295	3.5869564127
K00012|s__Bacteroides_fragilis.t__SGB1855	0.3069921033
K00012|s__Bacteroides_thetaiotaomicron.t__SGB1861	1.3779161829
K00012|s__Bifidobacterium_adolescentis.t__SGB17244_group	3.2865001207
K00012|s__Bifidobacterium_bifidum.t__SGB17256	13.3900682524
K00012|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	9.5565003559
K00012|s__Butyricimonas_faecihominis.t__SGB1786	0.1184685559
K00012|s__Escherichia_coli.t__SGB10068	0.3638692187
K00012|s__Klebsiella_pneumoniae.t__SGB10115	0.0250944289
K00012|s__Odoribacter_splanchnicus.t__SGB1790	0.7694617048
K00012|s__Parabacteroides_distasonis.t__SGB1934	1.0892649088
K00013	64.208001729
K00013|s__Akkermansia_muciniphila.t__SGB9226	1.4105905791
K00013|s__Alistipes_shahii.t__SGB2295	3.8642138725
K00013|s__Bacteroides_fragilis.t__SGB1855	0.1908102751
K00013|s__Bacteroides_nordii.t__SGB1858	0.4365902784
K00013|s__Bacteroides_ovatus.t__SGB1871	0.2015032054
K00013|s__Bacteroides_thetaiotaomicron.t__SGB1861	2.1269684163
K00013|s__Bifidobacterium_adolescentis.t__SGB17244_group	13.0485217559
K00013|s__Bifidobacterium_bifidum.t__SGB17256	14.6956712551
K00013|s__Bifidobacterium_dentium.t__SGB17234	0.7121972938
K00013|s__Bifidobacterium_longum.t__SGB17248	7.6286453714
K00013|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	8.008670507
K00013|s__Blautia_obeum.t__SGB4810	0.044312452
K00013|s__Blautia_obeum.t__SGB4811	1.8278886464
K00013|s__Blautia_sp_Marseille_P3087.t__SGB4813	0.0997030171
K00013|s__Escherichia_coli.t__SGB10068	0.7219558082
K00013|s__Eubacterium_ramulus.t__SGB4960	0.2009747879
K00013|s__Faecalibacterium_prausnitzii.t__SGB15332	0.0791952614
K00013|s__Faecalibacterium_prausnitzii.t__SGB15342	1.8101774029
K00013|s__Intestinimonas_butyriciproducens.t__SGB15126	0.4197188091
K00013|s__Klebsiella_pneumoniae.t__SGB10115	0.1546910901
K00013|s__Ligilactobacillus_ruminis.t__SGB7061	3.0126437674
K00013|s__Odoribacter_splanchnicus.t__SGB1790	0.8665426881
K00013|s__Parabacteroides_distasonis.t__SGB1934	1.0493771906
K00013|s__Phascolarctobacterium_faecium.t__SGB5792	0.1066199023
K00013|s__Ruminococcus_torques.t__SGB4563	0.4354453738
K00013|s__Streptococcus_salivarius.t__SGB8007_group	0.3199932601
K00013|unclassified	0.7343794615
K00014	46.9405331789
K00014|s__Akkermansia_muciniphila.t__SGB9226	1.3981917591
K00014|s__Alistipes_shahii.t__SGB2295	3.9468551824
K00014|s__Anaerostipes_hadrus.t__SGB4540_group	3.7950232305
K00014|s__Bacteroides_ovatus.t__SGB1871	1.3456572756
K00014|s__Bacteroides_stercoris.t__SGB1830	1.7514904223
K00014|s__Bacteroides_thetaiotaomicron.t__SGB1861	3.609779041
K00014|s__Bacteroides_uniformis.t__SGB1836	8.7147328328
K00014|s__Bifidobacterium_bifidum.t__SGB17256	11.7772035943
K00014|s__Bifidobacterium_dentium.t__SGB17234	0.2164926152
K00014|s__Coprococcus_eutactus.t__SGB5117	0.2168426437
K00014|s__Dorea_sp_AF24_7LB.t__SGB4571	0.5594042759
K00014|s__Eggerthella_lenta.t__SGB14809	0.1918357592
K00014|s__Escherichia_coli.t__SGB10068	1.0294708539
K00014|s__Gordonibacter_pamelaeae.t__SGB14807	0.0977530431
K00014|s__Intestinimonas_butyriciproducens.t__SGB15126	1.6897510381
K00014|s__Klebsiella_pneumoniae.t__SGB10115	0.8128360151
K00014|s__Merdimonas_faecis.t__SGB4626	0.017569552
K00014|s__Phocaeicola_dorei.t__SGB1815	5.0703886998
K00014|s__Ruminococcus_sp_AF13_28.t__SGB4834	0.2797021379
K00014|s__Ruminococcus_torques.t__SGB4563	0.4195532069
K00015	0.1082463076
K00015|s__Phascolarctobacterium_faecium.t__SGB5792	0.1082463076
K00016	37.3732575811
K00016|s__Bifidobacterium_bifidum.t__SGB17256	12.4386075031
K00016|s__Bifidobacterium_dentium.t__SGB17234	0.0627669007
K00016|s__Bifidobacterium_longum.t__SGB17248	12.700436264299999
K00016|s__Klebsiella_pneumoniae.t__SGB10115	0.1444190687
K00016|s__Ligilactobacillus_ruminis.t__SGB7061	9.7405647385
K00016|s__Limosilactobacillus_mucosae.t__SGB7088_group	0.5352561269
K00016|s__Phascolarctobacterium_faecium.t__SGB5792	0.1889972523
K00016|s__Streptococcus_parasanguinis.t__SGB8071	0.2438771227
K00016|s__Streptococcus_salivarius.t__SGB8007_group	1.1040989372999999
K00016|unclassified	0.2142336667
K00018	5.8363973209
K00018|s__Alistipes_shahii.t__SGB2295	4.2523392453
K00018|s__Bacteroides_fragilis.t__SGB1855	0.2213154705
K00018|s__Eggerthella_lenta.t__SGB14809	0.3766014044
K00018|s__Gordonibacter_pamelaeae.t__SGB14807	0.1098420763
K00018|s__Ruminococcus_torques.t__SGB4563	0.4073043463
K00018|unclassified	0.4689947781
K00019	0.2650177308
K00019|s__Comamonas_kerstersii.t__SGB12676	0.1007339456
K00019|s__Klebsiella_pneumoniae.t__SGB10115	0.1642837852
K00024	57.6820878406
K00024|s__Actinomyces_oris.t__SGB15878	0.1371808815
K00024|s__Akkermansia_muciniphila.t__SGB9226	1.7314260762
K00024|s__Alistipes_onderdonkii.t__SGB2303	11.0299167005
K00024|s__Alistipes_provencensis.t__SGB2298	1.0368722784
K00024|s__Alistipes_shahii.t__SGB2295	4.3879232651
K00024|s__Bacteroides_fragilis.t__SGB1855	0.1932872277
K00024|s__Bacteroides_nordii.t__SGB1858	0.2577163036
K00024|s__Bacteroides_ovatus.t__SGB1871	1.1513517524999999
K00024|s__Bacteroides_stercoris.t__SGB1830	4.02789358
K00024|s__Bacteroides_thetaiotaomicron.t__SGB1861	4.3188063419
K00024|s__Bacteroides_uniformis.t__SGB1836	17.820096201
K00024|s__Comamonas_kerstersii.t__SGB12676	0.1524232017
K00024|s__Eggerthella_lenta.t__SGB14809	0.2966647192
K00024|s__Escherichia_coli.t__SGB10068	0.6629058687
K00024|s__Gordonibacter_pamelaeae.t__SGB14807	0.0595943902
K00024|s__Klebsiella_pneumoniae.t__SGB10115	0.2382350587
K00024|s__Parabacteroides_distasonis.t__SGB1934	0.8697925248
K00024|s__Parabacteroides_merdae.t__SGB1949	3.0281665677
K00024|s__Parabacteroides_sp_N37.t__SGB1946	1.0952942905
K00024|s__Phocaeicola_dorei.t__SGB1815	5.1865406107
K00027	5.0381453967
K00027|s__Anaerostipes_hadrus.t__SGB4540_group	3.1488269842
K00027|s__Escherichia_coli.t__SGB10068	0.555711239
K00027|s__Intestinimonas_butyriciproducens.t__SGB15126	0.3358059748
K00027|s__Limosilactobacillus_mucosae.t__SGB7088_group	0.251685996
K00027|s__Phascolarctobacterium_faecium.t__SGB5792	0.2962213427
K00027|unclassified	0.44989385989999997
K00029	15.2002431242
K00029|s__Akkermansia_muciniphila.t__SGB9226	1.3850310686
K00029|s__Alistipes_provencensis.t__SGB2298	0.9816754364
K00029|s__Alistipes_shahii.t__SGB2295	3.949268997
K00029|s__Bacteroides_uniformis.t__SGB1836	8.0271356678
K00029|s__Escherichia_coli.t__SGB10068	0.7192715701
K00029|s__Klebsiella_pneumoniae.t__SGB10115	0.1378603843
K00030	0.280550984
K00030|s__Eggerthella_lenta.t__SGB14809	0.1363187225
K00030|unclassified	0.1442322615
K00031	32.8212942571
K00031|s__Bifidobacterium_adolescentis.t__SGB17244_group	8.1499775938
K00031|s__Bifidobacterium_bifidum.t__SGB17256	7.5303886539
K00031|s__Bifidobacterium_dentium.t__SGB17234	0.0953213754
K00031|s__Bifidobacterium_longum.t__SGB17248	5.5882156308
K00031|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	9.2223430666
K00031|s__Comamonas_kerstersii.t__SGB12676	0.1498644728
K00031|s__Eggerthella_lenta.t__SGB14809	0.1951079068
K00031|s__Escherichia_coli.t__SGB10068	0.4404504931
K00031|s__Eubacterium_rectale.t__SGB4933	0.0602503033
K00031|s__Gordonibacter_pamelaeae.t__SGB14807	0.072711941
K00031|s__Intestinimonas_butyriciproducens.t__SGB15126	1.1174929255
K00031|s__Klebsiella_pneumoniae.t__SGB10115	0.1390896294
K00031|s__Ruminococcus_bicirculans.t__SGB4262	0.0600802648
K00033	47.7454053414
K00033|s__Bacteroides_fragilis.t__SGB1855	0.3657697388
K00033|s__Bacteroides_ovatus.t__SGB1871	1.1308518465
K00033|s__Bacteroides_thetaiotaomicron.t__SGB1861	1.982857005
K00033|s__Bifidobacterium_adolescentis.t__SGB17244_group	15.2097719499
K00033|s__Bifidobacterium_dentium.t__SGB17234	2.063341156
K00033|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	25.3422573997
K00033|s__Christensenella_minuta.t__SGB14142	0.2919557554
K00033|s__Escherichia_coli.t__SGB10068	0.4365991772
K00033|s__Klebsiella_pneumoniae.t__SGB10115	0.0812277539
K00033|s__Odoribacter_splanchnicus.t__SGB1790	0.7123252054
K00033|unclassified	0.1284483538
K00036	22.857120386800002
K00036|s__Bacteroides_fragilis.t__SGB1855	0.2179380407
K00036|s__Bacteroides_ovatus.t__SGB1871	1.0896902035
K00036|s__Bacteroides_thetaiotaomicron.t__SGB1861	2.0751491702
K00036|s__Bifidobacterium_longum.t__SGB17248	9.7130424202
K00036|s__Escherichia_coli.t__SGB10068	0.9336753858
K00036|s__Klebsiella_pneumoniae.t__SGB10115	0.2213869472
