# Gene Family HUMAnN v4.0.0.alpha.1 Adjusted CPMs	SRR28210376
UNGROUPED|s__Ruminococcus_sp_BSD2780120874_150323_B10.t__SGB4290	84538.0328211445
UNGROUPED|s__Ruminococcus_torques.t__SGB4563	24938.1111322628
UNGROUPED|s__Ruminococcus_torques.t__SGB4608	2563.2994590868
UNGROUPED|s__Ruthenibacterium_lactatiformans.t__SGB15271	485.1328163346
UNGROUPED|s__Sellimonas_intestinalis.t__SGB4617	3442.9846473097
UNGROUPED|s__Streptococcus_parasanguinis.t__SGB8071	2591.2383588468
UNGROUPED|s__Streptococcus_salivarius.t__SGB8007_group	5609.3800907387
UNGROUPED|s__Streptococcus_thermophilus.t__SGB8002	13356.7875919699
UNGROUPED|s__Turicibacter_bilis.t__SGB6847	1081.6252394531
UNGROUPED|s__Tyzzerella_nexilis.t__SGB4588	3172.1821931441
UNGROUPED|s__Vescimonas_coprocola.t__SGB15089	1389.4483404842
UNGROUPED|unclassified	13903.2773171848
K00001	9.3701700434
K00001|s__Bifidobacterium_bifidum.t__SGB17256	8.9989594586
K00001|s__Eggerthella_lenta.t__SGB14809	0.3712105848
K00002	6.1810703763
K00002|s__Blautia_SGB4815.t__SGB4815	0.7979197248
K00002|s__Blautia_massiliensis.t__SGB4826	4.2821691897
K00002|s__Blautia_obeum.t__SGB4810	0.3058848366
K00002|s__Blautia_obeum.t__SGB4811	0.6117384557
K00002|s__Ruminococcus_sp_AF13_28.t__SGB4834	0.1833581695
K00003	58.4653535273
K00003|s__Anaerostipes_hadrus.t__SGB4540_group	8.4928668353
K00003|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	48.0261334641
K00003|s__Eggerthella_lenta.t__SGB14809	0.3298185365
K00003|s__Eubacteriaceae_bacterium.t__SGB4546	0.4286306032
K00003|s__Streptococcus_parasanguinis.t__SGB8071	0.9370152019
K00003|unclassified	0.2508888863
K00005	11.5782439968
K00005|s__Anaerobutyricum_hallii.t__SGB4532	4.4702144679
K00005|s__Anaerobutyricum_soehngenii.t__SGB4537	0.3346946735
K00005|s__Clostridium_SGB4751.t__SGB4751	0.430321723
K00005|s__Escherichia_coli.t__SGB10068	1.8648901826
K00005|s__Flavonifractor_plautii.t__SGB15132	0.2346175544
K00005|s__Lacrimispora_amygdalina.t__SGB4716	0.5865438859
K00005|s__Streptococcus_parasanguinis.t__SGB8071	1.8645754497
K00005|s__Streptococcus_salivarius.t__SGB8007_group	1.7923860598
K00008	4.3073982784
K00008|s__Anaerostipes_hadrus.t__SGB4540_group	1.6367243485
K00008|s__Eubacteriaceae_bacterium.t__SGB4546	1.7878065961
K00008|s__Flavonifractor_plautii.t__SGB15132	0.6680356231
K00008|unclassified	0.2148317107
K00009	8.5796361619
K00009|s__Anaerostipes_hadrus.t__SGB4540_group	6.4674305712
K00009|s__Escherichia_coli.t__SGB10068	1.8603764356999999
K00009|s__Eubacteriaceae_bacterium.t__SGB4546	0.251829155
K00010	20.3113546499
K00010|s__Anaerostipes_hadrus.t__SGB4540_group	1.6074681184
K00010|s__Bifidobacterium_bifidum.t__SGB17256	16.4952514745
K00010|s__Eubacteriaceae_bacterium.t__SGB4546	2.208635057
K00012	1.7205083078
K00012|s__Bacteroides_fragilis.t__SGB1853	0.0389485279
K00012|s__Bacteroides_fragilis.t__SGB1855	0.2044797715
K00012|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.3107879111
K00012|s__Escherichia_coli.t__SGB10068	0.913740882
K00012|s__Faecalibacterium_prausnitzii.t__SGB15316	0.2525512153
K00013	125.055749269
K00013|s__Bacteroides_fragilis.t__SGB1853	0.1196178428
K00013|s__Bacteroides_fragilis.t__SGB1855	0.3389172211
K00013|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.4297635475
K00013|s__Bacteroides_xylanisolvens.t__SGB1867	0.4871552839
K00013|s__Bifidobacterium_bifidum.t__SGB17256	19.8992597521
K00013|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	22.8596816871
K00013|s__Blautia_SGB4815.t__SGB4815	0.2558002841
K00013|s__Blautia_obeum.t__SGB4810	0.5214390407
K00013|s__Blautia_obeum.t__SGB4811	0.3738619537
K00013|s__Escherichia_coli.t__SGB10068	1.893914505
K00013|s__Faecalibacterium_prausnitzii.t__SGB15316	0.4533473747
K00013|s__Faecalibacterium_prausnitzii.t__SGB15318	36.4899676953
K00013|s__Faecalibacterium_prausnitzii.t__SGB15342	28.6457628562
K00013|s__Ruminococcus_torques.t__SGB4563	7.5162317619
K00013|s__Streptococcus_salivarius.t__SGB8007_group	2.2024416788
K00013|s__Streptococcus_thermophilus.t__SGB8002	2.568586784
K00014	50.5462816131
K00014|s__Anaerostipes_hadrus.t__SGB4540_group	7.5833535138
K00014|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.3983594211
K00014|s__Bacteroides_xylanisolvens.t__SGB1867	0.7587798498
K00014|s__Bifidobacterium_bifidum.t__SGB17256	17.3105158648
K00014|s__Clostridium_perfringens.t__SGB6191	1.6837063218
K00014|s__Eggerthella_lenta.t__SGB14809	0.56789781
K00014|s__Escherichia_coli.t__SGB10068	1.7438912712
K00014|s__Eubacteriaceae_bacterium.t__SGB4546	1.9504399509
K00014|s__Faecalibacterium_prausnitzii.t__SGB15316	0.2749384976
K00014|s__Phocaeicola_vulgatus.t__SGB1814	1.6670726547
K00014|s__Ruminococcus_sp_AF13_28.t__SGB4834	5.1336718449
K00014|s__Ruminococcus_torques.t__SGB4563	4.4712625746
K00014|s__Streptococcus_thermophilus.t__SGB8002	5.8238761446
K00014|s__Turicibacter_bilis.t__SGB6847	0.2549159271
K00014|unclassified	0.9235999661000001
K00016	35.9181577115
K00016|s__Bifidobacterium_bifidum.t__SGB17256	17.270236208
K00016|s__Clostridium_perfringens.t__SGB6191	2.325118254
K00016|s__Lacrimispora_amygdalina.t__SGB4716	0.9683696497
K00016|s__Limosilactobacillus_fermentum.t__SGB7106	0.1409162578
K00016|s__Streptococcus_parasanguinis.t__SGB8071	1.1912462091
K00016|s__Streptococcus_salivarius.t__SGB8007_group	8.0971952091
K00016|s__Streptococcus_thermophilus.t__SGB8002	5.526047543100001
K00016|s__Turicibacter_bilis.t__SGB6847	0.2422662045
K00016|unclassified	0.1567621761
K00018	13.2440412245
K00018|s__Anaerobutyricum_soehngenii.t__SGB4537	0.2033452273
K00018|s__Bacteroides_fragilis.t__SGB1853	0.0982751377
K00018|s__Bacteroides_fragilis.t__SGB1855	0.2667468024
K00018|s__Eggerthella_lenta.t__SGB14809	0.9197642233
K00018|s__Eubacterium_rectale.t__SGB4933	1.8305684394
K00018|s__Lacrimispora_amygdalina.t__SGB4716	0.6729348413
K00018|s__Ruminococcus_torques.t__SGB4563	9.1155573855
K00018|unclassified	0.1368491676
K00020	0.1593174127
K00020|unclassified	0.1593174127
K00024	7.0690727517
K00024|s__Bacteroides_fragilis.t__SGB1853	0.1430486602
K00024|s__Bacteroides_fragilis.t__SGB1855	0.2717924544
K00024|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.9959574303000001
K00024|s__Bacteroides_xylanisolvens.t__SGB1867	1.1382335062
K00024|s__Eggerthella_lenta.t__SGB14809	0.9075007003
K00024|s__Escherichia_coli.t__SGB10068	2.0390047381
K00024|s__Parabacteroides_distasonis.t__SGB1934	0.0858291961
K00024|s__Phocaeicola_vulgatus.t__SGB1814	1.4877060661
K00027	10.729190374
K00027|s__Anaerostipes_hadrus.t__SGB4540_group	3.991740158
K00027|s__Escherichia_coli.t__SGB10068	1.6131708878
K00027|s__Eubacteriaceae_bacterium.t__SGB4546	4.9389327379
K00027|unclassified	0.1853465902
K00029	1.6714876813
K00029|s__Escherichia_coli.t__SGB10068	1.6714876813
K00030	0.8232396961
K00030|s__Eggerthella_lenta.t__SGB14809	0.8232396961
K00031	42.1567763538
K00031|s__Bifidobacterium_bifidum.t__SGB17256	10.3278997612
K00031|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	26.7080645489
K00031|s__Eggerthella_lenta.t__SGB14809	0.519849587
K00031|s__Escherichia_coli.t__SGB10068	1.3587805404
K00031|s__Eubacterium_rectale.t__SGB4933	1.8192820643
K00031|s__Roseburia_faecis.t__SGB4925	1.3125892067
K00031|unclassified	0.1103106452
K00033	76.503060741
K00033|s__Bacteroides_fragilis.t__SGB1853	0.0341936963
K00033|s__Bacteroides_fragilis.t__SGB1855	0.2820979946
K00033|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.3590338114
K00033|s__Bacteroides_xylanisolvens.t__SGB1867	0.4958085966
K00033|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	73.76291708459999
K00033|s__Escherichia_coli.t__SGB10068	1.5690095574
K00036	4.595709043199999
K00036|s__Bacteroides_fragilis.t__SGB1853	0.0673220104
K00036|s__Bacteroides_fragilis.t__SGB1855	0.4628388216
K00036|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.3871015599
K00036|s__Bacteroides_xylanisolvens.t__SGB1867	0.7910336223
K00036|s__Escherichia_coli.t__SGB10068	1.282263612
K00036|s__Phocaeicola_vulgatus.t__SGB1814	1.5347438314
K00036|unclassified	0.0704055856
K00040	0.5879387159
K00040|s__Escherichia_coli.t__SGB10068	0.5879387159
K00041	6.3249247354
K00041|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.2723907989
K00041|s__Bacteroides_xylanisolvens.t__SGB1867	0.6590099973
K00041|s__Escherichia_coli.t__SGB10068	1.1143523565
K00041|s__Phocaeicola_coprocola.t__SGB1891	3.1193139874
K00041|s__Phocaeicola_vulgatus.t__SGB1814	1.1598575953
K00042	6.2086531547
K00042|s__Clostridium_perfringens.t__SGB6191	2.1100977822
K00042|s__Escherichia_coli.t__SGB10068	3.6942927118
K00042|unclassified	0.4042626607
K00045	0.5507699486
K00045|s__Bacteroides_xylanisolvens.t__SGB1867	0.5507699486
K00046	5.5912543989
K00046|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.450286607
K00046|s__Bacteroides_xylanisolvens.t__SGB1867	1.1776726646
K00046|s__Escherichia_coli.t__SGB10068	0.8102684824
K00046|s__Flavonifractor_plautii.t__SGB15132	0.3811502941
K00046|s__Lacrimispora_amygdalina.t__SGB4716	0.6263425079
K00046|s__Phocaeicola_vulgatus.t__SGB1814	1.8877400064
K00046|unclassified	0.2577938365
K00048	62.802434665
K00048|s__Bifidobacterium_bifidum.t__SGB17256	17.2245918352
K00048|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	42.0612776161
K00048|s__Clostridium_perfringens.t__SGB6191	1.8717201944
K00048|s__Escherichia_coli.t__SGB10068	1.6448450194
K00052	75.2907998932
K00052|s__Anaerobutyricum_hallii.t__SGB4532	4.566665364
K00052|s__Anaerobutyricum_soehngenii.t__SGB4537	0.1335988718
K00052|s__Anaerostipes_hadrus.t__SGB4540_group	6.6464757682
K00052|s__Bacteroides_fragilis.t__SGB1853	0.0124247084
K00052|s__Bacteroides_fragilis.t__SGB1855	0.4597142102
K00052|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.2112200425
K00052|s__Bacteroides_xylanisolvens.t__SGB1867	0.5342624605
K00052|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	44.1668992749
K00052|s__Eggerthella_lenta.t__SGB14809	0.4721647764
K00052|s__Escherichia_coli.t__SGB10068	1.8645626796
K00052|s__Eubacteriaceae_bacterium.t__SGB4546	0.1210646612
K00052|s__Lacrimispora_amygdalina.t__SGB4716	0.6315583032
K00052|s__Phocaeicola_coprocola.t__SGB1891	3.9386325576
K00052|s__Phocaeicola_vulgatus.t__SGB1814	1.5530885479
K00052|s__Streptococcus_parasanguinis.t__SGB8071	0.5104053433
K00052|s__Streptococcus_salivarius.t__SGB8007_group	2.6668679186
K00052|s__Streptococcus_thermophilus.t__SGB8002	6.8011944049
K00053	164.1276667127
K00053|s__Anaerobutyricum_hallii.t__SGB4532	2.8652433133
K00053|s__Anaerobutyricum_soehngenii.t__SGB4537	0.1823336654
K00053|s__Anaerostipes_hadrus.t__SGB4540_group	5.1360868182
K00053|s__Bacteroides_fragilis.t__SGB1855	0.2788409973
K00053|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.4943090407
K00053|s__Bacteroides_xylanisolvens.t__SGB1867	0.595705767
K00053|s__Bifidobacterium_bifidum.t__SGB17256	35.0477388442
K00053|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	19.2116369217
K00053|s__Candidatus_Cibionibacter_quicibialis.t__SGB15286	17.1652045442
K00053|s__Eggerthella_lenta.t__SGB14809	0.3883931569
K00053|s__Escherichia_coli.t__SGB10068	2.025976507
K00053|s__Eubacteriaceae_bacterium.t__SGB4546	0.718786557
K00053|s__Faecalibacterium_prausnitzii.t__SGB15316	1.6930983215
K00053|s__Faecalibacterium_prausnitzii.t__SGB15318	31.5697867496
K00053|s__Faecalibacterium_prausnitzii.t__SGB15342	29.2124879026
K00053|s__GGB3746_SGB5089.t__SGB5089	0.4268461105
K00053|s__Lacrimispora_amygdalina.t__SGB4716	0.419653503
K00053|s__Phocaeicola_coprocola.t__SGB1891	1.8758394364
K00053|s__Phocaeicola_vulgatus.t__SGB1814	1.6096730299
K00053|s__Streptococcus_parasanguinis.t__SGB8071	0.9993929337
K00053|s__Streptococcus_salivarius.t__SGB8007_group	3.3555772051000003
K00053|s__Streptococcus_thermophilus.t__SGB8002	8.7868703393
K00053|unclassified	0.0681850482
K00054	9.5466373049
K00054|s__Streptococcus_parasanguinis.t__SGB8071	1.7921916883
K00054|s__Streptococcus_salivarius.t__SGB8007_group	0.6161792378
K00054|s__Streptococcus_thermophilus.t__SGB8002	6.8486807082
K00054|unclassified	0.2895856706
K00057	120.0514553875
K00057|s__Anaerobutyricum_hallii.t__SGB4532	6.1659295559
K00057|s__Anaerobutyricum_soehngenii.t__SGB4537	0.3670050769
K00057|s__Anaerostipes_hadrus.t__SGB4540_group	10.4539352756
K00057|s__Bacteroides_fragilis.t__SGB1853	0.0937500723
K00057|s__Bacteroides_fragilis.t__SGB1855	0.4151788918
K00057|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.5625004341
K00057|s__Bacteroides_xylanisolvens.t__SGB1867	0.5533540856
K00057|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	53.4624834476
K00057|s__Blautia_SGB4815.t__SGB4815	0.4093789539
K00057|s__Clostridium_perfringens.t__SGB6191	1.7812672054
K00057|s__Eggerthella_lenta.t__SGB14809	0.4122585245
K00057|s__Escherichia_coli.t__SGB10068	2.0447418191
K00057|s__Eubacteriaceae_bacterium.t__SGB4546	4.3732190435
K00057|s__Eubacterium_rectale.t__SGB4933	1.6844560563
K00057|s__Faecalibacterium_prausnitzii.t__SGB15316	0.3492377268
K00057|s__Faecalibacterium_prausnitzii.t__SGB15318	22.6875175416
K00057|s__Lacrimispora_amygdalina.t__SGB4716	0.5546424536
K00057|s__Streptococcus_parasanguinis.t__SGB8071	2.0910154386
K00057|s__Streptococcus_salivarius.t__SGB8007_group	4.205237799
K00057|s__Streptococcus_thermophilus.t__SGB8002	6.8010636009
K00057|s__Turicibacter_bilis.t__SGB6847	0.2641154541
K00057|unclassified	0.3191669303
K00058	54.019832943
K00058|s__Anaerostipes_hadrus.t__SGB4540_group	14.065976841400001
K00058|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.5142895808
K00058|s__Bacteroides_xylanisolvens.t__SGB1867	0.7493933892
K00058|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	35.2185598687
K00058|s__Blautia_SGB4815.t__SGB4815	0.3360118114
K00058|s__Blautia_faecis.t__SGB4820	0.0537618898
K00058|s__Blautia_obeum.t__SGB4811	0.0806428347
K00058|s__Escherichia_coli.t__SGB10068	2.1557327522
K00058|s__Eubacteriaceae_bacterium.t__SGB4546	0.089408936
K00058|s__Flavonifractor_plautii.t__SGB15132	0.2444296695
K00058|s__Lacrimispora_amygdalina.t__SGB4716	0.3867190484
K00058|unclassified	0.1249063208
K00059	24.7504233762
K00059|s__Anaerostipes_hadrus.t__SGB4540_group	10.9702207709
K00059|s__Bacteroides_fragilis.t__SGB1853	0.2086644587
K00059|s__Bacteroides_fragilis.t__SGB1855	0.235881562
K00059|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.2276339549
K00059|s__Bacteroides_xylanisolvens.t__SGB1867	1.4343555643
K00059|s__Clostridium_perfringens.t__SGB6191	1.555498692
K00059|s__Clostridium_sp_AF27_2AA.t__SGB4712	0.5121763986
K00059|s__Escherichia_coli.t__SGB10068	1.5417132968
K00059|s__Eubacteriaceae_bacterium.t__SGB4546	0.1179593631
K00059|s__Flavonifractor_plautii.t__SGB15132	0.9150937148
K00059|s__Phocaeicola_coprocola.t__SGB1891	3.8508077376
K00059|s__Phocaeicola_vulgatus.t__SGB1814	1.707254662
K00059|s__Streptococcus_parasanguinis.t__SGB8071	0.8456256526
K00059|unclassified	0.6275375479
K00060	2.5998808547
K00060|s__Escherichia_coli.t__SGB10068	2.5998808547
K00065	1.8320262915
K00065|s__Escherichia_coli.t__SGB10068	1.8320262915
K00067	10.034471569
K00067|s__Anaerostipes_hadrus.t__SGB4540_group	8.0392236115
K00067|s__Bacteroides_fragilis.t__SGB1855	0.2446093532
K00067|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.5688937661
K00067|s__Escherichia_coli.t__SGB10068	0.1057341029
K00067|s__Eubacteriaceae_bacterium.t__SGB4546	0.3255024033
K00067|s__Faecalibacterium_prausnitzii.t__SGB15316	0.2604019226
K00067|s__Turicibacter_bilis.t__SGB6847	0.2278516823
K00067|unclassified	0.2622547272
K00068	13.7022259054
K00068|s__Anaerobutyricum_hallii.t__SGB4532	4.9933416602
K00068|s__Anaerobutyricum_soehngenii.t__SGB4537	0.191382433
K00068|s__Anaerostipes_hadrus.t__SGB4540_group	3.0102628178
K00068|s__Escherichia_coli.t__SGB10068	1.8336979286
K00068|s__Eubacteriaceae_bacterium.t__SGB4546	3.6735410658
K00073	1.8129869707
K00073|s__Escherichia_coli.t__SGB10068	1.8129869707
K00074	120.7488538287
K00074|s__Anaerobutyricum_hallii.t__SGB4532	4.596602679
K00074|s__Anaerobutyricum_soehngenii.t__SGB4537	3.3489533804
K00074|s__Anaerostipes_hadrus.t__SGB4540_group	4.8920985655
K00074|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	34.5066840799
K00074|s__Dorea_formicigenerans.t__SGB4575	1.3363880176
K00074|s__Escherichia_coli.t__SGB10068	1.0479647471
K00074|s__Eubacteriaceae_bacterium.t__SGB4546	1.887890386
K00074|s__Eubacterium_rectale.t__SGB4933	1.6138220327
K00074|s__Eubacterium_sp_AF34_35BH.t__SGB5051	0.0313363501
K00074|s__Faecalibacterium_prausnitzii.t__SGB15316	0.5327179525
K00074|s__Faecalibacterium_prausnitzii.t__SGB15318	25.5077890218
K00074|s__Faecalibacterium_prausnitzii.t__SGB15342	18.848814615
K00074|s__Lacrimispora_amygdalina.t__SGB4716	1.3513914528
K00074|s__Roseburia_faecis.t__SGB4925	9.0090713571
K00074|s__Roseburia_inulinivorans.t__SGB4940	0.2820271513
K00074|s__Ruminococcus_sp_AF13_28.t__SGB4834	9.5567495815
K00074|s__Ruminococcus_torques.t__SGB4563	2.2065941686
K00074|unclassified	0.1919582896
K00075	48.7820233426
K00075|s__Anaerostipes_hadrus.t__SGB4540_group	3.9553895656
K00075|s__Bacteroides_fragilis.t__SGB1855	0.2669119707
K00075|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.2678573496
K00075|s__Bifidobacterium_bifidum.t__SGB17256	22.432123315
K00075|s__Blautia_producta.t__SGB4786	0.1040711812
K00075|s__Clostridium_perfringens.t__SGB6191	2.6508261318
K00075|s__Eggerthella_lenta.t__SGB14809	0.6638090298
K00075|s__Escherichia_coli.t__SGB10068	2.1656266712
K00075|s__Eubacteriaceae_bacterium.t__SGB4546	0.537335941
K00075|s__Eubacterium_rectale.t__SGB4933	1.8463331141
K00075|s__Eubacterium_sulci.t__SGB3934_group	0.1228011773
K00075|s__Faecalibacterium_prausnitzii.t__SGB15316	0.3015429542
K00075|s__Lacrimispora_amygdalina.t__SGB4716	0.7866684296
K00075|s__Phocaeicola_vulgatus.t__SGB1814	1.895138694
K00075|s__Streptococcus_parasanguinis.t__SGB8071	0.5762872094
K00075|s__Streptococcus_salivarius.t__SGB8007_group	2.6629248004
K00075|s__Streptococcus_thermophilus.t__SGB8002	7.3117596214
K00075|unclassified	0.23461618629999997
K00076	1.3927716726
K00076|s__Escherichia_coli.t__SGB10068	1.3927716726
K00077	35.5624015124
K00077|s__Bacteroides_fragilis.t__SGB1853	0.0145246591
K00077|s__Bacteroides_fragilis.t__SGB1855	0.2323945455
K00077|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.4162847249
K00077|s__Bacteroides_xylanisolvens.t__SGB1867	0.8260734593
K00077|s__Blautia_SGB4815.t__SGB4815	0.3526557126
