# Gene Family HUMAnN v4.0.0.alpha.1 Adjusted CPMs	SRR28210374
UNGROUPED|s__Clostridium_SGB4750.t__SGB4750	2561.3090126481
UNGROUPED|s__Clostridium_SGB4751.t__SGB4751	1186.6815041474001
UNGROUPED|s__Clostridium_SGB48024.t__SGB48024	3846.2646258894
UNGROUPED|s__Clostridium_fessum.t__SGB4705	5727.3747819696
UNGROUPED|s__Clostridium_leptum.t__SGB14853	858.7823215039
UNGROUPED|s__Clostridium_sp_AF12_28.t__SGB4715	6713.3503701264
UNGROUPED|s__Clostridium_sp_AF20_17LB.t__SGB4714	1854.513052449
UNGROUPED|s__Clostridium_sp_AF27_2AA.t__SGB4712	2386.7513674537
UNGROUPED|s__Clostridium_sp_AF34_10BH.t__SGB4914	2031.4768010768
UNGROUPED|s__Clostridium_sp_AF36_4.t__SGB4644	1174.0907681304
UNGROUPED|s__Clostridium_sp_AM22_11AC.t__SGB4749	12779.3403092692
UNGROUPED|s__Clostridium_sp_AM33_3.t__SGB4711	2905.7439665476
UNGROUPED|s__Clostridium_sp_AM49_4BH.t__SGB4652	277.8617438033
UNGROUPED|s__Coprococcus_comes.t__SGB4577	1836.4815734422
UNGROUPED|s__Dialister_hominis.t__SGB5803_group	8512.961919255
UNGROUPED|s__Dorea_formicigenerans.t__SGB4575	3488.250898106
UNGROUPED|s__Dorea_longicatena.t__SGB4582	3562.6269446775
UNGROUPED|s__Dorea_sp_AF24_7LB.t__SGB4571	4990.4469425229
UNGROUPED|s__Dysosmobacter_sp_BX15.t__SGB15053	1678.0939196116
UNGROUPED|s__Dysosmobacter_sp_NSJ_60.t__SGB15124	3636.0021206626
UNGROUPED|s__Dysosmobacter_welbionis.t__SGB15078	1854.514531888
UNGROUPED|s__Escherichia_coli.t__SGB10068	579.8937380635
UNGROUPED|s__Eubacterium_ramulus.t__SGB4959	1165.5302518426
UNGROUPED|s__Eubacterium_rectale.t__SGB4933	3457.7419908146
UNGROUPED|s__Eubacterium_siraeum.t__SGB4198	30104.5938486191
UNGROUPED|s__Eubacterium_sp_AF34_35BH.t__SGB5051	5797.1457688634
UNGROUPED|s__Eubacterium_ventriosum.t__SGB5045	1236.3618041563
UNGROUPED|s__Evtepia_gabavorous.t__SGB15120	628.8169111325
UNGROUPED|s__Faecalibacillus_intestinalis.t__SGB6754	4225.3555054575
UNGROUPED|s__Faecalibacterium_SGB15346.t__SGB15346	6230.0292584536
UNGROUPED|s__Faecalibacterium_prausnitzii.t__SGB15316	16093.1615962242
UNGROUPED|s__Faecalibacterium_prausnitzii.t__SGB15318	5054.6037200991
UNGROUPED|s__Faecalibacterium_prausnitzii.t__SGB15323	23560.5719057544
UNGROUPED|s__Faecalibacterium_prausnitzii.t__SGB15342	21341.142252637
UNGROUPED|s__Firmicutes_bacterium_AF16_15.t__SGB4993	1935.0522107757
UNGROUPED|s__Flavonifractor_plautii.t__SGB15132	994.2070981686
UNGROUPED|s__Fusicatenibacter_saccharivorans.t__SGB4874	8273.9451283539
UNGROUPED|s__GGB3005_SGB3996.t__SGB3996	355.0598665195
UNGROUPED|s__GGB3109_SGB4119.t__SGB4119	3345.3586522113
UNGROUPED|s__GGB3256_SGB4303.t__SGB4303	603.7678549981
UNGROUPED|s__GGB3345_SGB4425.t__SGB4425_group	3580.3631286238
UNGROUPED|s__GGB3363_SGB4447.t__SGB4447	2867.2621222998
UNGROUPED|s__GGB3524_SGB4704.t__SGB4704	3704.883177645
UNGROUPED|s__GGB3653_SGB4964.t__SGB4964	500.8218326427
UNGROUPED|s__GGB51647_SGB4348.t__SGB4348	55366.2171594027
UNGROUPED|s__GGB52130_SGB14966.t__SGB14966	844.2845550708
UNGROUPED|s__GGB9342_SGB14306.t__SGB14306	988.5368054092
UNGROUPED|s__GGB9501_SGB14898.t__SGB14898	1528.4605737345
UNGROUPED|s__GGB9581_SGB14999.t__SGB14999	2353.7954647007
UNGROUPED|s__GGB9590_SGB15012.t__SGB15012	1625.1827250202
UNGROUPED|s__GGB9614_SGB15049.t__SGB15049	1093.4315153853
UNGROUPED|s__GGB9699_SGB15216.t__SGB15216	4846.6153280966
UNGROUPED|s__GGB9715_SGB15265.t__SGB15265	5113.0838177507
UNGROUPED|s__GGB9719_SGB15272.t__SGB15272	280.8594473801
UNGROUPED|s__GGB9760_SGB15373.t__SGB15373	2778.446539402
UNGROUPED|s__GGB9765_SGB15382.t__SGB15382	1388.8626445146
UNGROUPED|s__GGB9813_SGB15447.t__SGB15447	5290.3569596134
UNGROUPED|s__Gemmiger_formicilis.t__SGB15300	11661.077410993
UNGROUPED|s__Gordonibacter_pamelaeae.t__SGB14807	328.6923367574
UNGROUPED|s__Holdemania_massiliensis.t__SGB4044	3320.5161484482
UNGROUPED|s__Klebsiella_pneumoniae.t__SGB10115	8548.4372601852
UNGROUPED|s__Lachnospira_sp_NSJ_43.t__SGB5087	2600.0971132021
UNGROUPED|s__Lachnospiraceae_bacterium.t__SGB4782	841.4357972581
UNGROUPED|s__Lachnospiraceae_bacterium_AM48_27BH.t__SGB4706	3100.7014678536
UNGROUPED|s__Lachnospiraceae_bacterium_Marseille_Q4251.t__SGB4780	402.1287997567
UNGROUPED|s__Lacrimispora_amygdalina.t__SGB4716	2334.0630466
UNGROUPED|s__Lacrimispora_celerecrescens.t__SGB4868	1642.9030166433
UNGROUPED|s__Lawsonibacter_asaccharolyticus.t__SGB15154	341.0305232946
UNGROUPED|s__Megasphaera_sp_NM10.t__SGB5858	7212.9425517828
UNGROUPED|s__Mesosutterella_multiformis.t__SGB9272	247.7630041349
UNGROUPED|s__Monoglobus_pectinilyticus.t__SGB4166	401.9995483135
UNGROUPED|s__Odoribacter_splanchnicus.t__SGB1790	2079.4630244026
UNGROUPED|s__Oscillospiraceae_bacterium_Marseille_Q3528.t__SGB4778	905.5866359318
UNGROUPED|s__Parabacteroides_distasonis.t__SGB1934	15302.1229932799
UNGROUPED|s__Parabacteroides_merdae.t__SGB1949	7703.7037461602
UNGROUPED|s__Parasutterella_SGB9260.t__SGB9260	2701.8278440859
UNGROUPED|s__Parasutterella_excrementihominis.t__SGB9262	732.6684218103
UNGROUPED|s__Phascolarctobacterium_faecium.t__SGB5792	2408.1960800564
UNGROUPED|s__Phocaeicola_dorei.t__SGB1815	10147.3263322203
UNGROUPED|s__Phocaeicola_vulgatus.t__SGB1814	24328.8585867643
UNGROUPED|s__Roseburia_faecis.t__SGB4925	45718.0912486252
UNGROUPED|s__Ruminococcus_bromii.t__SGB4285	43801.8066193239
UNGROUPED|s__Ruminococcus_callidus.t__SGB4422	1005.5187388226
UNGROUPED|s__Ruminococcus_sp_AF13_28.t__SGB4834	16324.0118812841
UNGROUPED|s__Ruminococcus_torques.t__SGB4563	3038.2877181803
UNGROUPED|s__Ruminococcus_torques.t__SGB4608	978.8179334924
UNGROUPED|s__Ruthenibacterium_lactatiformans.t__SGB15271	820.750751366
UNGROUPED|s__Vescimonas_coprocola.t__SGB15089	4072.6254450576
UNGROUPED|unclassified	15096.5248563833
K00001	4.9789089919
K00001|s__Bifidobacterium_bifidum.t__SGB17256	1.7317817685
K00001|s__Megasphaera_sp_NM10.t__SGB5858	3.2471272234
K00002	2.5211556191
K00002|s__Blautia_luti.t__SGB4829	0.0297827986
K00002|s__Blautia_massiliensis.t__SGB4826	1.4593571291
K00002|s__Blautia_obeum.t__SGB4810	0.0893483957
K00002|s__Blautia_obeum.t__SGB4811	0.6552215682
K00002|s__Ruminococcus_sp_AF13_28.t__SGB4834	0.2874457276
K00003	29.498410373000002
K00003|s__Alistipes_finegoldii.t__SGB2301	1.7565827344
K00003|s__Alistipes_provencensis.t__SGB2298	0.0239667237
K00003|s__Alistipes_shahii.t__SGB2295	0.2516505993
K00003|s__Anaerostipes_hadrus.t__SGB4540_group	2.4668034726
K00003|s__Bifidobacterium_adolescentis.t__SGB17244_group	7.0472017137
K00003|s__Bifidobacterium_longum.t__SGB17248	2.7297031329
K00003|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	2.2838153702
K00003|s__Eubacterium_siraeum.t__SGB4198	12.9386866262
K00005	21.9697935188
K00005|s__Anaerobutyricum_hallii.t__SGB4532	0.2810849686
K00005|s__Anaerobutyricum_soehngenii.t__SGB4537	0.8834099014
K00005|s__Clostridiales_bacterium_KLE1615.t__SGB5090	0.1729117556
K00005|s__Clostridium_SGB4751.t__SGB4751	0.053539994
K00005|s__Clostridium_sp_AF12_28.t__SGB4715	0.0919509256
K00005|s__Clostridium_sp_AF20_17LB.t__SGB4714	0.5911130933
K00005|s__Dorea_sp_AF24_7LB.t__SGB4571	0.080309991
K00005|s__Escherichia_coli.t__SGB10068	0.239416277
K00005|s__Eubacterium_siraeum.t__SGB4198	13.8267034574
K00005|s__Klebsiella_pneumoniae.t__SGB10115	2.2079501097
K00005|s__Lacrimispora_amygdalina.t__SGB4716	0.2495810838
K00005|s__Megasphaera_sp_NM10.t__SGB5858	3.231044924
K00005|unclassified	0.0607770372
K00008	0.5940988512
K00008|s__Flavonifractor_plautii.t__SGB15132	0.1294691645
K00008|unclassified	0.4646296867
K00009	5.3916831243
K00009|s__Alistipes_finegoldii.t__SGB2301	1.3158896735
K00009|s__Anaerostipes_hadrus.t__SGB4540_group	1.8839479103
K00009|s__Klebsiella_pneumoniae.t__SGB10115	2.1339970819
K00009|unclassified	0.0578484586
K00010	5.6352572045
K00010|s__Alistipes_shahii.t__SGB2295	0.2580615626
K00010|s__Anaerostipes_hadrus.t__SGB4540_group	2.5755944592
K00010|s__Bifidobacterium_bifidum.t__SGB17256	1.2890654035
K00010|s__Klebsiella_pneumoniae.t__SGB10115	1.5125357792
K00012	10.7531196543
K00012|s__Alistipes_finegoldii.t__SGB2301	1.2538813837
K00012|s__Alistipes_provencensis.t__SGB2298	0.1087531129
K00012|s__Alistipes_shahii.t__SGB2295	0.304508716
K00012|s__Bacteroides_fragilis.t__SGB1855	0.3598094405
K00012|s__Bacteroides_intestinalis.t__SGB1845	2.6914388403
K00012|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.0326259339
K00012|s__Barnesiella_intestinihominis.t__SGB1965	0.8763981688
K00012|s__Escherichia_coli.t__SGB10068	0.8110546492
K00012|s__Klebsiella_pneumoniae.t__SGB10115	0.449199498
K00012|s__Odoribacter_splanchnicus.t__SGB1790	0.4906492371
K00012|s__Parabacteroides_distasonis.t__SGB1934	3.3748006739000003
K00013	65.2067861842
K00013|s__Alistipes_shahii.t__SGB2295	0.1550419269
K00013|s__Bacteroides_caccae.t__SGB1877	2.321697386
K00013|s__Bacteroides_finegoldii.t__SGB1862	0.2014471758
K00013|s__Bacteroides_fragilis.t__SGB1855	0.5804243465
K00013|s__Bacteroides_intestinalis.t__SGB1845	3.7238349989
K00013|s__Bacteroides_nordii.t__SGB1858	1.0019392835
K00013|s__Bacteroides_ovatus.t__SGB1871	2.3601236455
K00013|s__Bacteroides_thetaiotaomicron.t__SGB1861	1.0296188983
K00013|s__Bacteroides_xylanisolvens.t__SGB1867	0.0556632935
K00013|s__Bifidobacterium_adolescentis.t__SGB17244_group	10.6529407044
K00013|s__Bifidobacterium_bifidum.t__SGB17256	2.0238353507
K00013|s__Bifidobacterium_longum.t__SGB17248	3.68512655
K00013|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	1.5218486721
K00013|s__Blautia_obeum.t__SGB4811	0.4737221458
K00013|s__Escherichia_coli.t__SGB10068	0.1656830033
K00013|s__Eubacterium_siraeum.t__SGB4198	13.5060870688
K00013|s__Faecalibacterium_SGB15346.t__SGB15346	1.2826124433
K00013|s__Faecalibacterium_prausnitzii.t__SGB15316	0.0225619247
K00013|s__Faecalibacterium_prausnitzii.t__SGB15318	0.380511332
K00013|s__Faecalibacterium_prausnitzii.t__SGB15323	5.0084897632
K00013|s__Faecalibacterium_prausnitzii.t__SGB15342	7.1331353166
K00013|s__Klebsiella_pneumoniae.t__SGB10115	1.5713131422
K00013|s__Odoribacter_splanchnicus.t__SGB1790	0.380511332
K00013|s__Parabacteroides_distasonis.t__SGB1934	3.2316967419
K00013|s__Phascolarctobacterium_faecium.t__SGB5792	1.5586372677
K00013|s__Ruminococcus_torques.t__SGB4563	0.6217940215
K00013|unclassified	0.5564884493
K00014	74.3180530873
K00014|s__Alistipes_finegoldii.t__SGB2301	1.2508269742
K00014|s__Anaerostipes_hadrus.t__SGB4540_group	1.5899794856
K00014|s__Bacteroides_caccae.t__SGB1877	2.4427622275
K00014|s__Bacteroides_finegoldii.t__SGB1862	0.5522766775
K00014|s__Bacteroides_intestinalis.t__SGB1845	4.0995922600000005
K00014|s__Bacteroides_ovatus.t__SGB1871	4.4607318217
K00014|s__Bacteroides_stercoris.t__SGB1830	2.8888318516
K00014|s__Bacteroides_thetaiotaomicron.t__SGB1861	1.5718643898
K00014|s__Bacteroides_uniformis.t__SGB1836	16.9081628962
K00014|s__Bacteroides_xylanisolvens.t__SGB1867	0.1062070534
K00014|s__Bifidobacterium_bifidum.t__SGB17256	2.4681572803
K00014|s__Escherichia_coli.t__SGB10068	0.1895875162
K00014|s__Eubacterium_siraeum.t__SGB4198	16.0556417739
K00014|s__Faecalibacterium_prausnitzii.t__SGB15316	6.7617223234
K00014|s__Klebsiella_pneumoniae.t__SGB10115	4.6497205495
K00014|s__Phocaeicola_dorei.t__SGB1815	3.9051548396
K00014|s__Phocaeicola_vulgatus.t__SGB1814	3.4331075443
K00014|unclassified	0.9837256226
K00015	1.4301692654
K00015|s__Phascolarctobacterium_faecium.t__SGB5792	1.4301692654
K00016	14.0024481355
K00016|s__Bifidobacterium_bifidum.t__SGB17256	2.5658140903
K00016|s__Bifidobacterium_longum.t__SGB17248	7.7047582694
K00016|s__Clostridium_sp_AF12_28.t__SGB4715	0.2013789348
K00016|s__Clostridium_sp_AF20_17LB.t__SGB4714	0.1262346691
K00016|s__Klebsiella_pneumoniae.t__SGB10115	1.1329997668
K00016|s__Lacrimispora_amygdalina.t__SGB4716	0.7900250521
K00016|s__Phascolarctobacterium_faecium.t__SGB5792	1.2686700989
K00016|unclassified	0.212567254
K00018	4.4243334531
K00018|s__Alistipes_shahii.t__SGB2295	0.2872393775
K00018|s__Anaerobutyricum_soehngenii.t__SGB4537	1.2198172455
K00018|s__Bacteroides_fragilis.t__SGB1855	0.4873431573
K00018|s__Clostridium_sp_AF12_28.t__SGB4715	1.1463108599
K00018|s__Lacrimispora_amygdalina.t__SGB4716	0.3690759395
K00018|s__Ruminococcus_torques.t__SGB4563	0.6318777803
K00018|unclassified	0.2826690931
K00019	0.8168722561
K00019|s__Klebsiella_pneumoniae.t__SGB10115	0.8168722561
K00020	0.9435043101
K00020|s__Klebsiella_pneumoniae.t__SGB10115	0.9435043101
K00024	82.8115423407
K00024|s__Alistipes_finegoldii.t__SGB2301	1.1955165725
K00024|s__Alistipes_onderdonkii.t__SGB2303	3.7210453319
K00024|s__Alistipes_provencensis.t__SGB2298	0.2988791431
K00024|s__Alistipes_shahii.t__SGB2295	0.5678703719
K00024|s__Bacteroides_caccae.t__SGB1877	4.580801238
K00024|s__Bacteroides_finegoldii.t__SGB1862	0.480543389
K00024|s__Bacteroides_fragilis.t__SGB1855	0.480543389
K00024|s__Bacteroides_intestinalis.t__SGB1845	10.2392559968
K00024|s__Bacteroides_nordii.t__SGB1858	0.1121267908
K00024|s__Bacteroides_ovatus.t__SGB1871	5.0099142301
K00024|s__Bacteroides_stercoris.t__SGB1830	5.5971192648
K00024|s__Bacteroides_thetaiotaomicron.t__SGB1861	1.4081078339
K00024|s__Bacteroides_uniformis.t__SGB1836	35.1802540762
K00024|s__Bacteroides_xylanisolvens.t__SGB1867	2.9391453331
K00024|s__Barnesiella_intestinihominis.t__SGB1965	1.6134736866
K00024|s__Escherichia_coli.t__SGB10068	0.1929472949
K00024|s__Klebsiella_pneumoniae.t__SGB10115	1.7859851235
K00024|s__Parabacteroides_distasonis.t__SGB1934	0.8009056483
K00024|s__Parabacteroides_merdae.t__SGB1949	0.4325702573
K00024|s__Phocaeicola_dorei.t__SGB1815	0.2883260334
K00024|s__Phocaeicola_vulgatus.t__SGB1814	5.6223576514
K00024|unclassified	0.2638536841
K00027	7.577724921800001
K00027|s__Anaerostipes_hadrus.t__SGB4540_group	2.7399730591
K00027|s__Escherichia_coli.t__SGB10068	0.2144554891
K00027|s__Klebsiella_pneumoniae.t__SGB10115	1.1152494818
K00027|s__Megasphaera_sp_NM10.t__SGB5858	1.8622469687
K00027|s__Phascolarctobacterium_faecium.t__SGB5792	1.3432926238
K00027|unclassified	0.3025072993
K00029	14.236449708399999
K00029|s__Alistipes_provencensis.t__SGB2298	0.044884677
K00029|s__Alistipes_shahii.t__SGB2295	0.1458752002
K00029|s__Bacteroides_uniformis.t__SGB1836	11.8419658714
K00029|s__Barnesiella_intestinihominis.t__SGB1965	0.6241217483
K00029|s__Escherichia_coli.t__SGB10068	0.1907440801
K00029|s__Klebsiella_pneumoniae.t__SGB10115	1.3888581316
K00031	30.9459651642
K00031|s__Bacteroides_intestinalis.t__SGB1845	3.1044197017
K00031|s__Bifidobacterium_adolescentis.t__SGB17244_group	5.7231842078
K00031|s__Bifidobacterium_bifidum.t__SGB17256	1.2915649538
K00031|s__Bifidobacterium_longum.t__SGB17248	3.4836706095
K00031|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	1.6233431071
K00031|s__Escherichia_coli.t__SGB10068	0.1267931029
K00031|s__Eubacterium_rectale.t__SGB4933	0.0719001712
K00031|s__Eubacterium_siraeum.t__SGB4198	11.7822488172
K00031|s__Klebsiella_pneumoniae.t__SGB10115	1.0143448233
K00031|s__Roseburia_faecis.t__SGB4925	2.7244956697
K00033	31.7201550721
K00033|s__Bacteroides_caccae.t__SGB1877	2.0484595378
K00033|s__Bacteroides_finegoldii.t__SGB1862	0.5456177274
K00033|s__Bacteroides_fragilis.t__SGB1855	0.4498953191
K00033|s__Bacteroides_intestinalis.t__SGB1845	2.7226126574
K00033|s__Bacteroides_ovatus.t__SGB1871	3.4751749425
K00033|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.9380796014
K00033|s__Bacteroides_xylanisolvens.t__SGB1867	0.1818725758
K00033|s__Bifidobacterium_adolescentis.t__SGB17244_group	13.7771789629
K00033|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	4.7925355465
K00033|s__Escherichia_coli.t__SGB10068	0.1817508303
K00033|s__Klebsiella_pneumoniae.t__SGB10115	1.2419640069
K00033|s__Megasphaera_sp_NM10.t__SGB5858	1.0350818426
K00033|s__Odoribacter_splanchnicus.t__SGB1790	0.3299315216
K00036	23.6970717571
K00036|s__Bacteroides_caccae.t__SGB1877	1.9034699137
K00036|s__Bacteroides_finegoldii.t__SGB1862	0.5842333399
K00036|s__Bacteroides_fragilis.t__SGB1855	0.4334634457
K00036|s__Bacteroides_intestinalis.t__SGB1845	2.105993066
K00036|s__Bacteroides_ovatus.t__SGB1871	1.6207763622
K00036|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.7161569972
K00036|s__Bacteroides_xylanisolvens.t__SGB1867	1.4605833497
K00036|s__Bifidobacterium_longum.t__SGB17248	4.788516919
K00036|s__Escherichia_coli.t__SGB10068	0.1627280941
K00036|s__Klebsiella_pneumoniae.t__SGB10115	1.0625187322
K00036|s__Parabacteroides_distasonis.t__SGB1934	2.8623687284
K00036|s__Phocaeicola_dorei.t__SGB1815	0.8592775365
K00036|s__Phocaeicola_vulgatus.t__SGB1814	5.1369852725
K00040	0.2226786299
K00040|s__Escherichia_coli.t__SGB10068	0.2226786299
K00041	19.9322641477
K00041|s__Alistipes_provencensis.t__SGB2298	0.0680831126
K00041|s__Alistipes_shahii.t__SGB2295	0.1552618925
K00041|s__Bacteroides_caccae.t__SGB1877	2.1152710277
K00041|s__Bacteroides_finegoldii.t__SGB1862	0.2951749864
K00041|s__Bacteroides_nordii.t__SGB1858	0.0590349973
K00041|s__Bacteroides_ovatus.t__SGB1871	3.7487223277
K00041|s__Bacteroides_thetaiotaomicron.t__SGB1861	1.0429516187
K00041|s__Bacteroides_uniformis.t__SGB1836	1.4167138148
K00041|s__Bacteroides_xylanisolvens.t__SGB1867	0.2656574878
K00041|s__Klebsiella_pneumoniae.t__SGB10115	0.7213928666
K00041|s__Phocaeicola_dorei.t__SGB1815	1.1511900743
K00041|s__Phocaeicola_vulgatus.t__SGB1814	5.4902547476
K00041|unclassified	3.4025551934
K00042	2.1086756176
K00042|s__Escherichia_coli.t__SGB10068	0.3968345392
K00042|s__Klebsiella_pneumoniae.t__SGB10115	1.6434324851
K00042|unclassified	0.0684085933
K00045	1.9908304082
K00045|s__Bacteroides_ovatus.t__SGB1871	1.0170546651
K00045|s__Bacteroides_xylanisolvens.t__SGB1867	0.9737757431
K00046	44.4145318891
K00046|s__Alistipes_provencensis.t__SGB2298	0.0589893046
K00046|s__Alistipes_shahii.t__SGB2295	0.1573048122
K00046|s__Bacteroides_caccae.t__SGB1877	0.4848230375
K00046|s__Bacteroides_finegoldii.t__SGB1862	1.0666106825
K00046|s__Bacteroides_intestinalis.t__SGB1845	4.4831871469
K00046|s__Bacteroides_nordii.t__SGB1858	0.0786524061
K00046|s__Bacteroides_ovatus.t__SGB1871	5.9536269006
K00046|s__Bacteroides_stercoris.t__SGB1830	1.8520086365
K00046|s__Bacteroides_thetaiotaomicron.t__SGB1861	1.086003604
K00046|s__Bacteroides_uniformis.t__SGB1836	18.0714817222
K00046|s__Bacteroides_xylanisolvens.t__SGB1867	0.3296796655
K00046|s__Clostridium_sp_AF12_28.t__SGB4715	0.4675716656
K00046|s__Clostridium_sp_AF20_17LB.t__SGB4714	0.036448676
K00046|s__Dysosmobacter_sp_NSJ_60.t__SGB15124	0.0406475635
K00046|s__Escherichia_coli.t__SGB10068	0.1649657608
K00046|s__Flavonifractor_plautii.t__SGB15132	0.1219426904
K00046|s__Lacrimispora_amygdalina.t__SGB4716	0.3117144437
K00046|s__Parabacteroides_merdae.t__SGB1949	1.4223486438
K00046|s__Phocaeicola_dorei.t__SGB1815	3.7816196926
K00046|s__Phocaeicola_vulgatus.t__SGB1814	4.2858356516
K00046|unclassified	0.1590691824
K00048	28.0905572862
K00048|s__Bacteroides_intestinalis.t__SGB1845	3.0051317423
K00048|s__Bifidobacterium_adolescentis.t__SGB17244_group	16.4636942519
K00048|s__Bifidobacterium_bifidum.t__SGB17256	1.8616624593
K00048|s__Bifidobacterium_longum.t__SGB17248	4.7744676677
K00048|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	1.9123199412
K00048|unclassified	0.0732812238
K00052	89.2867632992
K00052|s__Alistipes_finegoldii.t__SGB2301	1.7112713261
K00052|s__Alistipes_provencensis.t__SGB2298	0.0834766501
K00052|s__Alistipes_shahii.t__SGB2295	0.3478193752
K00052|s__Anaerobutyricum_hallii.t__SGB4532	0.2719992202
K00052|s__Anaerobutyricum_soehngenii.t__SGB4537	0.6391981674
K00052|s__Anaerostipes_hadrus.t__SGB4540_group	1.070957015
K00052|s__Bacteroides_caccae.t__SGB1877	2.907785232
K00052|s__Bacteroides_finegoldii.t__SGB1862	0.1252149751
K00052|s__Bacteroides_fragilis.t__SGB1855	0.4452088003
K00052|s__Bacteroides_intestinalis.t__SGB1845	2.2677823264
K00052|s__Bacteroides_nordii.t__SGB1858	0.041738325
K00052|s__Bacteroides_ovatus.t__SGB1871	4.1599197276
K00052|s__Bacteroides_stercoris.t__SGB1830	3.5036189662
K00052|s__Bacteroides_thetaiotaomicron.t__SGB1861	1.0295453506
K00052|s__Bacteroides_uniformis.t__SGB1836	15.3736163844
K00052|s__Bacteroides_xylanisolvens.t__SGB1867	0.3060810502
K00052|s__Bifidobacterium_adolescentis.t__SGB17244_group	9.2564949771
K00052|s__Bifidobacterium_longum.t__SGB17248	6.6604692399
K00052|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	3.9588083812
K00052|s__Clostridium_sp_AF12_28.t__SGB4715	0.3399990252
K00052|s__Clostridium_sp_AF20_17LB.t__SGB4714	0.0635118179
