# Gene Family HUMAnN v4.0.0.alpha.1 Adjusted CPMs	SRR28210371
K00013|s__Faecalibacterium_prausnitzii.t__SGB15332	21.455794654
K00013|s__Faecalibacterium_prausnitzii.t__SGB15342	0.998712661
K00013|s__GGB3588_SGB4808.t__SGB4808	0.1475984322
K00013|s__Lachnospira_eligens.t__SGB5082	4.6737445911
K00013|s__Odoribacter_splanchnicus.t__SGB1790	0.491375523
K00013|s__Parabacteroides_distasonis.t__SGB1934	0.6533335447
K00013|s__Phascolarctobacterium_faecium.t__SGB5792	2.1151492469
K00013|s__Ruminococcus_torques.t__SGB4563	17.253626479
K00013|s__Streptococcus_thermophilus.t__SGB8002	4.326241018
K00013|unclassified	0.1176470533
K00014	62.4655724609
K00014|s__Alistipes_finegoldii.t__SGB2301	0.5557762938
K00014|s__Anaerostipes_hadrus.t__SGB4540_group	3.0852393831
K00014|s__Bacteroides_caccae.t__SGB1877	1.9463529515
K00014|s__Bacteroides_eggerthii.t__SGB1829	6.406745132
K00014|s__Bacteroides_finegoldii.t__SGB1862	2.2301960903
K00014|s__Bacteroides_ovatus.t__SGB1871	1.3989411839
K00014|s__Bacteroides_salyersiae.t__SGB1857	0.4257647081
K00014|s__Bacteroides_thetaiotaomicron.t__SGB1861	1.074582986
K00014|s__Bacteroides_uniformis.t__SGB1836	5.494392186
K00014|s__Coprococcus_SGB4669.t__SGB4669	0.0336315033
K00014|s__Coprococcus_catus.t__SGB4670	0.5885513071
K00014|s__Eggerthella_lenta.t__SGB14809	0.2579607857
K00014|s__Faecalibacterium_SGB15315.t__SGB15315	11.1990837203
K00014|s__Faecalibacterium_prausnitzii.t__SGB15316	0.0653006657
K00014|s__Lachnospira_eligens.t__SGB5082	5.1075522966
K00014|s__Phocaeicola_vulgatus.t__SGB1814	14.4386042593
K00014|s__Streptococcus_thermophilus.t__SGB8002	8.1568970081
K00015	2.9943438416
K00015|s__Phascolarctobacterium_faecium.t__SGB5792	2.9943438416
K00016	12.927671257
K00016|s__Bifidobacterium_animalis.t__SGB17278	0.1191563334
K00016|s__Bifidobacterium_longum.t__SGB17248	0.3127853753
K00016|s__Coprococcus_SGB4669.t__SGB4669	0.0451831935
K00016|s__Coprococcus_catus.t__SGB4670	0.9375167218
K00016|s__Lacrimispora_amygdalina.t__SGB4716	0.192212244
K00016|s__Phascolarctobacterium_faecium.t__SGB5792	2.5563882053
K00016|s__Streptococcus_thermophilus.t__SGB8002	8.764429183699999
K00018	41.3662363821
K00018|s__Anaerobutyricum_soehngenii.t__SGB4537	0.8848616451
K00018|s__Coprococcus_SGB4669.t__SGB4669	0.1391981278
K00018|s__Coprococcus_catus.t__SGB4670	0.7558701326
K00018|s__Eggerthella_lenta.t__SGB14809	0.1191563334
K00018|s__Eubacterium_rectale.t__SGB4933	17.8535653065
K00018|s__Lacrimispora_amygdalina.t__SGB4716	0.3963102143
K00018|s__Ruminococcus_torques.t__SGB4563	21.2172746224
K00020	0.638998562
K00020|s__Coprococcus_SGB4669.t__SGB4669	0.3867622875
K00020|s__Coprococcus_catus.t__SGB4670	0.2522362745
K00024	44.1244729057
K00024|s__Alistipes_finegoldii.t__SGB2301	0.9556688401
K00024|s__Alistipes_onderdonkii.t__SGB2303	0.5562848472
K00024|s__Bacteroides_caccae.t__SGB1877	2.5255452865
K00024|s__Bacteroides_cellulosilyticus.t__SGB1844	0.0437160718
K00024|s__Bacteroides_eggerthii.t__SGB1829	5.3449215928
K00024|s__Bacteroides_finegoldii.t__SGB1862	1.4371636206
K00024|s__Bacteroides_ovatus.t__SGB1871	6.8719561506
K00024|s__Bacteroides_salyersiae.t__SGB1857	0.749179064
K00024|s__Bacteroides_thetaiotaomicron.t__SGB1861	1.6708895642
K00024|s__Bacteroides_uniformis.t__SGB1836	10.1239077283
K00024|s__Eggerthella_lenta.t__SGB14809	0.2972373956
K00024|s__Parabacteroides_distasonis.t__SGB1934	0.244623595
K00024|s__Parabacteroides_sp_N37.t__SGB1946	0.1070228228
K00024|s__Phocaeicola_SGB1810.t__SGB1810	0.4311577855
K00024|s__Phocaeicola_vulgatus.t__SGB1814	12.7651985407
K00027	6.5816717732
K00027|s__Anaerostipes_hadrus.t__SGB4540_group	4.7484272657
K00027|s__Phascolarctobacterium_faecium.t__SGB5792	1.8332445075
K00029	11.918193758
K00029|s__Bacteroides_eggerthii.t__SGB1829	6.8495821144
K00029|s__Bacteroides_uniformis.t__SGB1836	5.0686116436
K00030	0.1811506905
K00030|s__Eggerthella_lenta.t__SGB14809	0.1811506905
K00031	16.1036009266
K00031|s__Bacteroides_cellulosilyticus.t__SGB1844	0.1939865108
K00031|s__Bifidobacterium_longum.t__SGB17248	0.1017886309
K00031|s__Coprococcus_SGB4669.t__SGB4669	0.0800651873
K00031|s__Coprococcus_catus.t__SGB4670	0.2859470973
K00031|s__Eggerthella_lenta.t__SGB14809	0.3210061916
K00031|s__Eubacterium_rectale.t__SGB4933	14.4574100429
K00031|s__Lachnospira_eligens.t__SGB5082	0.6633972658
K00033	6.1405016969
K00033|s__Bacteroides_caccae.t__SGB1877	1.6902554872
K00033|s__Bacteroides_finegoldii.t__SGB1862	1.4527060674
K00033|s__Bacteroides_ovatus.t__SGB1871	1.6980858396
K00033|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.8771055501
K00033|s__Odoribacter_splanchnicus.t__SGB1790	0.3519617748
K00033|s__Phocaeicola_SGB1810.t__SGB1810	0.0703869778
K00036	20.4850516607
K00036|s__Bacteroides_caccae.t__SGB1877	1.7988363393
K00036|s__Bacteroides_cellulosilyticus.t__SGB1844	0.0814917195
K00036|s__Bacteroides_finegoldii.t__SGB1862	1.9337490648
K00036|s__Bacteroides_ovatus.t__SGB1871	1.5469992518
K00036|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.8454530795
K00036|s__Bifidobacterium_longum.t__SGB17248	0.2093379613
K00036|s__Parabacteroides_distasonis.t__SGB1934	0.3403594888
K00036|s__Phocaeicola_SGB1810.t__SGB1810	2.1484719261
K00036|s__Phocaeicola_vulgatus.t__SGB1814	11.5803528296
K00041	19.0642771188
K00041|s__Bacteroides_caccae.t__SGB1877	1.3118276303
K00041|s__Bacteroides_finegoldii.t__SGB1862	0.8452162072
K00041|s__Bacteroides_ovatus.t__SGB1871	1.0518246134
K00041|s__Bacteroides_salyersiae.t__SGB1857	1.1081723605
K00041|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.8076510424
K00041|s__Bacteroides_uniformis.t__SGB1836	0.1865254912
K00041|s__Phocaeicola_SGB1810.t__SGB1810	0.6855642569
K00041|s__Phocaeicola_vulgatus.t__SGB1814	11.4479839614
K00041|unclassified	1.6195115556
K00042	0.0723060543
K00042|unclassified	0.0723060543
K00045	0.506033807
K00045|s__Bacteroides_ovatus.t__SGB1871	0.4234160426
K00045|s__Parabacteroides_sp_N37.t__SGB1946	0.0826177644
K00046	35.9865244901
K00046|s__Bacteroides_caccae.t__SGB1877	0.8514675094
K00046|s__Bacteroides_cellulosilyticus.t__SGB1844	5.1280888641
K00046|s__Bacteroides_eggerthii.t__SGB1829	6.0898437084
K00046|s__Bacteroides_finegoldii.t__SGB1862	1.869554791
K00046|s__Bacteroides_ovatus.t__SGB1871	3.665012323
K00046|s__Bacteroides_salyersiae.t__SGB1857	0.3565928508
K00046|s__Bacteroides_thetaiotaomicron.t__SGB1861	1.7399553453
K00046|s__Bacteroides_uniformis.t__SGB1836	5.3309270153
K00046|s__Lacrimispora_amygdalina.t__SGB4716	0.2417393252
K00046|s__Parabacteroides_sp_N37.t__SGB1946	0.0942780476
K00046|s__Phocaeicola_SGB1810.t__SGB1810	6.3860063204
K00046|s__Phocaeicola_vulgatus.t__SGB1814	3.9981952615
K00046|unclassified	0.2348631281
K00048	0.3929781379
K00048|s__Bifidobacterium_longum.t__SGB17248	0.3505489042
K00048|unclassified	0.0424292337
K00052	53.8449722972
K00052|s__Alistipes_finegoldii.t__SGB2301	0.9162834918
K00052|s__Anaerobutyricum_hallii.t__SGB4532	0.2336561292
K00052|s__Anaerobutyricum_soehngenii.t__SGB4537	1.1423188539
K00052|s__Anaerostipes_hadrus.t__SGB4540_group	3.4289237841
K00052|s__Bacteroides_caccae.t__SGB1877	2.018479576
K00052|s__Bacteroides_cellulosilyticus.t__SGB1844	0.0531178836
K00052|s__Bacteroides_eggerthii.t__SGB1829	7.4365353944
K00052|s__Bacteroides_finegoldii.t__SGB1862	0.6905324865
K00052|s__Bacteroides_ovatus.t__SGB1871	2.7355710044
K00052|s__Bacteroides_salyersiae.t__SGB1857	0.4330056045
K00052|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.88972455
K00052|s__Bacteroides_uniformis.t__SGB1836	4.554858517
K00052|s__Bifidobacterium_longum.t__SGB17248	0.1373064205
K00052|s__Coprococcus_SGB4669.t__SGB4669	0.1676745107
K00052|s__Coprococcus_catus.t__SGB4670	0.2966549035
K00052|s__Eggerthella_lenta.t__SGB14809	0.1640104475
K00052|s__Lacrimispora_amygdalina.t__SGB4716	0.4413504663
K00052|s__Odoribacter_splanchnicus.t__SGB1790	0.6353270005
K00052|s__Parabacteroides_distasonis.t__SGB1934	0.5311788358
K00052|s__Parabacteroides_sp_N37.t__SGB1946	0.0265589418
K00052|s__Phascolarctobacterium_faecium.t__SGB5792	2.2715689051
K00052|s__Phocaeicola_SGB1810.t__SGB1810	1.0623576716
K00052|s__Phocaeicola_vulgatus.t__SGB1814	14.7269332225
K00052|s__Streptococcus_thermophilus.t__SGB8002	8.8510436959
K00053	113.5397333578
K00053|s__Anaerobutyricum_hallii.t__SGB4532	0.2644764427
K00053|s__Anaerobutyricum_soehngenii.t__SGB4537	0.3897547577
K00053|s__Anaerostipes_hadrus.t__SGB4540_group	3.5338844499
K00053|s__Bacteroides_caccae.t__SGB1877	2.1301358934
K00053|s__Bacteroides_cellulosilyticus.t__SGB1844	0.0135465441
K00053|s__Bacteroides_eggerthii.t__SGB1829	6.7733023318
K00053|s__Bacteroides_finegoldii.t__SGB1862	1.7881438149
K00053|s__Bacteroides_ovatus.t__SGB1871	2.3977382973
K00053|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.8669788194
K00053|s__Bacteroides_uniformis.t__SGB1836	5.9875724713
K00053|s__Bifidobacterium_longum.t__SGB17248	0.29505691629999997
K00053|s__Blautia_stercoris.t__SGB4788	2.2187064034
K00053|s__Eggerthella_lenta.t__SGB14809	0.1288281137
K00053|s__Faecalibacterium_SGB15315.t__SGB15315	4.8719504711
K00053|s__Faecalibacterium_SGB15346.t__SGB15346	5.1920901651
K00053|s__Faecalibacterium_prausnitzii.t__SGB15316	0.9743868943
K00053|s__Faecalibacterium_prausnitzii.t__SGB15332	12.179852178
K00053|s__Faecalibacterium_prausnitzii.t__SGB15342	2.0740521035
K00053|s__GGB9468_SGB14861.t__SGB14861	1.07553005
K00053|s__Gemmiger_formicilis.t__SGB15300	27.7422028605
K00053|s__Lachnospira_eligens.t__SGB5082	5.0183226506
K00053|s__Lachnospira_pectinoschiza.t__SGB5075	0.9815452016
K00053|s__Lacrimispora_amygdalina.t__SGB4716	0.2242618622
K00053|s__Parabacteroides_distasonis.t__SGB1934	0.6021026013
K00053|s__Phascolarctobacterium_faecium.t__SGB5792	2.0542114225
K00053|s__Phocaeicola_SGB1810.t__SGB1810	1.1108166123
K00053|s__Phocaeicola_vulgatus.t__SGB1814	13.3840006767
K00053|s__Streptococcus_thermophilus.t__SGB8002	9.2662823523
K00054	9.506884001700001
K00054|s__Coprococcus_catus.t__SGB4670	0.6031306492
K00054|s__Streptococcus_thermophilus.t__SGB8002	8.8097168767
K00054|unclassified	0.0940364758
K00057	67.8438343506
K00057|s__Anaerobutyricum_hallii.t__SGB4532	0.4411214758
K00057|s__Anaerobutyricum_soehngenii.t__SGB4537	1.7444123726
K00057|s__Anaerostipes_hadrus.t__SGB4540_group	7.6499678042
K00057|s__Bacteroides_caccae.t__SGB1877	1.7749651227
K00057|s__Bacteroides_cellulosilyticus.t__SGB1844	0.0143142349
K00057|s__Bacteroides_eggerthii.t__SGB1829	6.2099881954
K00057|s__Bacteroides_finegoldii.t__SGB1862	1.7749820426
K00057|s__Bacteroides_ovatus.t__SGB1871	2.203048027
K00057|s__Bacteroides_salyersiae.t__SGB1857	0.5009982201
K00057|s__Bacteroides_thetaiotaomicron.t__SGB1861	1.0163106751
K00057|s__Bacteroides_uniformis.t__SGB1836	5.2676384288
K00057|s__Bifidobacterium_longum.t__SGB17248	0.1279219371
K00057|s__Coprococcus_SGB4669.t__SGB4669	0.0600205788
K00057|s__Coprococcus_catus.t__SGB4670	0.3151080389
K00057|s__Eggerthella_lenta.t__SGB14809	0.1421354857
K00057|s__Eubacterium_rectale.t__SGB4933	15.8937309684
K00057|s__Faecalibacterium_SGB15315.t__SGB15315	9.0689246798
K00057|s__Faecalibacterium_prausnitzii.t__SGB15316	0.0138245803
K00057|s__Lachnospira_eligens.t__SGB5082	4.8243455058
K00057|s__Lacrimispora_amygdalina.t__SGB4716	0.508113678
K00057|s__Streptococcus_thermophilus.t__SGB8002	8.0596512296
K00057|unclassified	0.2323110688
K00058	31.9456665966
K00058|s__Anaerostipes_hadrus.t__SGB4540_group	9.606845261899998
K00058|s__Bacteroides_caccae.t__SGB1877	1.9945180437
K00058|s__Bacteroides_finegoldii.t__SGB1862	2.0730423761
K00058|s__Bacteroides_ovatus.t__SGB1871	1.5705070181
K00058|s__Bacteroides_salyersiae.t__SGB1857	0.1727535313
K00058|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.6438995259
K00058|s__Coprococcus_SGB4669.t__SGB4669	0.1677254911
K00058|s__Coprococcus_catus.t__SGB4670	0.32347059
K00058|s__Dorea_formicigenerans.t__SGB4575	2.9512750415
K00058|s__Lacrimispora_amygdalina.t__SGB4716	0.3719911784
K00058|s__Odoribacter_splanchnicus.t__SGB1790	0.3140973297
K00058|s__Phascolarctobacterium_faecium.t__SGB5792	2.4231309427
K00058|s__Ruminococcus_torques.t__SGB4563	9.3324102663
K00059	53.0064875835
K00059|s__Alistipes_finegoldii.t__SGB2301	1.1878396989
K00059|s__Anaerostipes_hadrus.t__SGB4540_group	5.7784110138
K00059|s__Bacteroides_caccae.t__SGB1877	1.7233333425
K00059|s__Bacteroides_cellulosilyticus.t__SGB1844	0.18561663379999999
K00059|s__Bacteroides_eggerthii.t__SGB1829	12.7526667344
K00059|s__Bacteroides_finegoldii.t__SGB1862	3.1628575069
K00059|s__Bacteroides_ovatus.t__SGB1871	3.1878520792
K00059|s__Bacteroides_salyersiae.t__SGB1857	0.6487843172
K00059|s__Bacteroides_thetaiotaomicron.t__SGB1861	1.0340000055
K00059|s__Bacteroides_uniformis.t__SGB1836	6.3053725825
K00059|s__Bifidobacterium_longum.t__SGB17248	0.2283985606
K00059|s__Clostridiaceae_bacterium_Marseille_Q3526.t__SGB4703	0.366781218
K00059|s__Coprococcus_SGB4669.t__SGB4669	0.5474117676
K00059|s__Coprococcus_catus.t__SGB4670	0.6989370522
K00059|s__Dorea_formicigenerans.t__SGB4575	0.7743159046
K00059|s__Flavonifractor_plautii.t__SGB15132	0.122260406
K00059|s__Lachnospiraceae_bacterium_AM48_27BH.t__SGB4706	0.4054901982
K00059|s__Odoribacter_splanchnicus.t__SGB1790	0.4460392181
K00059|s__Phascolarctobacterium_faecium.t__SGB5792	2.1599681434
K00059|s__Phocaeicola_SGB1810.t__SGB1810	1.1961960848
K00059|s__Phocaeicola_vulgatus.t__SGB1814	9.6506667179
K00059|s__Ruminococcus_torques.t__SGB4563	0.3871579523
K00059|unclassified	0.0561304453
K00067	8.208730317599999
K00067|s__Anaerostipes_hadrus.t__SGB4540_group	4.3660880756
K00067|s__Bacteroides_caccae.t__SGB1877	1.4029381587
K00067|s__Bacteroides_cellulosilyticus.t__SGB1844	0.0513010871
K00067|s__Bacteroides_salyersiae.t__SGB1857	0.5108493087
K00067|s__Bacteroides_thetaiotaomicron.t__SGB1861	1.1904606953
K00067|s__Bifidobacterium_animalis.t__SGB17278	0.1170285418
K00067|s__Faecalibacterium_prausnitzii.t__SGB15316	0.1565529589
K00067|s__Odoribacter_splanchnicus.t__SGB1790	0.4135114914
K00068	2.930925529
K00068|s__Anaerobutyricum_hallii.t__SGB4532	0.2603346579
K00068|s__Anaerobutyricum_soehngenii.t__SGB4537	0.7438133084
K00068|s__Anaerostipes_hadrus.t__SGB4540_group	1.9267775626
K00074	81.7312484723
K00074|s__Anaerobutyricum_hallii.t__SGB4532	0.9123822868
K00074|s__Anaerobutyricum_soehngenii.t__SGB4537	1.0702946057
K00074|s__Anaerostipes_hadrus.t__SGB4540_group	4.0180166535
K00074|s__Coprococcus_SGB4669.t__SGB4669	0.40173737109999996
K00074|s__Coprococcus_catus.t__SGB4670	1.8314629008
K00074|s__Coprococcus_comes.t__SGB4577	3.2152460359
K00074|s__Dorea_formicigenerans.t__SGB4575	3.288469961
K00074|s__Eubacterium_rectale.t__SGB4933	15.0547197203
K00074|s__Eubacterium_sp_AF34_35BH.t__SGB5051	0.1004764386
K00074|s__Faecalibacterium_SGB15315.t__SGB15315	7.5524789698
K00074|s__Faecalibacterium_SGB15346.t__SGB15346	3.9018350332
K00074|s__Faecalibacterium_prausnitzii.t__SGB15316	0.1339685848
K00074|s__Faecalibacterium_prausnitzii.t__SGB15332	11.839589494
