# Gene Family HUMAnN v4.0.0.alpha.1 Adjusted CPMs	SRR28210356
UNGROUPED|s__Veillonella_parvula.t__SGB6939	254.6901224258
UNGROUPED|s__Vescimonas_coprocola.t__SGB15089	212.9099380098
UNGROUPED|unclassified	12323.5818935514
K00001	11.5330401119
K00001|s__Bifidobacterium_bifidum.t__SGB17256	6.3121410926
K00001|s__Bifidobacterium_dentium.t__SGB17234	0.1177013258
K00001|s__Eggerthella_lenta.t__SGB14809	0.5651576868
K00001|s__Lactococcus_cremoris.t__SGB7984	1.8178315877
K00001|s__Lactococcus_lactis.t__SGB7985	1.1639353331
K00001|s__Lactococcus_raffinolactis.t__SGB7989	1.5562730859
K00002	17.5537130484
K00002|s__Blautia_massiliensis.t__SGB4826	12.4048335703
K00002|s__Blautia_obeum.t__SGB4810	0.1927499112
K00002|s__Blautia_obeum.t__SGB4811	2.7398023091
K00002|s__Blautia_sp_Marseille_P3087.t__SGB4813	0.6470889876
K00002|s__Ruminococcus_sp_AF13_28.t__SGB4834	1.5692382702
K00003	36.0705513633
K00003|s__Anaerostipes_hadrus.t__SGB4540_group	15.1598434264
K00003|s__Bifidobacterium_longum.t__SGB17248	19.3252767798
K00003|s__Lancefieldella_parvula.t__SGB966	0.0948050594
K00003|s__Streptococcus_parasanguinis.t__SGB8071	1.0939029293
K00003|s__Streptococcus_sanguinis.t__SGB8047_group	0.0928785506
K00003|s__Veillonella_parvula.t__SGB6939	0.1646832846
K00003|unclassified	0.1391613332
K00004	1.1425135735
K00004|s__Lactococcus_cremoris.t__SGB7984	1.1425135735
K00005	10.808370952899999
K00005|s__Anaerobutyricum_hallii.t__SGB4532	3.6877819453
K00005|s__Anaerobutyricum_soehngenii.t__SGB4537	0.2227519296
K00005|s__Citrobacter_freundii.t__SGB10083	0.2828392302
K00005|s__Clostridiales_bacterium_KLE1615.t__SGB5090	0.0614867892
K00005|s__Dorea_sp_AF24_7LB.t__SGB4571	0.1608763936
K00005|s__Escherichia_coli.t__SGB10068	0.6886520387
K00005|s__Eubacterium_sulci.t__SGB3934_group	0.1222057933
K00005|s__Lacrimispora_amygdalina.t__SGB4716	0.2671845792
K00005|s__Raoultella_ornithinolytica.t__SGB10124	0.0983788627
K00005|s__Streptococcus_parasanguinis.t__SGB8071	2.0797922738
K00005|s__Streptococcus_salivarius.t__SGB8007_group	2.6900307255
K00005|s__Streptococcus_sanguinis.t__SGB8047_group	0.0744861104
K00005|s__Veillonella_parvula.t__SGB6939	0.1777466749
K00005|unclassified	0.19415760650000002
K00008	15.0253356753
K00008|s__Anaerostipes_hadrus.t__SGB4540_group	11.4181172222
K00008|s__Dorea_formicigenerans.t__SGB4575	1.0910375043
K00008|s__Dorea_sp_AF24_7LB.t__SGB4571	1.1891082912
K00008|s__Ruminococcus_torques.t__SGB4563	0.8336016887
K00008|unclassified	0.4934709688
K00009	17.1215049688
K00009|s__Anaerostipes_hadrus.t__SGB4540_group	2.6427030008
K00009|s__Citrobacter_freundii.t__SGB10083	0.1291837441
K00009|s__Escherichia_coli.t__SGB10068	0.7398705341
K00009|s__Eubacterium_ramulus.t__SGB4960	7.7977161348
K00009|s__Lactococcus_cremoris.t__SGB7984	1.6032785032
K00009|s__Lactococcus_garvieae.t__SGB7979	0.7376575614
K00009|s__Lactococcus_lactis.t__SGB7985	3.2473434175
K00009|s__Lactococcus_paracarnosus.t__SGB25309	0.0939518139
K00009|s__Raoultella_ornithinolytica.t__SGB10124	0.0234879535
K00009|unclassified	0.1063123055
K00010	18.2221350108
K00010|s__Anaerostipes_hadrus.t__SGB4540_group	10.8645314698
K00010|s__Bifidobacterium_bifidum.t__SGB17256	7.2847472545
K00010|unclassified	0.0728562865
K00012	3.8021038584999998
K00012|s__Bifidobacterium_dentium.t__SGB17234	0.3788379591
K00012|s__Escherichia_coli.t__SGB10068	0.3806986563
K00012|s__Faecalibacterium_prausnitzii.t__SGB15316	0.3595094918
K00012|s__Lactococcus_cremoris.t__SGB7984	0.931696489
K00012|s__Lactococcus_lactis.t__SGB7985	0.9201940632
K00012|s__Lactococcus_raffinolactis.t__SGB7989	0.0558572021
K00012|s__Parabacteroides_distasonis.t__SGB1934	0.5846786699
K00012|s__Veillonella_parvula.t__SGB6939	0.138435875
K00012|unclassified	0.0521954521
K00013	54.1000318026
K00013|s__Bacteroides_ovatus.t__SGB1871	0.9469288864
K00013|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.2172894373
K00013|s__Bifidobacterium_bifidum.t__SGB17256	11.1704118155
K00013|s__Bifidobacterium_longum.t__SGB17248	20.9944999582
K00013|s__Blautia_obeum.t__SGB4810	0.2138972345
K00013|s__Blautia_obeum.t__SGB4811	2.2713849187
K00013|s__Blautia_sp_Marseille_P3087.t__SGB4813	0.1120414085
K00013|s__Escherichia_coli.t__SGB10068	0.6944264502
K00013|s__Eubacterium_ramulus.t__SGB4960	1.262682813
K00013|s__Faecalibacterium_prausnitzii.t__SGB15316	0.959543392
K00013|s__Faecalibacterium_prausnitzii.t__SGB15332	0.1768357878
K00013|s__Faecalibacterium_prausnitzii.t__SGB15342	6.594934675
K00013|s__Lactococcus_cremoris.t__SGB7984	2.0715986497
K00013|s__Lactococcus_lactis.t__SGB7985	0.4927542685
K00013|s__Lactococcus_paracarnosus.t__SGB25309	0.2669085621
K00013|s__Lactococcus_raffinolactis.t__SGB7989	0.0716720463
K00013|s__Parabacteroides_distasonis.t__SGB1934	0.5602250385
K00013|s__Ruminococcus_torques.t__SGB4563	1.1497599598
K00013|s__Streptococcus_salivarius.t__SGB8007_group	3.3466656032
K00013|unclassified	0.5255708975
K00014	47.0171653031
K00014|s__Anaerostipes_hadrus.t__SGB4540_group	11.5663046993
K00014|s__Bacteroides_ovatus.t__SGB1871	0.5695239552
K00014|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.1178325425
K00014|s__Bacteroides_uniformis.t__SGB1836	0.9033828255
K00014|s__Bifidobacterium_bifidum.t__SGB17256	9.3168569113
K00014|s__Bifidobacterium_dentium.t__SGB17234	0.0710894475
K00014|s__Eggerthella_lenta.t__SGB14809	0.6467271292
K00014|s__Escherichia_coli.t__SGB10068	0.5959629983
K00014|s__Faecalibacterium_prausnitzii.t__SGB15316	3.6581327881
K00014|s__Lactococcus_cremoris.t__SGB7984	4.519451719899999
K00014|s__Lactococcus_lactis.t__SGB7985	1.0226496592
K00014|s__Lactococcus_paracarnosus.t__SGB25309	0.1752832348
K00014|s__Mogibacterium_diversum.t__SGB3922_group	0.1117506436
K00014|s__Phocaeicola_vulgatus.t__SGB1814	12.4184618821
K00014|s__Rothia_mucilaginosa.t__SGB16971_group	0.2629248522
K00014|s__Rothia_mucilaginosa.t__SGB16986	0.2278682052
K00014|s__Streptococcus_sanguinis.t__SGB8047_group	0.1330762236
K00014|unclassified	0.6998855854999999
K00016	60.3786245255
K00016|s__Bifidobacterium_bifidum.t__SGB17256	8.5517237051
K00016|s__Bifidobacterium_dentium.t__SGB17234	0.1731298781
K00016|s__Bifidobacterium_longum.t__SGB17248	35.7526328122
K00016|s__Lacrimispora_amygdalina.t__SGB4716	0.4010488138
K00016|s__Lactococcus_cremoris.t__SGB7984	2.355238231
K00016|s__Lactococcus_lactis.t__SGB7985	5.3041575982
K00016|s__Lancefieldella_parvula.t__SGB966	0.2864384569
K00016|s__Streptococcus_parasanguinis.t__SGB8071	1.3313577441
K00016|s__Streptococcus_salivarius.t__SGB8007_group	2.9322539778000003
K00016|s__Streptococcus_sanguinis.t__SGB8047_group	0.2522572568
K00016|s__Streptococcus_vestibularis.t__SGB8003	2.5872088274
K00016|unclassified	0.45117722419999995
K00018	38.7528911952
K00018|s__Anaerobutyricum_soehngenii.t__SGB4537	0.1353339188
K00018|s__Eggerthella_lenta.t__SGB14809	0.6492370429
K00018|s__Eubacterium_rectale.t__SGB4933	33.7544932312
K00018|s__Lachnospiraceae_bacterium_BX3.t__SGB4651	2.4716277561
K00018|s__Lacrimispora_amygdalina.t__SGB4716	0.7535481438
K00018|s__Ruminococcus_torques.t__SGB4563	0.9886511024
K00024	18.17298492
K00024|s__Actinomyces_oris.t__SGB15878	0.1962000886
K00024|s__Bacteroides_fragilis.t__SGB1855	0.1332859907
K00024|s__Bacteroides_ovatus.t__SGB1871	2.1207483752
K00024|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.3418871601
K00024|s__Bacteroides_uniformis.t__SGB1836	1.6554502958000001
K00024|s__Citrobacter_freundii.t__SGB10083	0.0447673827
K00024|s__Eggerthella_lenta.t__SGB14809	0.7122153631
K00024|s__Escherichia_coli.t__SGB10068	0.7135580799
K00024|s__Parabacteroides_distasonis.t__SGB1934	0.5331439626
K00024|s__Parabacteroides_merdae.t__SGB1949	0.2369528723
K00024|s__Phocaeicola_vulgatus.t__SGB1814	11.3589470134
K00024|s__Raoultella_ornithinolytica.t__SGB10124	0.0594631733
K00024|unclassified	0.0663651624
K00027	17.6118558842
K00027|s__Anaerostipes_hadrus.t__SGB4540_group	16.4018992838
K00027|s__Citrobacter_freundii.t__SGB10083	0.0833981563
K00027|s__Escherichia_coli.t__SGB10068	0.5033331284
K00027|unclassified	0.6232253157
K00029	1.4289953584
K00029|s__Bacteroides_uniformis.t__SGB1836	0.6574530109
K00029|s__Citrobacter_freundii.t__SGB10083	0.0881762683
K00029|s__Escherichia_coli.t__SGB10068	0.6502999786
K00029|s__Raoultella_ornithinolytica.t__SGB10124	0.0330661006
K00030	0.9775402599
K00030|s__Eggerthella_lenta.t__SGB14809	0.9775402599
K00031	53.155375373000005
K00031|s__Bifidobacterium_bifidum.t__SGB17256	6.49643489
K00031|s__Bifidobacterium_dentium.t__SGB17234	0.0219104044
K00031|s__Bifidobacterium_longum.t__SGB17248	15.4030347355
K00031|s__Citrobacter_freundii.t__SGB10083	0.0426278647
K00031|s__Eggerthella_lenta.t__SGB14809	0.2153151892
K00031|s__Escherichia_coli.t__SGB10068	0.58613314
K00031|s__Eubacterium_rectale.t__SGB4933	24.6734722083
K00031|s__Lactococcus_cremoris.t__SGB7984	1.7451147061
K00031|s__Lactococcus_lactis.t__SGB7985	2.8875098754
K00031|s__Raoultella_ornithinolytica.t__SGB10124	0.0106569662
K00031|s__Roseburia_faecis.t__SGB4925	0.9390762203
K00031|s__Streptococcus_sanguinis.t__SGB8047_group	0.134089173
K00033	8.0017925503
K00033|s__Bacteroides_ovatus.t__SGB1871	1.0141750589
K00033|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.2655006043
K00033|s__Citrobacter_freundii.t__SGB10083	0.0373417384
K00033|s__Escherichia_coli.t__SGB10068	0.6721512915
K00033|s__Lactococcus_cremoris.t__SGB7984	3.044264384
K00033|s__Lactococcus_lactis.t__SGB7985	2.9683594732
K00036	47.4660480158
K00036|s__Bacteroides_ovatus.t__SGB1871	1.2632745277
K00036|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.0696971913
K00036|s__Bifidobacterium_longum.t__SGB17248	27.1294433067
K00036|s__Citrobacter_freundii.t__SGB10083	0.0708001612
K00036|s__Escherichia_coli.t__SGB10068	0.8319018936
K00036|s__Lactococcus_cremoris.t__SGB7984	2.2143815261
K00036|s__Lactococcus_garvieae.t__SGB7979	0.5788666649
K00036|s__Lactococcus_lactis.t__SGB7985	2.9295319801
K00036|s__Lactococcus_paracarnosus.t__SGB25309	0.1318560262
K00036|s__Parabacteroides_distasonis.t__SGB1934	0.5524480709
K00036|s__Phocaeicola_vulgatus.t__SGB1814	11.1308784185
K00036|s__Raoultella_ornithinolytica.t__SGB10124	0.0177000403
K00036|s__Rothia_mucilaginosa.t__SGB16971_group	0.0419727546
K00036|s__Rothia_mucilaginosa.t__SGB16986	0.1594964674
K00036|unclassified	0.3437989864
K00040	4.3532673378
K00040|s__Citrobacter_freundii.t__SGB10083	0.185850423
K00040|s__Escherichia_coli.t__SGB10068	0.2237800444
K00040|s__Lactococcus_cremoris.t__SGB7984	1.4225543821
K00040|s__Lactococcus_lactis.t__SGB7985	2.5210824882
K00041	13.009268947599999
K00041|s__Bacteroides_ovatus.t__SGB1871	1.2462624417
K00041|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.1364520922
K00041|s__Bacteroides_uniformis.t__SGB1836	0.0903382826
K00041|s__Citrobacter_freundii.t__SGB10083	0.0630912027
K00041|s__Escherichia_coli.t__SGB10068	0.4957165927
K00041|s__Phocaeicola_vulgatus.t__SGB1814	10.8252063632
K00041|unclassified	0.1522019725
K00042	2.0553435678
K00042|s__Citrobacter_freundii.t__SGB10083	0.1451206862
K00042|s__Escherichia_coli.t__SGB10068	1.7044658768
K00042|s__Raoultella_ornithinolytica.t__SGB10124	0.2057570047
K00045	0.9203116349
K00045|s__Bacteroides_ovatus.t__SGB1871	0.9203116349
K00046	21.1255169644
K00046|s__Bacteroides_ovatus.t__SGB1871	1.2371517473
K00046|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.1255081483
K00046|s__Bacteroides_uniformis.t__SGB1836	0.9861354508
K00046|s__Escherichia_coli.t__SGB10068	0.6863363025
K00046|s__Lacrimispora_amygdalina.t__SGB4716	0.7024771358
K00046|s__Parabacteroides_merdae.t__SGB1949	0.9132174753
K00046|s__Phocaeicola_vulgatus.t__SGB1814	16.3698484829
K00046|unclassified	0.1048422215
K00048	34.6548362194
K00048|s__Bifidobacterium_bifidum.t__SGB17256	9.9756407186
K00048|s__Bifidobacterium_dentium.t__SGB17234	0.0936708015
K00048|s__Bifidobacterium_longum.t__SGB17248	23.979760228
K00048|s__Escherichia_coli.t__SGB10068	0.5754548599
K00048|unclassified	0.0303096116
K00052	65.813660221
K00052|s__Anaerobutyricum_hallii.t__SGB4532	3.8475983726
K00052|s__Anaerobutyricum_soehngenii.t__SGB4537	0.0251477018
K00052|s__Anaerostipes_hadrus.t__SGB4540_group	6.4171996657
K00052|s__Bacteroides_fragilis.t__SGB1855	0.0900414426
K00052|s__Bacteroides_ovatus.t__SGB1871	1.3377585763
K00052|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.2058090117
K00052|s__Bacteroides_uniformis.t__SGB1836	0.771783794
K00052|s__Bifidobacterium_dentium.t__SGB17234	0.131658932
K00052|s__Bifidobacterium_longum.t__SGB17248	23.9800868381
K00052|s__Citrobacter_freundii.t__SGB10083	0.1494461514
K00052|s__Dorea_sp_AF24_7LB.t__SGB4571	5.4145122179
K00052|s__Eggerthella_lenta.t__SGB14809	0.3666173798
K00052|s__Escherichia_coli.t__SGB10068	0.9340384463
K00052|s__Lacrimispora_amygdalina.t__SGB4716	0.6789879481
K00052|s__Lactococcus_cremoris.t__SGB7984	1.3342425758
K00052|s__Lactococcus_lactis.t__SGB7985	1.3738735434
K00052|s__Lactococcus_paracarnosus.t__SGB25309	0.0924722577
K00052|s__Parabacteroides_distasonis.t__SGB1934	0.6688792881
K00052|s__Parabacteroides_merdae.t__SGB1949	0.6323679779
K00052|s__Phocaeicola_vulgatus.t__SGB1814	13.0046275119
K00052|s__Raoultella_ornithinolytica.t__SGB10124	0.0622692298
K00052|s__Streptococcus_parasanguinis.t__SGB8071	1.0171948351
K00052|s__Streptococcus_salivarius.t__SGB8007_group	2.6420645066
K00052|s__Streptococcus_vestibularis.t__SGB8003	0.2509961281
K00052|s__Veillonella_atypica.t__SGB6936	0.2547500376
K00052|s__Veillonella_parvula.t__SGB6939	0.0764250113
K00052|unclassified	0.0528108394
K00053	146.1282226353
K00053|s__Anaerobutyricum_hallii.t__SGB4532	1.7797989996
K00053|s__Anaerostipes_hadrus.t__SGB4540_group	11.2973033717
K00053|s__Bacteroides_fragilis.t__SGB1855	0.0262435234
K00053|s__Bacteroides_ovatus.t__SGB1871	1.7452089852
K00053|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.1180958554
K00053|s__Bacteroides_uniformis.t__SGB1836	0.4855051833
K00053|s__Bifidobacterium_bifidum.t__SGB17256	22.0583007026
K00053|s__Bifidobacterium_dentium.t__SGB17234	0.0779467482
K00053|s__Bifidobacterium_longum.t__SGB17248	30.970841293200003
K00053|s__Candidatus_Cibionibacter_quicibialis.t__SGB15286	39.8163074465
K00053|s__Citrobacter_freundii.t__SGB10083	0.2389505439
K00053|s__Eggerthella_lenta.t__SGB14809	0.8041920312
K00053|s__Escherichia_coli.t__SGB10068	0.8407519137
K00053|s__Eubacterium_ramulus.t__SGB4960	0.1887665606
K00053|s__Faecalibacterium_prausnitzii.t__SGB15316	2.2786820525
K00053|s__Faecalibacterium_prausnitzii.t__SGB15332	1.483165833
K00053|s__Faecalibacterium_prausnitzii.t__SGB15342	4.7326473397
K00053|s__GGB3490_SGB4664.t__SGB4664	0.0134833258
K00053|s__GGB9730_SGB15291.t__SGB15291	0.2426998636
K00053|s__Gemmiger_formicilis.t__SGB15300	3.4517468912
K00053|s__Lachnospira_pectinoschiza.t__SGB5075	0.2812126698
K00053|s__Lacrimispora_amygdalina.t__SGB4716	0.570227772
K00053|s__Lactococcus_cremoris.t__SGB7984	1.1774210081
K00053|s__Lactococcus_lactis.t__SGB7985	1.9618084701
K00053|s__Lactococcus_paracarnosus.t__SGB25309	0.1343704432
K00053|s__Lactococcus_raffinolactis.t__SGB7989	0.0537481773
K00053|s__Parabacteroides_distasonis.t__SGB1934	0.7422829537
K00053|s__Phocaeicola_vulgatus.t__SGB1814	11.284715072
K00053|s__Raoultella_ornithinolytica.t__SGB10124	0.185850423
K00053|s__Rothia_mucilaginosa.t__SGB16971_group	0.1734905654
K00053|s__Rothia_mucilaginosa.t__SGB16986	0.0800725686
K00053|s__Streptococcus_parasanguinis.t__SGB8071	0.6181040386
K00053|s__Streptococcus_salivarius.t__SGB8007_group	4.2255974506
K00053|s__Streptococcus_sanguinis.t__SGB8047_group	0.1209333988
K00053|s__Streptococcus_vestibularis.t__SGB8003	1.8677491599
K00054	8.1572733354
K00054|s__Lactococcus_cremoris.t__SGB7984	1.5134253554
K00054|s__Lactococcus_garvieae.t__SGB7979	0.3396112674
K00054|s__Lactococcus_lactis.t__SGB7985	3.0713420412
K00054|s__Streptococcus_parasanguinis.t__SGB8071	1.8237953094
K00054|s__Streptococcus_salivarius.t__SGB8007_group	0.5960878662
K00054|s__Streptococcus_sanguinis.t__SGB8047_group	0.1877367506
K00054|s__Streptococcus_vestibularis.t__SGB8003	0.2501519707
K00054|unclassified	0.3751227745
K00055	0.0638259605
K00055|unclassified	0.0638259605
K00057	105.2619770398
K00057|s__Actinomyces_oris.t__SGB15878	0.1424297068
K00057|s__Alloscardovia_omnicolens.t__SGB17300	14.2497417369
K00057|s__Anaerobutyricum_hallii.t__SGB4532	4.8426100306
K00057|s__Anaerobutyricum_soehngenii.t__SGB4537	0.2885297568
K00057|s__Anaerostipes_hadrus.t__SGB4540_group	29.0986260738
K00057|s__Bacteroides_fragilis.t__SGB1855	0.0415961395
K00057|s__Bacteroides_ovatus.t__SGB1871	1.7186307413
K00057|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.180249938
K00057|s__Bacteroides_uniformis.t__SGB1836	0.7764612715
