# Gene Family HUMAnN v4.0.0.alpha.1 Adjusted CPMs	SRR28210369
UNGROUPED|s__Faecalibacterium_SGB15315.t__SGB15315	5842.5896658697
UNGROUPED|s__Faecalibacterium_SGB15346.t__SGB15346	6989.5820643996
UNGROUPED|s__Faecalibacterium_prausnitzii.t__SGB15316	18537.4577710348
UNGROUPED|s__Faecalibacterium_prausnitzii.t__SGB15318	35751.2272487461
UNGROUPED|s__Faecalibacterium_prausnitzii.t__SGB15323	14670.9705344863
UNGROUPED|s__Faecalibacterium_prausnitzii.t__SGB15326	3680.6348670647
UNGROUPED|s__Faecalibacterium_prausnitzii.t__SGB15332	6218.2910182919
UNGROUPED|s__Faecalibacterium_prausnitzii.t__SGB15342	9743.029439774
UNGROUPED|s__Faecalicatena_fissicatena.t__SGB4871	1239.7921965973
UNGROUPED|s__Firmicutes_bacterium_AF16_15.t__SGB4993	2566.4784620108
UNGROUPED|s__Flavonifractor_plautii.t__SGB15132	2328.8234947081
UNGROUPED|s__Fusicatenibacter_saccharivorans.t__SGB4874	26286.2823731005
UNGROUPED|s__GGB2982_SGB3964.t__SGB3964	2043.0486337741
UNGROUPED|s__GGB3109_SGB4119.t__SGB4119	3755.1886668222
UNGROUPED|s__GGB3288_SGB4342.t__SGB4342	154.7199570861
UNGROUPED|s__GGB3345_SGB4425.t__SGB4425_group	599.1377394009
UNGROUPED|s__GGB3363_SGB4447.t__SGB4447	189.0236689557
UNGROUPED|s__GGB35068_SGB47850.t__SGB47850	767.7442272198
UNGROUPED|s__GGB3570_SGB4777.t__SGB4777	511.2687409906
UNGROUPED|s__GGB36331_SGB15121.t__SGB15121	919.7176439008
UNGROUPED|s__GGB3653_SGB4964.t__SGB4964	171.5821609257
UNGROUPED|s__GGB3746_SGB5089.t__SGB5089	747.4513013663
UNGROUPED|s__GGB41458_SGB58520.t__SGB58520	288.2346008681
UNGROUPED|s__GGB51441_SGB71759.t__SGB71759	742.3759762295
UNGROUPED|s__GGB51884_SGB49168.t__SGB49168	124.0924190484
UNGROUPED|s__GGB52130_SGB14966.t__SGB14966	1555.2694239968
UNGROUPED|s__GGB9365_SGB14341.t__SGB14341	1135.5652488313
UNGROUPED|s__GGB9491_SGB14888.t__SGB14888	488.4947682797
UNGROUPED|s__GGB9522_SGB14921.t__SGB14921	110.1842718776
UNGROUPED|s__GGB9561_SGB14972.t__SGB14972	2936.8074450491
UNGROUPED|s__GGB9581_SGB14999.t__SGB14999	2542.9458794738
UNGROUPED|s__GGB9614_SGB15049.t__SGB15049	1252.6343439902
UNGROUPED|s__GGB9619_SGB15067.t__SGB15067	736.5704260388
UNGROUPED|s__GGB9621_SGB15073.t__SGB15073	1760.3981074109
UNGROUPED|s__GGB9627_SGB15081.t__SGB15081	2203.0618161426
UNGROUPED|s__GGB9715_SGB15260.t__SGB15260	509.8062366416
UNGROUPED|s__GGB9715_SGB15266.t__SGB15266	242.2485151562
UNGROUPED|s__GGB9730_SGB15291.t__SGB15291	7660.2594304766
UNGROUPED|s__GGB9760_SGB15373.t__SGB15373	154.5589243431
UNGROUPED|s__Gemmiger_SGB15295.t__SGB15295	9630.2580922842
UNGROUPED|s__Gemmiger_formicilis.t__SGB15300	52971.2170087631
UNGROUPED|s__Gordonibacter_pamelaeae.t__SGB14807	2112.352757042
UNGROUPED|s__Holdemania_filiformis.t__SGB4046	827.1945083472
UNGROUPED|s__Hydrogenoanaerobacterium_saccharovorans.t__SGB15350	387.1027851177
UNGROUPED|s__Intestinibacter_bartlettii.t__SGB6140	1082.1484925396
UNGROUPED|s__Klebsiella_pneumoniae.t__SGB10115	563.8510127994
UNGROUPED|s__Lachnospira_pectinoschiza.t__SGB5075	3061.7350341895
UNGROUPED|s__Lachnospiraceae_bacterium.t__SGB4781	378.0431562911
UNGROUPED|s__Lachnospiraceae_bacterium_AM48_27BH.t__SGB4706	1235.8274521414
UNGROUPED|s__Lachnospiraceae_bacterium_Marseille_Q4251.t__SGB4780	1506.6201945709
UNGROUPED|s__Lacrimispora_amygdalina.t__SGB4716	1468.827229223
UNGROUPED|s__Lacrimispora_celerecrescens.t__SGB4868	1143.4016690775
UNGROUPED|s__Lawsonibacter_asaccharolyticus.t__SGB15154	2690.2722754953
UNGROUPED|s__Ligilactobacillus_ruminis.t__SGB7061	959.678763232
UNGROUPED|s__Mediterraneibacter_butyricigenes.t__SGB25493	1602.4843480525
UNGROUPED|s__Mesosutterella_multiformis.t__SGB9272	887.4768937869
UNGROUPED|s__Odoribacter_splanchnicus.t__SGB1790	1960.3457245735
UNGROUPED|s__Oscillibacter_sp_ER4.t__SGB15254	9499.0929843345
UNGROUPED|s__Oscillospiraceae_bacterium_Marseille_Q3528.t__SGB4778	1393.6166586938
UNGROUPED|s__Parabacteroides_distasonis.t__SGB1934	9584.9667336776
UNGROUPED|s__Parasutterella_excrementihominis.t__SGB9262	782.9862472246
UNGROUPED|s__Phocaeicola_vulgatus.t__SGB1814	88588.1408844507
UNGROUPED|s__Prevotella_bivia.t__SGB1557	1795.9833758214
UNGROUPED|s__Roseburia_faecis.t__SGB4925	6072.5103653402
UNGROUPED|s__Roseburia_hominis.t__SGB4936	489.5869501048
UNGROUPED|s__Roseburia_intestinalis.t__SGB4951	2791.2376134045
UNGROUPED|s__Roseburia_inulinivorans.t__SGB4940	17281.5874165929
UNGROUPED|s__Ruminococcus_bicirculans.t__SGB4262	2202.6455814627
UNGROUPED|s__Ruminococcus_gnavus.t__SGB4584	1473.891061884
UNGROUPED|s__Ruminococcus_torques.t__SGB4563	10692.702775564
UNGROUPED|s__Ruminococcus_torques.t__SGB4608	2369.4075588919
UNGROUPED|s__Ruthenibacterium_lactatiformans.t__SGB15271	411.714300596
UNGROUPED|s__Streptococcus_parasanguinis.t__SGB8071	570.6140945909
UNGROUPED|s__Streptococcus_salivarius.t__SGB8007_group	786.9124807932
UNGROUPED|s__Vescimonas_coprocola.t__SGB15089	753.791911039
UNGROUPED|unclassified	11395.2329234575
K00001	0.5775171534
K00001|s__Eggerthella_lenta.t__SGB14809	0.3606612364
K00001|s__Roseburia_hominis.t__SGB4936	0.216855917
K00002	2.7009112105
K00002|s__Blautia_SGB4815.t__SGB4815	0.0406763737
K00002|s__Blautia_massiliensis.t__SGB4826	2.0663597815
K00002|s__Blautia_obeum.t__SGB4810	0.0569469231
K00002|s__Blautia_obeum.t__SGB4811	0.4799812091
K00002|s__Blautia_sp_Marseille_P3087.t__SGB4813	0.0569469231
K00003	37.1167791202
K00003|s__Alistipes_finegoldii.t__SGB2301	0.0913936508
K00003|s__Alistipes_shahii.t__SGB2295	0.3207830924
K00003|s__Anaerostipes_hadrus.t__SGB4540_group	5.2929720192
K00003|s__Bifidobacterium_adolescentis.t__SGB17244_group	7.5572903591
K00003|s__Bifidobacterium_longum.t__SGB17248	13.2727703737
K00003|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	9.45255167
K00003|s__Eggerthella_lenta.t__SGB14809	0.1283939879
K00003|s__Gordonibacter_pamelaeae.t__SGB14807	0.3851819636
K00003|s__Ligilactobacillus_ruminis.t__SGB7061	0.511778015
K00003|s__Streptococcus_parasanguinis.t__SGB8071	0.1036639885
K00005	19.6364236917
K00005|s__Anaerobutyricum_hallii.t__SGB4532	1.1845954414
K00005|s__Anaerobutyricum_soehngenii.t__SGB4537	0.2339941613
K00005|s__Clostridium_SGB4751.t__SGB4751	0.095060128
K00005|s__Clostridium_sp_AF20_17LB.t__SGB4714	0.3444577958
K00005|s__Collinsella_aerofaciens.t__SGB14535_group	7.7630773659
K00005|s__Dorea_sp_AF24_7LB.t__SGB4571	0.0511862228
K00005|s__Escherichia_coli.t__SGB10068	7.9058173898
K00005|s__Flavonifractor_plautii.t__SGB15132	0.2798719591
K00005|s__Klebsiella_pneumoniae.t__SGB10115	0.0726637628
K00005|s__Lacrimispora_amygdalina.t__SGB4716	0.1004668571
K00005|s__Ruminococcus_bicirculans.t__SGB4262	0.8628534696
K00005|s__Streptococcus_parasanguinis.t__SGB8071	0.2722772065
K00005|s__Streptococcus_salivarius.t__SGB8007_group	0.3605833276
K00005|unclassified	0.1095186041
K00008	2.0410201224
K00008|s__Anaerostipes_hadrus.t__SGB4540_group	0.5160256228
K00008|s__Dorea_formicigenerans.t__SGB4575	0.0434617287
K00008|s__Dorea_sp_AF24_7LB.t__SGB4571	0.0362181072
K00008|s__Flavonifractor_plautii.t__SGB15132	0.8644765888
K00008|s__Ruminococcus_torques.t__SGB4563	0.0289744858
K00008|unclassified	0.5518635891
K00009	12.2748203793
K00009|s__Anaerostipes_hadrus.t__SGB4540_group	1.7366050121
K00009|s__Escherichia_coli.t__SGB10068	8.4660688934
K00009|s__Eubacterium_ramulus.t__SGB4960	2.0096919697
K00009|s__Klebsiella_pneumoniae.t__SGB10115	0.0624545041
K00010	4.8420350905000005
K00010|s__Alistipes_senegalensis.t__SGB2296	0.203638965
K00010|s__Alistipes_shahii.t__SGB2295	0.1253162861
K00010|s__Anaerostipes_hadrus.t__SGB4540_group	4.22919005
K00010|s__Klebsiella_pneumoniae.t__SGB10115	0.1042914006
K00010|unclassified	0.1795983887
K00012	33.724615369300004
K00012|s__Alistipes_senegalensis.t__SGB2296	0.005941258
K00012|s__Alistipes_shahii.t__SGB2295	0.338651706
K00012|s__Bacteroides_fragilis.t__SGB1853	0.9887885247
K00012|s__Bacteroides_intestinalis.t__SGB1845	0.3803782064
K00012|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.6773034121
K00012|s__Barnesiella_intestinihominis.t__SGB1965	0.4728715056
K00012|s__Escherichia_coli.t__SGB10068	4.3422308573
K00012|s__Faecalibacterium_SGB15315.t__SGB15315	1.2212880784
K00012|s__Faecalibacterium_prausnitzii.t__SGB15316	5.7806906477
K00012|s__Gordonibacter_pamelaeae.t__SGB14807	0.3142364986
K00012|s__Odoribacter_splanchnicus.t__SGB1790	0.7097991655
K00012|s__Parabacteroides_distasonis.t__SGB1934	1.3143726677
K00012|s__Phocaeicola_vulgatus.t__SGB1814	17.1780628413
K00013	87.4428310754
K00013|s__Alistipes_shahii.t__SGB2295	0.2299013035
K00013|s__Bacteroides_fragilis.t__SGB1853	1.4756873651
K00013|s__Bacteroides_intestinalis.t__SGB1845	1.8191066914999998
K00013|s__Bacteroides_ovatus.t__SGB1871	1.4413981374
K00013|s__Bacteroides_thetaiotaomicron.t__SGB1861	1.2717118799
K00013|s__Bacteroides_xylanisolvens.t__SGB1867	2.5361308999
K00013|s__Bifidobacterium_adolescentis.t__SGB17244_group	10.8136969743
K00013|s__Bifidobacterium_longum.t__SGB17248	13.9968720255
K00013|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	4.5726851091
K00013|s__Blautia_SGB4815.t__SGB4815	0.0300927552
K00013|s__Blautia_obeum.t__SGB4810	0.0541669593
K00013|s__Blautia_obeum.t__SGB4811	0.4513913277
K00013|s__Blautia_sp_Marseille_P3087.t__SGB4813	0.0421298573
K00013|s__Coprococcus_SGB4669.t__SGB4669	0.3085517494
K00013|s__Coprococcus_catus.t__SGB4670	0.2178012349
K00013|s__Escherichia_coli.t__SGB10068	5.6118592437
K00013|s__Eubacterium_ramulus.t__SGB4960	1.4861454454
K00013|s__Faecalibacterium_SGB15315.t__SGB15315	1.8808265186
K00013|s__Faecalibacterium_SGB15346.t__SGB15346	1.3583747079
K00013|s__Faecalibacterium_prausnitzii.t__SGB15316	9.4045584491
K00013|s__Faecalibacterium_prausnitzii.t__SGB15318	17.1926473071
K00013|s__Faecalibacterium_prausnitzii.t__SGB15323	3.1245740656
K00013|s__Faecalibacterium_prausnitzii.t__SGB15326	0.4855728594
K00013|s__Faecalibacterium_prausnitzii.t__SGB15332	0.5408912864
K00013|s__Faecalibacterium_prausnitzii.t__SGB15342	2.1697116375
K00013|s__Gordonibacter_pamelaeae.t__SGB14807	0.2044337287
K00013|s__Klebsiella_pneumoniae.t__SGB10115	0.0600293196
K00013|s__Ligilactobacillus_ruminis.t__SGB7061	0.3332684317
K00013|s__Odoribacter_splanchnicus.t__SGB1790	0.6725399365
K00013|s__Parabacteroides_distasonis.t__SGB1934	1.5938526764
K00013|s__Roseburia_hominis.t__SGB4936	0.1077730873
K00013|s__Ruminococcus_torques.t__SGB4563	1.4618818463
K00013|s__Streptococcus_salivarius.t__SGB8007_group	0.4925662583
K00014	78.0694583497
K00014|s__Alistipes_shahii.t__SGB2295	0.2827594979
K00014|s__Anaerostipes_hadrus.t__SGB4540_group	3.8467316451
K00014|s__Bacteroides_intestinalis.t__SGB1845	0.25529526020000004
K00014|s__Bacteroides_ovatus.t__SGB1871	2.1003837315
K00014|s__Bacteroides_salyersiae.t__SGB1857	0.7426771205
K00014|s__Bacteroides_stercoris.t__SGB1830	18.48577565
K00014|s__Bacteroides_thetaiotaomicron.t__SGB1861	1.3461022809
K00014|s__Bacteroides_uniformis.t__SGB1836	5.4308264438
K00014|s__Bacteroides_xylanisolvens.t__SGB1867	2.4369093017
K00014|s__Coprococcus_SGB4669.t__SGB4669	0.2021181363
K00014|s__Coprococcus_catus.t__SGB4670	0.2406168289
K00014|s__Dorea_sp_AF24_7LB.t__SGB4571	0.1519574309
K00014|s__Eggerthella_lenta.t__SGB14809	0.5037353967
K00014|s__Escherichia_coli.t__SGB10068	6.7736725844
K00014|s__Faecalibacterium_SGB15315.t__SGB15315	2.3356598826
K00014|s__Faecalibacterium_prausnitzii.t__SGB15316	9.8046699619
K00014|s__Klebsiella_pneumoniae.t__SGB10115	0.168449776
K00014|s__Phocaeicola_vulgatus.t__SGB1814	22.5061672732
K00014|s__Ruminococcus_torques.t__SGB4563	0.3545673388
K00014|unclassified	0.1003828083
K00015	0.0710820932
K00015|s__Butyricimonas_virosa.t__SGB1784	0.0710820932
K00016	30.395368354699997
K00016|s__Bifidobacterium_longum.t__SGB17248	27.053560183099997
K00016|s__Clostridium_sp_AF20_17LB.t__SGB4714	0.2844718613
K00016|s__Coprococcus_SGB4669.t__SGB4669	0.137925751
K00016|s__Coprococcus_catus.t__SGB4670	0.2819411136
K00016|s__Klebsiella_pneumoniae.t__SGB10115	0.0784604323
K00016|s__Lacrimispora_amygdalina.t__SGB4716	0.4569841764
K00016|s__Ligilactobacillus_ruminis.t__SGB7061	1.0983845894
K00016|s__Streptococcus_parasanguinis.t__SGB8071	0.1656178841
K00016|s__Streptococcus_salivarius.t__SGB8007_group	0.8380223635
K00018	16.3284381567
K00018|s__Alistipes_senegalensis.t__SGB2296	0.0966244086
K00018|s__Alistipes_shahii.t__SGB2295	0.2266634711
K00018|s__Anaerobutyricum_soehngenii.t__SGB4537	0.3020988959
K00018|s__Bacteroides_fragilis.t__SGB1853	1.9237911055
K00018|s__Coprococcus_SGB4669.t__SGB4669	0.2708831662
K00018|s__Coprococcus_catus.t__SGB4670	0.3374516016
K00018|s__Eggerthella_lenta.t__SGB14809	0.0426252417
K00018|s__Eubacterium_rectale.t__SGB4933	7.9975143498
K00018|s__Gordonibacter_pamelaeae.t__SGB14807	0.9633304619
K00018|s__Lacrimispora_amygdalina.t__SGB4716	0.6888982158
K00018|s__Ruminococcus_torques.t__SGB4563	3.4785572387
K00020	0.44225836510000005
K00020|s__Coprococcus_SGB4669.t__SGB4669	0.2887401947
K00020|s__Coprococcus_catus.t__SGB4670	0.0962467316
K00020|s__Klebsiella_pneumoniae.t__SGB10115	0.0572714389
K00024	91.6528394372
K00024|s__Alistipes_onderdonkii.t__SGB2303	0.7265948843
K00024|s__Alistipes_senegalensis.t__SGB2296	0.0571479123
K00024|s__Alistipes_shahii.t__SGB2295	0.4245273482
K00024|s__Bacteroides_fragilis.t__SGB1853	2.003934628
K00024|s__Bacteroides_intestinalis.t__SGB1845	1.7730126799
K00024|s__Bacteroides_ovatus.t__SGB1871	2.4524270419
K00024|s__Bacteroides_salyersiae.t__SGB1857	0.3762846681
K00024|s__Bacteroides_stercoris.t__SGB1830	32.96668410389999
K00024|s__Bacteroides_thetaiotaomicron.t__SGB1861	2.3978440946
K00024|s__Bacteroides_uniformis.t__SGB1836	12.2361365943
K00024|s__Bacteroides_xylanisolvens.t__SGB1867	6.5213716407
K00024|s__Barnesiella_intestinihominis.t__SGB1965	1.1104855963
K00024|s__Eggerthella_lenta.t__SGB14809	0.5193349445
K00024|s__Escherichia_coli.t__SGB10068	7.2117056295
K00024|s__Gordonibacter_pamelaeae.t__SGB14807	0.2050519402
K00024|s__Klebsiella_pneumoniae.t__SGB10115	0.0796486582
K00024|s__Parabacteroides_distasonis.t__SGB1934	0.8138249799
K00024|s__Phocaeicola_vulgatus.t__SGB1814	19.7768220926
K00027	10.6679646949
K00027|s__Anaerostipes_hadrus.t__SGB4540_group	5.8081171256
K00027|s__Escherichia_coli.t__SGB10068	4.7719742893
K00027|unclassified	0.0878732799
K00029	11.201545646
K00029|s__Alistipes_shahii.t__SGB2295	0.3739423587
K00029|s__Bacteroides_uniformis.t__SGB1836	4.0947096496
K00029|s__Barnesiella_intestinihominis.t__SGB1965	0.4773468571
K00029|s__Escherichia_coli.t__SGB10068	6.2457775793
K00029|s__Klebsiella_pneumoniae.t__SGB10115	0.0097692013
K00030	0.5850712468
K00030|s__Eggerthella_lenta.t__SGB14809	0.5850712468
K00031	33.7571559184
K00031|s__Bacteroides_intestinalis.t__SGB1845	0.1110894772
K00031|s__Bifidobacterium_adolescentis.t__SGB17244_group	4.4536379378
K00031|s__Bifidobacterium_longum.t__SGB17248	11.2053012649
K00031|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	3.9681396161
K00031|s__Coprococcus_SGB4669.t__SGB4669	0.0981989058
K00031|s__Coprococcus_catus.t__SGB4670	0.2487705614
K00031|s__Eggerthella_lenta.t__SGB14809	0.3533293964
K00031|s__Escherichia_coli.t__SGB10068	5.2517701576
K00031|s__Eubacterium_rectale.t__SGB4933	6.6251528462
K00031|s__Gordonibacter_pamelaeae.t__SGB14807	0.0790063303
K00031|s__Klebsiella_pneumoniae.t__SGB10115	0.0440796056
K00031|s__Roseburia_faecis.t__SGB4925	0.5679462587
K00031|s__Ruminococcus_bicirculans.t__SGB4262	0.7507335604
K00033	30.0401326225
K00033|s__Bacteroides_fragilis.t__SGB1853	1.4694562215
K00033|s__Bacteroides_intestinalis.t__SGB1845	0.0777377447
K00033|s__Bacteroides_ovatus.t__SGB1871	2.5330318432
K00033|s__Bacteroides_thetaiotaomicron.t__SGB1861	1.4485386952
K00033|s__Bacteroides_xylanisolvens.t__SGB1867	2.1963402599
K00033|s__Bifidobacterium_adolescentis.t__SGB17244_group	12.7898283618
K00033|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	3.3309068855
K00033|s__Escherichia_coli.t__SGB10068	5.5493049928
K00033|s__Klebsiella_pneumoniae.t__SGB10115	0.0386134542
K00033|s__Odoribacter_splanchnicus.t__SGB1790	0.4930200222
K00033|unclassified	0.1133541415
K00034	0.1710789361
K00034|s__Gordonibacter_pamelaeae.t__SGB14807	0.1710789361
K00036	56.1099615077
K00036|s__Bacteroides_fragilis.t__SGB1853	1.3693453752
K00036|s__Bacteroides_intestinalis.t__SGB1845	0.1088328426
K00036|s__Bacteroides_ovatus.t__SGB1871	1.4002328648
K00036|s__Bacteroides_thetaiotaomicron.t__SGB1861	1.0913656117
K00036|s__Bacteroides_xylanisolvens.t__SGB1867	3.5726567931
K00036|s__Bifidobacterium_longum.t__SGB17248	20.0540435468
K00036|s__Escherichia_coli.t__SGB10068	5.4176432514
K00036|s__Klebsiella_pneumoniae.t__SGB10115	0.0470644341
K00036|s__Parabacteroides_distasonis.t__SGB1934	1.5532017122
K00036|s__Phocaeicola_vulgatus.t__SGB1814	21.466199558
K00036|unclassified	0.0293755177
K00040	7.2937636483
K00040|s__Escherichia_coli.t__SGB10068	7.2937636483
K00041	32.826096636
K00041|s__Alistipes_senegalensis.t__SGB2296	0.0371090339
K00041|s__Alistipes_shahii.t__SGB2295	0.2014490413
K00041|s__Bacteroides_ovatus.t__SGB1871	1.1341682043
K00041|s__Bacteroides_salyersiae.t__SGB1857	1.4459342472
K00041|s__Bacteroides_thetaiotaomicron.t__SGB1861	1.2040458662
K00041|s__Bacteroides_uniformis.t__SGB1836	0.7366428689
K00041|s__Bacteroides_xylanisolvens.t__SGB1867	1.8705712564
K00041|s__Escherichia_coli.t__SGB10068	4.6280470684
K00041|s__Phocaeicola_vulgatus.t__SGB1814	20.5332821824
K00041|unclassified	1.0348468668000002
K00042	16.4278317867
K00042|s__Escherichia_coli.t__SGB10068	15.6465383916
K00042|s__Klebsiella_pneumoniae.t__SGB10115	0.1683409814
K00042|unclassified	0.6129524137
K00045	3.8361751284
K00045|s__Bacteroides_ovatus.t__SGB1871	1.708248314
K00045|s__Bacteroides_xylanisolvens.t__SGB1867	2.1279268144
K00046	59.4526709284
K00046|s__Alistipes_indistinctus.t__SGB2325	0.0542139793
K00046|s__Alistipes_senegalensis.t__SGB2296	0.0107420888
K00046|s__Alistipes_shahii.t__SGB2295	0.3330047518
