# Gene Family HUMAnN v4.0.0.alpha.1 Adjusted CPMs	SRR28210354
K00002|s__Blautia_obeum.t__SGB4810	0.5030309071
K00002|s__Blautia_obeum.t__SGB4811	0.1720895208
K00003	53.2073605177
K00003|s__Bifidobacterium_adolescentis.t__SGB17244_group	22.5543635671
K00003|s__Bifidobacterium_longum.t__SGB17248	14.7914048182
K00003|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	14.5303308042
K00003|s__Glutamicibacter_nicotianae.t__SGB16750	0.7839414824
K00003|s__Veillonella_parvula.t__SGB6939	0.484920495
K00003|unclassified	0.0623993508
K00004	0.766798079
K00004|s__Glutamicibacter_nicotianae.t__SGB16750	0.766798079
K00005	99.5387535865
K00005|s__Collinsella_aerofaciens.t__SGB14535_group	7.6266679587
K00005|s__Escherichia_coli.t__SGB10068	89.9554366658
K00005|s__Flavonifractor_plautii.t__SGB15132	0.8524256124
K00005|s__Megasphaera_sp_NM10.t__SGB5858	0.5068602538
K00005|s__Streptococcus_salivarius.t__SGB8007_group	0.0838197674
K00005|s__Veillonella_parvula.t__SGB6939	0.2807670943
K00005|unclassified	0.2327762341
K00007	0.0962114029
K00007|s__Delftia_acidovorans.t__SGB12680	0.0962114029
K00008	1.4968195692
K00008|s__Clostridium_symbiosum.t__SGB4699	0.1296544061
K00008|s__Flavonifractor_plautii.t__SGB15132	1.1636993533
K00008|unclassified	0.2034658098
K00009	89.8329511696
K00009|s__Escherichia_coli.t__SGB10068	89.46433227
K00009|unclassified	0.36861889970000006
K00010	0.0522160467
K00010|s__Delftia_acidovorans.t__SGB12680	0.0522160467
K00012	72.4176856898
K00012|s__Bifidobacterium_longum.t__SGB17248	14.4649501186
K00012|s__Escherichia_coli.t__SGB10068	51.8554270807
K00012|s__Faecalibacterium_prausnitzii.t__SGB15316	0.1571204095
K00012|s__Megasphaera_sp_NM10.t__SGB5858	0.2551174482
K00012|s__Veillonella_parvula.t__SGB6939	0.3771301408
K00012|unclassified	5.3079404921
K00013	161.3083139522
K00013|s__Bacteroides_acidifaciens.t__SGB27814	2.9866500436
K00013|s__Bacteroides_caccae.t__SGB1877	6.1022916172
K00013|s__Bacteroides_ovatus.t__SGB1871	4.1564613859
K00013|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.5073812555
K00013|s__Bifidobacterium_adolescentis.t__SGB17244_group	32.8742087119
K00013|s__Bifidobacterium_longum.t__SGB17248	13.9453658263
K00013|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	13.9883848821
K00013|s__Blautia_obeum.t__SGB4810	0.2056601232
K00013|s__Blautia_obeum.t__SGB4811	0.195866784
K00013|s__Escherichia_coli.t__SGB10068	78.0504356584
K00013|s__Faecalibacterium_SGB15346.t__SGB15346	0.4400759032
K00013|s__Glutamicibacter_nicotianae.t__SGB16750	0.6846308697
K00013|s__Parabacteroides_distasonis.t__SGB1934	0.9476266867
K00013|s__Parabacteroides_distasonis.t__SGB27780	0.3591006392
K00013|s__Phascolarctobacterium_faecium.t__SGB5792	4.9578081845
K00013|s__Veillonella_parvula.t__SGB6939	0.3700563717
K00013|unclassified	0.5363090091
K00014	122.3228117811
K00014|s__Bacteroides_acidifaciens.t__SGB27814	3.4743754148
K00014|s__Bacteroides_caccae.t__SGB1877	6.4955714277
K00014|s__Bacteroides_ovatus.t__SGB1871	6.4012539392
K00014|s__Bacteroides_stercoris.t__SGB1830	11.1784252477
K00014|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.6608866278
K00014|s__Bacteroides_uniformis.t__SGB1836	0.5853567275
K00014|s__Eggerthella_lenta.t__SGB14809	0.0989262086
K00014|s__Escherichia_coli.t__SGB10068	77.2552412416
K00014|s__Faecalibacterium_prausnitzii.t__SGB15316	1.5812462615
K00014|s__Phocaeicola_dorei.t__SGB1815	7.6867621615
K00014|s__Phocaeicola_vulgatus.t__SGB1814	6.9047665231
K00015	4.3608458975
K00015|s__Phascolarctobacterium_faecium.t__SGB5792	4.3608458975
K00016	31.2281862625
K00016|s__Bifidobacterium_longum.t__SGB17248	27.296009036999997
K00016|s__Phascolarctobacterium_faecium.t__SGB5792	3.3137230375
K00016|s__Streptococcus_salivarius.t__SGB8007_group	0.3135450165
K00016|s__Streptococcus_vestibularis.t__SGB8003	0.30490917149999996
K00018	0.5271318965
K00018|s__Eggerthella_lenta.t__SGB14809	0.5271318965
K00020	0.184104132
K00020|s__Delftia_acidovorans.t__SGB12680	0.184104132
K00024	146.4281454623
K00024|s__Bacteroides_acidifaciens.t__SGB27814	11.4596530287
K00024|s__Bacteroides_caccae.t__SGB1877	6.4797906096
K00024|s__Bacteroides_ovatus.t__SGB1871	8.3649979384
K00024|s__Bacteroides_stercoris.t__SGB1830	22.680279639600002
K00024|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.6991585412000001
K00024|s__Bacteroides_uniformis.t__SGB1836	1.0061425316000001
K00024|s__Escherichia_coli.t__SGB10068	81.2283340434
K00024|s__Parabacteroides_distasonis.t__SGB1934	0.5695697401
K00024|s__Phocaeicola_dorei.t__SGB1815	5.3397163138
K00024|s__Phocaeicola_vulgatus.t__SGB1814	8.6005030761
K00027	78.8244900925
K00027|s__Escherichia_coli.t__SGB10068	72.8757409924
K00027|s__Glutamicibacter_nicotianae.t__SGB16750	1.1065698864
K00027|s__Megasphaera_sp_NM10.t__SGB5858	0.3167812878
K00027|s__Phascolarctobacterium_faecium.t__SGB5792	4.3993811927
K00027|unclassified	0.1260167332
K00029	73.6693963852
K00029|s__Bacteroides_uniformis.t__SGB1836	0.6729151481
K00029|s__Escherichia_coli.t__SGB10068	72.9484528402
K00029|unclassified	0.0480283969
K00030	0.1566620718
K00030|s__Eggerthella_lenta.t__SGB14809	0.1566620718
K00031	109.5086477764
K00031|s__Bifidobacterium_adolescentis.t__SGB17244_group	18.7914446411
K00031|s__Bifidobacterium_longum.t__SGB17248	12.6399950196
K00031|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	8.21599037
K00031|s__Eggerthella_lenta.t__SGB14809	0.2990599795
K00031|s__Escherichia_coli.t__SGB10068	67.3200859419
K00031|s__Glutamicibacter_nicotianae.t__SGB16750	0.6315523295
K00031|s__Roseburia_faecis.t__SGB4925	1.5083953471
K00031|unclassified	0.1021241477
K00033	159.9609241107
K00033|s__Bacteroides_acidifaciens.t__SGB27814	2.3655600507
K00033|s__Bacteroides_caccae.t__SGB1877	5.5903850878
K00033|s__Bacteroides_ovatus.t__SGB1871	4.7526833505
K00033|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.4424788584
K00033|s__Bifidobacterium_adolescentis.t__SGB17244_group	52.6194424043
K00033|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	23.4748856024
K00033|s__Delftia_acidovorans.t__SGB12680	0.4577724364
K00033|s__Escherichia_coli.t__SGB10068	68.7107665351
K00033|s__Glutamicibacter_nicotianae.t__SGB16750	0.4460710496
K00033|s__Megasphaera_sp_NM10.t__SGB5858	0.259066363
K00033|unclassified	0.8418123725
K00036	119.1054827002
K00036|s__Bacteroides_acidifaciens.t__SGB27814	3.6773480142
K00036|s__Bacteroides_caccae.t__SGB1877	6.0812249301
K00036|s__Bacteroides_ovatus.t__SGB1871	3.5851924786
K00036|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.3183125844
K00036|s__Bifidobacterium_longum.t__SGB17248	17.3924983671
K00036|s__Escherichia_coli.t__SGB10068	71.936806945
K00036|s__Glutamicibacter_nicotianae.t__SGB16750	0.4526564179
K00036|s__Parabacteroides_distasonis.t__SGB1934	1.053779645
K00036|s__Parabacteroides_distasonis.t__SGB27780	0.3255579391
K00036|s__Phocaeicola_dorei.t__SGB1815	5.4632120899
K00036|s__Phocaeicola_vulgatus.t__SGB1814	8.6929639286
K00036|unclassified	0.1259293604
K00040	10.2869709404
K00040|s__Escherichia_coli.t__SGB10068	10.2245476993
K00040|unclassified	0.0624232411
K00041	102.6050104547
K00041|s__Bacteroides_acidifaciens.t__SGB27814	3.2711876969
K00041|s__Bacteroides_caccae.t__SGB1877	5.3070129963
K00041|s__Bacteroides_ovatus.t__SGB1871	3.9796534816
K00041|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.3848456114
K00041|s__Bacteroides_uniformis.t__SGB1836	0.0955720911
K00041|s__Escherichia_coli.t__SGB10068	70.1941423633
K00041|s__Phocaeicola_dorei.t__SGB1815	4.3994850576
K00041|s__Phocaeicola_vulgatus.t__SGB1814	8.16047626
K00041|unclassified	6.8126348965
K00042	167.6963226742
K00042|s__Escherichia_coli.t__SGB10068	166.7025413829
K00042|s__Glutamicibacter_nicotianae.t__SGB16750	0.7668145473
K00042|unclassified	0.226966744
K00045	2.4430126959
K00045|s__Bacteroides_ovatus.t__SGB1871	2.4430126959
K00046	49.2915498497
K00046|s__Bacteroides_acidifaciens.t__SGB27814	1.2239879801
K00046|s__Bacteroides_caccae.t__SGB1877	4.9476697224
K00046|s__Bacteroides_ovatus.t__SGB1871	7.9128237024
K00046|s__Bacteroides_stercoris.t__SGB1830	5.5116762498
K00046|s__Bacteroides_thetaiotaomicron.t__SGB1861	1.8618408712
K00046|s__Bacteroides_uniformis.t__SGB1836	1.9480372078
K00046|s__Escherichia_coli.t__SGB10068	9.4403179393
K00046|s__Flavonifractor_plautii.t__SGB15132	1.4272734204
K00046|s__Phocaeicola_dorei.t__SGB1815	4.9993875244
K00046|s__Phocaeicola_vulgatus.t__SGB1814	9.8091431082
K00046|unclassified	0.2093921237
K00048	140.0348467849
K00048|s__Bifidobacterium_adolescentis.t__SGB17244_group	56.8188435807
K00048|s__Bifidobacterium_longum.t__SGB17248	17.2359157232
K00048|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	10.4248582363
K00048|s__Escherichia_coli.t__SGB10068	55.5552292447
K00052	193.9165745094
K00052|s__Bacteroides_acidifaciens.t__SGB27814	3.1291394784
K00052|s__Bacteroides_caccae.t__SGB1877	5.4665282403
K00052|s__Bacteroides_ovatus.t__SGB1871	4.7368332942
K00052|s__Bacteroides_stercoris.t__SGB1830	12.2099478864
K00052|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.6060178366
K00052|s__Bacteroides_uniformis.t__SGB1836	0.9028428994
K00052|s__Bifidobacterium_adolescentis.t__SGB17244_group	26.0275236769
K00052|s__Bifidobacterium_longum.t__SGB17248	24.3099088931
K00052|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	14.3045333083
K00052|s__Eggerthella_lenta.t__SGB14809	0.1644995644
K00052|s__Escherichia_coli.t__SGB10068	81.1492327294
K00052|s__Glutamicibacter_nicotianae.t__SGB16750	0.4094799596
K00052|s__Megasphaera_sp_NM10.t__SGB5858	0.2939276381
K00052|s__Parabacteroides_distasonis.t__SGB1934	1.1254616965
K00052|s__Parabacteroides_distasonis.t__SGB27780	0.4699730161
K00052|s__Phascolarctobacterium_faecium.t__SGB5792	3.7724175035
K00052|s__Phocaeicola_dorei.t__SGB1815	5.9488689674
K00052|s__Phocaeicola_vulgatus.t__SGB1814	8.1379538057
K00052|s__Streptococcus_salivarius.t__SGB8007_group	0.0635079871
K00052|s__Streptococcus_vestibularis.t__SGB8003	0.0127015974
K00052|s__Veillonella_parvula.t__SGB6939	0.3919035175
K00052|unclassified	0.283371013
K00053	197.5647426292
K00053|s__Anaerostipes_caccae.t__SGB4529	0.1170800471
K00053|s__Bacteroides_acidifaciens.t__SGB27814	5.4629215671
K00053|s__Bacteroides_caccae.t__SGB1877	5.3400934363
K00053|s__Bacteroides_ovatus.t__SGB1871	5.8414149782
K00053|s__Bacteroides_stercoris.t__SGB1830	10.5725826171
K00053|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.7317539282
K00053|s__Bacteroides_uniformis.t__SGB1836	0.5803565637
K00053|s__Bifidobacterium_adolescentis.t__SGB17244_group	0.3997069061
K00053|s__Bifidobacterium_longum.t__SGB17248	26.1680923733
K00053|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	31.7517311885
K00053|s__Eggerthella_lenta.t__SGB14809	0.213302859
K00053|s__Escherichia_coli.t__SGB10068	89.0063562966
K00053|s__Faecalibacterium_SGB15346.t__SGB15346	0.2592817474
K00053|s__Faecalibacterium_prausnitzii.t__SGB15316	0.9074861158
K00053|s__Parabacteroides_distasonis.t__SGB1934	1.2489712975
K00053|s__Parabacteroides_distasonis.t__SGB27780	0.5862518335
K00053|s__Phascolarctobacterium_faecium.t__SGB5792	3.9601293236
K00053|s__Phocaeicola_dorei.t__SGB1815	4.8321415839
K00053|s__Phocaeicola_vulgatus.t__SGB1814	8.9324445023
K00053|s__Streptococcus_salivarius.t__SGB8007_group	0.2103565329
K00053|s__Streptococcus_vestibularis.t__SGB8003	0.2067134114
K00053|unclassified	0.2355735196
K00054	0.1294861898
K00054|unclassified	0.1294861898
K00057	220.396116278
K00057|s__Bacteroides_acidifaciens.t__SGB27814	5.3592343323
K00057|s__Bacteroides_caccae.t__SGB1877	5.759177193
K00057|s__Bacteroides_ovatus.t__SGB1871	4.1724282802
K00057|s__Bacteroides_stercoris.t__SGB1830	11.2228681464
K00057|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.7065657204
K00057|s__Bacteroides_uniformis.t__SGB1836	0.5865828622
K00057|s__Bifidobacterium_adolescentis.t__SGB17244_group	64.2564207505
K00057|s__Bifidobacterium_longum.t__SGB17248	17.7516959575
K00057|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	16.3663519541
K00057|s__Escherichia_coli.t__SGB10068	91.3062610891
K00057|s__Faecalibacterium_prausnitzii.t__SGB15316	1.2875393499
K00057|s__Glutamicibacter_nicotianae.t__SGB16750	0.2294028914
K00057|s__Megasphaera_sp_NM10.t__SGB5858	0.7796995382
K00057|s__Streptococcus_salivarius.t__SGB8007_group	0.0774291398
K00057|s__Streptococcus_vestibularis.t__SGB8003	0.2188816895
K00057|s__Veillonella_parvula.t__SGB6939	0.2656875317
K00057|unclassified	0.0498898517
K00058	161.7336860696
K00058|s__Bacteroides_acidifaciens.t__SGB27814	3.2909805986
K00058|s__Bacteroides_caccae.t__SGB1877	6.5965877776
K00058|s__Bacteroides_ovatus.t__SGB1871	4.0661893618
K00058|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.6728227002
K00058|s__Bifidobacterium_adolescentis.t__SGB17244_group	53.9875397218
K00058|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	11.3669573035
K00058|s__Delftia_acidovorans.t__SGB12680	0.0910622589
K00058|s__Escherichia_coli.t__SGB10068	76.0456437783
K00058|s__Flavonifractor_plautii.t__SGB15132	0.8073413978
K00058|s__Glutamicibacter_nicotianae.t__SGB16750	0.3979804596
K00058|s__Phascolarctobacterium_faecium.t__SGB5792	4.4105807116
K00059	220.6848554253
K00059|s__Bacteroides_acidifaciens.t__SGB27814	7.496342607
K00059|s__Bacteroides_caccae.t__SGB1877	6.7599260789
K00059|s__Bacteroides_ovatus.t__SGB1871	9.8414157881
K00059|s__Bacteroides_stercoris.t__SGB1830	10.7818932711
K00059|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.2643546511
K00059|s__Bacteroides_uniformis.t__SGB1836	0.7930639534
K00059|s__Bifidobacterium_longum.t__SGB17248	17.6200467467
K00059|s__Collinsella_aerofaciens.t__SGB14535_group	7.6092290179
K00059|s__Escherichia_coli.t__SGB10068	133.9134562338
K00059|s__Flavonifractor_plautii.t__SGB15132	5.2516433417
K00059|s__Phascolarctobacterium_faecium.t__SGB5792	4.3838442734
K00059|s__Phocaeicola_dorei.t__SGB1815	6.2500992517
K00059|s__Phocaeicola_vulgatus.t__SGB1814	9.4790024905
K00059|unclassified	0.24053772010000002
K00060	77.09000991180001
K00060|s__Escherichia_coli.t__SGB10068	76.4155045077
K00060|s__Glutamicibacter_nicotianae.t__SGB16750	0.6745054041
K00065	77.7917783201
K00065|s__Escherichia_coli.t__SGB10068	77.7344012532
K00065|unclassified	0.0573770669
K00067	20.1797123397
K00067|s__Bacteroides_caccae.t__SGB1877	5.9846116521
K00067|s__Bacteroides_thetaiotaomicron.t__SGB1861	1.0349328421
K00067|s__Escherichia_coli.t__SGB10068	9.6378665111
K00067|s__Faecalibacterium_prausnitzii.t__SGB15316	1.3932394956
K00067|unclassified	2.1290618389
K00068	71.7360961621
K00068|s__Escherichia_coli.t__SGB10068	71.7051068678
K00068|unclassified	0.0309892942
K00073	78.2229504679
K00073|s__Escherichia_coli.t__SGB10068	78.1524053901
K00073|unclassified	0.0705450777
K00074	76.5579449447
K00074|s__Anaerostipes_caccae.t__SGB4529	0.1960935473
K00074|s__Blautia_caecimuris.t__SGB4862	0.2088084798
K00074|s__Coprococcus_comes.t__SGB4577	0.3743111635
K00074|s__Escherichia_coli.t__SGB10068	62.1410848143
K00074|s__Faecalibacterium_SGB15346.t__SGB15346	0.5458920184
K00074|s__Faecalibacterium_prausnitzii.t__SGB15316	0.9357779087
K00074|s__Flavonifractor_plautii.t__SGB15132	0.9646193049
K00074|s__Roseburia_faecis.t__SGB4925	10.6055045368
K00074|unclassified	0.585853171
K00075	155.06729757940002
K00075|s__Bacteroides_ovatus.t__SGB1871	4.3347361515
K00075|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.3466171459
K00075|s__Bifidobacterium_adolescentis.t__SGB17244_group	23.3355052839
K00075|s__Bifidobacterium_longum.t__SGB17248	16.5647299067
K00075|s__Collinsella_aerofaciens.t__SGB14535_group	6.7483936629
K00075|s__Eggerthella_lenta.t__SGB14809	0.1908873359
K00075|s__Escherichia_coli.t__SGB10068	82.4165228599
K00075|s__Faecalibacterium_prausnitzii.t__SGB15316	1.157758643
K00075|s__Phascolarctobacterium_faecium.t__SGB5792	4.1554895846
K00075|s__Phocaeicola_dorei.t__SGB1815	7.4784226077
K00075|s__Phocaeicola_vulgatus.t__SGB1814	7.9230685176
K00075|s__Streptococcus_salivarius.t__SGB8007_group	0.1048302927
K00075|s__Streptococcus_vestibularis.t__SGB8003	0.0599030244
K00075|s__Veillonella_parvula.t__SGB6939	0.1734963395
K00075|unclassified	0.0769362233
K00076	75.6224186311
K00076|s__Escherichia_coli.t__SGB10068	75.4849932989
K00076|unclassified	0.1374253321
K00077	101.3345243557
K00077|s__Bacteroides_acidifaciens.t__SGB27814	3.670910305
K00077|s__Bacteroides_caccae.t__SGB1877	6.4524114847
K00077|s__Bacteroides_ovatus.t__SGB1871	6.4901694193
K00077|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.1923884158
K00077|s__Escherichia_coli.t__SGB10068	78.8348531629
K00077|s__Faecalibacterium_prausnitzii.t__SGB15316	3.1790473544
K00077|s__Flavonifractor_plautii.t__SGB15132	1.1125477333
K00077|s__Fusicatenibacter_saccharivorans.t__SGB4874	0.0580551162
K00077|s__Megasphaera_sp_NM10.t__SGB5858	0.5456401658
K00077|unclassified	0.7985011983
K00087	71.9123831709
K00087|s__Escherichia_coli.t__SGB10068	71.4020943345
K00087|unclassified	0.5102888364
K00088	180.2444815241
K00088|s__Bifidobacterium_adolescentis.t__SGB17244_group	67.83690666609999
K00088|s__Bifidobacterium_longum.t__SGB17248	25.9272947256
K00088|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	18.076449186799998
K00088|s__Delftia_acidovorans.t__SGB12680	0.0171346284
K00088|s__Escherichia_coli.t__SGB10068	65.3770329718
K00088|s__Flavonifractor_plautii.t__SGB15132	0.6807367052
K00088|s__Glutamicibacter_nicotianae.t__SGB16750	1.0949576427
K00088|s__Streptococcus_salivarius.t__SGB8007_group	0.1609472482
K00088|s__Streptococcus_vestibularis.t__SGB8003	0.1101218014
K00088|s__Veillonella_parvula.t__SGB6939	0.3371953169
K00088|unclassified	0.6257046311
K00090	92.1472754174
K00090|s__Delftia_acidovorans.t__SGB12680	0.1183067298
K00090|s__Escherichia_coli.t__SGB10068	92.0289686876
K00094	10.0764819185
K00094|s__Escherichia_coli.t__SGB10068	10.0764819185
K00096	0.1944669029
K00096|unclassified	0.1944669029
K00097	16.4317476799
K00097|s__Bacteroides_acidifaciens.t__SGB27814	5.366077912
K00097|s__Bacteroides_caccae.t__SGB1877	5.4072355135
K00097|s__Bacteroides_ovatus.t__SGB1871	0.5251962836
K00097|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.5251962836
K00097|unclassified	4.6080416872
K00098	9.5653674246
K00098|s__Escherichia_coli.t__SGB10068	9.5653674246
K00099	136.715481429
K00099|s__Bacteroides_ovatus.t__SGB1871	4.7998105021
K00099|s__Bacteroides_stercoris.t__SGB1830	11.2357650928
K00099|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.5734076612
K00099|s__Bacteroides_uniformis.t__SGB1836	0.6115876482
K00099|s__Bifidobacterium_longum.t__SGB17248	16.5691363054
K00099|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	6.7311807188
K00099|s__Eggerthella_lenta.t__SGB14809	0.1438435681
K00099|s__Escherichia_coli.t__SGB10068	78.6972759228
K00099|s__Faecalibacterium_prausnitzii.t__SGB15316	1.4185012287
K00099|s__Megasphaera_sp_NM10.t__SGB5858	0.2491653382
K00099|s__Phocaeicola_dorei.t__SGB1815	5.5894014486
K00099|s__Phocaeicola_vulgatus.t__SGB1814	9.5640982262
K00099|s__Veillonella_parvula.t__SGB6939	0.5323077679
K00101	93.9176195087
