# Gene Family HUMAnN v4.0.0.alpha.1 Adjusted CPMs	SRR28210365
K00002|s__Blautia_massiliensis.t__SGB4826	2.3104023999
K00002|s__Blautia_obeum.t__SGB4810	0.2240390206
K00002|s__Blautia_obeum.t__SGB4811	1.120195103
K00002|s__Blautia_sp_MSK_20_85.t__SGB4828	0.2800487757
K00002|s__Blautia_sp_Marseille_P3087.t__SGB4813	0.46208048
K00002|s__Ruminococcus_sp_AF13_28.t__SGB4834	0.1673200902
K00003	15.7504023587
K00003|s__Alistipes_finegoldii.t__SGB2301	0.0898895976
K00003|s__Alistipes_shahii.t__SGB2295	0.878904021
K00003|s__Anaerostipes_hadrus.t__SGB4540_group	0.934124473
K00003|s__Bifidobacterium_longum.t__SGB17248	5.0005610099
K00003|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	8.6717295222
K00003|s__Streptococcus_rubneri.t__SGB8056	0.1364437994
K00003|unclassified	0.0387499356
K00005	14.0230950724
K00005|s__Anaerobutyricum_hallii.t__SGB4532	2.06411145
K00005|s__Citrobacter_freundii.t__SGB10084	0.0750413421
K00005|s__Collinsella_aerofaciens.t__SGB14535_group	7.3897723614
K00005|s__Dorea_sp_AF24_7LB.t__SGB4571	0.1887894671
K00005|s__Enterobacter_hormaechei.t__SGB10130	0.4877687237
K00005|s__Escherichia_coli.t__SGB10068	1.0005512281
K00005|s__Flavonifractor_plautii.t__SGB15132	0.1235168592
K00005|s__Klebsiella_pneumoniae.t__SGB10115	1.2006614737
K00005|s__Lacrimispora_amygdalina.t__SGB4716	0.2223303466
K00005|s__Megasphaera_sp_NM10.t__SGB5858	0.1191429455
K00005|s__Ruminococcus_bicirculans.t__SGB4262	0.1887894671
K00005|s__Streptococcus_rubneri.t__SGB8056	0.1646585829
K00005|s__Streptococcus_salivarius.t__SGB8007_group	0.797960825
K00008	0.8452739889
K00008|s__Flavonifractor_plautii.t__SGB15132	0.0946869332
K00008|unclassified	0.7505870558
K00009	3.8835737272
K00009|s__Alistipes_finegoldii.t__SGB2301	0.0883811438
K00009|s__Anaerostipes_hadrus.t__SGB4540_group	0.4579970241
K00009|s__Citrobacter_freundii.t__SGB10084	0.1313848831
K00009|s__Enterobacter_hormaechei.t__SGB10130	0.3822105691
K00009|s__Escherichia_coli.t__SGB10068	1.0630231453999999
K00009|s__Eubacterium_ramulus.t__SGB4960	0.5303366922
K00009|s__Klebsiella_pneumoniae.t__SGB10115	1.2302402694
K00010	4.128967414
K00010|s__Alistipes_shahii.t__SGB2295	1.3885330354
K00010|s__Bifidobacterium_bifidum.t__SGB17256	1.2938285372
K00010|s__Klebsiella_pneumoniae.t__SGB10115	1.0632302682
K00010|unclassified	0.3833755732
K00012	21.2888884088
K00012|s__Alistipes_finegoldii.t__SGB2301	0.1127767237
K00012|s__Alistipes_shahii.t__SGB2295	1.0430618057
K00012|s__Bacteroides_cellulosilyticus.t__SGB1844	0.1537864414
K00012|s__Bacteroides_faecis.t__SGB1860	1.3191664014
K00012|s__Bacteroides_finegoldii.t__SGB1862	0.0215597117
K00012|s__Bacteroides_fragilis.t__SGB1855	0.1640388709
K00012|s__Bacteroides_intestinalis.t__SGB1845	0.9563988052
K00012|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.0204521923
K00012|s__Barnesiella_intestinihominis.t__SGB1965	0.7528636636
K00012|s__Bifidobacterium_bifidum.t__SGB17256	2.2774729358
K00012|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	0.6211793579
K00012|s__Coprobacter_fastidiosus.t__SGB1963	0.0615145766
K00012|s__Enterobacter_hormaechei.t__SGB10130	0.2815893191
K00012|s__Escherichia_coli.t__SGB10068	0.5866444148
K00012|s__Faecalibacterium_prausnitzii.t__SGB15316	9.7392000565
K00012|s__Gordonibacter_pamelaeae.t__SGB14807	0.1126800027
K00012|s__Klebsiella_pneumoniae.t__SGB10115	0.2346577659
K00012|s__Odoribacter_splanchnicus.t__SGB1790	0.3286865349
K00012|s__Parabacteroides_distasonis.t__SGB1934	0.1724267655
K00012|s__Parabacteroides_merdae.t__SGB1949	0.0869450794
K00012|s__Phocaeicola_dorei.t__SGB1815	0.6412199607
K00012|s__Phocaeicola_vulgatus.t__SGB1814	1.3375492657
K00012|s__Ruminococcus_bicirculans.t__SGB4262	0.209932956
K00012|unclassified	0.0530848013
K00013	60.2915944703
K00013|s__Alistipes_shahii.t__SGB2295	0.989265586
K00013|s__Bacteroides_caccae.t__SGB1877	0.4932968132
K00013|s__Bacteroides_cellulosilyticus.t__SGB1844	0.2190516655
K00013|s__Bacteroides_faecis.t__SGB1860	1.2417634129
K00013|s__Bacteroides_finegoldii.t__SGB1862	0.1157576063
K00013|s__Bacteroides_fragilis.t__SGB1855	0.1994178607
K00013|s__Bacteroides_intestinalis.t__SGB1845	0.2411819943
K00013|s__Bacteroides_ovatus.t__SGB1871	0.7327656617
K00013|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.0736639313
K00013|s__Bacteroides_xylanisolvens.t__SGB1867	0.2721701029
K00013|s__Bifidobacterium_bifidum.t__SGB17256	2.3429140672
K00013|s__Bifidobacterium_longum.t__SGB17248	4.626637258
K00013|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	4.6936801121
K00013|s__Blautia_SGB4815.t__SGB4815	0.383287919
K00013|s__Blautia_obeum.t__SGB4810	0.0517956647
K00013|s__Blautia_obeum.t__SGB4811	0.9737584968
K00013|s__Blautia_sp_Marseille_P3087.t__SGB4813	0.1035913294
K00013|s__Coprococcus_catus.t__SGB4670	0.1145465415
K00013|s__Escherichia_coli.t__SGB10068	0.6647140333
K00013|s__Eubacterium_ramulus.t__SGB4960	0.4802689625
K00013|s__Faecalibacterium_SGB15346.t__SGB15346	3.6816119923
K00013|s__Faecalibacterium_prausnitzii.t__SGB15316	13.5988551739
K00013|s__Faecalibacterium_prausnitzii.t__SGB15318	13.4489291671
K00013|s__Faecalibacterium_prausnitzii.t__SGB15342	5.7869016086
K00013|s__Klebsiella_pneumoniae.t__SGB10115	0.8679089481
K00013|s__Odoribacter_splanchnicus.t__SGB1790	0.1999449563
K00013|s__Parabacteroides_distasonis.t__SGB1934	0.8652072291
K00013|s__Phascolarctobacterium_faecium.t__SGB5792	1.186432015
K00013|s__Roseburia_hominis.t__SGB4936	0.2576376248
K00013|s__Ruminococcus_torques.t__SGB4563	0.5742346291
K00013|s__Streptococcus_salivarius.t__SGB8007_group	0.810402107
K00014	43.2853899104
K00014|s__Alistipes_shahii.t__SGB2295	1.0139287169
K00014|s__Anaerostipes_hadrus.t__SGB4540_group	0.6407415834
K00014|s__Bacteroides_caccae.t__SGB1877	0.7789617577
K00014|s__Bacteroides_cellulosilyticus.t__SGB1844	0.099866892
K00014|s__Bacteroides_faecis.t__SGB1860	1.3581897314
K00014|s__Bacteroides_finegoldii.t__SGB1862	0.1398136488
K00014|s__Bacteroides_intestinalis.t__SGB1845	0.39946756809999995
K00014|s__Bacteroides_ovatus.t__SGB1871	0.7789617577
K00014|s__Bacteroides_stercoris.t__SGB1830	3.4753678422
K00014|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.0599201352
K00014|s__Bacteroides_uniformis.t__SGB1836	10.146476229
K00014|s__Bacteroides_xylanisolvens.t__SGB1867	0.1198402704
K00014|s__Bifidobacterium_bifidum.t__SGB17256	2.291253025
K00014|s__Citrobacter_freundii.t__SGB10084	0.1079284363
K00014|s__Coprococcus_catus.t__SGB4670	0.1987919049
K00014|s__Coprococcus_eutactus.t__SGB5117	0.5020955334
K00014|s__Dorea_sp_AF24_7LB.t__SGB4571	0.1307746017
K00014|s__Escherichia_coli.t__SGB10068	0.677425449
K00014|s__Faecalibacterium_prausnitzii.t__SGB15316	14.3135971103
K00014|s__Klebsiella_pneumoniae.t__SGB10115	3.3653649034999997
K00014|s__Phocaeicola_dorei.t__SGB1815	1.3719551679
K00014|s__Phocaeicola_vulgatus.t__SGB1814	1.2710761114
K00014|s__Ruminococcus_sp_AF13_28.t__SGB4834	0.0435915339
K00015	1.1712717955
K00015|s__Phascolarctobacterium_faecium.t__SGB5792	1.1712717955
K00016	16.6551698325
K00016|s__Bifidobacterium_bifidum.t__SGB17256	2.2190373597
K00016|s__Bifidobacterium_longum.t__SGB17248	9.3451101237
K00016|s__Coprococcus_catus.t__SGB4670	0.4226607703
K00016|s__Klebsiella_pneumoniae.t__SGB10115	0.8402870552
K00016|s__Lacrimispora_amygdalina.t__SGB4716	0.1893573704
K00016|s__Phascolarctobacterium_faecium.t__SGB5792	1.1487524812
K00016|s__Streptococcus_rubneri.t__SGB8056	0.0997715537
K00016|s__Streptococcus_salivarius.t__SGB8007_group	2.2901961238
K00016|unclassified	0.0999969945
K00018	20.3736253319
K00018|s__Alistipes_shahii.t__SGB2295	0.5851999135
K00018|s__Bacteroides_fragilis.t__SGB1855	0.177387331
K00018|s__Coprococcus_catus.t__SGB4670	0.8191077502
K00018|s__Eubacterium_rectale.t__SGB4933	17.0738316608
K00018|s__Lacrimispora_amygdalina.t__SGB4716	0.2602826212
K00018|s__Ruminococcus_torques.t__SGB4563	1.2340184989
K00018|unclassified	0.2237975563
K00019	0.499270237
K00019|s__Klebsiella_pneumoniae.t__SGB10115	0.499270237
K00020	0.6586747825
K00020|s__Coprococcus_catus.t__SGB4670	0.1822259128
K00020|s__Klebsiella_pneumoniae.t__SGB10115	0.4764488697
K00024	46.191593443900004
K00024|s__Alistipes_finegoldii.t__SGB2301	0.266985324
K00024|s__Alistipes_onderdonkii.t__SGB2303	0.084311155
K00024|s__Alistipes_shahii.t__SGB2295	1.0398375778
K00024|s__Bacteroides_caccae.t__SGB1877	1.0544491544
K00024|s__Bacteroides_cellulosilyticus.t__SGB1844	0.1442622003
K00024|s__Bacteroides_faecis.t__SGB1860	2.0542619496
K00024|s__Bacteroides_finegoldii.t__SGB1862	0.1807427029
K00024|s__Bacteroides_fragilis.t__SGB1855	0.331361622
K00024|s__Bacteroides_intestinalis.t__SGB1845	1.7599586459
K00024|s__Bacteroides_ovatus.t__SGB1871	1.1687683297
K00024|s__Bacteroides_stercoris.t__SGB1830	6.7043253131
K00024|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.6595448847
K00024|s__Bacteroides_uniformis.t__SGB1836	21.5454652695
K00024|s__Bacteroides_xylanisolvens.t__SGB1867	1.5826463915
K00024|s__Barnesiella_intestinihominis.t__SGB1965	0.9274222874
K00024|s__Citrobacter_freundii.t__SGB10084	0.1972973872
K00024|s__Enterobacter_hormaechei.t__SGB10130	0.3930963132
K00024|s__Escherichia_coli.t__SGB10068	1.1036934947
K00024|s__Gordonibacter_pamelaeae.t__SGB14807	0.0743022102
K00024|s__Klebsiella_pneumoniae.t__SGB10115	0.9425027485
K00024|s__Parabacteroides_distasonis.t__SGB1934	0.331361622
K00024|s__Parabacteroides_merdae.t__SGB1949	0.5121233425
K00024|s__Phocaeicola_dorei.t__SGB1815	1.6568081102
K00024|s__Phocaeicola_vulgatus.t__SGB1814	1.4760654073
K00027	4.5587217719
K00027|s__Anaerostipes_hadrus.t__SGB4540_group	1.6147066787
K00027|s__Citrobacter_freundii.t__SGB10084	0.1156624947
K00027|s__Enterobacter_hormaechei.t__SGB10130	0.4318066469
K00027|s__Escherichia_coli.t__SGB10068	0.4653537774
K00027|s__Klebsiella_pneumoniae.t__SGB10115	0.6631316362
K00027|s__Phascolarctobacterium_faecium.t__SGB5792	1.0415060731
K00027|unclassified	0.226554465
K00029	9.7097598651
K00029|s__Alistipes_shahii.t__SGB2295	0.8652072291
K00029|s__Bacteroides_uniformis.t__SGB1836	6.7943801125
K00029|s__Barnesiella_intestinihominis.t__SGB1965	0.4359561358
K00029|s__Citrobacter_freundii.t__SGB10084	0.0784688522
K00029|s__Escherichia_coli.t__SGB10068	0.7958983578
K00029|s__Klebsiella_pneumoniae.t__SGB10115	0.7398491777
K00031	27.681269186799998
K00031|s__Bacteroides_cellulosilyticus.t__SGB1844	0.1074967226
K00031|s__Bacteroides_intestinalis.t__SGB1845	0.2167015633
K00031|s__Bifidobacterium_bifidum.t__SGB17256	1.0139098003
K00031|s__Bifidobacterium_longum.t__SGB17248	4.0222136035
K00031|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	4.3676114476
K00031|s__Citrobacter_freundii.t__SGB10084	0.0975469352
K00031|s__Coprococcus_catus.t__SGB4670	0.5295960127
K00031|s__Enterobacter_hormaechei.t__SGB10130	0.3576720957
K00031|s__Escherichia_coli.t__SGB10068	0.6611514496
K00031|s__Eubacterium_rectale.t__SGB4933	12.9582109498
K00031|s__Gordonibacter_pamelaeae.t__SGB14807	0.1134076208
K00031|s__Klebsiella_pneumoniae.t__SGB10115	0.3143179022
K00031|s__Roseburia_faecis.t__SGB4925	2.7191814888
K00031|s__Ruminococcus_bicirculans.t__SGB4262	0.2022515947
K00033	18.4641101307
K00033|s__Bacteroides_caccae.t__SGB1877	0.3060276787
K00033|s__Bacteroides_cellulosilyticus.t__SGB1844	0.0446007479
K00033|s__Bacteroides_faecis.t__SGB1860	1.4401302529
K00033|s__Bacteroides_finegoldii.t__SGB1862	0.1980179098
K00033|s__Bacteroides_fragilis.t__SGB1855	0.2160195379
K00033|s__Bacteroides_intestinalis.t__SGB1845	0.1070417949
K00033|s__Bacteroides_ovatus.t__SGB1871	0.9967846392
K00033|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.2700244224
K00033|s__Bacteroides_xylanisolvens.t__SGB1867	0.4140374477
K00033|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	12.685103449000001
K00033|s__Citrobacter_freundii.t__SGB10084	0.1424174915
K00033|s__Enterobacter_hormaechei.t__SGB10130	0.3228129807
K00033|s__Escherichia_coli.t__SGB10068	0.5981534642
K00033|s__Klebsiella_pneumoniae.t__SGB10115	0.5221974688
K00033|s__Odoribacter_splanchnicus.t__SGB1790	0.2007408451
K00036	15.6941419405
K00036|s__Bacteroides_caccae.t__SGB1877	0.2303754358
K00036|s__Bacteroides_cellulosilyticus.t__SGB1844	0.0892014958
K00036|s__Bacteroides_faecis.t__SGB1860	0.2037936547
K00036|s__Bacteroides_finegoldii.t__SGB1862	0.2037936547
K00036|s__Bacteroides_fragilis.t__SGB1855	0.1772118737
K00036|s__Bacteroides_intestinalis.t__SGB1845	0.1962432907
K00036|s__Bacteroides_ovatus.t__SGB1871	0.5670779957
K00036|s__Bacteroides_thetaiotaomicron.t__SGB1861	1.0455500547
K00036|s__Bacteroides_xylanisolvens.t__SGB1867	0.7620110568
K00036|s__Bifidobacterium_longum.t__SGB17248	6.8141407671
K00036|s__Citrobacter_freundii.t__SGB10084	0.1710154675
K00036|s__Enterobacter_hormaechei.t__SGB10130	0.3150284928
