# Gene Family HUMAnN v4.0.0.alpha.1 Adjusted CPMs	SRR28210349
UNGROUPED|unclassified	17481.1478173408
K00001	0.3097091233
K00001|s__Eggerthella_lenta.t__SGB14809	0.3097091233
K00002	7.3905218367000005
K00002|s__Blautia_SGB4815.t__SGB4815	0.1200316772
K00002|s__Blautia_massiliensis.t__SGB4826	6.2416472124
K00002|s__Blautia_obeum.t__SGB4810	0.0342947649
K00002|s__Blautia_obeum.t__SGB4811	0.6173057683
K00002|s__Blautia_sp_Marseille_P3087.t__SGB4813	0.3772424139
K00003	94.6841366516
K00003|s__Alistipes_finegoldii.t__SGB2301	0.2063977032
K00003|s__Alistipes_shahii.t__SGB2295	0.1241891086
K00003|s__Anaerostipes_hadrus.t__SGB4540_group	6.5036194367
K00003|s__Anaerostipes_hadrus.t__SGB4547	3.5859877922
K00003|s__Bifidobacterium_adolescentis.t__SGB17244_group	22.1905547953
K00003|s__Bifidobacterium_longum.t__SGB17248	41.3254853278
K00003|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	19.347840858
K00003|s__Eggerthella_lenta.t__SGB14809	0.2319655596
K00003|s__Gordonibacter_pamelaeae.t__SGB14807	0.3479483394
K00003|s__Mogibacterium_diversum.t__SGB3922_group	0.1855397535
K00003|s__Streptococcus_parasanguinis.t__SGB8071	0.4370020965
K00003|unclassified	0.19760588079999997
K00005	47.9773875036
K00005|s__Anaerobutyricum_hallii.t__SGB4532	2.0961365052
K00005|s__Anaerobutyricum_soehngenii.t__SGB4537	0.3544936737
K00005|s__Collinsella_aerofaciens.t__SGB14535_group	39.8383842748
K00005|s__Dorea_sp_AF24_7LB.t__SGB4571	0.1387149158
K00005|s__Escherichia_coli.t__SGB10068	3.7370879627
K00005|s__Flavonifractor_plautii.t__SGB15132	0.2117621936
K00005|s__Lacrimispora_amygdalina.t__SGB4716	0.4840278711
K00005|s__Streptococcus_parasanguinis.t__SGB8071	0.6979875667
K00005|s__Streptococcus_salivarius.t__SGB8007_group	0.41879254
K00008	1.6629345170999998
K00008|s__Flavonifractor_plautii.t__SGB15132	0.4306847656
K00008|unclassified	1.2322497515
K00009	11.7670131621
K00009|s__Alistipes_finegoldii.t__SGB2301	0.2783096302
K00009|s__Anaerostipes_hadrus.t__SGB4540_group	2.1696692305
K00009|s__Anaerostipes_hadrus.t__SGB4547	1.7268677256
K00009|s__Escherichia_coli.t__SGB10068	4.2417479971
K00009|s__Eubacterium_ramulus.t__SGB4960	3.3504185787
K00010	0.6139438426
K00010|s__Alistipes_shahii.t__SGB2295	0.4457351752
K00010|unclassified	0.1682086674
K00012	8.3212566636
K00012|s__Alistipes_finegoldii.t__SGB2301	0.3389882963
K00012|s__Alistipes_shahii.t__SGB2295	0.4508234763
K00012|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.1627973664
K00012|s__Bifidobacterium_longum.t__SGB17248	0.4804396171
K00012|s__Gordonibacter_pamelaeae.t__SGB14807	0.1103903187
K00012|s__Parabacteroides_distasonis.t__SGB1934	2.5209422876
K00012|s__Phocaeicola_vulgatus.t__SGB1814	2.9023544997
K00012|unclassified	1.3545208015
K00013	156.9336293375
K00013|s__Akkermansia_muciniphila.t__SGB9228	15.7007405355
K00013|s__Alistipes_shahii.t__SGB2295	0.1530258124
K00013|s__Bacteroides_caccae.t__SGB1877	1.8251829247
K00013|s__Bacteroides_ovatus.t__SGB1871	1.3203785055
K00013|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.2577395107
K00013|s__Bacteroides_xylanisolvens.t__SGB1867	0.3332994286
K00013|s__Bifidobacterium_adolescentis.t__SGB17244_group	23.2952296348
K00013|s__Bifidobacterium_longum.t__SGB17248	44.4014580169
K00013|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	14.1827753344
K00013|s__Blautia_SGB4815.t__SGB4815	0.2410300324
K00013|s__Blautia_obeum.t__SGB4810	0.0507431647
K00013|s__Blautia_obeum.t__SGB4811	0.6216037678
K00013|s__Blautia_sp_Marseille_P3087.t__SGB4813	0.0253715824
K00013|s__Escherichia_coli.t__SGB10068	2.4420258334
K00013|s__Eubacterium_ramulus.t__SGB4960	11.8394581784
K00013|s__Faecalibacterium_SGB15346.t__SGB15346	0.1295546256
K00013|s__Faecalibacterium_prausnitzii.t__SGB15318	12.0751188038
K00013|s__Faecalibacterium_prausnitzii.t__SGB15332	3.2129547151
K00013|s__Faecalibacterium_prausnitzii.t__SGB15342	3.2129547151
K00013|s__Gordonibacter_pamelaeae.t__SGB14807	0.1196949037
K00013|s__Parabacteroides_distasonis.t__SGB1934	2.9201749949
K00013|s__Ruminococcus_torques.t__SGB4563	18.2066829871
K00013|s__Streptococcus_salivarius.t__SGB8007_group	0.3664313294
K00014	26.517128614300002
K00014|s__Alistipes_shahii.t__SGB2295	0.2979976346
K00014|s__Anaerostipes_hadrus.t__SGB4540_group	7.9068774028
K00014|s__Anaerostipes_hadrus.t__SGB4547	0.523101304
K00014|s__Bacteroides_caccae.t__SGB1877	1.8344545022
K00014|s__Bacteroides_ovatus.t__SGB1871	1.0028351279
K00014|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.2201345403
K00014|s__Bacteroides_uniformis.t__SGB1836	0.5870254407
K00014|s__Bacteroides_xylanisolvens.t__SGB1867	0.1222969668
K00014|s__Coprococcus_catus.t__SGB4670	0.5274544355
K00014|s__Dorea_sp_AF24_7LB.t__SGB4571	3.5232238586
K00014|s__Eggerthella_lenta.t__SGB14809	0.7871700137
K00014|s__Escherichia_coli.t__SGB10068	2.9471743675
K00014|s__Faecalibacterium_prausnitzii.t__SGB15316	0.6302355719
K00014|s__Mogibacterium_diversum.t__SGB3922_group	0.2657102611
K00014|s__Phocaeicola_vulgatus.t__SGB1814	2.1248271653
K00014|s__Ruminococcus_torques.t__SGB4563	2.7758733431
K00014|unclassified	0.44073667829999996
K00016	82.4034552338
K00016|s__Bifidobacterium_longum.t__SGB17248	79.35079311289999
K00016|s__Coprococcus_catus.t__SGB4670	0.402570199
K00016|s__Lacrimispora_amygdalina.t__SGB4716	0.7313358616
K00016|s__Streptococcus_parasanguinis.t__SGB8071	0.6632640272
K00016|s__Streptococcus_salivarius.t__SGB8007_group	1.2554920331
K00018	36.5427269076
K00018|s__Alistipes_shahii.t__SGB2295	0.2940043665
K00018|s__Anaerobutyricum_soehngenii.t__SGB4537	0.7116712609
K00018|s__Coprococcus_catus.t__SGB4670	1.2219327363
K00018|s__Eggerthella_lenta.t__SGB14809	0.2875030414
K00018|s__Eubacterium_rectale.t__SGB4933	0.2601957322
K00018|s__Gordonibacter_pamelaeae.t__SGB14807	0.6468818431000001
K00018|s__Lacrimispora_amygdalina.t__SGB4716	0.6020682638
K00018|s__Ruminococcus_torques.t__SGB4563	32.5184696634
K00020	0.1622936725
K00020|s__Coprococcus_catus.t__SGB4670	0.1622936725
K00024	28.2835103351
K00024|s__Akkermansia_muciniphila.t__SGB9228	11.9831250562
K00024|s__Alistipes_finegoldii.t__SGB2301	0.1720790262
K00024|s__Alistipes_shahii.t__SGB2295	0.4818212735
K00024|s__Bacteroides_caccae.t__SGB1877	2.5485425933
K00024|s__Bacteroides_ovatus.t__SGB1871	1.8859899533
K00024|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.510248151
K00024|s__Bacteroides_uniformis.t__SGB1836	1.6589818333
K00024|s__Bacteroides_xylanisolvens.t__SGB1867	0.937073097
K00024|s__Eggerthella_lenta.t__SGB14809	0.6983077904
K00024|s__Escherichia_coli.t__SGB10068	3.5548477321
K00024|s__Gordonibacter_pamelaeae.t__SGB14807	0.1819809298
K00024|s__Parabacteroides_distasonis.t__SGB1934	1.0144633641
K00024|s__Phocaeicola_vulgatus.t__SGB1814	2.656049535
K00027	9.1359975359
K00027|s__Anaerostipes_hadrus.t__SGB4540_group	3.6930280087
K00027|s__Anaerostipes_hadrus.t__SGB4547	3.0096724323
K00027|s__Escherichia_coli.t__SGB10068	2.1275286778
K00027|unclassified	0.3057684171
K00029	10.554240599
K00029|s__Akkermansia_muciniphila.t__SGB9228	6.5559685353
K00029|s__Alistipes_shahii.t__SGB2295	0.2067380527
K00029|s__Bacteroides_uniformis.t__SGB1836	0.6273309873
K00029|s__Escherichia_coli.t__SGB10068	3.1642030237
K00030	1.1477231422999998
K00030|s__Eggerthella_lenta.t__SGB14809	0.9678297421
K00030|s__Mogibacterium_diversum.t__SGB3922_group	0.1798934002
K00031	64.6291794102
K00031|s__Bifidobacterium_adolescentis.t__SGB17244_group	14.0127225713
K00031|s__Bifidobacterium_longum.t__SGB17248	36.7578136388
K00031|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	9.7147599521
K00031|s__Coprococcus_catus.t__SGB4670	0.2345794273
K00031|s__Eggerthella_lenta.t__SGB14809	0.5660033144
K00031|s__Escherichia_coli.t__SGB10068	2.7209410457
K00031|s__Eubacterium_rectale.t__SGB4933	0.3725673257
K00031|s__Gordonibacter_pamelaeae.t__SGB14807	0.2497921349
K00033	69.1820011589
K00033|s__Bacteroides_caccae.t__SGB1877	1.6643815387
K00033|s__Bacteroides_ovatus.t__SGB1871	1.4011078915
K00033|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.3747614061
K00033|s__Bacteroides_xylanisolvens.t__SGB1867	0.187380703
K00033|s__Bifidobacterium_adolescentis.t__SGB17244_group	31.0423944929
K00033|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	32.0550737966
K00033|s__Escherichia_coli.t__SGB10068	1.7556711462
K00033|unclassified	0.7012301838
K00036	68.8711844937
K00036|s__Bacteroides_caccae.t__SGB1877	2.0616292833
K00036|s__Bacteroides_ovatus.t__SGB1871	0.7595476307
K00036|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.2387149696
K00036|s__Bacteroides_xylanisolvens.t__SGB1867	0.7703983111
K00036|s__Bifidobacterium_longum.t__SGB17248	57.4861707156
K00036|s__Escherichia_coli.t__SGB10068	2.4800387167
K00036|s__Parabacteroides_distasonis.t__SGB1934	2.208434544
K00036|s__Phocaeicola_vulgatus.t__SGB1814	2.602695272
K00036|unclassified	0.2635550506
K00040	1.7391523537
K00040|s__Escherichia_coli.t__SGB10068	1.7391523537
K00041	9.4203991367
K00041|s__Alistipes_shahii.t__SGB2295	0.3016969941
K00041|s__Bacteroides_caccae.t__SGB1877	1.4095061406
K00041|s__Bacteroides_ovatus.t__SGB1871	1.3709006855
K00041|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.294573701
K00041|s__Bacteroides_uniformis.t__SGB1836	0.0337539628
K00041|s__Bacteroides_xylanisolvens.t__SGB1867	0.3172332165
K00041|s__Escherichia_coli.t__SGB10068	2.7726777867
K00041|s__Phocaeicola_coprocola.t__SGB1891	0.4305307938
K00041|s__Phocaeicola_vulgatus.t__SGB1814	2.2999408195
K00041|unclassified	0.1895850362
K00042	6.5101124265
K00042|s__Escherichia_coli.t__SGB10068	6.5101124265
K00045	1.021627609
K00045|s__Bacteroides_ovatus.t__SGB1871	0.5731081709
K00045|s__Bacteroides_xylanisolvens.t__SGB1867	0.4485194381
K00046	10.014307364599999
K00046|s__Alistipes_indistinctus.t__SGB2325	1.3941089861
K00046|s__Alistipes_shahii.t__SGB2295	0.15849384
K00046|s__Bacteroides_caccae.t__SGB1877	1.0272198361
K00046|s__Bacteroides_ovatus.t__SGB1871	1.8534618781
K00046|s__Bacteroides_thetaiotaomicron.t__SGB1861	1.0495507021
K00046|s__Bacteroides_uniformis.t__SGB1836	0.401955588
K00046|s__Bacteroides_xylanisolvens.t__SGB1867	0.535940784
K00046|s__Flavonifractor_plautii.t__SGB15132	0.0936109903
K00046|s__Lacrimispora_amygdalina.t__SGB4716	0.1794689231
K00046|s__Phocaeicola_vulgatus.t__SGB1814	3.3204958367
K00048	107.3876520724
K00048|s__Bifidobacterium_adolescentis.t__SGB17244_group	38.6738157661
K00048|s__Bifidobacterium_longum.t__SGB17248	51.2299822838
K00048|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	14.5246364529
K00048|s__Escherichia_coli.t__SGB10068	2.720569405
K00048|unclassified	0.2386481645
K00052	121.8496663357
K00052|s__Alistipes_finegoldii.t__SGB2301	0.240307512
K00052|s__Alistipes_shahii.t__SGB2295	0.240307512
K00052|s__Anaerobutyricum_hallii.t__SGB4532	2.2864033359
K00052|s__Anaerobutyricum_soehngenii.t__SGB4537	0.9082972156
K00052|s__Anaerostipes_hadrus.t__SGB4540_group	2.1698118411
K00052|s__Anaerostipes_hadrus.t__SGB4547	1.5141852416
K00052|s__Bacteroides_caccae.t__SGB1877	2.1307441729
K00052|s__Bacteroides_ovatus.t__SGB1871	1.3777630689
K00052|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.1762255088
K00052|s__Bacteroides_uniformis.t__SGB1836	0.7049020352
K00052|s__Bacteroides_xylanisolvens.t__SGB1867	0.0480615024
K00052|s__Bifidobacterium_adolescentis.t__SGB17244_group	22.5139941238
K00052|s__Bifidobacterium_longum.t__SGB17248	52.1773696167
K00052|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	19.9231630447
K00052|s__Coprococcus_catus.t__SGB4670	0.357887762
K00052|s__Dorea_sp_AF24_7LB.t__SGB4571	2.7786079692
K00052|s__Eggerthella_lenta.t__SGB14809	0.365287423
K00052|s__Escherichia_coli.t__SGB10068	3.8466870343
K00052|s__Gordonibacter_pamelaeae.t__SGB14807	0.2283046394
K00052|s__Lacrimispora_amygdalina.t__SGB4716	0.5481103887
K00052|s__Parabacteroides_distasonis.t__SGB1934	2.1627676081
K00052|s__Phocaeicola_coprocola.t__SGB1891	0.4966355248
K00052|s__Phocaeicola_coprophilus.t__SGB1888	0.4645945232
K00052|s__Phocaeicola_vulgatus.t__SGB1814	3.0118541506
K00052|s__Streptococcus_parasanguinis.t__SGB8071	0.4113250065
K00052|s__Streptococcus_salivarius.t__SGB8007_group	0.5923080094
K00052|unclassified	0.1737605645
K00053	175.8950057919
K00053|s__Akkermansia_muciniphila.t__SGB9228	10.1613703858
K00053|s__Anaerobutyricum_hallii.t__SGB4532	1.141925111
K00053|s__Anaerobutyricum_soehngenii.t__SGB4537	0.2351022287
K00053|s__Anaerostipes_hadrus.t__SGB4540_group	4.8025511646
K00053|s__Anaerostipes_hadrus.t__SGB4547	0.9942123464
K00053|s__Bacteroides_caccae.t__SGB1877	1.8355853857
K00053|s__Bacteroides_ovatus.t__SGB1871	0.4412529221
K00053|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.5066237253
K00053|s__Bacteroides_uniformis.t__SGB1836	0.8334777417
K00053|s__Bacteroides_xylanisolvens.t__SGB1867	1.4218149711
K00053|s__Bifidobacterium_adolescentis.t__SGB17244_group	15.8402170015
K00053|s__Bifidobacterium_longum.t__SGB17248	79.7997807301
K00053|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	21.9238958498
K00053|s__Blautia_stercoris.t__SGB4788	0.638947506
K00053|s__Candidatus_Cibionibacter_quicibialis.t__SGB15286	2.921984843
K00053|s__Clostridiaceae_bacterium.t__SGB4721	0.1860044966
K00053|s__Eggerthella_lenta.t__SGB14809	0.1726885151
K00053|s__Escherichia_coli.t__SGB10068	4.056241101
K00053|s__Eubacterium_ramulus.t__SGB4960	0.1343441307
K00053|s__Faecalibacterium_SGB15346.t__SGB15346	0.8396508169
K00053|s__Faecalibacterium_prausnitzii.t__SGB15316	0.5541695392
K00053|s__Faecalibacterium_prausnitzii.t__SGB15318	6.8011716173
K00053|s__Faecalibacterium_prausnitzii.t__SGB15332	2.3678153038
K00053|s__Faecalibacterium_prausnitzii.t__SGB15342	2.9891569083
K00053|s__GGB9730_SGB15291.t__SGB15291	0.3358603268
K00053|s__Gemmiger_formicilis.t__SGB15300	5.0714909343
K00053|s__Gordonibacter_pamelaeae.t__SGB14807	0.6044098029
K00053|s__Lacrimispora_amygdalina.t__SGB4716	0.6932894873
K00053|s__Parabacteroides_distasonis.t__SGB1934	3.1366549367
K00053|s__Phocaeicola_coprocola.t__SGB1891	0.3105113155
K00053|s__Phocaeicola_vulgatus.t__SGB1814	2.1899219095
K00053|s__Streptococcus_parasanguinis.t__SGB8071	0.7363564738999999
K00053|s__Streptococcus_salivarius.t__SGB8007_group	1.2165262633
K00054	1.6434475222999998
K00054|s__Streptococcus_parasanguinis.t__SGB8071	0.9059636346
K00054|s__Streptococcus_salivarius.t__SGB8007_group	0.5340119381
K00054|unclassified	0.2034719496
K00055	0.1142712284
K00055|s__Gordonibacter_pamelaeae.t__SGB14807	0.1142712284
K00057	170.3070337842
K00057|s__Anaerobutyricum_hallii.t__SGB4532	2.3544660593
K00057|s__Anaerobutyricum_soehngenii.t__SGB4537	1.1938855702
K00057|s__Anaerostipes_hadrus.t__SGB4540_group	10.2511883484
K00057|s__Anaerostipes_hadrus.t__SGB4547	6.0946758373000005
K00057|s__Bacteroides_caccae.t__SGB1877	2.2622399605
K00057|s__Bacteroides_ovatus.t__SGB1871	0.5172863411
K00057|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.5180655454
K00057|s__Bacteroides_uniformis.t__SGB1836	0.6216786545
K00057|s__Bacteroides_xylanisolvens.t__SGB1867	1.0880850623
K00057|s__Bifidobacterium_adolescentis.t__SGB17244_group	51.2796106276
K00057|s__Bifidobacterium_longum.t__SGB17248	54.7002104459
K00057|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	22.731659636
K00057|s__Blautia_SGB4815.t__SGB4815	0.0170276103
K00057|s__Blautia_sp_Marseille_P3087.t__SGB4813	0.3054302902
K00057|s__Coprococcus_catus.t__SGB4670	0.1448189825
K00057|s__Eggerthella_lenta.t__SGB14809	0.4286845613
K00057|s__Escherichia_coli.t__SGB10068	4.6852515586
K00057|s__Eubacterium_rectale.t__SGB4933	0.1187784462
K00057|s__Faecalibacterium_prausnitzii.t__SGB15316	0.3335625366
K00057|s__Faecalibacterium_prausnitzii.t__SGB15318	6.9809521333
K00057|s__Gordonibacter_pamelaeae.t__SGB14807	0.2743581192
K00057|s__Lacrimispora_amygdalina.t__SGB4716	0.8684081243
K00057|s__Mogibacterium_diversum.t__SGB3922_group	0.123051463
K00057|s__Streptococcus_parasanguinis.t__SGB8071	1.2638486899
K00057|s__Streptococcus_salivarius.t__SGB8007_group	0.8869748435
K00057|unclassified	0.2628343369
K00058	79.3293159205
K00058|s__Alistipes_shahii.t__SGB2295	0.3086528841
K00058|s__Anaerostipes_hadrus.t__SGB4540_group	13.8366711603
K00058|s__Anaerostipes_hadrus.t__SGB4547	1.714856503
K00058|s__Bacteroides_caccae.t__SGB1877	1.8946524911
K00058|s__Bacteroides_ovatus.t__SGB1871	1.6672941922
