# Gene Family HUMAnN v4.0.0.alpha.1 Adjusted CPMs	SRR28210350
UNGROUPED|s__Clostridium_scindens.t__SGB4630	976.0125439042
UNGROUPED|s__Clostridium_sp_1001270H_150608_G6.t__SGB5111	791.7452745299
UNGROUPED|s__Clostridium_sp_AM22_11AC.t__SGB4749	11019.5068673589
UNGROUPED|s__Clostridium_sp_AM33_3.t__SGB4711	1936.5759610311
UNGROUPED|s__Clostridium_sp_AT4.t__SGB4753	1962.3536594099
UNGROUPED|s__Collinsella_aerofaciens.t__SGB14535_group	11382.2672792547
UNGROUPED|s__Coprococcus_SGB4669.t__SGB4669	1103.5510167591
UNGROUPED|s__Coprococcus_comes.t__SGB4577	15337.3296086993
UNGROUPED|s__Dialister_invisus.t__SGB5825_group	157.2665372723
UNGROUPED|s__Dorea_formicigenerans.t__SGB4575	8075.0457305446
UNGROUPED|s__Dorea_sp_AF24_7LB.t__SGB4571	15979.5130607906
UNGROUPED|s__Dorea_sp_AF36_15AT.t__SGB4552	3083.9340789533
UNGROUPED|s__Dysosmobacter_welbionis.t__SGB15078	1108.6115740676
UNGROUPED|s__Eggerthella_lenta.t__SGB14809	3881.5619995755
UNGROUPED|s__Eisenbergiella_massiliensis.t__SGB4987	2134.0310709275
UNGROUPED|s__Enterocloster_bolteae.t__SGB4758	1834.2037995532
UNGROUPED|s__Erysipelatoclostridium_ramosum.t__SGB6744	6116.2052344562
UNGROUPED|s__Escherichia_coli.t__SGB10068	1064.4831100081
UNGROUPED|s__Eubacterium_sp_NSJ_61.t__SGB4040	4295.3986463385
UNGROUPED|s__Faecalibacterium_prausnitzii.t__SGB15316	59282.4823794484
UNGROUPED|s__Faecalimonas_umbilicata.t__SGB4583	1987.1300518864
UNGROUPED|s__Flavonifractor_plautii.t__SGB15132	1002.8592759251
UNGROUPED|s__GGB2982_SGB3964.t__SGB3964	386.6268341552
UNGROUPED|s__GGB3109_SGB4121.t__SGB4121	410.8558994383
UNGROUPED|s__GGB3256_SGB4303.t__SGB4303	29773.2219332859
UNGROUPED|s__GGB3345_SGB4425.t__SGB4425_group	22031.7596919403
UNGROUPED|s__GGB3363_SGB4447.t__SGB4447	3746.2228328734
UNGROUPED|s__GGB3463_SGB4621.t__SGB4621	2173.5572514268
UNGROUPED|s__GGB3524_SGB4704.t__SGB4704	1601.7455728645
UNGROUPED|s__GGB3550_SGB4746.t__SGB4746	938.9025125293
UNGROUPED|s__GGB3600_SGB4860.t__SGB4860	1257.6299936646
UNGROUPED|s__GGB36331_SGB15121.t__SGB15121	1328.1602737465
UNGROUPED|s__GGB3746_SGB5089.t__SGB5089	753.9267920995
UNGROUPED|s__GGB4683_SGB6473.t__SGB6473	74.3415733396
UNGROUPED|s__GGB51441_SGB71759.t__SGB71759	2034.6787924482
UNGROUPED|s__GGB74505_SGB47518.t__SGB47518	1129.612756197
UNGROUPED|s__GGB9480_SGB14874.t__SGB14874	375.4713236091
UNGROUPED|s__GGB9561_SGB14972.t__SGB14972	1244.7409966017
UNGROUPED|s__GGB9581_SGB14999.t__SGB14999	1119.6684445751
UNGROUPED|s__GGB9699_SGB15216.t__SGB15216	564.4870092562
UNGROUPED|s__GGB9715_SGB15260.t__SGB15260	2166.8948958895
UNGROUPED|s__GGB9760_SGB15373.t__SGB15373	1685.106903823
UNGROUPED|s__GGB9766_SGB15383.t__SGB15383	1396.0699398507
UNGROUPED|s__Gemmiger_formicilis.t__SGB15300	2834.6318227512
UNGROUPED|s__Gordonibacter_pamelaeae.t__SGB14807	2015.9519579102
UNGROUPED|s__Lachnospiraceae_bacterium.t__SGB4781	3274.6486773427
UNGROUPED|s__Lachnospiraceae_bacterium_Marseille_Q4251.t__SGB4780	5466.5214838077
UNGROUPED|s__Lachnospiraceae_bacterium_NSJ_29.t__SGB25431	596.5028058059
UNGROUPED|s__Lacrimispora_amygdalina.t__SGB4716	900.7249563141
UNGROUPED|s__Limosilactobacillus_fermentum.t__SGB7106	963.3735596768
UNGROUPED|s__Longicatena_caecimuris.t__SGB4041	1599.3577966977
UNGROUPED|s__Mediterraneibacter_butyricigenes.t__SGB25493	2474.180733487
UNGROUPED|s__Mediterraneibacter_glycyrrhizinilyticus.t__SGB4606	2840.5933416281
UNGROUPED|s__Megamonas_funiformis.t__SGB6962	50087.5324697162
UNGROUPED|s__Megasphaera_sp_NM10.t__SGB5858	7098.5960895105
UNGROUPED|s__Mogibacterium_sp_BX12.t__SGB14854	952.2986705205
UNGROUPED|s__Monoglobus_pectinilyticus.t__SGB4166	572.43597704
UNGROUPED|s__Odoribacter_splanchnicus.t__SGB1790	1219.9671333949
UNGROUPED|s__Oscillibacter_sp_ER4.t__SGB15254	3939.7671496149
UNGROUPED|s__Oscillospiraceae_bacterium_Marseille_Q3528.t__SGB4778	756.198032839
UNGROUPED|s__Parabacteroides_distasonis.t__SGB1934	12731.5490270993
UNGROUPED|s__Parabacteroides_merdae.t__SGB1949	6017.5431326683
UNGROUPED|s__Parasutterella_SGB9260.t__SGB9260	273.8390188632
UNGROUPED|s__Phascolarctobacterium_faecium.t__SGB5792	1858.0563045635
UNGROUPED|s__Phocaeicola_massiliensis.t__SGB1812	13115.2537318423
UNGROUPED|s__Phocaeicola_plebeius.t__SGB1899	43368.0200860127
UNGROUPED|s__Phocaeicola_vulgatus.t__SGB1814	49170.9529540883
UNGROUPED|s__Roseburia_intestinalis.t__SGB4951	16798.3358811247
UNGROUPED|s__Roseburia_inulinivorans.t__SGB4940	3658.4060892461
UNGROUPED|s__Ruminococcus_gnavus.t__SGB4584	15085.3930545742
UNGROUPED|s__Ruminococcus_lactaris.t__SGB4557	1568.5643107858
UNGROUPED|s__Ruminococcus_sp_AF46_10NS.t__SGB4824	10211.4830978869
UNGROUPED|s__Ruminococcus_sp_BSD2780120874_150323_B10.t__SGB4290	54443.4734713763
UNGROUPED|s__Ruminococcus_torques.t__SGB4608	7617.2238970991
UNGROUPED|s__Ruthenibacterium_lactatiformans.t__SGB15271	867.8857413738
UNGROUPED|s__Streptococcus_parasanguinis.t__SGB8071	146.5537969419
UNGROUPED|s__Streptococcus_salivarius.t__SGB8007_group	499.7019789469
UNGROUPED|s__Streptococcus_vestibularis.t__SGB8003	244.4923067891
UNGROUPED|s__Sutterella_wadsworthensis.t__SGB9283	704.0031793702
UNGROUPED|s__Veillonella_parvula.t__SGB6939	720.4515583249
UNGROUPED|s__Vescimonas_coprocola.t__SGB15089	636.5695144431
UNGROUPED|unclassified	16501.3208577441
K00001	4.8390341503
K00001|s__Eggerthella_lenta.t__SGB14809	0.4063779209
K00001|s__Megasphaera_sp_NM10.t__SGB5858	4.4326562294
K00002	8.9098240062
K00002|s__Blautia_caecimuris.t__SGB4862	1.020917334
K00002|s__Blautia_massiliensis.t__SGB4826	5.6614506706
K00002|s__Blautia_obeum.t__SGB4811	0.5259271115
K00002|s__Blautia_sp_Marseille_P3087.t__SGB4813	0.8198275561
K00002|s__Blautia_wexlerae.t__SGB4831	0.0618737778
K00002|s__Ruminococcus_sp_AF46_10NS.t__SGB4824	0.8198275561
K00003	47.4689399641
K00003|s__Alistipes_senegalensis.t__SGB2296	0.0871340395
K00003|s__Alistipes_shahii.t__SGB2295	0.8713403947
K00003|s__Anaerostipes_hadrus.t__SGB4540_group	4.0233043434
K00003|s__Bifidobacterium_longum.t__SGB17248	10.9465431078
K00003|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	30.2526679871
K00003|s__Eggerthella_lenta.t__SGB14809	0.2790044008
K00003|s__Gordonibacter_pamelaeae.t__SGB14807	0.5463836182
K00003|s__Veillonella_parvula.t__SGB6939	0.4625620726
K00005	17.711286076
K00005|s__Anaerobutyricum_soehngenii.t__SGB4537	1.8074771398
K00005|s__Collinsella_aerofaciens.t__SGB14535_group	8.5376714308
K00005|s__Dorea_sp_AF24_7LB.t__SGB4571	2.4609496441
K00005|s__Escherichia_coli.t__SGB10068	0.3454079351
K00005|s__Megasphaera_sp_NM10.t__SGB5858	3.5536533092
K00005|s__Streptococcus_parasanguinis.t__SGB8071	0.069960674
K00005|s__Streptococcus_salivarius.t__SGB8007_group	0.4197640441
K00005|s__Veillonella_parvula.t__SGB6939	0.4279324255
K00005|unclassified	0.0884694734
K00008	1.6414459832
K00008|s__Dorea_formicigenerans.t__SGB4575	0.0137730513
K00008|s__Dorea_sp_AF24_7LB.t__SGB4571	0.0137730513
K00008|s__Enterocloster_bolteae.t__SGB4758	0.0826383076
K00008|s__Flavonifractor_plautii.t__SGB15132	0.1942577356
K00008|s__GGB74505_SGB47518.t__SGB47518	0.0275461025
K00008|unclassified	1.3094577347999998
K00009	3.1905460621999997
K00009|s__Anaerostipes_hadrus.t__SGB4540_group	2.6495681543
K00009|s__Escherichia_coli.t__SGB10068	0.5409779079
K00010	5.2138633036
K00010|s__Alistipes_senegalensis.t__SGB2296	0.4169845681
K00010|s__Alistipes_shahii.t__SGB2295	0.5212307102
K00010|s__Anaerostipes_hadrus.t__SGB4540_group	4.0435012788
K00010|unclassified	0.2321467465
K00012	4.9050622265
K00012|s__Alistipes_senegalensis.t__SGB2296	0.0677803927
K00012|s__Alistipes_shahii.t__SGB2295	0.9602222305
K00012|s__Bacteroides_finegoldii.t__SGB1862	0.0357254056
K00012|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.1242640534
K00012|s__Barnesiella_intestinihominis.t__SGB1965	0.6631008553
K00012|s__Escherichia_coli.t__SGB10068	0.324032002
K00012|s__Gordonibacter_pamelaeae.t__SGB14807	0.1120294793
K00012|s__Parabacteroides_distasonis.t__SGB1934	2.2054702048
K00012|s__Parabacteroides_merdae.t__SGB1949	0.1920958416
K00012|s__Veillonella_parvula.t__SGB6939	0.2203417613
K00013	38.2604305069
K00013|s__Alistipes_shahii.t__SGB2295	1.1618595424
K00013|s__Bacteroides_caccae.t__SGB1877	0.7420503688
K00013|s__Bacteroides_finegoldii.t__SGB1862	1.6275256712
K00013|s__Bacteroides_fragilis.t__SGB1855	0.1623235182
K00013|s__Bacteroides_ovatus.t__SGB1871	0.7169712125
K00013|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.255754034
K00013|s__Bifidobacterium_longum.t__SGB17248	12.1574076238
K00013|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	15.4288180793
K00013|s__Blautia_obeum.t__SGB4811	0.3318672251
K00013|s__Blautia_sp_Marseille_P3087.t__SGB4813	0.2403176457
K00013|s__Escherichia_coli.t__SGB10068	0.4704155721
K00013|s__Faecalibacterium_prausnitzii.t__SGB15316	0.0703086134
K00013|s__Odoribacter_splanchnicus.t__SGB1790	0.4185168527
K00013|s__Parabacteroides_distasonis.t__SGB1934	2.1563585488
K00013|s__Phascolarctobacterium_faecium.t__SGB5792	1.1344257608
K00013|s__Streptococcus_salivarius.t__SGB8007_group	0.3856598276
K00013|s__Veillonella_parvula.t__SGB6939	0.6077221632
K00013|unclassified	0.1921282473
K00014	73.4192872475
K00014|s__Alistipes_shahii.t__SGB2295	1.6801251851
K00014|s__Anaerostipes_hadrus.t__SGB4540_group	2.5046113763
K00014|s__Bacteroides_caccae.t__SGB1877	1.0370324526
K00014|s__Bacteroides_finegoldii.t__SGB1862	2.140258466
K00014|s__Bacteroides_ovatus.t__SGB1871	0.6840001283
K00014|s__Bacteroides_stercoris.t__SGB1830	6.7959461605
K00014|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.2427097229
K00014|s__Bacteroides_uniformis.t__SGB1836	14.6949704985
K00014|s__Coprococcus_SGB4669.t__SGB4669	0.1098023561
K00014|s__Eggerthella_lenta.t__SGB14809	0.8752351757
K00014|s__Escherichia_coli.t__SGB10068	0.3544813376
K00014|s__Faecalibacterium_prausnitzii.t__SGB15316	30.7597344868
K00014|s__Phocaeicola_vulgatus.t__SGB1814	11.4784335014
K00014|unclassified	0.0619463996
K00015	0.8785739366
K00015|s__Phascolarctobacterium_faecium.t__SGB5792	0.8785739366
K00016	25.199476509
K00016|s__Bifidobacterium_longum.t__SGB17248	22.2021677674
K00016|s__Lacrimispora_amygdalina.t__SGB4716	0.1930914603
K00016|s__Limosilactobacillus_fermentum.t__SGB7106	0.4753328081
K00016|s__Phascolarctobacterium_faecium.t__SGB5792	0.9436323317
K00016|s__Streptococcus_parasanguinis.t__SGB8071	0.1102172814
K00016|s__Streptococcus_salivarius.t__SGB8007_group	0.31702683660000003
K00016|s__Streptococcus_vestibularis.t__SGB8003	0.6209391124
K00016|unclassified	0.33706891099999997
K00018	4.5115474347
K00018|s__Alistipes_senegalensis.t__SGB2296	0.5177621224
K00018|s__Alistipes_shahii.t__SGB2295	0.3480982984
K00018|s__Anaerobutyricum_soehngenii.t__SGB4537	1.9259698793
K00018|s__Bacteroides_fragilis.t__SGB1855	0.163299296
K00018|s__Coprococcus_SGB4669.t__SGB4669	0.1969340764
K00018|s__Eggerthella_lenta.t__SGB14809	0.5187059703
K00018|s__Gordonibacter_pamelaeae.t__SGB14807	0.6970111476
K00018|s__Lacrimispora_amygdalina.t__SGB4716	0.1437666442
K00024	68.16977550760001
K00024|s__Alistipes_onderdonkii.t__SGB2303	0.1397073507
K00024|s__Alistipes_senegalensis.t__SGB2296	0.0310460779
K00024|s__Alistipes_shahii.t__SGB2295	0.8382441041
K00024|s__Bacteroides_caccae.t__SGB1877	1.984147794
K00024|s__Bacteroides_finegoldii.t__SGB1862	0.9816902952
K00024|s__Bacteroides_fragilis.t__SGB1855	0.0998329114
K00024|s__Bacteroides_ovatus.t__SGB1871	2.9144593112
K00024|s__Bacteroides_stercoris.t__SGB1830	13.3277898492
K00024|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.9941547795
K00024|s__Bacteroides_uniformis.t__SGB1836	31.144647919900002
K00024|s__Barnesiella_intestinihominis.t__SGB1965	1.4879077141
K00024|s__Eggerthella_lenta.t__SGB14809	0.5277833248
K00024|s__Escherichia_coli.t__SGB10068	0.4175500987
K00024|s__Gordonibacter_pamelaeae.t__SGB14807	0.102601735
K00024|s__Parabacteroides_distasonis.t__SGB1934	0.8818573838
K00024|s__Parabacteroides_merdae.t__SGB1949	0.4658869198
K00024|s__Phocaeicola_massiliensis.t__SGB1812	0.9317738395
K00024|s__Phocaeicola_vulgatus.t__SGB1814	10.7653156101
K00024|unclassified	0.1333784889
K00027	10.526873136799999
K00027|s__Anaerostipes_hadrus.t__SGB4540_group	3.5019420409
K00027|s__Escherichia_coli.t__SGB10068	0.3855560003
K00027|s__Megasphaera_sp_NM10.t__SGB5858	3.2956713962
K00027|s__Phascolarctobacterium_faecium.t__SGB5792	1.1872790481
K00027|unclassified	2.1564246513
K00029	17.213741403
K00029|s__Alistipes_senegalensis.t__SGB2296	0.0116559922
K00029|s__Alistipes_shahii.t__SGB2295	0.8625434195
K00029|s__Bacteroides_uniformis.t__SGB1836	15.3569513333
K00029|s__Barnesiella_intestinihominis.t__SGB1965	0.6730040057
K00029|s__Escherichia_coli.t__SGB10068	0.3095866523
K00030	1.0138847222
K00030|s__Eggerthella_lenta.t__SGB14809	1.0138847222
K00031	25.969947346999998
K00031|s__Bifidobacterium_longum.t__SGB17248	9.6251644775
K00031|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	15.1516155047
K00031|s__Coprococcus_SGB4669.t__SGB4669	0.1991635188
K00031|s__Eggerthella_lenta.t__SGB14809	0.591203317
K00031|s__Escherichia_coli.t__SGB10068	0.2274928124
K00031|s__Gordonibacter_pamelaeae.t__SGB14807	0.1753077165
K00033	50.9435544647
K00033|s__Bacteroides_caccae.t__SGB1877	1.0241462407
K00033|s__Bacteroides_finegoldii.t__SGB1862	1.8096639627
K00033|s__Bacteroides_ovatus.t__SGB1871	0.5649349812
K00033|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.3678971933
K00033|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	45.6348786139
K00033|s__Escherichia_coli.t__SGB10068	0.2202593367
K00033|s__Megasphaera_sp_NM10.t__SGB5858	1.2108952864
K00033|s__Odoribacter_splanchnicus.t__SGB1790	0.1108788498
K00036	32.0904567304
K00036|s__Bacteroides_caccae.t__SGB1877	1.194168502
K00036|s__Bacteroides_finegoldii.t__SGB1862	1.3116276989
K00036|s__Bacteroides_fragilis.t__SGB1855	0.1566122626
K00036|s__Bacteroides_ovatus.t__SGB1871	0.4404719884
K00036|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.2251301274
K00036|s__Bifidobacterium_longum.t__SGB17248	15.6721408131
K00036|s__Escherichia_coli.t__SGB10068	0.2784086868
K00036|s__Parabacteroides_distasonis.t__SGB1934	2.3926444353
K00036|s__Phocaeicola_vulgatus.t__SGB1814	10.2452557215
K00036|unclassified	0.1739964944
K00040	0.3017054067
K00040|s__Escherichia_coli.t__SGB10068	0.3017054067
K00041	33.5569407144
K00041|s__Alistipes_senegalensis.t__SGB2296	0.0604793726
K00041|s__Alistipes_shahii.t__SGB2295	0.745912262
K00041|s__Bacteroides_caccae.t__SGB1877	0.7249865306
K00041|s__Bacteroides_finegoldii.t__SGB1862	1.7783558969
K00041|s__Bacteroides_ovatus.t__SGB1871	0.5212422456
K00041|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.1533065428
K00041|s__Bacteroides_uniformis.t__SGB1836	0.7612259492
K00041|s__Escherichia_coli.t__SGB10068	0.1923999074
K00041|s__Phocaeicola_massiliensis.t__SGB1812	5.866499046
K00041|s__Phocaeicola_plebeius.t__SGB1899	12.100996448
K00041|s__Phocaeicola_vulgatus.t__SGB1814	10.3941126659
K00041|unclassified	0.2574238473
K00042	1.2524475188
K00042|s__Escherichia_coli.t__SGB10068	1.0573497671999998
K00042|unclassified	0.1950977516
K00045	0.4495599019
K00045|s__Bacteroides_ovatus.t__SGB1871	0.4495599019
K00046	41.3532804024
K00046|s__Alistipes_senegalensis.t__SGB2296	0.0408501025
K00046|s__Alistipes_shahii.t__SGB2295	0.9599774097
K00046|s__Bacteroides_caccae.t__SGB1877	0.4230324359
K00046|s__Bacteroides_finegoldii.t__SGB1862	3.4245482908
K00046|s__Bacteroides_ovatus.t__SGB1871	1.5712941352
K00046|s__Bacteroides_stercoris.t__SGB1830	1.1291719311
K00046|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.7856316667
K00046|s__Bacteroides_uniformis.t__SGB1836	16.5990178112
K00046|s__Escherichia_coli.t__SGB10068	0.6854328894
K00046|s__Lacrimispora_amygdalina.t__SGB4716	0.3237934508
K00046|s__Parabacteroides_merdae.t__SGB1949	0.656651104
K00046|s__Phocaeicola_massiliensis.t__SGB1812	9.1858779818
K00046|s__Phocaeicola_vulgatus.t__SGB1814	5.4389884618
K00046|unclassified	0.12901273159999999
K00048	34.081055882
K00048|s__Bifidobacterium_longum.t__SGB17248	14.9442269121
K00048|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	18.7197588401
K00048|s__Escherichia_coli.t__SGB10068	0.2375024962
K00048|unclassified	0.1795676335
K00052	109.3305914247
K00052|s__Alistipes_senegalensis.t__SGB2296	0.0144518983
K00052|s__Alistipes_shahii.t__SGB2295	1.069440472
K00052|s__Anaerobutyricum_soehngenii.t__SGB4537	2.0908510388
K00052|s__Anaerostipes_hadrus.t__SGB4540_group	1.5630873246
K00052|s__Bacteroides_caccae.t__SGB1877	0.7804025066
K00052|s__Bacteroides_finegoldii.t__SGB1862	1.2717670477
K00052|s__Bacteroides_fragilis.t__SGB1855	0.0722594913
K00052|s__Bacteroides_ovatus.t__SGB1871	0.8671138962
K00052|s__Bacteroides_stercoris.t__SGB1830	5.7708176724
K00052|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.3612974567
K00052|s__Bacteroides_uniformis.t__SGB1836	14.3218311853
K00052|s__Bifidobacterium_longum.t__SGB17248	12.5669812052
K00052|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	28.5488509413
K00052|s__Coprococcus_SGB4669.t__SGB4669	0.1122943244
K00052|s__Dorea_sp_AF24_7LB.t__SGB4571	2.0559329088
K00052|s__Eggerthella_lenta.t__SGB14809	0.2196808844
K00052|s__Escherichia_coli.t__SGB10068	0.3358112353
K00052|s__Gordonibacter_pamelaeae.t__SGB14807	0.2883311608
K00052|s__Lacrimispora_amygdalina.t__SGB4716	0.1553965892
K00052|s__Megasphaera_sp_NM10.t__SGB5858	2.7047464314
K00052|s__Parabacteroides_distasonis.t__SGB1934	2.6302454851
K00052|s__Parabacteroides_merdae.t__SGB1949	0.8119743459
K00052|s__Phascolarctobacterium_faecium.t__SGB5792	1.2956306224
K00052|s__Phocaeicola_massiliensis.t__SGB1812	2.2111404353
K00052|s__Phocaeicola_plebeius.t__SGB1899	14.264055285
K00052|s__Phocaeicola_vulgatus.t__SGB1814	11.8361046829
K00052|s__Streptococcus_salivarius.t__SGB8007_group	0.3710512688
K00052|s__Streptococcus_vestibularis.t__SGB8003	0.1038943553
K00052|s__Veillonella_parvula.t__SGB6939	0.5438114518
K00052|unclassified	0.0913378215
K00053	128.9228128008
K00053|s__Anaerobutyricum_soehngenii.t__SGB4537	1.1664556834
K00053|s__Anaerostipes_hadrus.t__SGB4540_group	2.5233880161
K00053|s__Bacteroides_caccae.t__SGB1877	0.6623436705
K00053|s__Bacteroides_finegoldii.t__SGB1862	2.108184789
K00053|s__Bacteroides_fragilis.t__SGB1855	0.1179404078
K00053|s__Bacteroides_ovatus.t__SGB1871	0.7518700996
K00053|s__Bacteroides_stercoris.t__SGB1830	5.4105326974
K00053|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.3685637743
K00053|s__Bacteroides_uniformis.t__SGB1836	14.6688382175
K00053|s__Bifidobacterium_longum.t__SGB17248	22.9007753492
K00053|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	13.7346268984
K00053|s__Blautia_hydrogenotrophica.t__SGB4677	0.1067769732
K00053|s__Blautia_sp_An249.t__SGB7262	0.0305077066
K00053|s__Candidatus_Cibionibacter_quicibialis.t__SGB15286	3.6811523516
K00053|s__Clostridiaceae_bacterium.t__SGB4721	0.2135539465
K00053|s__Eggerthella_lenta.t__SGB14809	0.1402021819
K00053|s__Escherichia_coli.t__SGB10068	0.6661922148
K00053|s__Faecalibacterium_prausnitzii.t__SGB15316	28.1010474775
K00053|s__Gemmiger_formicilis.t__SGB15300	0.4696120284
K00053|s__Gordonibacter_pamelaeae.t__SGB14807	0.5296526872
K00053|s__Lacrimispora_amygdalina.t__SGB4716	0.0915231199
K00053|s__Parabacteroides_distasonis.t__SGB1934	2.9039996709
K00053|s__Phascolarctobacterium_faecium.t__SGB5792	0.922370147
K00053|s__Phocaeicola_massiliensis.t__SGB1812	2.2113826459
K00053|s__Phocaeicola_plebeius.t__SGB1899	13.5189357322
K00053|s__Phocaeicola_vulgatus.t__SGB1814	10.0101921102
K00053|s__Streptococcus_parasanguinis.t__SGB8071	0.2264516554
K00053|s__Streptococcus_salivarius.t__SGB8007_group	0.5347727778
K00053|s__Streptococcus_vestibularis.t__SGB8003	0.1509677703
K00054	0.1944794095
K00054|unclassified	0.1944794095
K00055	0.1288533508
K00055|s__Gordonibacter_pamelaeae.t__SGB14807	0.1288533508
K00057	123.9724141538
K00057|s__Alistipes_senegalensis.t__SGB2296	0.2473075116
K00057|s__Alistipes_shahii.t__SGB2295	1.5565825732
K00057|s__Anaerobutyricum_soehngenii.t__SGB4537	4.3621392629999995
K00057|s__Anaerostipes_hadrus.t__SGB4540_group	4.7719132805
K00057|s__Bacteroides_caccae.t__SGB1877	0.6386988287
K00057|s__Bacteroides_finegoldii.t__SGB1862	2.6015293755
K00057|s__Bacteroides_fragilis.t__SGB1855	0.1557802021
K00057|s__Bacteroides_ovatus.t__SGB1871	0.643638201
K00057|s__Bacteroides_stercoris.t__SGB1830	6.3720181898
K00057|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.3738724851
K00057|s__Bacteroides_uniformis.t__SGB1836	15.0795603935
K00057|s__Bifidobacterium_longum.t__SGB17248	15.8860924555
K00057|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	32.6604739824
K00057|s__Blautia_sp_Marseille_P3087.t__SGB4813	0.9949511634
K00057|s__Eggerthella_lenta.t__SGB14809	0.3712426669
