# Gene Family HUMAnN v4.0.0.alpha.1 Adjusted CPMs	SRR28210351
UNGROUPED|s__Dorea_formicigenerans.t__SGB4575	15977.1236769664
UNGROUPED|s__Dorea_longicatena.t__SGB4582	17358.7308731712
UNGROUPED|s__Dysosmobacter_welbionis.t__SGB15078	794.026911405
UNGROUPED|s__Eggerthella_lenta.t__SGB14809	7262.1701222096
UNGROUPED|s__Enterocloster_aldenensis.t__SGB4762	1155.0025594274
UNGROUPED|s__Enterocloster_bolteae.t__SGB4758	3042.1796616178
UNGROUPED|s__Escherichia_coli.t__SGB10068	2420.9629475158
UNGROUPED|s__Eubacterium_ramulus.t__SGB4959	11690.8035842241
UNGROUPED|s__Eubacterium_ramulus.t__SGB4960	20251.0789540295
UNGROUPED|s__Eubacterium_rectale.t__SGB4933	72525.8689345033
UNGROUPED|s__Faecalibacillus_intestinalis.t__SGB6754	8337.0223637396
UNGROUPED|s__Faecalibacterium_SGB15346.t__SGB15346	5967.5036159848
UNGROUPED|s__Faecalibacterium_prausnitzii.t__SGB15316	43392.2265798684
UNGROUPED|s__Faecalibacterium_prausnitzii.t__SGB15318	12044.3492511942
UNGROUPED|s__Faecalibacterium_prausnitzii.t__SGB15332	38794.734602943
UNGROUPED|s__Faecalicatena_fissicatena.t__SGB4871	26288.8594351284
UNGROUPED|s__Flavonifractor_plautii.t__SGB15132	1485.2769087129
UNGROUPED|s__Fusicatenibacter_saccharivorans.t__SGB4874	42020.8661764317
UNGROUPED|s__GGB3109_SGB4121.t__SGB4121	1071.743252885
UNGROUPED|s__GGB3363_SGB4448.t__SGB4448	2356.4943196885
UNGROUPED|s__GGB3550_SGB4746.t__SGB4746	4548.2198441299
UNGROUPED|s__GGB36331_SGB15121.t__SGB15121	451.5322603662
UNGROUPED|s__GGB3819_SGB5184.t__SGB5184	3291.3709606687
UNGROUPED|s__GGB51510_SGB71883.t__SGB71883	103.190385313
UNGROUPED|s__GGB6613_SGB9347.t__SGB9347	549.9697932934
UNGROUPED|s__GGB9581_SGB14999.t__SGB14999	4498.0531826127
UNGROUPED|s__GGB9730_SGB15290.t__SGB15290	2853.3985565199
UNGROUPED|s__GGB9730_SGB15291.t__SGB15291	2257.6509285801
UNGROUPED|s__Gemmiger_formicilis.t__SGB15300	21957.621036516
UNGROUPED|s__Gordonibacter_urolithinfaciens.t__SGB14808	881.6059601849
UNGROUPED|s__Holdemania_massiliensis.t__SGB4044	2625.7664990867
UNGROUPED|s__Hydrogenoanaerobacterium_saccharovorans.t__SGB15350	601.8122277205
UNGROUPED|s__Lachnospira_pectinoschiza.t__SGB5075	5428.074864339
UNGROUPED|s__Lachnospiraceae_bacterium.t__SGB4781	696.8591252112
UNGROUPED|s__Lachnospiraceae_bacterium.t__SGB4782	2574.4814605246
UNGROUPED|s__Lachnospiraceae_bacterium_AM48_27BH.t__SGB4706	5750.7049419574
UNGROUPED|s__Lachnospiraceae_bacterium_Marseille_Q4251.t__SGB4780	2517.27670725
UNGROUPED|s__Lacrimispora_amygdalina.t__SGB4716	9134.248059256899
UNGROUPED|s__Lacrimispora_celerecrescens.t__SGB4868	7421.1874479207
UNGROUPED|s__Longicatena_caecimuris.t__SGB4041	2802.8076273872
UNGROUPED|s__Mediterraneibacter_glycyrrhizinilyticus.t__SGB4606	1542.4529635498
UNGROUPED|s__Oscillospiraceae_bacterium_Marseille_Q3528.t__SGB4778	849.5197497051
UNGROUPED|s__Parabacteroides_distasonis.t__SGB1934	1341.4634773011
UNGROUPED|s__Parasutterella_SGB9260.t__SGB9260	984.2713501751
UNGROUPED|s__Phascolarctobacterium_faecium.t__SGB5792	13455.1936048506
UNGROUPED|s__Phocaeicola_vulgatus.t__SGB1814	22022.7003230524
UNGROUPED|s__Romboutsia_timonensis.t__SGB6148	327.4881324295
UNGROUPED|s__Roseburia_faecis.t__SGB4925	19606.8313165043
UNGROUPED|s__Roseburia_hominis.t__SGB4936	1041.7713893767
UNGROUPED|s__Roseburia_intestinalis.t__SGB4951	12665.3428838627
UNGROUPED|s__Roseburia_inulinivorans.t__SGB4940	94798.5324393009
UNGROUPED|s__Ruminococcaceae_bacterium_AM28_23LB.t__SGB14974	4491.2963464303
UNGROUPED|s__Ruminococcus_gnavus.t__SGB4584	7449.0794809497
UNGROUPED|s__Ruminococcus_sp_AF13_28.t__SGB4834	23279.2352807299
UNGROUPED|s__Ruminococcus_sp_AF41_9.t__SGB25497	9235.7411618856
UNGROUPED|s__Ruminococcus_sp_NSJ_13.t__SGB4553_group	15096.7460823677
UNGROUPED|s__Ruminococcus_torques.t__SGB4563	26935.6009268887
UNGROUPED|s__Ruminococcus_torques.t__SGB4608	1508.658616728
UNGROUPED|s__Ruthenibacterium_lactatiformans.t__SGB15271	758.5671479363
UNGROUPED|s__Tyzzerella_nexilis.t__SGB4588	4766.2826620299
UNGROUPED|s__Vescimonas_coprocola.t__SGB15089	2174.1911792324
UNGROUPED|s__Waltera_intestinalis.t__SGB4910	2478.9784503264
UNGROUPED|unclassified	12207.2166536395
K00001	1.0386440500999998
K00001|s__Eggerthella_lenta.t__SGB14809	0.8820280781
K00001|s__Roseburia_hominis.t__SGB4936	0.156615972
K00002	8.0556585266
K00002|s__Blautia_SGB4815.t__SGB4815	1.0206398763
K00002|s__Blautia_massiliensis.t__SGB4826	1.9607029202
K00002|s__Blautia_obeum.t__SGB4810	1.1817935409
K00002|s__Blautia_obeum.t__SGB4811	3.357368014
K00002|s__Blautia_sp_MSK_20_85.t__SGB4828	0.0537336505
K00002|s__Ruminococcus_sp_AF13_28.t__SGB4834	0.4814205247
K00003	11.5089420461
K00003|s__Anaerostipes_hadrus.t__SGB4540_group	5.5766767784
K00003|s__Bifidobacterium_longum.t__SGB17248	5.28632541
K00003|s__Eggerthella_lenta.t__SGB14809	0.6459398577
K00005	5.0303699260000005
K00005|s__Anaerobutyricum_hallii.t__SGB4532	2.3538369172
K00005|s__Anaerobutyricum_soehngenii.t__SGB4537	1.1346701037
K00005|s__Escherichia_coli.t__SGB10068	1.1035510462
K00005|s__Flavonifractor_plautii.t__SGB15132	0.2487715956
K00005|s__Lacrimispora_amygdalina.t__SGB4716	0.1895402633
K00008	6.7778650597
K00008|s__Dorea_formicigenerans.t__SGB4575	2.1643303228
K00008|s__Enterocloster_bolteae.t__SGB4758	0.3228540406
K00008|s__Flavonifractor_plautii.t__SGB15132	0.2335176828
K00008|s__Ruminococcus_torques.t__SGB4563	3.4916191565
K00008|unclassified	0.5655438569
K00009	5.8724856697
K00009|s__Anaerostipes_hadrus.t__SGB4540_group	0.9016311744
K00009|s__Escherichia_coli.t__SGB10068	1.2371766836
K00009|s__Eubacterium_ramulus.t__SGB4960	3.7336778117
K00010	4.9922378935
K00010|s__Anaerostipes_hadrus.t__SGB4540_group	4.7906547212
K00010|unclassified	0.2015831723
K00012	2.3615652546
K00012|s__Bacteroides_fragilis.t__SGB1855	0.4916454791
K00012|s__Escherichia_coli.t__SGB10068	0.3488364731
K00012|s__Faecalibacterium_prausnitzii.t__SGB15316	1.2858034317
K00012|s__Parabacteroides_distasonis.t__SGB1934	0.1336799063
K00012|unclassified	0.1015999644
K00013	43.0256819488
K00013|s__Bacteroides_fragilis.t__SGB1855	0.4127143464
K00013|s__Bacteroides_ovatus.t__SGB1871	0.2610331562
K00013|s__Bacteroides_xylanisolvens.t__SGB1867	0.451788155
K00013|s__Bifidobacterium_longum.t__SGB17248	5.1521179201
K00013|s__Blautia_SGB4815.t__SGB4815	0.5066975914
K00013|s__Blautia_obeum.t__SGB4810	0.7848845043
K00013|s__Blautia_obeum.t__SGB4811	2.0864018468
K00013|s__Escherichia_coli.t__SGB10068	0.8865436783
K00013|s__Eubacterium_ramulus.t__SGB4960	3.2843980854
K00013|s__Faecalibacterium_SGB15346.t__SGB15346	0.7508371436
K00013|s__Faecalibacterium_prausnitzii.t__SGB15318	3.027843083
K00013|s__Faecalibacterium_prausnitzii.t__SGB15332	11.9221123429
K00013|s__Parabacteroides_distasonis.t__SGB1934	0.0910760221
K00013|s__Phascolarctobacterium_faecium.t__SGB5792	9.5620850952
K00013|s__Ruminococcus_torques.t__SGB4563	3.8451489781
K00014	49.718472019800004
K00014|s__Anaerostipes_hadrus.t__SGB4540_group	5.2307706788
K00014|s__Bacteroides_clarus.t__SGB1832	0.1340926048
K00014|s__Bacteroides_ovatus.t__SGB1871	0.6704630238
K00014|s__Bacteroides_uniformis.t__SGB1836	0.5938386782
K00014|s__Bacteroides_xylanisolvens.t__SGB1867	0.1915608639
K00014|s__Eggerthella_lenta.t__SGB14809	1.2186531557
K00014|s__Escherichia_coli.t__SGB10068	0.7351934411
K00014|s__Faecalibacterium_prausnitzii.t__SGB15316	23.8875986846
K00014|s__Phocaeicola_vulgatus.t__SGB1814	6.1727907411
K00014|s__Ruminococcus_sp_AF13_28.t__SGB4834	5.142360506
K00014|s__Ruminococcus_torques.t__SGB4563	5.602246405
K00014|unclassified	0.1389032367
K00015	9.1531769711
K00015|s__Phascolarctobacterium_faecium.t__SGB5792	9.1531769711
K00016	18.436964770499998
K00016|s__Bifidobacterium_longum.t__SGB17248	8.2688984569
K00016|s__Lacrimispora_amygdalina.t__SGB4716	2.4866469026
K00016|s__Phascolarctobacterium_faecium.t__SGB5792	7.4438694763
K00016|unclassified	0.2375499347
K00018	45.5164746788
K00018|s__Anaerobutyricum_soehngenii.t__SGB4537	0.9093867595
K00018|s__Bacteroides_fragilis.t__SGB1855	0.4394994178
K00018|s__Eggerthella_lenta.t__SGB14809	1.1539777057
K00018|s__Eubacterium_rectale.t__SGB4933	29.9119918469
K00018|s__Gordonibacter_urolithinfaciens.t__SGB14808	0.1266560896
K00018|s__Lacrimispora_amygdalina.t__SGB4716	3.2729541897
K00018|s__Ruminococcus_torques.t__SGB4563	9.7020086696
K00024	12.3350977776
K00024|s__Alistipes_finegoldii.t__SGB2301	0.067384351
K00024|s__Alistipes_onderdonkii.t__SGB2303	0.2425836635
K00024|s__Bacteroides_clarus.t__SGB1832	0.1773920492
K00024|s__Bacteroides_fragilis.t__SGB1855	1.0111901343
K00024|s__Bacteroides_ovatus.t__SGB1871	1.0141686799
K00024|s__Bacteroides_uniformis.t__SGB1836	1.0654540966
K00024|s__Bacteroides_xylanisolvens.t__SGB1867	0.6091865937000001
K00024|s__Eggerthella_lenta.t__SGB14809	1.0790190909
K00024|s__Escherichia_coli.t__SGB10068	1.1890352563
K00024|s__Gordonibacter_urolithinfaciens.t__SGB14808	0.0147810834
K00024|s__Parabacteroides_distasonis.t__SGB1934	0.2600203202
K00024|s__Phocaeicola_vulgatus.t__SGB1814	5.6048824585
K00027	14.480226142800001
K00027|s__Anaerostipes_hadrus.t__SGB4540_group	6.6386312366
K00027|s__Escherichia_coli.t__SGB10068	0.5579044376
K00027|s__Phascolarctobacterium_faecium.t__SGB5792	6.9815938397
K00027|unclassified	0.3020966289
K00029	1.3390217232
K00029|s__Bacteroides_uniformis.t__SGB1836	0.5326862236
K00029|s__Escherichia_coli.t__SGB10068	0.8063354996
K00030	2.053892277
K00030|s__Eggerthella_lenta.t__SGB14809	2.053892277
K00031	29.459426218500003
K00031|s__Bifidobacterium_longum.t__SGB17248	3.5904895737
K00031|s__Eggerthella_lenta.t__SGB14809	1.20152748
K00031|s__Escherichia_coli.t__SGB10068	0.7172581096
K00031|s__Eubacterium_rectale.t__SGB4933	22.0029078989
K00031|s__Gordonibacter_urolithinfaciens.t__SGB14808	0.1959005984
K00031|s__Roseburia_faecis.t__SGB4925	1.6595694339
K00031|unclassified	0.091773124
K00033	1.8490977315000001
K00033|s__Bacteroides_fragilis.t__SGB1855	0.3453003667
K00033|s__Bacteroides_ovatus.t__SGB1871	0.5403462106
K00033|s__Bacteroides_xylanisolvens.t__SGB1867	0.1985477108
K00033|s__Escherichia_coli.t__SGB10068	0.7649034434
K00034	0.1235552814
K00034|s__Gordonibacter_urolithinfaciens.t__SGB14808	0.1235552814
K00036	13.5875580711
K00036|s__Bacteroides_fragilis.t__SGB1855	0.4758894816
K00036|s__Bacteroides_ovatus.t__SGB1871	0.3399210583
K00036|s__Bacteroides_xylanisolvens.t__SGB1867	0.4249013228
K00036|s__Bifidobacterium_longum.t__SGB17248	6.8319975405
K00036|s__Escherichia_coli.t__SGB10068	0.7682933158
K00036|s__Parabacteroides_distasonis.t__SGB1934	0.2868180644
K00036|s__Phocaeicola_vulgatus.t__SGB1814	4.4052519443
K00036|unclassified	0.0544853434
K00040	0.2968609364
K00040|s__Escherichia_coli.t__SGB10068	0.2968609364
K00041	4.9071909232
K00041|s__Bacteroides_ovatus.t__SGB1871	0.7009851537
K00041|s__Bacteroides_uniformis.t__SGB1836	0.0528707984
K00041|s__Bacteroides_xylanisolvens.t__SGB1867	0.0709858384
K00041|s__Escherichia_coli.t__SGB10068	0.2109962793
K00041|s__Phocaeicola_vulgatus.t__SGB1814	3.788869122
K00041|unclassified	0.0824837314
K00042	2.3125125925
K00042|s__Escherichia_coli.t__SGB10068	2.3125125925
K00045	0.5269065944
K00045|s__Bacteroides_ovatus.t__SGB1871	0.2634532972
K00045|s__Bacteroides_xylanisolvens.t__SGB1867	0.2634532972
K00046	11.8230079648
K00046|s__Bacteroides_clarus.t__SGB1832	0.1224234773
K00046|s__Bacteroides_ovatus.t__SGB1871	1.1193003641
K00046|s__Bacteroides_uniformis.t__SGB1836	0.5771392502
K00046|s__Bacteroides_xylanisolvens.t__SGB1867	0.2448469546
K00046|s__Escherichia_coli.t__SGB10068	0.1673669756
K00046|s__Lacrimispora_amygdalina.t__SGB4716	3.5139078724
K00046|s__Phocaeicola_vulgatus.t__SGB1814	5.9987503889
K00046|unclassified	0.0792726816
K00048	6.6562088812
K00048|s__Bifidobacterium_longum.t__SGB17248	5.8133279052
K00048|s__Escherichia_coli.t__SGB10068	0.7789630971
K00048|unclassified	0.0639178789
K00052	35.4366014164
K00052|s__Alistipes_finegoldii.t__SGB2301	0.1254692187
K00052|s__Anaerobutyricum_hallii.t__SGB4532	1.974635638
K00052|s__Anaerobutyricum_soehngenii.t__SGB4537	1.1651576746
K00052|s__Anaerostipes_hadrus.t__SGB4540_group	5.3303656037
K00052|s__Bacteroides_clarus.t__SGB1832	0.2391774216
K00052|s__Bacteroides_fragilis.t__SGB1855	0.6273460933
K00052|s__Bacteroides_ovatus.t__SGB1871	0.4642361091
K00052|s__Bacteroides_uniformis.t__SGB1836	0.7026276245
K00052|s__Bacteroides_xylanisolvens.t__SGB1867	0.3011261248
K00052|s__Bifidobacterium_longum.t__SGB17248	5.513611956
K00052|s__Eggerthella_lenta.t__SGB14809	0.8701766862
K00052|s__Escherichia_coli.t__SGB10068	0.7410134883
K00052|s__Lacrimispora_amygdalina.t__SGB4716	3.323765577
K00052|s__Parabacteroides_distasonis.t__SGB1934	0.2509384373
K00052|s__Phascolarctobacterium_faecium.t__SGB5792	9.0893111416
K00052|s__Phocaeicola_vulgatus.t__SGB1814	4.7176426217
K00053	79.2839945509
K00053|s__Anaerobutyricum_hallii.t__SGB4532	0.907483854
K00053|s__Anaerobutyricum_soehngenii.t__SGB4537	0.8680280342
K00053|s__Anaerostipes_hadrus.t__SGB4540_group	4.7906699431
K00053|s__Bacteroides_clarus.t__SGB1832	0.0255985244
K00053|s__Bacteroides_fragilis.t__SGB1855	0.5887660609
K00053|s__Bacteroides_ovatus.t__SGB1871	0.4095763902
K00053|s__Bacteroides_uniformis.t__SGB1836	0.5119704878
K00053|s__Bacteroides_xylanisolvens.t__SGB1867	0.7679557317
K00053|s__Bifidobacterium_longum.t__SGB17248	8.16067636
K00053|s__Blautia_stercoris.t__SGB4788	1.1631159517
K00053|s__Candidatus_Cibionibacter_quicibialis.t__SGB15286	0.1972790987
K00053|s__Eggerthella_lenta.t__SGB14809	0.8385254536
K00053|s__Escherichia_coli.t__SGB10068	1.1740212466
K00053|s__Eubacterium_ramulus.t__SGB4960	0.0657596996
K00053|s__Faecalibacterium_SGB15346.t__SGB15346	3.9849774635
K00053|s__Faecalibacterium_prausnitzii.t__SGB15316	19.7542439831
K00053|s__Faecalibacterium_prausnitzii.t__SGB15318	2.7619073816
K00053|s__Faecalibacterium_prausnitzii.t__SGB15332	7.2730378888
K00053|s__GGB9730_SGB15290.t__SGB15290	0.2104310386
K00053|s__GGB9730_SGB15291.t__SGB15291	0.157823279
K00053|s__Gemmiger_formicilis.t__SGB15300	8.0226833467
K00053|s__Lachnospira_pectinoschiza.t__SGB5075	1.3323200065
K00053|s__Lacrimispora_amygdalina.t__SGB4716	2.5294449431
K00053|s__Parabacteroides_distasonis.t__SGB1934	0.2585855455
K00053|s__Phascolarctobacterium_faecium.t__SGB5792	8.0621703322
K00053|s__Phocaeicola_vulgatus.t__SGB1814	4.4669425058
K00054	0.1219651988
K00054|unclassified	0.1219651988
K00057	74.1586125564
K00057|s__Alistipes_finegoldii.t__SGB2301	0.0631496123
K00057|s__Anaerobutyricum_hallii.t__SGB4532	2.6649136374
K00057|s__Anaerobutyricum_soehngenii.t__SGB4537	2.5077854682
K00057|s__Anaerostipes_hadrus.t__SGB4540_group	8.8608859816
K00057|s__Bacteroides_clarus.t__SGB1832	0.1396992642
K00057|s__Bacteroides_fragilis.t__SGB1855	0.5545087677
K00057|s__Bacteroides_ovatus.t__SGB1871	0.7264361738
K00057|s__Bacteroides_uniformis.t__SGB1836	0.5680333718
K00057|s__Bacteroides_xylanisolvens.t__SGB1867	0.5587970568
K00057|s__Bifidobacterium_longum.t__SGB17248	6.1641276738
K00057|s__Blautia_SGB4815.t__SGB4815	0.3467273938
K00057|s__Eggerthella_lenta.t__SGB14809	0.5371788822
K00057|s__Escherichia_coli.t__SGB10068	0.9863954934
K00057|s__Eubacterium_rectale.t__SGB4933	24.1202337877
K00057|s__Faecalibacterium_prausnitzii.t__SGB15316	20.6507819834
K00057|s__Faecalibacterium_prausnitzii.t__SGB15318	1.4709697523
K00057|s__Lacrimispora_amygdalina.t__SGB4716	2.8805045022
K00057|unclassified	0.3574837539
K00058	22.2007906357
K00058|s__Anaerostipes_hadrus.t__SGB4540_group	4.7054781409
K00058|s__Bacteroides_ovatus.t__SGB1871	0.6380564839
K00058|s__Bacteroides_xylanisolvens.t__SGB1867	0.1335467059
K00058|s__Blautia_SGB4815.t__SGB4815	0.0950087413
K00058|s__Blautia_faecis.t__SGB4820	0.040718032
K00058|s__Blautia_obeum.t__SGB4811	0.0271453547
K00058|s__Dorea_formicigenerans.t__SGB4575	2.7131067625
K00058|s__Escherichia_coli.t__SGB10068	0.7186006431
K00058|s__Flavonifractor_plautii.t__SGB15132	0.3702509392
K00058|s__Gordonibacter_urolithinfaciens.t__SGB14808	0.1462862629
K00058|s__Lacrimispora_amygdalina.t__SGB4716	2.7206431702
K00058|s__Phascolarctobacterium_faecium.t__SGB5792	8.1938614707
K00058|s__Ruminococcus_sp_NSJ_13.t__SGB4553_group	0.3345601537
K00058|s__Ruminococcus_torques.t__SGB4563	1.2811893045
K00058|unclassified	0.0823384702
K00059	39.997615022699996
K00059|s__Anaerostipes_hadrus.t__SGB4540_group	6.6905536685
K00059|s__Bacteroides_clarus.t__SGB1832	0.2931003752
K00059|s__Bacteroides_fragilis.t__SGB1855	0.541367659
K00059|s__Bacteroides_ovatus.t__SGB1871	1.6951154795
K00059|s__Bacteroides_uniformis.t__SGB1836	0.727931283
K00059|s__Bacteroides_xylanisolvens.t__SGB1867	0.2531906178
K00059|s__Bifidobacterium_longum.t__SGB17248	5.8085945234
K00059|s__Clostridiaceae_bacterium_Marseille_Q3526.t__SGB4703	0.2502847322
K00059|s__Clostridiales_bacterium.t__SGB15159	0.0903417955
K00059|s__Clostridium_SGB48024.t__SGB48024	0.6513069374
K00059|s__Clostridium_sp_AF27_2AA.t__SGB4712	0.8428678014
K00059|s__Clostridium_sp_AM33_3.t__SGB4711	0.2490291231
K00059|s__Dorea_formicigenerans.t__SGB4575	2.5220999932
K00059|s__Escherichia_coli.t__SGB10068	0.7037410032
K00059|s__Eubacterium_ramulus.t__SGB4960	0.0191560864
K00059|s__Flavonifractor_plautii.t__SGB15132	0.2382392998
K00059|s__Lachnospiraceae_bacterium_AM48_27BH.t__SGB4706	1.1302090973
K00059|s__Phascolarctobacterium_faecium.t__SGB5792	7.3930259343
K00059|s__Phocaeicola_vulgatus.t__SGB1814	4.903958117
K00059|s__Ruminococcus_torques.t__SGB4563	3.253701518
K00059|unclassified	1.7397999775000001
K00060	0.9405059138
K00060|s__Escherichia_coli.t__SGB10068	0.9405059138
K00065	0.373746808
K00065|s__Escherichia_coli.t__SGB10068	0.373746808
K00067	22.2370633614
K00067|s__Anaerostipes_hadrus.t__SGB4540_group	5.7358874357
K00067|s__Bacteroides_fragilis.t__SGB1855	0.4168385053
K00067|s__Clostridiaceae_bacterium_Marseille_Q3526.t__SGB4703	0.1314816604
K00067|s__Faecalibacterium_prausnitzii.t__SGB15316	15.9092809105
K00067|unclassified	0.0435748495
K00068	7.0917590879
K00068|s__Anaerobutyricum_hallii.t__SGB4532	2.3191791958
K00068|s__Anaerobutyricum_soehngenii.t__SGB4537	0.8784769681
K00068|s__Anaerostipes_hadrus.t__SGB4540_group	3.0226983221
K00068|s__Escherichia_coli.t__SGB10068	0.871404602
K00073	0.41956294
K00073|s__Escherichia_coli.t__SGB10068	0.41956294
K00074	114.6025791156
K00074|s__Anaerobutyricum_hallii.t__SGB4532	1.3262332462
K00074|s__Anaerobutyricum_soehngenii.t__SGB4537	2.8016677326
K00074|s__Anaerostipes_hadrus.t__SGB4540_group	5.1059979978
K00074|s__Blautia_SGB4815.t__SGB4815	0.2118341616
K00074|s__Dorea_formicigenerans.t__SGB4575	1.0199959975
K00074|s__Escherichia_coli.t__SGB10068	0.2506435745
K00074|s__Eubacterium_rectale.t__SGB4933	25.5688244431
K00074|s__Faecalibacterium_SGB15346.t__SGB15346	1.4081840195
K00074|s__Faecalibacterium_prausnitzii.t__SGB15316	15.6640694299
K00074|s__Faecalibacterium_prausnitzii.t__SGB15318	2.9904132548
K00074|s__Faecalibacterium_prausnitzii.t__SGB15332	6.6454503253
K00074|s__Flavonifractor_plautii.t__SGB15132	0.1151290418
K00074|s__Lacrimispora_amygdalina.t__SGB4716	3.7134530893
K00074|s__Roseburia_faecis.t__SGB4925	4.4618864437
K00074|s__Roseburia_hominis.t__SGB4936	0.2373343853
K00074|s__Roseburia_intestinalis.t__SGB4951	3.2752145172
K00074|s__Roseburia_inulinivorans.t__SGB4940	28.1954781634
K00074|s__Ruminococcus_sp_AF13_28.t__SGB4834	9.1799639772
K00074|s__Ruminococcus_torques.t__SGB4563	2.2439911944
K00074|unclassified	0.1868141207
K00075	77.0181436883
K00075|s__Alistipes_finegoldii.t__SGB2301	0.1089946685
K00075|s__Anaerostipes_hadrus.t__SGB4540_group	6.6471314269
K00075|s__Bacteroides_fragilis.t__SGB1855	0.5255979375
K00075|s__Bacteroides_ovatus.t__SGB1871	0.624343157
K00075|s__Bifidobacterium_longum.t__SGB17248	5.7650457731
K00075|s__Eggerthella_lenta.t__SGB14809	1.1619200179
K00075|s__Escherichia_coli.t__SGB10068	0.7550110233
K00075|s__Eubacterium_rectale.t__SGB4933	27.9192863477
K00075|s__Faecalibacterium_prausnitzii.t__SGB15316	18.401045612
K00075|s__Lacrimispora_amygdalina.t__SGB4716	3.5907167324
K00075|s__Phascolarctobacterium_faecium.t__SGB5792	6.5842328313
K00075|s__Phocaeicola_vulgatus.t__SGB1814	4.9348181607
K00076	0.8142729325
K00076|s__Escherichia_coli.t__SGB10068	0.8142729325
K00077	77.339224253
K00077|s__Bacteroides_fragilis.t__SGB1855	0.7920465325
K00077|s__Bacteroides_ovatus.t__SGB1871	0.7895097558
K00077|s__Bacteroides_xylanisolvens.t__SGB1867	0.7746133453
K00077|s__Blautia_SGB4815.t__SGB4815	0.8457958042
K00077|s__Candidatus_Cibionibacter_quicibialis.t__SGB15286	0.500618957
K00077|s__Clostridiaceae_bacterium.t__SGB4770	3.2666194396
K00077|s__Escherichia_coli.t__SGB10068	1.0359350417
K00077|s__Faecalibacterium_SGB15346.t__SGB15346	1.3251678274
K00077|s__Faecalibacterium_prausnitzii.t__SGB15316	47.6080740787
