# Gene Family HUMAnN v4.0.0.alpha.1 Adjusted CPMs	SRR28210346
UNGROUPED|s__Klebsiella_pneumoniae.t__SGB10115	3343.0577740365
UNGROUPED|s__Klebsiella_quasivariicola.t__SGB10113	3074.1764852126
UNGROUPED|s__Lachnospira_eligens.t__SGB5082	1724.9831700846
UNGROUPED|s__Lachnospira_pectinoschiza.t__SGB5075	1576.7296769316
UNGROUPED|s__Lachnospira_sp_NSJ_43.t__SGB5087	1121.014184785
UNGROUPED|s__Lachnospiraceae_bacterium.t__SGB4781	943.1036404153
UNGROUPED|s__Lachnospiraceae_bacterium_Marseille_Q4251.t__SGB4780	521.7727656262
UNGROUPED|s__Lacrimispora_amygdalina.t__SGB4716	790.867582021
UNGROUPED|s__Lacrimispora_celerecrescens.t__SGB4868	2787.3402020311
UNGROUPED|s__Lawsonibacter_asaccharolyticus.t__SGB15154	193.9027639111
UNGROUPED|s__Limosilactobacillus_fermentum.t__SGB7106	551.9283660341
UNGROUPED|s__Morganella_morganii.t__SGB10028	2785.7910159086
UNGROUPED|s__Odoribacter_splanchnicus.t__SGB1790	2094.0435601036
UNGROUPED|s__Oscillibacter_sp_ER4.t__SGB15254	12680.3769918769
UNGROUPED|s__Oscillospiraceae_bacterium_Marseille_Q3528.t__SGB4778	677.5707318246
UNGROUPED|s__Parabacteroides_distasonis.t__SGB1934	6960.6625298612
UNGROUPED|s__Parabacteroides_merdae.t__SGB1949	11776.3451555687
UNGROUPED|s__Parasutterella_SGB9260.t__SGB9260	4094.627276533
UNGROUPED|s__Phascolarctobacterium_faecium.t__SGB5792	4941.5832888059
UNGROUPED|s__Phocaeicola_dorei.t__SGB1815	28880.3005540987
UNGROUPED|s__Phocaeicola_massiliensis.t__SGB1812	10144.070486231
UNGROUPED|s__Phocaeicola_vulgatus.t__SGB1814	20173.5691546572
UNGROUPED|s__Romboutsia_timonensis.t__SGB6148	972.9215645798
UNGROUPED|s__Roseburia_faecis.t__SGB4925	4886.4198895792
UNGROUPED|s__Roseburia_intestinalis.t__SGB4951	15877.1068598499
UNGROUPED|s__Roseburia_inulinivorans.t__SGB4940	14613.2504003324
UNGROUPED|s__Ruminococcaceae_bacterium_AM28_23LB.t__SGB14974	2023.9014944315
UNGROUPED|s__Ruminococcus_SGB4421.t__SGB4421	8509.1356526488
UNGROUPED|s__Ruminococcus_bicirculans.t__SGB4262	12136.8201254731
UNGROUPED|s__Ruminococcus_gnavus.t__SGB4584	2882.8146812834
UNGROUPED|s__Ruminococcus_sp_AF13_28.t__SGB4834	9285.3692609821
UNGROUPED|s__Ruminococcus_sp_AF41_9.t__SGB25497	2857.8219377014
UNGROUPED|s__Ruminococcus_sp_NSJ_13.t__SGB4553_group	5982.5010373379
UNGROUPED|s__Ruminococcus_torques.t__SGB4563	13067.6954292851
UNGROUPED|s__Ruminococcus_torques.t__SGB4608	2541.7935489313
UNGROUPED|s__Ruthenibacterium_lactatiformans.t__SGB15271	1503.0651938742
UNGROUPED|s__Streptococcus_parasanguinis.t__SGB8071	247.5519184221
UNGROUPED|s__Streptococcus_salivarius.t__SGB8007_group	210.49407149660001
UNGROUPED|s__Veillonella_parvula.t__SGB6939	155.997692639
UNGROUPED|s__Vescimonas_SGB15087.t__SGB15087	878.5304143763
UNGROUPED|s__Vescimonas_coprocola.t__SGB15089	619.8505645898
UNGROUPED|s__Waltera_intestinalis.t__SGB4910	1283.195207097
UNGROUPED|s__Weissella_paramesenteroides.t__SGB7118	110.318531291
UNGROUPED|unclassified	15281.4207434449
K00001	0.1451796025
K00001|s__Eggerthella_lenta.t__SGB14809	0.1451796025
K00002	3.609316467
K00002|s__Blautia_SGB4815.t__SGB4815	0.176836585
K00002|s__Blautia_massiliensis.t__SGB4826	0.514433702
K00002|s__Blautia_obeum.t__SGB4810	0.3536731701
K00002|s__Blautia_obeum.t__SGB4811	2.2024192865
K00002|s__Blautia_sp_Marseille_P3087.t__SGB4813	0.2250647446
K00002|s__Blautia_wexlerae.t__SGB4831	0.0482281596
K00002|s__Ruminococcus_sp_AF13_28.t__SGB4834	0.0886608192
K00003	36.4791482378
K00003|s__Alistipes_finegoldii.t__SGB2301	0.3354042404
K00003|s__Anaerostipes_hadrus.t__SGB4540_group	4.7235908262
K00003|s__Bifidobacterium_longum.t__SGB17248	3.0173017599
K00003|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	27.1087539437
K00003|s__Eggerthella_lenta.t__SGB14809	0.0120818268
K00003|s__Eubacterium_siraeum.t__SGB4198	0.2296109029
K00003|s__Gordonibacter_pamelaeae.t__SGB14807	0.2053910548
K00003|s__Lachnospira_eligens.t__SGB5082	0.7268307439
K00003|s__Veillonella_parvula.t__SGB6939	0.1201829392
K00005	30.2630883806
K00005|s__Anaerobutyricum_hallii.t__SGB4532	0.1878475804
K00005|s__Citrobacter_braakii.t__SGB10086	0.2584625347
K00005|s__Clostridiales_bacterium_KLE1615.t__SGB5090	0.1292312673
K00005|s__Collinsella_aerofaciens.t__SGB14535_group	8.2968645587
K00005|s__Escherichia_coli.t__SGB10068	15.2492895462
K00005|s__Eubacterium_siraeum.t__SGB4198	0.2745464636
K00005|s__Flavonifractor_plautii.t__SGB15132	0.0709042056
K00005|s__Klebsiella_pneumoniae.t__SGB10115	0.8902748931
K00005|s__Klebsiella_quasivariicola.t__SGB10113	0.1005132079
K00005|s__Lacrimispora_amygdalina.t__SGB4716	0.0992658879
K00005|s__Ruminococcus_bicirculans.t__SGB4262	4.0459478851
K00005|s__Ruminococcus_sp_NSJ_13.t__SGB4553_group	0.0287180594
K00005|s__Streptococcus_parasanguinis.t__SGB8071	0.2326680529
K00005|s__Streptococcus_salivarius.t__SGB8007_group	0.1017922731
K00005|s__Veillonella_parvula.t__SGB6939	0.1630720076
K00005|unclassified	0.1336899571
K00008	2.2428859049
K00008|s__Anaerostipes_hadrus.t__SGB4540_group	1.5067419128
K00008|s__Flavonifractor_plautii.t__SGB15132	0.0931792075
K00008|unclassified	0.6429647847
K00009	19.5339225817
K00009|s__Alistipes_finegoldii.t__SGB2301	0.3333996696
K00009|s__Anaerostipes_hadrus.t__SGB4540_group	1.2176920851
K00009|s__Citrobacter_braakii.t__SGB10086	0.4936634412
K00009|s__Enterococcus_faecalis.t__SGB7962	0.4089326054
K00009|s__Escherichia_coli.t__SGB10068	13.795150608
K00009|s__Eubacterium_ramulus.t__SGB4960	2.38003453
K00009|s__Klebsiella_pneumoniae.t__SGB10115	0.7130694151
K00009|s__Klebsiella_quasivariicola.t__SGB10113	0.1919802271
K00010	3.2929731337000003
K00010|s__Anaerostipes_hadrus.t__SGB4540_group	2.5119385737
K00010|s__Klebsiella_pneumoniae.t__SGB10115	0.5231500822
K00010|s__Klebsiella_quasivariicola.t__SGB10113	0.158530328
K00010|unclassified	0.0993541498
K00012	11.3127535101
K00012|s__Alistipes_finegoldii.t__SGB2301	0.5649939242
K00012|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.4813594247
K00012|s__Escherichia_coli.t__SGB10068	7.7589538899
K00012|s__Faecalibacterium_prausnitzii.t__SGB15316	0.4197818378
K00012|s__Klebsiella_pneumoniae.t__SGB10115	0.2963489333
K00012|s__Klebsiella_quasivariicola.t__SGB10113	0.0673520303
K00012|s__Odoribacter_splanchnicus.t__SGB1790	0.4602427378
K00012|s__Parabacteroides_distasonis.t__SGB1934	0.743469038
K00012|s__Veillonella_parvula.t__SGB6939	0.1481744666
K00012|unclassified	0.3720772276
K00013	82.80088381430001
K00013|s__Bacteroides_caccae.t__SGB1877	0.4337991575
K00013|s__Bacteroides_nordii.t__SGB1858	1.3821038013
K00013|s__Bacteroides_ovatus.t__SGB1871	2.9685185993
K00013|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.6886641251
K00013|s__Bacteroides_xylanisolvens.t__SGB1867	0.7331159294
K00013|s__Bifidobacterium_longum.t__SGB17248	3.967176493
K00013|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	11.7523442865
K00013|s__Blautia_SGB4815.t__SGB4815	0.0713592716
K00013|s__Blautia_obeum.t__SGB4810	0.5233013254
K00013|s__Blautia_obeum.t__SGB4811	1.5936904001
K00013|s__Blautia_sp_Marseille_P3087.t__SGB4813	0.0356796358
K00013|s__Coprococcus_catus.t__SGB4670	0.5619050116
K00013|s__Escherichia_coli.t__SGB10068	13.0093537208
K00013|s__Eubacterium_ramulus.t__SGB4960	1.5223207323
K00013|s__Eubacterium_siraeum.t__SGB4198	0.3012494149
K00013|s__Faecalibacterium_SGB15346.t__SGB15346	4.1417978905
K00013|s__Faecalibacterium_prausnitzii.t__SGB15316	1.1082339933
K00013|s__Faecalibacterium_prausnitzii.t__SGB15317	2.7450038805
K00013|s__Faecalibacterium_prausnitzii.t__SGB15318	15.8513567036
K00013|s__Faecalibacterium_prausnitzii.t__SGB15332	8.477932339
K00013|s__Faecalibacterium_prausnitzii.t__SGB15342	2.4413530088
K00013|s__Klebsiella_pneumoniae.t__SGB10115	0.7117408322
K00013|s__Klebsiella_quasivariicola.t__SGB10113	0.0711740832
K00013|s__Lachnospira_eligens.t__SGB5082	0.2876826581
K00013|s__Morganella_morganii.t__SGB10028	0.4438579114
K00013|s__Odoribacter_splanchnicus.t__SGB1790	0.592009511
K00013|s__Parabacteroides_distasonis.t__SGB1934	0.8843107384
K00013|s__Phascolarctobacterium_faecium.t__SGB5792	2.7242603185
K00013|s__Ruminococcus_torques.t__SGB4563	2.7090116968
K00013|unclassified	0.0665763444
K00014	76.3832865888
K00014|s__Alistipes_finegoldii.t__SGB2301	0.3259426607
K00014|s__Anaerostipes_hadrus.t__SGB4540_group	3.9422153148
K00014|s__Bacteroides_caccae.t__SGB1877	0.4815557537
K00014|s__Bacteroides_eggerthii.t__SGB1829	9.19474177
K00014|s__Bacteroides_ovatus.t__SGB1871	4.5404212315
K00014|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.7796616965
K00014|s__Bacteroides_uniformis.t__SGB1836	11.6719942211
K00014|s__Bacteroides_xylanisolvens.t__SGB1867	0.3439683955
K00014|s__Clostridium_SGB6173.t__SGB6173	0.2472501439
K00014|s__Coprococcus_catus.t__SGB4670	0.5515580134
K00014|s__Eggerthella_lenta.t__SGB14809	0.3604134427
K00014|s__Escherichia_coli.t__SGB10068	12.1369162793
K00014|s__Eubacterium_siraeum.t__SGB4198	0.2951120524
K00014|s__Faecalibacterium_prausnitzii.t__SGB15316	13.7251829489
K00014|s__Klebsiella_pneumoniae.t__SGB10115	2.3269035220000003
K00014|s__Klebsiella_quasivariicola.t__SGB10113	0.2579224979
K00014|s__Lachnospira_eligens.t__SGB5082	0.6818555818
K00014|s__Phocaeicola_dorei.t__SGB1815	4.0999638279
K00014|s__Phocaeicola_vulgatus.t__SGB1814	3.8914910909
K00014|s__Ruminococcus_sp_AF13_28.t__SGB4834	3.1029129518
K00014|s__Ruminococcus_torques.t__SGB4563	3.2530539011
K00014|unclassified	0.17224929090000002
K00015	3.1543130285
K00015|s__Phascolarctobacterium_faecium.t__SGB5792	3.1543130285
K00016	11.303878042000001
K00016|s__Bifidobacterium_longum.t__SGB17248	5.0263255289
K00016|s__Coprococcus_catus.t__SGB4670	0.8446986216
K00016|s__Enterococcus_faecalis.t__SGB7962	1.0341067085
K00016|s__Klebsiella_pneumoniae.t__SGB10115	0.7407707975
K00016|s__Klebsiella_quasivariicola.t__SGB10113	0.0689089114
K00016|s__Lacrimispora_amygdalina.t__SGB4716	0.1839531793
K00016|s__Limosilactobacillus_fermentum.t__SGB7106	0.3917963819
K00016|s__Phascolarctobacterium_faecium.t__SGB5792	2.5531983706
K00016|s__Streptococcus_parasanguinis.t__SGB8071	0.0490914321
K00016|s__Streptococcus_salivarius.t__SGB8007_group	0.2127295391
K00016|unclassified	0.198298571
K00018	10.1487477682
K00018|s__Coprococcus_catus.t__SGB4670	0.4958520295
K00018|s__Eggerthella_lenta.t__SGB14809	0.151616536
K00018|s__Eubacterium_rectale.t__SGB4933	3.2234835744
K00018|s__Gordonibacter_pamelaeae.t__SGB14807	0.2863867902
K00018|s__Lacrimispora_amygdalina.t__SGB4716	0.4482416234
K00018|s__Ruminococcus_torques.t__SGB4563	5.4221820715
K00018|unclassified	0.1209851432
K00019	0.9039032284
K00019|s__Klebsiella_pneumoniae.t__SGB10115	0.8818568082
K00019|s__Klebsiella_quasivariicola.t__SGB10113	0.0220464202
K00020	0.6980909628
K00020|s__Coprococcus_catus.t__SGB4670	0.3803848368
K00020|s__Klebsiella_pneumoniae.t__SGB10115	0.1508981939
K00020|s__Klebsiella_quasivariicola.t__SGB10113	0.0754490969
K00020|unclassified	0.0913588352
K00024	80.7189582465
K00024|s__Alistipes_finegoldii.t__SGB2301	0.2904092617
K00024|s__Alistipes_onderdonkii.t__SGB2303	5.9046019443
K00024|s__Alistipes_sp_D31t1_170403_E11.t__SGB2293	0.080663961
K00024|s__Bacteroides_caccae.t__SGB1877	1.3855778635
K00024|s__Bacteroides_eggerthii.t__SGB1829	8.1136225608
K00024|s__Bacteroides_nordii.t__SGB1858	0.0864620011
K00024|s__Bacteroides_ovatus.t__SGB1871	6.4389174269
K00024|s__Bacteroides_thetaiotaomicron.t__SGB1861	1.8491718379000002
K00024|s__Bacteroides_uniformis.t__SGB1836	24.4770814604
K00024|s__Bacteroides_xylanisolvens.t__SGB1867	2.2522895146
K00024|s__Citrobacter_braakii.t__SGB10086	0.3136362397
K00024|s__Eggerthella_lenta.t__SGB14809	0.1238582111
K00024|s__Escherichia_coli.t__SGB10068	15.2924575152
K00024|s__Gordonibacter_pamelaeae.t__SGB14807	0.1279583829
K00024|s__Klebsiella_pneumoniae.t__SGB10115	0.7672913362
K00024|s__Klebsiella_quasivariicola.t__SGB10113	0.3471613511
K00024|s__Parabacteroides_distasonis.t__SGB1934	0.2248012028
K00024|s__Parabacteroides_merdae.t__SGB1949	1.0721288131
K00024|s__Phocaeicola_dorei.t__SGB1815	3.2163864394
K00024|s__Phocaeicola_massiliensis.t__SGB1812	4.0810064499
K00024|s__Phocaeicola_vulgatus.t__SGB1814	4.0118368491
K00024|unclassified	0.2616376242
K00027	20.8401451431
K00027|s__Anaerostipes_hadrus.t__SGB4540_group	5.2888616965
K00027|s__Citrobacter_braakii.t__SGB10086	0.1327908977
K00027|s__Escherichia_coli.t__SGB10068	11.0415517803
K00027|s__Klebsiella_pneumoniae.t__SGB10115	0.362961787
K00027|s__Klebsiella_quasivariicola.t__SGB10113	0.0796745386
K00027|s__Phascolarctobacterium_faecium.t__SGB5792	3.5109026433
K00027|unclassified	0.4234017998
K00029	36.0905114782
K00029|s__Bacteroides_eggerthii.t__SGB1829	8.9069628001
K00029|s__Bacteroides_uniformis.t__SGB1836	13.0009211134
K00029|s__Citrobacter_braakii.t__SGB10086	0.2123532713
K00029|s__Escherichia_coli.t__SGB10068	13.2817348987
K00029|s__Klebsiella_pneumoniae.t__SGB10115	0.6885393948
K00030	0.2487927932
K00030|s__Eggerthella_lenta.t__SGB14809	0.2487927932
K00031	35.3179814723
K00031|s__Bifidobacterium_longum.t__SGB17248	2.5711637565
K00031|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	13.6744977893
K00031|s__Citrobacter_braakii.t__SGB10086	0.2115416037
K00031|s__Coprococcus_catus.t__SGB4670	0.7115170144
K00031|s__Eggerthella_lenta.t__SGB14809	0.2373919015
K00031|s__Escherichia_coli.t__SGB10068	9.8429063829
K00031|s__Eubacterium_rectale.t__SGB4933	3.6740151287
K00031|s__Gordonibacter_pamelaeae.t__SGB14807	0.0520412652
K00031|s__Klebsiella_pneumoniae.t__SGB10115	0.3857523361
K00031|s__Klebsiella_quasivariicola.t__SGB10113	0.0871053662
K00031|s__Roseburia_faecis.t__SGB4925	0.2322029357
K00031|s__Ruminococcus_bicirculans.t__SGB4262	3.6378459922
K00033	57.4724316378
K00033|s__Bacteroides_caccae.t__SGB1877	0.4443508326
K00033|s__Bacteroides_ovatus.t__SGB1871	4.1994430778
K00033|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.6200244175
K00033|s__Bacteroides_xylanisolvens.t__SGB1867	0.4753520534
K00033|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	39.7221659458
K00033|s__Citrobacter_braakii.t__SGB10086	0.0654032116
K00033|s__Enterococcus_faecium.t__SGB7968	0.4308836879
K00033|s__Escherichia_coli.t__SGB10068	10.1593075421
K00033|s__Klebsiella_pneumoniae.t__SGB10115	0.566827834
K00033|s__Odoribacter_splanchnicus.t__SGB1790	0.3142751727
K00033|unclassified	0.4743978624
K00036	31.0920461881
K00036|s__Bacteroides_caccae.t__SGB1877	0.478119472
K00036|s__Bacteroides_ovatus.t__SGB1871	1.4343584161
K00036|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.5595015098
K00036|s__Bacteroides_xylanisolvens.t__SGB1867	2.4211156243
K00036|s__Bifidobacterium_longum.t__SGB17248	4.59726546
K00036|s__Citrobacter_braakii.t__SGB10086	0.2790109879
K00036|s__Enterococcus_faecalis.t__SGB7962	0.4388119478
K00036|s__Escherichia_coli.t__SGB10068	10.7884326583
K00036|s__Klebsiella_pneumoniae.t__SGB10115	0.6406918981
K00036|s__Klebsiella_quasivariicola.t__SGB10113	0.072336182
K00036|s__Parabacteroides_distasonis.t__SGB1934	1.0404383528
K00036|s__Phocaeicola_dorei.t__SGB1815	5.6464772691
K00036|s__Phocaeicola_vulgatus.t__SGB1814	2.5913297467
K00036|unclassified	0.1041566632
K00040	12.9692695806
K00040|s__Citrobacter_braakii.t__SGB10086	0.1343386238
K00040|s__Escherichia_coli.t__SGB10068	12.8349309568
K00041	31.6859977674
K00041|s__Bacteroides_caccae.t__SGB1877	0.3245650501
K00041|s__Bacteroides_nordii.t__SGB1858	0.0531095018
K00041|s__Bacteroides_ovatus.t__SGB1871	4.2912559804
K00041|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.6904235236
K00041|s__Bacteroides_uniformis.t__SGB1836	0.5274832195
K00041|s__Bacteroides_xylanisolvens.t__SGB1867	0.3292789112
K00041|s__Citrobacter_braakii.t__SGB10086	0.2315297115
K00041|s__Escherichia_coli.t__SGB10068	9.9873498281
K00041|s__Klebsiella_pneumoniae.t__SGB10115	0.7053566374
K00041|s__Klebsiella_quasivariicola.t__SGB10113	0.3587436603
K00041|s__Phocaeicola_dorei.t__SGB1815	5.8208013986
K00041|s__Phocaeicola_massiliensis.t__SGB1812	4.5990867603
K00041|s__Phocaeicola_vulgatus.t__SGB1814	3.0166197029
K00041|unclassified	0.7503938816
K00042	29.300072951
K00042|s__Citrobacter_braakii.t__SGB10086	0.4650620016
K00042|s__Escherichia_coli.t__SGB10068	27.5265059499
K00042|s__Klebsiella_pneumoniae.t__SGB10115	0.942529032
K00042|s__Klebsiella_quasivariicola.t__SGB10113	0.2032905755
K00042|unclassified	0.16268539199999998
K00045	3.3055733927
