# Gene Family HUMAnN v4.0.0.alpha.1 Adjusted CPMs	SRR28210348
UNGROUPED|s__GGB51441_SGB71759.t__SGB71759	1172.4944622525
UNGROUPED|s__GGB9730_SGB15291.t__SGB15291	4922.8859416918
UNGROUPED|s__Gemmiger_formicilis.t__SGB15300	25036.2361616364
UNGROUPED|s__Lachnospiraceae_bacterium.t__SGB4781	617.0390129103
UNGROUPED|s__Lachnospiraceae_bacterium.t__SGB4782	1304.7944076575
UNGROUPED|s__Lachnospiraceae_bacterium_Marseille_Q4251.t__SGB4780	930.9307830137
UNGROUPED|s__Lacrimispora_amygdalina.t__SGB4716	3634.6644336961
UNGROUPED|s__Mediterraneibacter_glycyrrhizinilyticus.t__SGB4606	1254.5967529848
UNGROUPED|s__Parabacteroides_distasonis.t__SGB1934	931.1857882107
UNGROUPED|s__Parasutterella_SGB9260.t__SGB9260	4077.2227324681
UNGROUPED|s__Parasutterella_excrementihominis.t__SGB9262	787.1569865908
UNGROUPED|s__Phascolarctobacterium_faecium.t__SGB5792	469.6080335924
UNGROUPED|s__Phocaeicola_massiliensis.t__SGB1812	1908.619410124
UNGROUPED|s__Phocaeicola_vulgatus.t__SGB1814	6086.7743533647
UNGROUPED|s__Roseburia_intestinalis.t__SGB4951	9757.6231032875
UNGROUPED|s__Roseburia_inulinivorans.t__SGB4940	17260.6560944879
UNGROUPED|s__Ruminococcus_bromii.t__SGB4285	121839.6238729842
UNGROUPED|s__Ruminococcus_gnavus.t__SGB4584	4432.3411237603
UNGROUPED|s__Ruminococcus_lactaris.t__SGB4557	4877.7689291131
UNGROUPED|s__Ruminococcus_sp_AF13_28.t__SGB4834	30594.0947232933
UNGROUPED|s__Ruminococcus_torques.t__SGB4608	1070.7254952895
UNGROUPED|s__Ruthenibacterium_lactatiformans.t__SGB15271	537.6251431024
UNGROUPED|s__Streptococcus_parasanguinis.t__SGB8071	163.4390249344
UNGROUPED|s__Streptococcus_salivarius.t__SGB8007_group	142.3622647299
UNGROUPED|unclassified	12255.0692147954
K00001	0.3616258502
K00001|s__Eggerthella_lenta.t__SGB14809	0.3616258502
K00002	30.7348109275
K00002|s__Blautia_SGB4815.t__SGB4815	3.5380473214
K00002|s__Blautia_massiliensis.t__SGB4826	8.6959235369
K00002|s__Blautia_obeum.t__SGB4810	10.3867975579
K00002|s__Blautia_obeum.t__SGB4811	3.1401946105
K00002|s__Blautia_sp_Marseille_P3087.t__SGB4813	2.5576245697
K00002|s__Ruminococcus_sp_AF13_28.t__SGB4834	2.416223331
K00003	31.0046655098
K00003|s__Alistipes_shahii.t__SGB2295	0.2172506363
K00003|s__Anaerostipes_hadrus.t__SGB4540_group	7.7961850752
K00003|s__Bifidobacterium_longum.t__SGB17248	4.2026720508
K00003|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	18.263463727
K00003|s__Eggerthella_lenta.t__SGB14809	0.3951110575
K00003|s__Eggerthella_sinensis.t__SGB14810	0.0533933861
K00003|unclassified	0.0765895769
K00005	3.5573841026
K00005|s__Anaerobutyricum_hallii.t__SGB4532	0.3320629769
K00005|s__Anaerobutyricum_soehngenii.t__SGB4537	2.3499841439
K00005|s__Dorea_sp_AF24_7LB.t__SGB4571	0.2554330591
K00005|s__Flavonifractor_plautii.t__SGB15132	0.3885514564
K00005|s__Streptococcus_parasanguinis.t__SGB8071	0.1670878924
K00005|s__Streptococcus_salivarius.t__SGB8007_group	0.064264574
K00008	0.7379038710000001
K00008|s__Anaerostipes_hadrus.t__SGB4540_group	0.0941643625
K00008|s__Enterocloster_bolteae.t__SGB4758	0.1265166874
K00008|s__Flavonifractor_plautii.t__SGB15132	0.2745254509
K00008|unclassified	0.2426973702
K00009	6.1029556296
K00009|s__Anaerostipes_hadrus.t__SGB4540_group	3.828106437
K00009|s__Eubacterium_ramulus.t__SGB4960	2.2748491926
K00010	6.4108107143
K00010|s__Alistipes_shahii.t__SGB2295	0.0820787719
K00010|s__Anaerostipes_hadrus.t__SGB4540_group	0.9076260514
K00010|unclassified	5.421105891
K00012	0.6681096883
K00012|s__Bacteroides_cellulosilyticus.t__SGB1844	0.1352479678
K00012|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.4565865932
K00012|unclassified	0.0762751273
K00013	40.9516050207
K00013|s__Akkermansia_muciniphila.t__SGB9226	9.7486736469
K00013|s__Alistipes_shahii.t__SGB2295	0.200772166
K00013|s__Bacteroides_cellulosilyticus.t__SGB1844	0.0818939098
K00013|s__Bacteroides_ovatus.t__SGB1871	0.9347820172
K00013|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.6620779882
K00013|s__Bifidobacterium_longum.t__SGB17248	2.8090805635
K00013|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	9.1386354784
K00013|s__Blautia_SGB4815.t__SGB4815	0.1471675466
K00013|s__Blautia_obeum.t__SGB4810	11.910059303
K00013|s__Blautia_obeum.t__SGB4811	0.6937898623
K00013|s__Blautia_sp_Marseille_P3087.t__SGB4813	0.0525598381
K00013|s__Coprococcus_SGB4669.t__SGB4669	0.2219060783
K00013|s__Faecalibacterium_SGB15346.t__SGB15346	0.1073542839
K00013|s__Faecalibacterium_prausnitzii.t__SGB15323	2.7986863082
K00013|s__Faecalibacterium_prausnitzii.t__SGB15332	0.0751479987
K00013|s__Faecalibacterium_prausnitzii.t__SGB15342	0.9339822702
K00013|s__Phascolarctobacterium_faecium.t__SGB5792	0.4350357614
K00014	21.1838726006
K00014|s__Akkermansia_muciniphila.t__SGB9226	9.770867901
K00014|s__Alistipes_shahii.t__SGB2295	0.164622053
K00014|s__Anaerostipes_hadrus.t__SGB4540_group	6.0184701713
K00014|s__Bacteroides_cellulosilyticus.t__SGB1844	0.2634847534
K00014|s__Bacteroides_ovatus.t__SGB1871	0.7904542601
K00014|s__Bacteroides_stercoris.t__SGB1830	0.2634847534
K00014|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.0405361159
K00014|s__Bacteroides_uniformis.t__SGB1836	0.9120626078
K00014|s__Coprococcus_SGB4669.t__SGB4669	0.3698288078
K00014|s__Eggerthella_lenta.t__SGB14809	0.8494827593
K00014|s__Eggerthella_sinensis.t__SGB14810	0.0913590351
K00014|s__Phocaeicola_vulgatus.t__SGB1814	1.0850943053
K00014|unclassified	0.5641250772
K00015	0.6162863723
K00015|s__Phascolarctobacterium_faecium.t__SGB5792	0.6162863723
K00016	7.378883388199999
K00016|s__Bifidobacterium_longum.t__SGB17248	5.697652854199999
K00016|s__Coprococcus_SGB4669.t__SGB4669	0.2559566176
K00016|s__Fructilactobacillus_sanfranciscensis.t__SGB7164	0.2010508668
K00016|s__Lacrimispora_amygdalina.t__SGB4716	0.6355766368
K00016|s__Phascolarctobacterium_faecium.t__SGB5792	0.3138425053
K00016|s__Streptococcus_parasanguinis.t__SGB8071	0.0723168178
K00016|s__Streptococcus_salivarius.t__SGB8007_group	0.2024870897
K00018	68.7192963925
K00018|s__Alistipes_shahii.t__SGB2295	0.1522650585
K00018|s__Anaerobutyricum_soehngenii.t__SGB4537	2.312323303
K00018|s__Coprococcus_SGB4669.t__SGB4669	0.4035461091
K00018|s__Eggerthella_lenta.t__SGB14809	0.8933881073
K00018|s__Eubacterium_rectale.t__SGB4933	63.3583639436
K00018|s__Lacrimispora_amygdalina.t__SGB4716	1.599409871
K00020	0.2521560053
K00020|s__Coprococcus_SGB4669.t__SGB4669	0.2521560053
K00024	19.3288712748
K00024|s__Akkermansia_muciniphila.t__SGB9226	11.1691389854
K00024|s__Alistipes_onderdonkii.t__SGB2303	0.8127729686
K00024|s__Alistipes_shahii.t__SGB2295	0.1568509238
K00024|s__Bacteroides_cellulosilyticus.t__SGB1844	0.3233493974
K00024|s__Bacteroides_ovatus.t__SGB1871	1.2495107714
K00024|s__Bacteroides_stercoris.t__SGB1830	0.8072984096
K00024|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.7472370563999999
K00024|s__Bacteroides_uniformis.t__SGB1836	2.155394398
K00024|s__Eggerthella_lenta.t__SGB14809	0.5160901363
K00024|s__Eggerthella_sinensis.t__SGB14810	0.015639095
K00024|s__Parabacteroides_distasonis.t__SGB1934	0.0764205464
K00024|s__Phocaeicola_massiliensis.t__SGB1812	0.1834093113
K00024|s__Phocaeicola_vulgatus.t__SGB1814	1.1157592752
K00027	9.032048918900001
K00027|s__Anaerostipes_hadrus.t__SGB4540_group	8.5179674644
K00027|s__Phascolarctobacterium_faecium.t__SGB5792	0.1686497958
K00027|unclassified	0.3454316587
K00029	10.974848318100001
K00029|s__Akkermansia_muciniphila.t__SGB9226	9.6691194951
K00029|s__Alistipes_shahii.t__SGB2295	0.1713116418
K00029|s__Bacteroides_uniformis.t__SGB1836	1.0396644445
K00029|unclassified	0.0947527367
K00030	0.892529997
K00030|s__Eggerthella_lenta.t__SGB14809	0.892529997
K00031	64.3107272845
K00031|s__Bacteroides_cellulosilyticus.t__SGB1844	0.1333232852
K00031|s__Bifidobacterium_longum.t__SGB17248	3.24489339
K00031|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	9.983428199
K00031|s__Coprococcus_SGB4669.t__SGB4669	0.2858561004
K00031|s__Eggerthella_lenta.t__SGB14809	0.4196437416
K00031|s__Eubacterium_rectale.t__SGB4933	50.1963744117
K00031|unclassified	0.0472081566
K00033	29.9088868964
K00033|s__Bacteroides_cellulosilyticus.t__SGB1844	0.0814657863
K00033|s__Bacteroides_ovatus.t__SGB1871	1.3369333799
K00033|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.3562176248
K00033|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	28.0775448387
K00033|s__Fructilactobacillus_sanfranciscensis.t__SGB7164	0.0567252667
K00036	8.2985933191
K00036|s__Bacteroides_cellulosilyticus.t__SGB1844	0.1086210484
K00036|s__Bacteroides_ovatus.t__SGB1871	0.8182100724
K00036|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.4585572933
K00036|s__Bifidobacterium_longum.t__SGB17248	5.4759334931
K00036|s__Fructilactobacillus_sanfranciscensis.t__SGB7164	0.0909249712
K00036|s__Parabacteroides_distasonis.t__SGB1934	0.0643718441
K00036|s__Phocaeicola_vulgatus.t__SGB1814	1.2209418498
K00036|unclassified	0.0610327467
K00040	0.0644940767
K00040|unclassified	0.0644940767
K00041	3.0788125845
K00041|s__Alistipes_shahii.t__SGB2295	0.175924885
K00041|s__Bacteroides_ovatus.t__SGB1871	0.8261706287
K00041|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.2534841702
K00041|s__Bacteroides_uniformis.t__SGB1836	0.0466165333
K00041|s__Phocaeicola_massiliensis.t__SGB1812	0.6060149328
K00041|s__Phocaeicola_vulgatus.t__SGB1814	1.0702664963
K00041|unclassified	0.1003349383
K00042	0.1407143247
K00042|unclassified	0.1407143247
K00045	0.9291540707
K00045|s__Bacteroides_ovatus.t__SGB1871	0.9291540707
K00046	6.5883937601
K00046|s__Alistipes_shahii.t__SGB2295	0.2439069389
K00046|s__Bacteroides_cellulosilyticus.t__SGB1844	0.4636380168
K00046|s__Bacteroides_ovatus.t__SGB1871	1.0362392743
K00046|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.4441025461
K00046|s__Bacteroides_uniformis.t__SGB1836	0.7956837285
K00046|s__Flavonifractor_plautii.t__SGB15132	0.0969623892
K00046|s__Lacrimispora_amygdalina.t__SGB4716	1.0595966616
K00046|s__Phocaeicola_massiliensis.t__SGB1812	1.3878204567
K00046|s__Phocaeicola_vulgatus.t__SGB1814	0.7956837285
K00046|unclassified	0.2647600194
K00048	16.6760203713
K00048|s__Bifidobacterium_longum.t__SGB17248	3.9152310711
K00048|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	12.7607893003
K00052	37.8931957695
K00052|s__Alistipes_shahii.t__SGB2295	0.1858534295
K00052|s__Anaerobutyricum_hallii.t__SGB4532	0.246558538
K00052|s__Anaerobutyricum_soehngenii.t__SGB4537	2.5564227356
K00052|s__Anaerostipes_hadrus.t__SGB4540_group	3.4795734666
K00052|s__Bacteroides_cellulosilyticus.t__SGB1844	0.1593029396
K00052|s__Bacteroides_ovatus.t__SGB1871	0.9425423927
K00052|s__Bacteroides_stercoris.t__SGB1830	0.0932330666
K00052|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.5310097987
K00052|s__Bacteroides_uniformis.t__SGB1836	1.3540749867
K00052|s__Bifidobacterium_longum.t__SGB17248	3.9394402197
K00052|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	17.9766313013
K00052|s__Coprococcus_SGB4669.t__SGB4669	0.2836665643
K00052|s__Dorea_sp_AF24_7LB.t__SGB4571	2.3800799921
K00052|s__Eggerthella_lenta.t__SGB14809	0.4414260696
K00052|s__Eggerthella_sinensis.t__SGB14810	0.0630608671
K00052|s__Lacrimispora_amygdalina.t__SGB4716	1.1808856291
K00052|s__Parabacteroides_distasonis.t__SGB1934	0.0265504899
K00052|s__Phascolarctobacterium_faecium.t__SGB5792	0.2872757018
K00052|s__Phocaeicola_massiliensis.t__SGB1812	0.2389544094
K00052|s__Phocaeicola_vulgatus.t__SGB1814	1.5266531712
K00053	63.7224768917
K00053|s__Akkermansia_muciniphila.t__SGB9226	13.4896593205
K00053|s__Anaerobutyricum_hallii.t__SGB4532	0.1113230646
K00053|s__Anaerobutyricum_soehngenii.t__SGB4537	1.6002690532
K00053|s__Anaerostipes_hadrus.t__SGB4540_group	5.9344780282
K00053|s__Bacteroides_cellulosilyticus.t__SGB1844	0.1083378651
K00053|s__Bacteroides_ovatus.t__SGB1871	0.8802451537
K00053|s__Bacteroides_stercoris.t__SGB1830	0.2573024296
K00053|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.406266994
K00053|s__Bacteroides_uniformis.t__SGB1836	1.2865121478
K00053|s__Bifidobacterium_longum.t__SGB17248	6.1405937877
K00053|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	9.559483342
K00053|s__Candidatus_Cibionibacter_quicibialis.t__SGB15286	6.3175839144
K00053|s__Eggerthella_lenta.t__SGB14809	0.6296259042
K00053|s__Eggerthella_sinensis.t__SGB14810	0.0143096796
K00053|s__Eubacterium_ramulus.t__SGB4960	0.0556615323
K00053|s__Faecalibacterium_SGB15346.t__SGB15346	0.2087307461
K00053|s__Faecalibacterium_prausnitzii.t__SGB15323	3.1448765741
K00053|s__Faecalibacterium_prausnitzii.t__SGB15332	0.3200698053
K00053|s__Faecalibacterium_prausnitzii.t__SGB15342	0.5143056711
K00053|s__GGB9730_SGB15291.t__SGB15291	0.2922230445
K00053|s__Gemmiger_formicilis.t__SGB15300	8.9058451657
K00053|s__Lacrimispora_amygdalina.t__SGB4716	0.7986786397
K00053|s__Parabacteroides_distasonis.t__SGB1934	0.0547191813
K00053|s__Phascolarctobacterium_faecium.t__SGB5792	0.2154081515
K00053|s__Phocaeicola_massiliensis.t__SGB1812	0.2708446627
K00053|s__Phocaeicola_vulgatus.t__SGB1814	1.5031878779
K00053|s__Streptococcus_parasanguinis.t__SGB8071	0.1802790418
K00053|s__Streptococcus_salivarius.t__SGB8007_group	0.416028558
K00053|unclassified	0.1056275554
K00055	0.0658711883
K00055|unclassified	0.0658711883
K00057	101.1891288196
K00057|s__Anaerobutyricum_hallii.t__SGB4532	0.2138090171
K00057|s__Anaerobutyricum_soehngenii.t__SGB4537	5.771069736
K00057|s__Anaerostipes_hadrus.t__SGB4540_group	15.0194587614
K00057|s__Bacteroides_cellulosilyticus.t__SGB1844	0.157406476
K00057|s__Bacteroides_ovatus.t__SGB1871	1.0494404933
K00057|s__Bacteroides_stercoris.t__SGB1830	0.0443425561
K00057|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.4149807096
K00057|s__Bacteroides_uniformis.t__SGB1836	1.3451098862
K00057|s__Bifidobacterium_longum.t__SGB17248	5.5557456036
K00057|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	18.1234112832
K00057|s__Blautia_SGB4815.t__SGB4815	0.2539759904
K00057|s__Blautia_sp_Marseille_P3087.t__SGB4813	0.0281213426
K00057|s__Eggerthella_lenta.t__SGB14809	0.3268075839
K00057|s__Eubacterium_rectale.t__SGB4933	51.546463444
K00057|s__Fructilactobacillus_sanfranciscensis.t__SGB7164	0.0698173886
K00057|s__Lacrimispora_amygdalina.t__SGB4716	1.1005626253
K00057|s__Streptococcus_salivarius.t__SGB8007_group	0.0970733302
K00057|unclassified	0.0715325923
K00058	24.4972886412
K00058|s__Alistipes_shahii.t__SGB2295	0.1278812285
K00058|s__Anaerostipes_hadrus.t__SGB4540_group	7.2481198752000005
K00058|s__Bacteroides_ovatus.t__SGB1871	0.73789383
K00058|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.3767968494
K00058|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	13.9308585334
K00058|s__Blautia_SGB4815.t__SGB4815	0.2297686949
K00058|s__Blautia_faecis.t__SGB4820	0.0718027172
K00058|s__Blautia_obeum.t__SGB4811	0.0861632606
K00058|s__Coprococcus_SGB4669.t__SGB4669	0.28982187649999996
K00058|s__Flavonifractor_plautii.t__SGB15132	0.118710075
K00058|s__Lacrimispora_amygdalina.t__SGB4716	1.032979999
K00058|s__Phascolarctobacterium_faecium.t__SGB5792	0.2464917016
K00059	25.478603644
K00059|s__Anaerostipes_hadrus.t__SGB4540_group	9.3685497404
K00059|s__Bacteroides_cellulosilyticus.t__SGB1844	0.5701895313
K00059|s__Bacteroides_ovatus.t__SGB1871	1.6428670234
K00059|s__Bacteroides_stercoris.t__SGB1830	0.2432166954
K00059|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.3850931011
K00059|s__Bacteroides_uniformis.t__SGB1836	1.1350112453
K00059|s__Bifidobacterium_longum.t__SGB17248	6.0506357494
K00059|s__Clostridium_sp_AF27_2AA.t__SGB4712	1.1958154192
K00059|s__Coprococcus_SGB4669.t__SGB4669	0.2432166954
K00059|s__Flavonifractor_plautii.t__SGB15132	1.3673133038
K00059|s__Phascolarctobacterium_faecium.t__SGB5792	0.3259239974
K00059|s__Phocaeicola_massiliensis.t__SGB1812	0.3850931011
K00059|s__Phocaeicola_vulgatus.t__SGB1814	2.1281460849
K00059|s__Streptococcus_parasanguinis.t__SGB8071	0.1762952532
K00059|unclassified	0.2612367027
K00060	11.1148647895
K00060|s__Akkermansia_muciniphila.t__SGB9226	11.1148647895
K00065	0.28394635
K00065|s__Blautia_SGB4815.t__SGB4815	0.2384321047
K00065|unclassified	0.0455142453
K00067	18.0239507579
K00067|s__Akkermansia_muciniphila.t__SGB9226	8.7427555034
K00067|s__Anaerostipes_hadrus.t__SGB4540_group	7.1121982065
K00067|s__Bacteroides_thetaiotaomicron.t__SGB1861	1.2076525506
K00067|unclassified	0.9613444974
K00068	5.5720296906
K00068|s__Anaerobutyricum_hallii.t__SGB4532	0.3903777174
K00068|s__Anaerobutyricum_soehngenii.t__SGB4537	2.5467498708
K00068|s__Anaerostipes_hadrus.t__SGB4540_group	2.6349021024
K00073	0.0364155284
K00073|unclassified	0.0364155284
K00074	81.8326562364
K00074|s__Anaerobutyricum_hallii.t__SGB4532	1.455839057
K00074|s__Anaerobutyricum_soehngenii.t__SGB4537	3.0519999508
K00074|s__Anaerostipes_hadrus.t__SGB4540_group	5.8584366872
K00074|s__Blautia_SGB4815.t__SGB4815	0.3074115578
K00074|s__Coprococcus_SGB4669.t__SGB4669	1.3984910363
K00074|s__Dorea_sp_AF24_7LB.t__SGB4571	1.8917040719
K00074|s__Eubacterium_rectale.t__SGB4933	56.5836228623
K00074|s__Eubacterium_sp_AF34_35BH.t__SGB5051	0.100444464
K00074|s__Faecalibacterium_SGB15346.t__SGB15346	0.150666696
K00074|s__Faecalibacterium_prausnitzii.t__SGB15323	3.3314312103
K00074|s__Faecalibacterium_prausnitzii.t__SGB15332	0.1172083625
K00074|s__Faecalibacterium_prausnitzii.t__SGB15342	0.7868149679
K00074|s__Flavonifractor_plautii.t__SGB15132	0.3197566228
K00074|s__Lacrimispora_amygdalina.t__SGB4716	1.2628965314
K00074|s__Roseburia_intestinalis.t__SGB4951	3.2309635918
K00074|s__Roseburia_inulinivorans.t__SGB4940	1.9586670479
K00074|unclassified	0.0263015185
K00075	73.155770578
K00075|s__Alistipes_shahii.t__SGB2295	0.1535982548
K00075|s__Anaerostipes_hadrus.t__SGB4540_group	9.5527090716
K00075|s__Bacteroides_ovatus.t__SGB1871	0.9190747795
K00075|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.1287871168
K00075|s__Bifidobacterium_longum.t__SGB17248	4.1378135874
K00075|s__Eggerthella_lenta.t__SGB14809	0.457072381
K00075|s__Eubacterium_rectale.t__SGB4933	54.0408011308
K00075|s__Lacrimispora_amygdalina.t__SGB4716	1.6138451295
K00075|s__Phascolarctobacterium_faecium.t__SGB5792	0.1576111659
K00075|s__Phocaeicola_vulgatus.t__SGB1814	1.735603626
K00075|s__Streptococcus_salivarius.t__SGB8007_group	0.1285973332
K00075|unclassified	0.1302570015
K00077	22.796361470199997
K00077|s__Akkermansia_muciniphila.t__SGB9226	9.6258425635
K00077|s__Bacteroides_ovatus.t__SGB1871	1.0717559279
K00077|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.4606666592
K00077|s__Blautia_SGB4815.t__SGB4815	0.2511978996
K00077|s__Blautia_sp_Marseille_P3087.t__SGB4813	0.172698556
K00077|s__Candidatus_Cibionibacter_quicibialis.t__SGB15286	4.0349066217
K00077|s__Clostridiales_bacterium.t__SGB15159	0.0686313627
K00077|s__Coprococcus_SGB4669.t__SGB4669	0.3976282669
K00077|s__Faecalibacterium_SGB15346.t__SGB15346	0.0778939502
K00077|s__Faecalibacterium_prausnitzii.t__SGB15323	0.2959970109
K00077|s__Faecalibacterium_prausnitzii.t__SGB15332	2.0408214959
K00077|s__Faecalibacterium_prausnitzii.t__SGB15342	0.0934727403
K00077|s__Flavonifractor_plautii.t__SGB15132	0.0411788176
K00077|s__Fusicatenibacter_saccharivorans.t__SGB4874	1.370933524
K00077|s__Gemmiger_formicilis.t__SGB15300	1.1528304633
K00077|unclassified	1.6399056105
K00087	0.6925130411
K00087|s__Coprococcus_SGB4669.t__SGB4669	0.2322113294
K00087|unclassified	0.4603017117
K00088	42.3871654776
K00088|s__Akkermansia_muciniphila.t__SGB9226	13.0039735379
K00088|s__Alistipes_shahii.t__SGB2295	0.0637910456
K00088|s__Anaerobutyricum_hallii.t__SGB4532	0.362771794
K00088|s__Anaerobutyricum_soehngenii.t__SGB4537	2.4370823083
K00088|s__Anaerostipes_hadrus.t__SGB4540_group	6.8926640856
K00088|s__Bifidobacterium_longum.t__SGB17248	5.531885527
K00088|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	12.7257518403
K00088|s__Coprococcus_SGB4669.t__SGB4669	0.3526580007
K00088|s__Flavonifractor_plautii.t__SGB15132	0.0548016518
K00088|s__Lacrimispora_amygdalina.t__SGB4716	0.7981207384
K00088|s__Streptococcus_parasanguinis.t__SGB8071	0.0909249712
K00088|s__Streptococcus_salivarius.t__SGB8007_group	0.0727399769
K00096	0.5762280104999999
K00096|s__Alistipes_shahii.t__SGB2295	0.2032957442
