# Gene Family HUMAnN v4.0.0.alpha.1 Adjusted CPMs	SRR28210345
UNGROUPED|s__Clostridium_sp_AF36_4.t__SGB4644	720.7616506304
UNGROUPED|s__Clostridium_sp_AM22_11AC.t__SGB4749	7847.6397348271
UNGROUPED|s__Clostridium_sp_AM42_4.t__SGB4709	5463.6500152363
UNGROUPED|s__Clostridium_sp_AM49_4BH.t__SGB4652	438.0361173269
UNGROUPED|s__Collinsella_aerofaciens.t__SGB14535_group	11238.959674743899
UNGROUPED|s__Coprococcus_SGB4669.t__SGB4669	535.6872806822
UNGROUPED|s__Coprococcus_catus.t__SGB4670	88.7442779522
UNGROUPED|s__Coprococcus_comes.t__SGB4577	5980.3501631476
UNGROUPED|s__Coprococcus_eutactus.t__SGB5117	3037.5467388775
UNGROUPED|s__Desulfovibrio_piger.t__SGB15467	3445.030456039
UNGROUPED|s__Dialister_hominis.t__SGB5803_group	545.1531491886
UNGROUPED|s__Dorea_formicigenerans.t__SGB4575	5902.2973206765
UNGROUPED|s__Dorea_longicatena.t__SGB4581	4741.1410640803
UNGROUPED|s__Dorea_longicatena.t__SGB4582	5110.790037684
UNGROUPED|s__Dorea_sp_AF24_7LB.t__SGB4571	6161.9029640857
UNGROUPED|s__Dorea_sp_AF36_15AT.t__SGB4552	1167.48154368
UNGROUPED|s__Dysosmobacter_sp_BX15.t__SGB15053	1486.1290617186
UNGROUPED|s__Eggerthella_lenta.t__SGB14809	206.0959246132
UNGROUPED|s__Escherichia_coli.t__SGB10068	10460.8692023298
UNGROUPED|s__Eubacteriaceae_bacterium.t__SGB3958	184.7586995647
UNGROUPED|s__Eubacteriaceae_bacterium.t__SGB5043	3374.0686478625
UNGROUPED|s__Eubacterium_ramulus.t__SGB4959	1600.8458581142
UNGROUPED|s__Eubacterium_ramulus.t__SGB4960	6596.5478877818
UNGROUPED|s__Eubacterium_rectale.t__SGB4933	28720.7370184517
UNGROUPED|s__Eubacterium_sp_AF34_35BH.t__SGB5051	2893.8425092626
UNGROUPED|s__Evtepia_gabavorous.t__SGB15120	446.8482845525
UNGROUPED|s__Faecalibacillus_intestinalis.t__SGB6754	5158.5813035799
UNGROUPED|s__Faecalibacterium_SGB15346.t__SGB15346	16404.5170471704
UNGROUPED|s__Faecalibacterium_prausnitzii.t__SGB15316	13000.2776581613
UNGROUPED|s__Faecalibacterium_prausnitzii.t__SGB15317	3602.2024841262
UNGROUPED|s__Faecalibacterium_prausnitzii.t__SGB15318	15456.2752858551
UNGROUPED|s__Faecalibacterium_prausnitzii.t__SGB15332	22163.1674753398
UNGROUPED|s__Faecalibacterium_prausnitzii.t__SGB15342	8646.9355174445
UNGROUPED|s__Faecalicatena_fissicatena.t__SGB4871	2950.2059625879
UNGROUPED|s__Firmicutes_bacterium_AF16_15.t__SGB4993	2203.9862263812
UNGROUPED|s__Flavonifractor_plautii.t__SGB15132	583.980057824
UNGROUPED|s__Fusicatenibacter_saccharivorans.t__SGB4874	5997.3191173201
UNGROUPED|s__GGB3109_SGB4121.t__SGB4121	716.190221654
UNGROUPED|s__GGB3278_SGB4328.t__SGB4328	1284.7916129288
UNGROUPED|s__GGB3341_SGB4420.t__SGB4420	1286.0495459284
UNGROUPED|s__GGB3345_SGB4425.t__SGB4425_group	679.9183313242
UNGROUPED|s__GGB33469_SGB15236.t__SGB15236	163.0549366652
UNGROUPED|s__GGB3363_SGB4447.t__SGB4447	3726.9527499547
UNGROUPED|s__GGB33928_SGB15225.t__SGB15225	419.149572811
UNGROUPED|s__GGB3524_SGB4704.t__SGB4704	2639.883426881
UNGROUPED|s__GGB3815_SGB5180.t__SGB5180	157.1113396457
UNGROUPED|s__GGB4456_SGB6141.t__SGB6141	1611.3967791821
UNGROUPED|s__GGB4552_SGB6276.t__SGB6276	103.268560823
UNGROUPED|s__GGB4651_SGB6438.t__SGB6438	146.6171847898
UNGROUPED|s__GGB4684_SGB6478.t__SGB6478	746.5873672852
UNGROUPED|s__GGB51647_SGB4348.t__SGB4348	5819.0920339544
UNGROUPED|s__GGB9468_SGB14861.t__SGB14861	1409.1320595504
UNGROUPED|s__GGB9602_SGB15031.t__SGB15031	1557.016155979
UNGROUPED|s__GGB9616_SGB15052.t__SGB15052	768.9112676833
UNGROUPED|s__GGB9699_SGB15216.t__SGB15216	717.4039270155
UNGROUPED|s__GGB9713_SGB15249.t__SGB15249	1047.4948362397
UNGROUPED|s__GGB9715_SGB15260.t__SGB15260	1168.8485846326
UNGROUPED|s__GGB9715_SGB15265.t__SGB15265	1944.1964730244
UNGROUPED|s__GGB9730_SGB15291.t__SGB15291	7293.7429310437
UNGROUPED|s__GGB9760_SGB15373.t__SGB15373	753.8223593132
UNGROUPED|s__Gemmiger_SGB15295.t__SGB15295	6292.2608211463
UNGROUPED|s__Gemmiger_SGB15299.t__SGB15299	6611.4958122985
UNGROUPED|s__Gemmiger_formicilis.t__SGB15300	38993.7418561816
UNGROUPED|s__Gordonibacter_pamelaeae.t__SGB14807	562.3418914122
UNGROUPED|s__Hafnia_alvei.t__SGB10209	707.046910031
UNGROUPED|s__Intestinibacter_bartlettii.t__SGB6140	422.8802791982
UNGROUPED|s__Klebsiella_pneumoniae.t__SGB10115	1121.6238311951
UNGROUPED|s__Klebsiella_variicola.t__SGB10114	593.4402155737
UNGROUPED|s__Lachnospira_eligens.t__SGB5082	1001.5298859366
UNGROUPED|s__Lachnospira_pectinoschiza.t__SGB5075	372.3566114782
UNGROUPED|s__Lachnospira_sp_NSJ_43.t__SGB5087	1621.3461762125999
UNGROUPED|s__Lachnospiraceae_bacterium.t__SGB4781	443.2632436551
UNGROUPED|s__Lachnospiraceae_bacterium.t__SGB4782	805.3704643924
UNGROUPED|s__Lachnospiraceae_bacterium_AM48_27BH.t__SGB4706	1762.729122943
UNGROUPED|s__Lachnospiraceae_bacterium_Marseille_Q4251.t__SGB4780	387.7095513904
UNGROUPED|s__Lacrimispora_amygdalina.t__SGB4716	2781.1748959793
UNGROUPED|s__Lacrimispora_celerecrescens.t__SGB4868	977.2076331481
UNGROUPED|s__Lawsonibacter_asaccharolyticus.t__SGB15154	148.4915719858
UNGROUPED|s__Megamonas_funiformis.t__SGB6962	98098.0382732025
UNGROUPED|s__Mogibacterium_diversum.t__SGB3922_group	39.9300909849
UNGROUPED|s__Odoribacter_splanchnicus.t__SGB1790	257.42419702349997
UNGROUPED|s__Oscillibacter_sp_ER4.t__SGB15254	3958.952042086
UNGROUPED|s__Oscillospiraceae_bacterium_Marseille_Q3528.t__SGB4778	578.6464972495
UNGROUPED|s__Parabacteroides_distasonis.t__SGB1934	2924.3697777913
UNGROUPED|s__Parasutterella_SGB9260.t__SGB9260	17271.4148586191
UNGROUPED|s__Parasutterella_excrementihominis.t__SGB9262	4828.416518723
UNGROUPED|s__Phascolarctobacterium_faecium.t__SGB5792	693.1814180087
UNGROUPED|s__Phocaeicola_massiliensis.t__SGB1812	8452.846010867
UNGROUPED|s__Phocaeicola_vulgatus.t__SGB1814	22378.8508274758
UNGROUPED|s__Romboutsia_timonensis.t__SGB6148	201.86509491500001
UNGROUPED|s__Roseburia_faecis.t__SGB4925	22813.8315209905
UNGROUPED|s__Roseburia_hominis.t__SGB4936	632.6980648513
UNGROUPED|s__Roseburia_intestinalis.t__SGB4951	2086.7470891523
UNGROUPED|s__Roseburia_inulinivorans.t__SGB4940	4400.1603858495
UNGROUPED|s__Ruminococcus_bicirculans.t__SGB4262	168.6462326162
UNGROUPED|s__Ruminococcus_bromii.t__SGB4285	34199.2038383918
UNGROUPED|s__Ruminococcus_gnavus.t__SGB4584	1929.7247855617
UNGROUPED|s__Ruminococcus_sp_AF13_28.t__SGB4834	13916.7985843797
UNGROUPED|s__Ruminococcus_torques.t__SGB4563	48937.4373859471
UNGROUPED|s__Ruminococcus_torques.t__SGB4608	1116.146762767
UNGROUPED|s__Ruthenibacterium_lactatiformans.t__SGB15271	450.9706301449
UNGROUPED|s__Streptococcus_rubneri.t__SGB8056	151.9139120214
UNGROUPED|s__Streptococcus_salivarius.t__SGB8007_group	620.6994258385
UNGROUPED|s__Streptococcus_thermophilus.t__SGB8002	510.2047746608
UNGROUPED|s__Turicibacter_bilis.t__SGB6847	132.1739697205
UNGROUPED|s__Vescimonas_SGB15087.t__SGB15087	2669.8884270662
UNGROUPED|s__Vescimonas_coprocola.t__SGB15089	434.2821131507
UNGROUPED|s__Weissella_cibaria.t__SGB7114	418.3553001
UNGROUPED|unclassified	13549.3710515618
K00001	3.9270517728
K00001|s__Bifidobacterium_bifidum.t__SGB17256	3.9270517728
K00002	2.4787382522000003
K00002|s__Blautia_massiliensis.t__SGB4826	0.2680087789
K00002|s__Blautia_obeum.t__SGB4810	0.0921280178
K00002|s__Blautia_obeum.t__SGB4811	1.0385340184
K00002|s__Blautia_schinkii.t__SGB4825	0.2093818586
K00002|s__Blautia_sp_Marseille_P3087.t__SGB4813	0.3852626197
K00002|s__Blautia_wexlerae.t__SGB4831	0.1005032921
K00002|s__Ruminococcus_sp_AF13_28.t__SGB4834	0.3849196667
K00003	33.380543110299996
K00003|s__Actinomyces_dentalis.t__SGB15877	0.1325214151
K00003|s__Alistipes_shahii.t__SGB2295	0.525704952
K00003|s__Anaerostipes_hadrus.t__SGB4540_group	1.5568884318
K00003|s__Bifidobacterium_adolescentis.t__SGB17244_group	15.7011420894
K00003|s__Bifidobacterium_longum.t__SGB17248	11.5479909997
K00003|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	3.6454528872
K00003|s__Eggerthella_lenta.t__SGB14809	0.0062943692
K00003|s__Gordonibacter_pamelaeae.t__SGB14807	0.0566493226
K00003|s__Lachnospira_eligens.t__SGB5082	0.138843108
K00003|s__Streptococcus_rubneri.t__SGB8056	0.0690555353
K00005	17.6273497346
K00005|s__Anaerobutyricum_hallii.t__SGB4532	1.9874102378
K00005|s__Anaerobutyricum_soehngenii.t__SGB4537	0.045168234
K00005|s__Citrobacter_freundii.t__SGB10083	0.3141911818
K00005|s__Citrobacter_freundii.t__SGB10084	0.4712867726
K00005|s__Clostridiales_bacterium_KLE1615.t__SGB5090	0.0448844545
K00005|s__Clostridium_SGB4751.t__SGB4751	0.105392546
K00005|s__Collinsella_aerofaciens.t__SGB14535_group	6.7762106911
K00005|s__Dorea_sp_AF24_7LB.t__SGB4571	0.2107850921
K00005|s__Escherichia_coli.t__SGB10068	6.0068161672
K00005|s__Klebsiella_pneumoniae.t__SGB10115	0.2693067272
K00005|s__Klebsiella_variicola.t__SGB10114	0.2169415303
K00005|s__Lacrimispora_amygdalina.t__SGB4716	0.5023778831
K00005|s__Ruminococcus_bicirculans.t__SGB4262	0.045168234
K00005|s__Streptococcus_rubneri.t__SGB8056	0.0909112494
K00005|s__Streptococcus_salivarius.t__SGB8007_group	0.4242524971
K00005|unclassified	0.1162462363
K00008	1.5845553177999998
K00008|s__Anaerostipes_hadrus.t__SGB4540_group	1.2686542089
K00008|s__Flavonifractor_plautii.t__SGB15132	0.0647257895
K00008|unclassified	0.2511753194
K00009	8.5360351486
K00009|s__Anaerostipes_hadrus.t__SGB4540_group	0.4037034357
K00009|s__Citrobacter_freundii.t__SGB10083	0.6143933752
K00009|s__Citrobacter_freundii.t__SGB10084	0.2000350524
K00009|s__Escherichia_coli.t__SGB10068	5.7724472344999995
K00009|s__Eubacterium_ramulus.t__SGB4960	1.0525125288
K00009|s__Klebsiella_pneumoniae.t__SGB10115	0.3286290146
K00009|s__Klebsiella_variicola.t__SGB10114	0.1643145073
K00010	7.5414352823
K00010|s__Alistipes_shahii.t__SGB2295	0.9434094296
K00010|s__Anaerostipes_hadrus.t__SGB4540_group	0.1152275647
K00010|s__Bifidobacterium_bifidum.t__SGB17256	5.9955122397
K00010|s__Klebsiella_pneumoniae.t__SGB10115	0.322104337
K00010|s__Klebsiella_variicola.t__SGB10114	0.1651817113
K00012	24.9918247616
K00012|s__Actinomyces_dentalis.t__SGB15877	0.0924056138
K00012|s__Alistipes_shahii.t__SGB2295	1.0581599824
K00012|s__Bacteroides_cellulosilyticus.t__SGB1844	0.0551905417
K00012|s__Bacteroides_intestinalis.t__SGB1846	0.0306614121
K00012|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.1223306338
K00012|s__Bifidobacterium_adolescentis.t__SGB17244_group	2.9658481764
K00012|s__Bifidobacterium_bifidum.t__SGB17256	12.0844420269
K00012|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	3.8197517173
K00012|s__Escherichia_coli.t__SGB10068	0.2736937638
K00012|s__Faecalibacterium_prausnitzii.t__SGB15316	3.0153706877
K00012|s__Hafnia_alvei.t__SGB10209	0.6596721487
K00012|s__Klebsiella_pneumoniae.t__SGB10115	0.0842134658
K00012|s__Klebsiella_variicola.t__SGB10114	0.1333379875
K00012|s__Odoribacter_splanchnicus.t__SGB1790	0.104517946
K00012|s__Parabacteroides_distasonis.t__SGB1934	0.436085649
K00012|unclassified	0.0561430089
K00013	88.12698070409999
K00013|s__Actinomyces_oris.t__SGB15878	0.0577535086
K00013|s__Alistipes_shahii.t__SGB2295	0.977877171
K00013|s__Bacteroides_caccae.t__SGB1877	0.483388747
K00013|s__Bacteroides_cellulosilyticus.t__SGB1844	0.0620627231
K00013|s__Bacteroides_intestinalis.t__SGB1846	0.0757326044
K00013|s__Bacteroides_ovatus.t__SGB1871	0.5447304857
K00013|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.214008552
K00013|s__Bacteroides_xylanisolvens.t__SGB1867	0.2441895281
K00013|s__Bifidobacterium_adolescentis.t__SGB17244_group	13.9515593048
K00013|s__Bifidobacterium_bifidum.t__SGB17256	8.0421366873
K00013|s__Bifidobacterium_longum.t__SGB17248	11.9203569364
K00013|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	3.0984434461
K00013|s__Blautia_obeum.t__SGB4810	0.0681571545
K00013|s__Blautia_obeum.t__SGB4811	0.8488663789
K00013|s__Blautia_schinkii.t__SGB4825	0.0681571545
K00013|s__Blautia_sp_Marseille_P3087.t__SGB4813	0.0371766297
K00013|s__Citrobacter_freundii.t__SGB10083	0.0494402008
K00013|s__Coprococcus_SGB4669.t__SGB4669	0.0311425851
K00013|s__Coprococcus_catus.t__SGB4670	0.012457034
K00013|s__Escherichia_coli.t__SGB10068	4.7275364866
K00013|s__Eubacterium_ramulus.t__SGB4960	7.6686764589
K00013|s__Faecalibacterium_SGB15346.t__SGB15346	5.1508456486
K00013|s__Faecalibacterium_prausnitzii.t__SGB15316	4.6189378888
K00013|s__Faecalibacterium_prausnitzii.t__SGB15317	1.0440903342
K00013|s__Faecalibacterium_prausnitzii.t__SGB15318	5.8474689638
K00013|s__Faecalibacterium_prausnitzii.t__SGB15332	6.9859247282
K00013|s__Faecalibacterium_prausnitzii.t__SGB15342	1.4300873668
K00013|s__Klebsiella_pneumoniae.t__SGB10115	0.1915807781
K00013|s__Klebsiella_variicola.t__SGB10114	0.1606806526
K00013|s__Lachnospira_eligens.t__SGB5082	0.2622837225
K00013|s__Parabacteroides_distasonis.t__SGB1934	0.4796454078
K00013|s__Phascolarctobacterium_faecium.t__SGB5792	0.4532155969
K00013|s__Ruminococcus_torques.t__SGB4563	7.8060686343
K00013|s__Streptococcus_salivarius.t__SGB8007_group	0.2982926519
K00013|s__Streptococcus_thermophilus.t__SGB8002	0.214008552
K00014	33.6281128465
K00014|s__Alistipes_shahii.t__SGB2295	0.9582081699
K00014|s__Anaerostipes_hadrus.t__SGB4540_group	1.139912855
K00014|s__Bacteroides_caccae.t__SGB1877	0.6331735414
K00014|s__Bacteroides_cellulosilyticus.t__SGB1844	0.1314133765
K00014|s__Bacteroides_intestinalis.t__SGB1846	0.0358400118
K00014|s__Bacteroides_ovatus.t__SGB1871	0.5376001766
K00014|s__Bacteroides_stercoris.t__SGB1830	1.5530671769
K00014|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.0477866824
K00014|s__Bacteroides_uniformis.t__SGB1836	2.4371608231
K00014|s__Bacteroides_xylanisolvens.t__SGB1867	0.2030934001
K00014|s__Bifidobacterium_bifidum.t__SGB17256	7.3740596109
K00014|s__Citrobacter_freundii.t__SGB10084	0.1613880048
K00014|s__Coprococcus_SGB4669.t__SGB4669	0.0495430583
K00014|s__Coprococcus_eutactus.t__SGB5117	1.0222371022
K00014|s__Escherichia_coli.t__SGB10068	5.0115550975
K00014|s__Faecalibacterium_prausnitzii.t__SGB15316	5.4510821359
K00014|s__Klebsiella_pneumoniae.t__SGB10115	0.6562050361
K00014|s__Klebsiella_variicola.t__SGB10114	0.40025026680000003
K00014|s__Lachnospira_eligens.t__SGB5082	0.1578808622
K00014|s__Phocaeicola_vulgatus.t__SGB1814	5.2012214073
K00014|s__Streptococcus_thermophilus.t__SGB8002	0.2922132037
K00014|s__Turicibacter_bilis.t__SGB6847	0.0702370268
K00014|unclassified	0.1029838203
K00015	0.3892069075
K00015|s__Phascolarctobacterium_faecium.t__SGB5792	0.3892069075
K00016	33.5135583797
K00016|s__Bifidobacterium_bifidum.t__SGB17256	6.8412415494
K00016|s__Bifidobacterium_longum.t__SGB17248	24.0865645794
K00016|s__Klebsiella_pneumoniae.t__SGB10115	0.2961753737
K00016|s__Klebsiella_variicola.t__SGB10114	0.1346251699
K00016|s__Lacrimispora_amygdalina.t__SGB4716	0.7841095259
K00016|s__Phascolarctobacterium_faecium.t__SGB5792	0.3875965433
K00016|s__Streptococcus_rubneri.t__SGB8056	0.102302277
K00016|s__Streptococcus_salivarius.t__SGB8007_group	0.6314167972
K00016|s__Streptococcus_thermophilus.t__SGB8002	0.2495265639
K00018	36.056053717000005
K00018|s__Alistipes_shahii.t__SGB2295	0.6910758719
K00018|s__Anaerobutyricum_soehngenii.t__SGB4537	0.1738003473
K00018|s__Coprococcus_SGB4669.t__SGB4669	0.065617534
K00018|s__Coprococcus_catus.t__SGB4670	0.0178157332
K00018|s__Eubacterium_rectale.t__SGB4933	15.3684351058
K00018|s__Gordonibacter_pamelaeae.t__SGB14807	0.1053185604
K00018|s__Lacrimispora_amygdalina.t__SGB4716	1.0811302987
K00018|s__Ruminococcus_torques.t__SGB4563	18.5528602657
K00019	0.3215997627
K00019|s__Klebsiella_pneumoniae.t__SGB10115	0.2641712336
K00019|s__Klebsiella_variicola.t__SGB10114	0.0574285291
K00020	0.5115678548
K00020|s__Coprococcus_SGB4669.t__SGB4669	0.05945167
K00020|s__Coprococcus_catus.t__SGB4670	0.0099086117
K00020|s__Klebsiella_pneumoniae.t__SGB10115	0.3144587186
K00020|s__Klebsiella_variicola.t__SGB10114	0.1277488544
K00024	26.2923781473
K00024|s__Alistipes_onderdonkii.t__SGB2303	0.7900544086
K00024|s__Alistipes_shahii.t__SGB2295	0.8909124182
K00024|s__Bacteroides_caccae.t__SGB1877	1.4294805312999999
K00024|s__Bacteroides_cellulosilyticus.t__SGB1844	0.0965638504
K00024|s__Bacteroides_intestinalis.t__SGB1846	1.107933675
K00024|s__Bacteroides_ovatus.t__SGB1871	0.5734459212
K00024|s__Bacteroides_stercoris.t__SGB1830	2.3424364393
K00024|s__Bacteroides_thetaiotaomicron.t__SGB1861	0.3135499933
K00024|s__Bacteroides_uniformis.t__SGB1836	4.5252462939
K00024|s__Bacteroides_xylanisolvens.t__SGB1867	1.0152361017
K00024|s__Citrobacter_freundii.t__SGB10083	0.2178635532
K00024|s__Citrobacter_freundii.t__SGB10084	0.381261218
K00024|s__Eggerthella_lenta.t__SGB14809	0.0368728207
K00024|s__Escherichia_coli.t__SGB10068	5.2631284128
K00024|s__Gordonibacter_pamelaeae.t__SGB14807	0.0444423578
K00024|s__Klebsiella_pneumoniae.t__SGB10115	0.5432392794
K00024|s__Klebsiella_variicola.t__SGB10114	0.2079930472
K00024|s__Parabacteroides_distasonis.t__SGB1934	0.1171165412
K00024|s__Phocaeicola_massiliensis.t__SGB1812	0.6666633884
K00024|s__Phocaeicola_vulgatus.t__SGB1814	5.5765491546
K00024|unclassified	0.1523887412
K00027	7.123680766200001
K00027|s__Actinomyces_dentalis.t__SGB15877	0.0577535086
K00027|s__Anaerostipes_hadrus.t__SGB4540_group	1.455814569
K00027|s__Citrobacter_freundii.t__SGB10083	0.1706468906
K00027|s__Citrobacter_freundii.t__SGB10084	0.2676347766
K00027|s__Escherichia_coli.t__SGB10068	3.8967927635
K00027|s__Hafnia_alvei.t__SGB10209	0.0277261669
K00027|s__Klebsiella_pneumoniae.t__SGB10115	0.1153019531
K00027|s__Klebsiella_variicola.t__SGB10114	0.18037516469999998
K00027|s__Phascolarctobacterium_faecium.t__SGB5792	0.3247322279
K00027|unclassified	0.6269027452
K00029	9.5684357977
K00029|s__Alistipes_shahii.t__SGB2295	0.7447039431
K00029|s__Bacteroides_uniformis.t__SGB1836	2.1900000092
K00029|s__Citrobacter_freundii.t__SGB10083	0.2346727503
K00029|s__Citrobacter_freundii.t__SGB10084	0.1776807967
K00029|s__Desulfovibrio_piger.t__SGB15467	1.008290773
K00029|s__Escherichia_coli.t__SGB10068	4.9884721786
K00029|s__Klebsiella_pneumoniae.t__SGB10115	0.2246153468
K00030	0.0609955946
K00030|s__Eggerthella_lenta.t__SGB14809	0.0609955946
K00031	43.82715793
K00031|s__Actinomyces_dentalis.t__SGB15877	0.0481548032
K00031|s__Bacteroides_cellulosilyticus.t__SGB1844	0.0928734172
K00031|s__Bacteroides_intestinalis.t__SGB1846	0.1071616352
K00031|s__Bifidobacterium_adolescentis.t__SGB17244_group	7.6972505425
K00031|s__Bifidobacterium_bifidum.t__SGB17256	4.6383394344
K00031|s__Bifidobacterium_longum.t__SGB17248	10.0897211259
K00031|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	1.9592985542
K00031|s__Citrobacter_freundii.t__SGB10083	0.1880028688
K00031|s__Citrobacter_freundii.t__SGB10084	0.1750371537
K00031|s__Coprococcus_SGB4669.t__SGB4669	0.1145753332
K00031|s__Desulfovibrio_piger.t__SGB15467	1.7105613132
K00031|s__Escherichia_coli.t__SGB10068	3.3710918112
K00031|s__Eubacterium_rectale.t__SGB4933	11.4373141477
K00031|s__Gordonibacter_pamelaeae.t__SGB14807	0.0542247363
K00031|s__Hafnia_alvei.t__SGB10209	0.0648285754
K00031|s__Klebsiella_pneumoniae.t__SGB10115	0.2333828716
K00031|s__Klebsiella_variicola.t__SGB10114	0.0777942905
K00031|s__Roseburia_faecis.t__SGB4925	1.7675453158
K00033	30.1150250474
K00033|s__Bacteroides_caccae.t__SGB1877	0.3607048259
K00033|s__Bacteroides_cellulosilyticus.t__SGB1844	0.0480186566
